milliseconds,APCP,BCKI,Cdc20A,Cdc20i,Cdh1,CKI,CycA,CycB,CycE,Mass,pB,pBCKI,TriA,TriE
0,0.6789752644014321,0.0,0.643895930021612,0.015501905293173655,0.9992275182921943,0.29133845631179933,0.00976922408915144,0.1643570196011558,0.07651203775083372,0.5871282154462439,0.010006867185710925,0.0,0.017417694430246388,0.3123058755124428
100,0.650965142238213,0.0,0.6642704409795706,0.010990007764706822,0.9994003020239118,0.3517314031403079,0.007123192497738146,0.1361631026878998,0.060686607015983315,0.5874646729412203,0.010643012610236029,0.0,0.016988306039259573,0.3246712268721738
200,0.6524867215166225,0.0,0.6431624287497444,0.023949034793321784,0.9995096898484822,0.3727620398470072,0.005304181113751402,0.1066476002725286,0.05069722024237843,0.5881343118021256,0.010401789851998666,0.0,0.015556905754564207,0.3334136093921259
300,0.6076594298919404,0.0,0.6299158659633063,0.020142532693394694,0.9995953873719337,0.4143551749407206,0.0038368534620378757,0.08749717475337661,0.04084613445898181,0.587693299978185,0.009997836891822777,0.0,0.014899243217036309,0.3402041446881623
400,0.585802475572013,0.0,0.6209940788772131,0.023437005706811568,0.9996838307985567,0.503048268161282,0.002703596251492107,0.07208604975616,0.033525233336239114,0.5880323677234098,0.009802095554546744,0.0,0.012982662787637001,0.34648252263378027
500,0.593005966321025,0.0,0.6343374064238988,0.03365223617653407,0.9997300836134851,0.60075352263753,0.0022580249121130326,0.060539505002412605,0.030017883184047585,0.5888595263890478,0.008913101847667877,0.0,0.01212130255342488,0.34886491649096324
600,0.5812121083946802,0.0,0.6010704529632551,0.0246388826831138,0.9997749407182372,0.6674546650868574,0.0014991801536804997,0.04528615959160266,0.025961269782453764,0.589181881731141,0.00831461343849478,0.0,0.01117352981864288,0.35279127273730115
700,0.5316567428838543,0.0,0.5872963384981819,0.03734512892097038,0.9998197893025583,0.6934841372865018,0.001323363290471324,0.03480874627799885,0.022816944553534342,0.5893414946555742,0.007838691261565545,0.0,0.01010928276575674,0.3543854845232942
800,0.5135230108831502,0.0,0.5667482405287277,0.020021793622970244,0.9998485624256109,0.736354179649824,0.0011512807661429067,0.033240888765832186,0.019609670227782237,0.5891952188858898,0.006780686142823385,0.0,0.009163956450722315,0.3583163901123907
900,0.5188508331405952,0.0,0.5659675328459196,0.037146686535910474,0.9998808733211012,0.8255326882252374,0.0008044251784030328,0.024284984139186644,0.017461923986375884,0.5900453944946038,0.006353031050122136,0.0,0.007707449491336743,0.35975747275196746
1000,0.49006257489546373,0.0,0.5775299696730364,0.04330128971636214,0.9998807953627001,0.8499192586567251,0.000710758469802611,0.02318667420533193,0.017943135154616176,0.5901281819168768,0.005387619309983677,0.0,0.00670544131254171,0.3609254419378431
1100,0.4759943998223281,0.0,0.5567414462316388,0.025563870405078806,0.9999159364080714,0.9578409417896742,0.00040522540769435885,0.0136777272041747,0.01559445860904519,0.5900040223158556,0.00458773730045118,0.0,0.0061078773026114076,0.3609942148439278
1200,0.47589636464994917,0.0,0.5509267013032131,0.03222856267038047,0.999926851697105,0.9702005593021998,0.0003066642420675622,0.014458775917881887,0.014285869363443265,0.5908147098068964,0.003869398508347192,0.0,0.005947103979625852,0.36287733932125843
1300,0.44627045330901444,0.0,0.5122623326125809,0.03244039124788163,0.9999357111391733,1.0652332483353775,0.0003260187749078348,0.013604980089552415,0.013775265274343099,0.5909174732013854,0.0033834445412701027,0.0,0.005614945384228489,0.36239049876507323
1400,0.414899256644025,0.0,0.4953917313038755,0.060500127751337826,0.9999327439003969,1.0957520796085845,0.00040000183537644866,0.013116149333691244,0.013979584676532788,0.5912085104758507,0.0028783251099861514,0.0,0.004594777437271349,0.36452627301053603
1500,0.42331972750114477,0.0,0.4962413710823198,0.05046912606210531,0.999951948785914,1.080873377275908,0.00044669766081270113,0.010431575953034471,0.012165617412012112,0.5915888780180837,0.0028266070254851458,0.0,0.003994946510729331,0.36478248186737694
1600,0.3895425995524779,0.0,0.4815905745350303,0.05636218225525312,0.9999420697754337,1.178200583383989,0.0003135828648196874,0.009120810883389108,0.013360353020116771,0.5921673904704847,0.0022847714941245088,0.0,0.0036747922114688265,0.36486020105273614
1700,0.37268295329885526,0.0,0.45651351618659575,0.07727743809972368,0.9999688887337989,1.202843615437442,0.0002574434174854947,0.0054522080050001375,0.010505654087807665,0.5918231439122555,0.0017427789123316798,0.0,0.0033476416777502016,0.36561087172318196
