milliseconds,FC,FCp,FN,FNp,MF
0,2.4600747566308483,2.713539814126925,1.846655202453944,2.750677289404303,0.7205863319401
100,2.4493992670592757,2.6977245767325795,1.8348710833463338,2.7405699941013193,0.7186908452041312
200,2.4359925875630215,2.6991211865016695,1.8302055790067107,2.7204144814430915,0.7381910767931571
300,2.4318970287014112,2.684363315468188,1.8243892907185273,2.714402288010133,0.7393503150927067
400,2.416847662880777,2.6712606126872847,1.8160178964608502,2.7045009569997793,0.7221078262811981
500,2.4063895498338876,2.67191851981003,1.8141023817894089,2.6988472201671576,0.7398134274768143
600,2.4004545680690983,2.665006186480325,1.8043717922721094,2.7036581669240114,0.733433579157585
700,2.394257102702214,2.656726597999136,1.7975150885208744,2.6830154887956637,0.726935743647282
800,2.3866814960446705,2.6393902281685895,1.798225639558012,2.6838545687085,0.7558558383540901
900,2.3822074029661704,2.637009513002362,1.7911607313775766,2.672498149164944,0.7331414815266472
1000,2.3694874432069937,2.6271427619557595,1.7784747660215523,2.6620202960321993,0.7578879085650804
1100,2.354323059911568,2.622628063243901,1.7739196111145907,2.670334900997268,0.7709796611570565
1200,2.3535309949729717,2.6108279016777076,1.7651927042317674,2.6631972043281174,0.7658990226518586
1300,2.3396682873485912,2.609817094522146,1.768613716260156,2.6472933983202465,0.7597256533342013
1400,2.342116196289132,2.601477928618668,1.7627797535981582,2.632713521766133,0.7647867543707257
1500,2.3337842928039887,2.5928383213245505,1.7493779430392953,2.636987329381758,0.7722669505443702
1600,2.322477531262821,2.5860641073029838,1.7355647780416135,2.62314529593265,0.7989519853588601
1700,2.3129337201579574,2.5793731263556134,1.739806617715706,2.6181988706679835,0.804244707669329
1800,2.31105439520505,2.5766477835735118,1.7340569579514555,2.61509385237718,0.8079521886065504
1900,2.3051316605290806,2.573597421521632,1.723959591302893,2.6004741971909726,0.811973036228049
2000,2.297225632382015,2.5642261889936537,1.720038848551922,2.5918017032066567,0.8329128559001302
2100,2.2974293403023536,2.559285477964648,1.718322446606742,2.6003214962975054,0.819583409442467
2200,2.284118415243617,2.5562223541537676,1.7117152191070144,2.5911066825430074,0.8266051583378624
2300,2.284513209112542,2.552570743539894,1.7065913959487014,2.5861507881748365,0.8373459797986966
2400,2.2734229266907025,2.5507541762839105,1.6924664601752704,2.5694490653039606,0.8522672702778795
2500,2.275205611917834,2.547087172395446,1.6861696970220672,2.5691318256877382,0.8845491135658033
2600,2.276817265631119,2.5416343786873825,1.6854139183359582,2.5557317490148277,0.8774867516283316
2700,2.264515663103321,2.535256264616647,1.6831797479284758,2.5605857078163106,0.898550527973183
2800,2.271328039946715,2.5428562061944993,1.672803201547036,2.5519258304363266,0.8948717501416797
2900,2.2585901335090366,2.535158874446124,1.664866228190998,2.5452251381111717,0.9182750093249414
3000,2.2536190858235283,2.528195313727416,1.668353399140143,2.5386863495472514,0.94187488006261
3100,2.260884115690691,2.525561701010063,1.6619362086693894,2.536997364477874,0.9544781977390413
3200,2.2599366188795442,2.534900405934925,1.6524698938106543,2.5162139111569415,0.9431408674040337
3300,2.2494571141825532,2.5239432781620357,1.6489889984751573,2.520816357603808,0.9605152965020565
3400,2.2547463341699463,2.526947077594028,1.6422682641510062,2.5162369163200657,0.9678376669614639
3500,2.255629954823691,2.5212615600241177,1.6392703084906235,2.51290069545344,0.9894717248687044
3600,2.251208799207325,2.520359499830807,1.6457949888883392,2.492591645881173,1.0152265081792795
3700,2.2510764003147106,2.5256035858623,1.6380803775656005,2.48927761945749,1.0210535671390013
3800,2.2486793437931256,2.529803581503927,1.6340825798313074,2.4903687294859713,1.0447775906781176
3900,2.255055128046053,2.5207803602453867,1.6238158413199288,2.495357351443387,1.0637107994772175
4000,2.2463961950611058,2.5204183215776506,1.624350555190866,2.4905573954617157,1.0612455768299438
4100,2.2584437672071753,2.531597961644503,1.6170535113268085,2.470586400888527,1.0701371839581661
4200,2.257397311197744,2.531002690820359,1.6196102368225396,2.4743005832805856,1.0949050250470653
4300,2.254504402335835,2.5269366668489233,1.607963699365709,2.4732491617030576,1.0994684837303002
4400,2.2637357504921605,2.529484072435792,1.6030103148557275,2.455945012736716,1.1343564014091474
4500,2.2623687335284615,2.5294426207342133,1.605047894173005,2.467216329887623,1.1281622020947346
4600,2.260252754970225,2.530742372322577,1.607420326482051,2.452040196334814,1.1644077830352322
4700,2.2710595981810373,2.5369871072061962,1.6014556369378572,2.4595832122653234,1.1641611057849943
4800,2.2644557023318255,2.5345915508427495,1.5984717215052044,2.444092988449797,1.190089933761612
4900,2.271044620040159,2.5427124055108368,1.5906558216139892,2.439824492308073,1.1917265765896286
5000,2.2709296546739983,2.54919332385719,1.5899847746425118,2.4501424795873237,1.2081749242565598
