milliseconds,FC,FCp,FN,FNp,MF
0,2.4670405354171394,2.7138667252844346,1.8383767629277223,2.7428748312042157,0.7104558580501475
100,2.4504968101925155,2.7055730311185946,1.837915958288166,2.7346706812356802,0.7174730743261895
200,2.4403236446141214,2.6918119093708666,1.8300626771600046,2.72801896078524,0.7151475935550539
300,2.431910332397491,2.6891629762185056,1.8298268187194047,2.7142364152649003,0.7163078975374001
400,2.424006937715133,2.676196971499948,1.8250723042202044,2.7209504592570455,0.7287591878197759
500,2.407419711337794,2.666429005545815,1.814601741533907,2.7033507752390333,0.7266051118009674
600,2.401303632896438,2.658571147854313,1.8036589965017313,2.6896544015723913,0.7372309372987258
700,2.391023579170812,2.653739354025177,1.7982806909689184,2.699318922546495,0.7386896392175984
800,2.384556223482577,2.6401809873602122,1.7997394560281017,2.679953914020969,0.7420162811678748
900,2.376941734979195,2.6379585881883996,1.794142981029086,2.6822670996181364,0.7439250003385721
1000,2.3639421475161937,2.627814281222975,1.7820461495189723,2.661465689552357,0.7361630160349953
1100,2.356196473275685,2.625525203973321,1.7775710028935257,2.66129504337391,0.7484384006744005
1200,2.3544692704769856,2.613628852886524,1.7635771248094378,2.6560715070229497,0.7586758018430766
1300,2.3460406927148223,2.606565850426304,1.7577261439626364,2.6506830004319455,0.7820742656242697
1400,2.3423268840622065,2.595743028063087,1.7505448696530692,2.649604538665949,0.774554532425452
1500,2.3294340592696474,2.5925185035301643,1.7506946647159414,2.633264450891616,0.7940723315615928
1600,2.328672730783397,2.5892623340551366,1.74995057562493,2.620902316856984,0.7788640705376163
1700,2.3142012598461528,2.5814884824412743,1.7364740435645476,2.6178653728412056,0.7985018446890841
1800,2.314817688134512,2.5804281555508175,1.7282147103512289,2.6179506620497275,0.8031329253262017
1900,2.3015903611833757,2.5735118016087517,1.719204031256682,2.6084164983731917,0.8109471332691583
2000,2.2943132361541467,2.569526971728304,1.724387651589273,2.600744749679009,0.8266651934028171
2100,2.2972427374247295,2.559545512509803,1.7081244605532728,2.584610214786811,0.8422182266858137
2200,2.2929039190450364,2.554491960584589,1.7064499504133173,2.585646431030019,0.8538816800707715
2300,2.277799049396741,2.5563349329315956,1.7065075819373263,2.575277703400093,0.8425548191205589
2400,2.2806829997220355,2.5545748475846475,1.702296351583658,2.5689833325315714,0.8705636236800529
2500,2.2766684949779794,2.5494797577827533,1.687587934113243,2.5597382246414977,0.8791005636791523
2600,2.2659569154184878,2.5400978285570397,1.6788095200039952,2.554401681309483,0.8822958203765391
2700,2.2709394245560603,2.543092239580782,1.6778169259160471,2.5472807604110863,0.892655774144295
2800,2.2674120358413483,2.534237585220988,1.669743844736013,2.541875492295784,0.9121863607218434
2900,2.265618196765572,2.5300693892112043,1.6781519424890088,2.5391079615280407,0.9311034202482477
3000,2.254894782790005,2.5352289536452703,1.6674801197015592,2.5294771062594084,0.919144306658899
3100,2.263366457683578,2.5268695489047244,1.657647609777514,2.5280422743439126,0.9547456490483557
3200,2.255666454260494,2.5313062041803294,1.649425433841879,2.5292136316262472,0.9641234080105477
3300,2.2520318119717726,2.526485137559691,1.6514165931020202,2.5193301761865374,0.9647211640478937
3400,2.2589823416548267,2.5234654650362556,1.6414680551927185,2.508812224560842,0.9764111599343475
3500,2.246096887311263,2.528347300139022,1.6361392035231088,2.4989459191908256,1.0021604167203688
3600,2.250178497172149,2.520473149788978,1.645919989546793,2.4967029456163186,1.0030100248964144
3700,2.2531035349160775,2.5296162274381415,1.6322315722645642,2.4957681725826513,1.0271702841449986
3800,2.245112989305393,2.521998061784678,1.629478841377015,2.4989386302373027,1.0417337377236797
3900,2.2526722309437344,2.5220633629254046,1.6248441178567017,2.493649138309482,1.0394996240736158
4000,2.2522784528955104,2.5241520195854847,1.619866613711581,2.477872332125345,1.055630695930748
4100,2.247789543655001,2.528172613383687,1.6252076286768344,2.4815415610263907,1.066981899643864
4200,2.2590765206649444,2.5280448992265727,1.618399870682647,2.47581395341883,1.088443245751848
4300,2.2535389334677416,2.531877145164702,1.610647023441211,2.477011700153028,1.1146562150536796
4400,2.2517292805952005,2.5305041597610884,1.6167019581839657,2.4670824650068095,1.1256259483683373
4500,2.2607684949748794,2.536036395682206,1.598762025619671,2.460555439441945,1.1431705803797199
4600,2.2669326132588234,2.533995419306085,1.6027648000766668,2.4564086950475112,1.152905269646638
4700,2.260540863784738,2.533876397149132,1.6059330589413978,2.4517775503128156,1.1730198556023093
4800,2.265806683134157,2.5352480617488675,1.5926983612678174,2.4537419602158796,1.186040570734845
4900,2.2771124998329935,2.5404062273146217,1.5947440177323031,2.454739252036565,1.199566343962981
5000,2.269428473660167,2.5451251650885194,1.594387401136459,2.4378889855720534,1.2214921290537135
