milliseconds,A_dopa,A_B,A_M,C_dopa,C_OMD,C1_M,C2_M,C1_B,C2_B
0,99.38458601940954,17.938300670457107,1.3405719626247345,-1.9333023624346581,3.4094741426342927,0.0034996523887802946,0.0012829238802663592,-0.0032083126135986828,0.0011506212700471122
100,90.55246683749748,16.426596547193498,1.0458904114000167,23.717515501058468,1.0968138902753668,0.515163886810222,0.016749116939694532,0.11235965378369239,0.0030020223923036987
200,75.79761982588336,15.355242440233374,0.8192887138902987,41.45518204010951,4.414078464037962,0.4142422871911319,0.029317553427897873,0.14216852594157073,0.010032848478155377
300,66.82695475635309,13.382256226968831,0.6527386499440518,59.914432008109706,5.958975255546516,0.31773059411936133,0.04197390641105399,0.14513196067273001,0.018646251866279873
400,60.14968908168886,12.066278180372418,0.4953147736579758,70.74524992167737,11.079757830482025,0.25929619487399524,0.05057454295071922,0.13990847211209514,0.023539249060610865
500,52.97785767892307,11.288132782092081,0.3706249935583575,78.51162634800357,10.067674289382927,0.19855899976234725,0.0570986089747526,0.12791417471848188,0.03054794822880315
600,47.32961682812755,10.195058663211338,0.3374201568703246,91.65683967608291,15.872562076179364,0.16787296876490115,0.0587024355776243,0.11788978578987733,0.03547806454154351
700,41.71491279923587,9.688144437549342,0.24767427121826882,97.2674671906226,22.42589073905669,0.13504650142087607,0.061983086220087025,0.11004203780195802,0.039682081517219366
800,33.512520453036004,8.57825219135923,0.21732728933623846,96.07884348089055,34.055884410213004,0.10191953640760873,0.06492717552839973,0.09490404971853206,0.044419772008676583
900,33.82379648912533,8.030546066054177,0.15083030355376728,103.98627656155934,41.262525561118785,0.09824180689323625,0.06728635977364893,0.08959686493739288,0.04482151013243028
1000,29.92214737153745,6.834524688190642,0.09929201684782253,103.16746714614388,48.19866349689359,0.07338838757913124,0.06537614373682735,0.08297108303155616,0.04673251097846423
1100,22.318997697640846,6.169977878176248,0.06479312008509046,101.03379739584187,50.712085049899294,0.07002370303581776,0.06614764033028432,0.0733974599421709,0.04948753696103339
1200,19.60306165140431,5.767390340535903,0.04534283080585026,106.44015250687903,58.075208702305716,0.04962520475219503,0.06573509942414174,0.06967114257682343,0.05185953683433705
1300,20.719982675542383,5.390139244142759,0.04786614081894334,106.10692910456817,63.804848830837955,0.03434921282114568,0.063856538148448,0.05928245801329772,0.05120364658312469
1400,15.713996744706336,4.766862937372087,0.05953142011444762,99.5553900700736,68.35706680525338,0.041041501212711495,0.06510160748219361,0.06005396864547184,0.05265355805614225
1500,13.708396653934653,4.44612689489462,0.02112804468168937,98.1928452319568,80.28117051031835,0.040342000215163154,0.06332253105540507,0.04957284275836306,0.05122355215581873
1600,13.715161134181079,3.9479043357995165,0.02582639401237698,98.37494819678638,81.73125680930848,0.024596657909240822,0.06351236700869695,0.0500561208348088,0.051099041975011875
1700,10.440525162726821,3.9334648655943036,0.02985217726701156,95.67330724278601,86.73383278617526,0.021401141565059834,0.05996463033887944,0.046651255415510524,0.05117961488699881
1800,7.432383821217417,2.9387787922746504,0.01679029661283398,89.54271293189613,94.31731924422908,0.016423700276459445,0.059802766208076244,0.04167730558892627,0.05175064685050343
1900,9.034886138670222,3.2672604075561207,0.025556443653596144,90.11623779777561,100.16522728041834,0.03015847515968962,0.0572549077627741,0.034148253500039256,0.050888359746499606
2000,8.403299059985438,3.1421356918040284,0.011206294120772993,84.27445605321071,106.8459248858472,0.014455970886722085,0.0573862741561114,0.03350302222265779,0.0505805839612746
2100,5.07535211176445,2.5860931132336105,0.028091470901008858,77.83531480910226,104.62209544607666,0.023638832729959716,0.05609443539978671,0.029804124519912722,0.04845338760514511
2200,3.949978082446525,2.510689453932409,0.027728245983390888,79.85959971428439,112.8076131544801,0.024239717881824496,0.055014825376323816,0.026278132361286972,0.046217299240121516
2300,5.721933883738842,2.487362150221613,0.024801829104187392,71.97472660484353,117.02320384145384,0.013814441147840695,0.05313257033575825,0.02082763003999099,0.047362794868097094
2400,6.61210305267543,2.0289747072268343,-0.00908133308585761,69.13655649335757,118.18374347601384,0.014509309416077023,0.05312990280399016,0.020131180125174074,0.046180689122570916
2500,3.358756537850099,1.9017346037296643,-0.015406659298477024,66.74198648164332,119.7388452925488,0.009197338427344258,0.05071935336581277,0.01829407287744208,0.044152438972529996
2600,4.409840614490412,1.2078100474268294,0.00281267534409508,62.802050617188726,128.05617569700217,0.003314516070486752,0.05064625554849524,0.018808426765763754,0.04176048466337922
2700,3.0605479302382546,1.2056784104419644,-0.0006238374460823021,58.87222869909829,133.2776703309028,0.01762619641108213,0.048904450873404365,0.015487533426612902,0.040049078312556406
2800,3.1048725028830493,1.5688501711399,-0.02037647759577838,53.816282639863054,136.25185839301523,0.016977376623847806,0.04644850241259541,0.017309671223547533,0.03998048750185185
2900,1.0237864196152544,1.0558597171925719,-0.01788760526452562,52.4773562266923,130.55666196915467,0.012318068742093648,0.04469478121315611,0.01079000902662648,0.038652411713176446
3000,3.62479184550446,1.4963614726084256,-0.011947188508923652,47.45752833851014,139.1208254396975,0.008456744851627482,0.044899654681378035,0.015749670463619917,0.03729206533848112
3100,3.9470130306857296,0.5458441604156103,-0.024449851568124452,44.24993853166654,137.32513597007076,0.0054917692706593114,0.043958564976210646,0.008644639940253569,0.03486926110894728
3200,0.16504205612318223,0.7127986756857606,0.01505528193513199,43.8221789373135,140.2309947151579,0.015336653194933112,0.04333537431992786,0.012700129594948683,0.03488677403343484
3300,2.3148290775644047,0.6719041639421349,-0.009405935118208279,42.362903347611976,139.08467872947523,0.013516567407870252,0.04060161283910236,0.011308727132653983,0.03190751161219829
3400,3.7442987905447067,0.697813692310357,0.027101381901345305,38.934632864289036,143.37623005518995,0.001375099457639346,0.040146912252395126,0.010883574843026477,0.03199103010203786
