milliseconds,A_dopa,A_B,A_M,C_dopa,C_OMD,C1_M,C2_M,C1_B,C2_B
0,99.84307888517964,18.1846083853987,1.365458667952109,0.2809850188907805,-1.3054189871527502,0.002914918042899004,0.0013506889628139215,-0.0025529950797091995,-0.00021977442643324988
100,90.05056120635669,16.03430972539498,1.089197690683667,21.917448911580045,5.3373867763773974,0.510059844414205,0.01697639666432021,0.11507914084323666,0.0038279243115864597
200,76.32721812651023,15.274208339801572,0.8591990628918268,41.48525623956401,7.53237323009076,0.4021891877949037,0.03178195196418639,0.14365309303669782,0.011861417034861777
300,66.74025991184321,13.206709370954071,0.6561364708301705,54.848821288143725,7.08473218927858,0.31749264757747847,0.04311019186803469,0.13983957718818638,0.017184244187342105
400,59.61209409955658,12.215759758593858,0.49923309521730025,69.13326532668256,13.762803702408146,0.2664258322049044,0.04895909881275735,0.13233895995539907,0.025140040890225427
500,54.0343350448932,11.261388432284937,0.38786420632333013,82.95108679031652,9.835860857737046,0.2088621078408768,0.054483264697413526,0.12326891614521802,0.03188657286258732
600,45.215399800229804,10.109908394430668,0.284693929545928,90.87358720041455,22.106033182697058,0.1758635680147075,0.060916821195405854,0.11898898997070921,0.0352206333466121
700,42.110174109016995,8.979323274995151,0.2478546031249462,94.28345704849542,24.04724301344746,0.12817475377681578,0.06401302271854079,0.10960512504595799,0.0404034535578824
800,35.203525135403176,8.315951522402267,0.1639202048010331,101.5746773185599,35.10497786753661,0.11154334975512399,0.06523625946849027,0.09377423450116737,0.042967405462669576
900,33.859723579558334,7.309207143428014,0.16113209078909813,98.58670529770892,33.18601518670034,0.08564978790464389,0.06643333594086837,0.08704955656351793,0.04543968597576206
1000,29.225168730600387,7.048408390598645,0.10040850383078606,104.10584154263762,49.27012258488291,0.0742527972305588,0.06533684460948845,0.07752828311593016,0.048439731561724604
1100,24.25570442006902,6.583470821590558,0.09259784078616777,102.18521248585184,50.31173172323691,0.06690592224921188,0.06532944963528942,0.0779585503605359,0.05018924612998172
1200,20.26227869135017,5.893265741353763,0.09178681176594167,103.67208155506748,54.36930251941751,0.05289653207860212,0.06692450248013034,0.06800466910334532,0.049945351659635435
1300,21.269685738564867,5.69955630808362,0.0748576397883618,101.14354886887175,67.10780525939995,0.043949394218536574,0.06640292976310128,0.06399599975034921,0.052853306901541594
1400,14.984124956881312,4.712195408409956,0.020590758775592643,100.80889839692902,64.95549839524567,0.04384698466901882,0.06321167819425633,0.058625641660602454,0.05178519445416672
1500,17.051420315536596,4.462099607871122,0.03572183607678537,101.72605530920754,74.60060116315401,0.03944516257693845,0.06449558020834635,0.05037607400040312,0.052878206972483695
1600,14.16079324621655,4.447467896246062,0.044341815192395634,95.43891879686964,82.85220229430163,0.020909415098762034,0.06343353398963772,0.050637425924363696,0.05217393735139949
1700,8.778076052482541,3.7031687316839537,0.04433266178956633,91.55236666196964,85.61889238623402,0.03478536802111393,0.06078278009661724,0.042346326666024156,0.050410068627506494
1800,9.980966418956276,3.139830208190079,0.014064578622851294,90.79492160083734,91.65887519868534,0.027901355227936124,0.058862921384563824,0.03530963716360221,0.05167988547674468
1900,6.664689865596369,3.3596869869460226,0.025044435897251194,84.78701505212392,93.22736603224723,0.022048584081515752,0.05856100310127605,0.03387343278148951,0.05007233460422789
2000,8.530299140022716,2.3563240108004644,0.017283724368832236,86.20404238381478,101.06813675360286,0.01959478503706893,0.057967449518264526,0.0344101023476751,0.04954437899164061
2100,4.390300850998727,2.6961219668960013,0.024372225035270936,79.41262950648036,105.73315595859405,0.020458038418684387,0.055730203411756954,0.03286855762968963,0.04777587318910722
2200,4.04040278465626,2.292434334201623,0.012386865746772191,78.71166766971136,111.02530328855593,0.004832415588683607,0.05602550327697157,0.026597272685505602,0.046820338560856954
2300,6.760335480595672,1.8815028527936084,0.02307575724673852,71.26432919543275,115.7436973862155,0.02324068718069676,0.05439330175477122,0.02167351303973188,0.044724688047301425
2400,4.442481933113561,1.509898410750973,-0.021262647811673318,69.194617420977,117.14324374886185,0.0029886942233616556,0.05338980059433023,0.01964412208484752,0.04409096620046686
2500,1.8096172591943325,2.141719320782271,0.013156293184041056,63.62439164012537,125.92758228504859,0.011617465937406972,0.052059888816945815,0.023267923363677823,0.0445123128279482
2600,2.2186533995894764,1.2975580466382373,0.02062804174321653,63.49134989907345,126.36735938296894,0.016468475037622964,0.050336073131062774,0.015900238249396265,0.04150415528169146
2700,4.313062920622324,1.1692505137748377,-0.007160265401832358,59.54960381907295,125.37394846435976,0.021626441821738653,0.048246536562976026,0.017499610219835496,0.03978429316154661
2800,2.3512122427952784,1.25513838631586,0.018470216216181723,53.67569378348633,127.41665704115108,0.005263741557051304,0.04639359239140442,0.01847156986470288,0.03953236513671461
2900,-0.07437004739504749,1.3187766322071472,-0.007141519335715817,51.403481762936195,137.47508781732134,0.009178789425744538,0.04469473644568464,0.013758612333311635,0.03959027556969142
3000,-0.13542780245953479,0.8808138818110861,0.005486209114363926,48.60772315110568,134.42548336483674,0.0017104837756706636,0.045451703564270265,0.017671639045187613,0.03813038485840838
3100,1.2144864973926053,0.5330763342927141,-0.021115114449181915,48.41821233115338,137.0967584705142,0.01756135838549127,0.04437189792112955,0.015329131548096788,0.0355799233744001
3200,-0.05340359656367277,0.9070573778956439,-0.023315941099521995,40.458507645171636,140.18411961120927,0.010141486931977419,0.04355658962192417,0.008936494923113217,0.03342500984724056
3300,1.0485146086333546,0.7126244463729017,0.002913588467449501,40.225923754203585,141.29368445042334,0.018552076728310947,0.04127287020380295,0.014311777200517323,0.03171941396349135
3400,3.5557937944726508,0.4169770730414849,0.002016681082873325,34.83522459010709,140.4356174442169,0.006765987657051776,0.039706360526821735,0.0059772526716815235,0.030722849085249884
3500,0.6597025007120911,0.43733210094776714,0.02555460089698143,33.09569984102398,143.43335258632908,0.010788334555357238,0.038778594707713866,0.009194676154263493,0.03167777502161636
3600,2.7300824576330363,0.36974192533158456,-0.011871634788528389,32.31557994626654,140.9869505437589,0.011061121070703233,0.03941992543887567,0.00808086536850043,0.02985753983730455
3700,1.8278077624456974,0.9757802823702673,-0.021638413492342454,27.15719458603776,149.26815745433328,0.010033282944431636,0.03857214212044387,0.010538266347630353,0.02752538306456928
3800,-0.7804365949086997,0.7100264850700985,0.027695184705052996,28.01166343311229,142.63103035741491,0.01813205022592889,0.03609633815589031,0.006311471704040488,0.026402371945652908
3900,2.106712936645329,0.19993899861101255,0.00018658530805809186,26.740725034776123,149.2784568197964,0.002379554257795914,0.035240586175572665,0.003246128304581653,0.02442185622260128
4000,0.1547832726512937,0.20136257595411963,-0.010817611372126267,24.494502560189144,148.66188241492205,0.004195619822228594,0.03585847753688633,0.0029013224741871214,0.025390427464448004
4100,0.5225040836345295,0.48778496260170906,-0.002998196268964887,24.99686453736884,144.72970481501915,0.004512688454174392,0.03349504675969482,0.008862592549412504,0.024761067425422188
4200,-1.6874961034706926,0.0023254360255411943,0.019838861898751402,22.593015551591073,144.36939514530476,0.0034510151365223104,0.032043735184867174,0.0026839611315117,0.02280782669775402
4300,-0.57193588484666,0.13360588404348947,0.01924792471054409,22.501510208477722,151.8681106861139,0.0014247361229616376,0.03297581135652893,0.002251810211749516,0.020600822466650785
4400,-1.9158060828226469,0.09557066175479467,0.025543304388930706,18.121341485877554,150.83386514255338,0.00298586077637177,0.031925096579455706,0.0018420575516925157,0.020260055515980223
4500,-1.9266341733709527,0.38055992663435906,0.0065425990792379336,15.21947555654366,147.2901541076092,0.004425087854642359,0.02962425065387513,0.0005187733208788371,0.01890290701456466
4600,-1.5885651405653767,0.4938376944226966,-0.006379370113244089,16.90374945412862,148.12313475931933,0.013944072609414292,0.0295507909617472,0.0013694373823726082,0.017768244976834758
4700,2.508964458803779,-0.18112656260691942,-0.024229344871931326,15.406590709330134,152.91078989966323,0.00694177769856541,0.027280732555998933,0.0069962341995993185,0.018815878360493313
4800,1.9808661846021276,0.0797278144356098,-0.011649970555643737,11.506431581169341,151.30566809312162,0.016045975516315047,0.02812088023198251,0.0016521267863653898,0.016227959565595893
4900,-1.596794535472406,0.6089127458672411,0.028319830951449427,9.827287022556447,151.0941443128277,0.00803547019873012,0.02619211212828192,0.006169077962921599,0.01670795352958097
5000,0.478392305631271,-0.08389729174208557,-0.002430238142261903,10.820197778524161,152.82998366815104,0.0056571485241221665,0.02719024813218802,0.006668172875233719,0.014755983190616124
