milliseconds,P0,T0,P1,T1,P2,T2,CC,Cn,Mp,Mt
1400,0.16911137334754084,0.1691113733475406,0.12420199295114728,0.12420199295114766,0.047602992431199,0.04760299243119896,0.0006371683306473231,9.185738393079431e-05,0.7768716139922943,0.7768716139922943
1500,0.18230775140434413,0.18230775140434377,0.13614472311491355,0.1361447231149141,0.05340778586286098,0.05340778586286091,0.0008557941113005048,0.00013407167927475817,0.8200957030359364,0.8200957030359364
1600,0.19545137272054922,0.1954513727205481,0.14807124770526797,0.14807124770526994,0.05938259645192931,0.05938259645192878,0.001121688655238626,0.00018977268465318855,0.8626989362662193,0.8626989362662193
1700,0.20855116714347238,0.208551167143471,0.15997832536219286,0.1599783253621952,0.0655266666865485,0.06552666668654819,0.001439982032148324,0.00026163875590375595,0.9047347471626979,0.9047347471626979
1800,0.2216161518633195,0.22161615186331846,0.1718664586861858,0.17186645868618725,0.07184154676716686,0.07184154676716724,0.0018159766719015671,0.0003526021013597775,0.9462491575472699,0.9462491575472699
1900,0.23465513512511696,0.23465513512511604,0.1837385843946098,0.18373858439461102,0.07833049136345178,0.07833049136345191,0.002255187529995182,0.0004658549892158512,0.9872821639809305,0.9872821639809305
2000,0.24767657924190586,0.2476765792419049,0.19559920058704708,0.1955992005870483,0.08499802764747048,0.08499802764747053,0.002763385180984549,0.0006048581902934233,1.0278687722824358,1.0278687722824358
2100,0.2606885219444567,0.2606885219444559,0.20745377012677896,0.20745377012677974,0.09184963026554298,0.0918496302655435,0.0033466382144518177,0.0007733518289858479,1.0680398087369904,1.0680398087369904
2200,0.27369853152070756,0.27369853152070706,0.21930829669461008,0.2193082966946103,0.09889146700199677,0.09889146700199726,0.004011353919254866,0.0009753687452051124,1.1078225749587116,1.1078225749587116
2300,0.2867136947990036,0.2867136947990031,0.2311690118461231,0.23116901184612354,0.10613019652319464,0.10613019652319379,0.004764318837239013,0.0012152495239851106,1.1472413982929193,1.1472413982929193
2400,0.29974062631160553,0.29974062631160453,0.24304216211055693,0.2430421621105582,0.11357281743268395,0.11357281743268147,0.005612739715396859,0.0014976593426040837,1.186318089423626,1.186318089423626
2500,0.31278550380303466,0.3127855038030336,0.2549339193460384,0.25493391934603965,0.12122655981903839,0.12122655981903657,0.006564281479237901,0.001827607681688298,1.2250722668065055,1.2250722668065055
2600,0.3258540973355616,0.32585409733556037,0.26685030730555837,0.26685030730555986,0.12909876226951247,0.1290987622695126,0.007627100681465538,0.0022104697500874614,1.2635216359696437,1.2635216359696437
2700,0.33895179770384265,0.3389517977038413,0.27879715763358187,0.2787971576335835,0.13719681139731138,0.1371968113973119,0.008809883148327858,0.0026520091610905145,1.3016822354661208,1.3016822354661208
2800,0.35208364065500536,0.3520836406550043,0.2907800509180247,0.290780050918026,0.14552807214067012,0.14552807214066882,0.010121877346992726,0.0031584020661666254,1.33956866053348,1.33956866053348
2900,0.3652543383783893,0.36525433837838855,0.30280429738914555,0.30280429738914616,0.1540998086403225,0.15409980864032,0.011572925869604962,0.003736262841001879,1.3771942427226225,1.3771942427226225
3000,0.37846831225929045,0.3784683122592898,0.31487494305410585,0.31487494305410624,0.16291910096659823,0.16291910096659754,0.013173493603258821,0.00439267113693613,1.414571195449022,1.414571195449022
3100,0.3917297222747974,0.39172972227479674,0.3269967813035454,0.32699678130354587,0.17199278301144685,0.17199278301144916,0.014934693402963045,0.005135200018063128,1.4517107357559254,1.4517107357559254
3200,0.4050424917044375,0.40504249170443685,0.3391743583564943,0.33917435835649484,0.18132740526307684,0.18132740526307925,0.016868310379500855,0.005971944959523263,1.4886231909987966,1.4886231909987966
3300,0.4184103262820099,0.41841032628200936,0.35141197131075574,0.3514119713107563,0.19092918415010227,0.19092918415010096,0.01898682093036606,0.006911554011472137,1.5253180858984448,1.5253180858984448
3400,0.4318367407632544,0.4318367407632541,0.36371368055791653,0.3637136805579165,0.20080395010888302,0.20080395010887447,0.021303415729415576,0.007963256564057575,1.561804249796121,1.561804249796121
3500,0.4453250686729509,0.44532506867295074,0.37608330998549006,0.3760833099854896,0.2109570315155736,0.2109570315155602,0.02383199891705809,0.009136895592708817,1.5980898528319583,1.5980898528319583
3600,0.4588784938929269,0.45887849389292673,0.38852446401833074,0.38852446401832996,0.22139324790493192,0.22139324790491946,0.026587213593222123,0.01044295518750021,1.63418252617049,1.63418252617049
3700,0.4725000543853132,0.472500054385313,0.40104052846753596,0.401040528467535,0.23211680288684486,0.23211680288683909,0.02958442383908973,0.011892593778682204,1.6700893570370432,1.6700893570370432
3800,0.4861926570956883,0.4861926570956881,0.4136346788031128,0.4136346788031118,0.24313124956371962,0.24313124956372342,0.03283971246804372,0.01349767054002299,1.705816962660249,1.705816962660249
3900,0.49995909322725063,0.4999590932272504,0.4263098864412654,0.4263098864412644,0.25443941978633927,0.25443941978634715,0.03636988063570717,0.015270776406928716,1.7413715348817493,1.7413715348817493
4000,0.5138020406400611,0.5138020406400611,0.4390689163658568,0.4390689163658558,0.26604341897911515,0.2660434189791184,0.04019240008526194,0.01722525599918424,1.7767588509779157,1.7767588509779157
4100,0.5277240836636787,0.527724083663679,0.4519143373486091,0.45191433734860814,0.27794454309256,0.27794454309254557,0.04432542508796637,0.01937523822535829,1.8119843428530311,1.8119843428530311
4200,0.5417277163793255,0.5417277163793258,0.46484851649588504,0.46484851649588377,0.2901432900039476,0.2901432900039124,0.04878772481383503,0.021735651290027774,1.8470531040740308,1.8470531040740308
4300,0.5558153530895593,0.5558153530895595,0.47787363021760215,0.4778736302176002,0.30263926042189615,0.302639260421847,0.05359865930309543,0.02432224679917787,1.8819699301919948,1.8819699301919948
4400,0.5699893361038846,0.5699893361038846,0.4909916639903572,0.49099166399035443,0.3154311364166022,0.3154311364165626,0.05877812670042223,0.027151616498272572,1.9167393429833195,1.9167393429833195
4500,0.5842519353963888,0.5842519353963884,0.5042044207010125,0.504204420701009,0.3285165984783874,0.3285165984783787,0.06434646173542878,0.03024119554995791,1.9513655967987484,1.9513655967987484
4600,0.5986053618346129,0.5986053618346124,0.5175135202154197,0.5175135202154164,0.341892324456328,0.3418923244563664,0.07032442104705808,0.0336092877480583,1.9858527193284434,1.9858527193284434
4700,0.613051762787917,0.6130517627879165,0.5309204017368093,0.5309204017368075,0.3555540068976964,0.35555400689777034,0.07673302818037886,0.037275046472042404,2.020204500545419,2.020204500545419
4800,0.6275932340147959,0.6275932340147957,0.5444263264080261,0.544426326408027,0.3694963791588029,0.3694963791588749,0.0835935523218777,0.041258491539439224,2.0544245272107515,2.0544245272107515
4900,0.642231820687524,0.6422318206875239,0.5580323762476498,0.5580323762476531,0.38371331508163825,0.3837133150816543,0.09092738509470456,0.04558049173514353,2.0885161832492307,2.0885161832492307
5000,0.6569695216970216,0.6569695216970216,0.5717394697190707,0.5717394697190751,0.398197864096954,0.3981978640968801,0.09875596630178167,0.05026274624096584,2.1224826594365718,2.1224826594365718
