milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,Xa_Va_l,V_Xa_l,IIa_f,V_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,APC_PS_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,Xa_AT_f,VII_Xa_l,V_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,LIPID,alpha2M_l,alpha2M_IIa_l,alpha2M_Xa_l
1000,339.2901807298416,835.2098192701591,1.3930139181574576e-16,1.1569100242159617e-14,0.008624463517229007,1.7413744322914784,4.3611125975043614e-11,9.82106014165392e-09,0.167541591615935,7.431817645332663,0.0007630702776415155,0.09838807308138883,34.81641117271521,108.03327564910951,4.83228798911771e-06,2.9444326488354948e-05,4.929028242080584e-19,5.861086931889921e-18,0.7870539067153797,115.21294609328469,1.4691428346552613e-32,4.6595920280918436e-30,18.618108484448282,47.381891515551665,0.016710554557728654,0.0005721449190922433,0.0006399117019410505,0.00017720168361069592,0.00010018712263815745,1.4773873373891612e-11,1.774348511731716e-14,1.094326588578946e-06,2.438009182046684e-15,2.4089117724099075e-17,1.2186126277699027e-14,1.7655573733725601e-15,4.962672515572977e-18,12.299999769184279,4720.999999987268,7.216284163646331e-18,2.308154957745686e-07,2.1532046592732507e-13,2.3339988307484874e-28,1.2735890224413727e-08,1.7426448345621593e-07,1.0899699846267974e-16,0.9999999999999999,1.770591453125231e-16,3.9285204794662964e-17,3.9677015213920726e-19,58488.86884955369,363.9999999994025,2.0365745615361128e-19,5.977187642968654e-10
1100,337.85178985264207,836.6482101473584,3.645415655686469e-16,2.9408300034844524e-14,0.008646834064587765,1.7413516062266758,6.960043654189971e-11,1.5430425591346605e-08,0.1679654347213445,7.431331954678157,0.0007644140187130498,0.09830551231401292,34.94819586636918,107.90144774183132,6.374262886883581e-06,3.814151348400126e-05,1.5850095860683078e-18,1.8214056480891718e-17,0.7890902150177947,115.21090978498226,1.0218122185453464e-31,3.1061983585896263e-29,18.651086225749044,47.34891377425092,0.016567542497432614,0.0006213099000081373,0.000701402922031738,0.00019267109133265764,0.00011707356770490221,2.110517504839047e-11,3.976051725358657e-14,1.54420863776604e-06,6.1430967792958996e-15,6.473688093686647e-17,2.7550215038512252e-14,4.032391163871884e-15,1.7150365237351194e-17,12.299999659324655,4720.999999981207,2.025184973251708e-17,3.4067495176388624e-07,3.847677965829551e-13,1.3977838296135862e-27,1.8797832714093317e-08,2.2677959021595178e-07,2.945481311067069e-16,0.9999999999999996,4.900672691473465e-16,1.1503661608572609e-16,1.1584108810994055e-18,58361.754557720655,363.999999999118,5.715462564111504e-19,8.822168802767847e-10
1200,336.96098937225264,837.5390106277478,8.663238104233031e-16,6.822697906293862e-14,0.008660698179220327,1.7413371741533412,1.0595716838957783e-10,2.3196878929780006e-08,0.16822773986343012,7.431008270685087,0.0007650128544106016,0.09822457402497894,35.032760416100146,107.81683797226034,8.165938155240282e-06,4.815441631364175e-05,4.518678361707695e-18,5.047032595635399e-17,0.7903525549645134,115.20964744503556,5.856444121374148e-31,1.7177573198048004e-28,18.671519559925798,47.32848044007417,0.016425884818469103,0.0006693955454299818,0.0007623313621797746,0.00020784841648279994,0.00013453982768207168,2.9106956141306596e-11,8.237272294425893e-14,2.104364452189202e-06,1.4127226854019232e-14,1.5747228908752437e-16,5.750783977038668e-14,8.486551279159834e-15,5.2336961261181705e-17,12.299999516677763,4720.999999973335,5.137820067708041e-17,4.833215799776005e-07,6.493066316330767e-13,7.006700228949381e-27,2.666901860636448e-08,2.87404950120849e-07,7.206505331841618e-16,0.9999999999999987,1.2274017281919017e-15,3.0256968079388956e-16,3.041070040654236e-18,58283.328403136315,363.99999999874854,1.4499919091830212e-18,1.2516261184364353e-09
1300,336.4086966648204,838.0913033351799,1.901306830689548e-15,1.4672790494800234e-13,0.00866924187465317,1.7413279384612823,1.551457458154396e-10,3.3616195363449695e-08,0.16838937705851162,7.430785704269325,0.0007651495324601603,0.09814497845915042,35.08652647295604,107.76302471671343,1.0213740398116013e-05,5.9513144850642424e-05,1.1666098930074622e-17,1.272044344065575e-16,0.7911314285460996,115.20886857145396,2.8608204388539467e-30,8.134933476727476e-28,18.68416060047821,47.315839399521764,0.016285565640237865,0.0007164918074965178,0.0008227034110494665,0.00022274893605082256,0.00015249016513345872,3.8986802878752036e-11,1.5998800501435884e-13,2.7858924314998228e-06,3.0116223303487696e-14,3.527227704651222e-16,1.1222932369948064e-13,1.6682187425053476e-14,1.4409433971515233e-16,12.299999336265161,4720.999999963381,1.1987944391909706e-16,6.637337858219206e-07,1.0450631635199024e-12,3.0307977290565735e-26,3.662419415926992e-08,3.5633517923368004e-07,1.6239034744071432e-15,0.9999999999999967,2.8297263524306364e-15,7.281620844642812e-16,7.312355925467917e-18,58234.83498511851,363.9999999982813,3.3832291024099107e-18,1.7188408262428071e-09
1400,336.0660168992916,838.4339831007082,3.903533369656859e-15,2.961012846482322e-13,0.008674485964196657,1.7413218673567397,2.1987122119916233e-10,4.723021468210318e-08,0.168488367808052,7.430626215130154,0.000765002024248029,0.09806655124274966,35.12048558918521,107.72901644932317,1.2522789487885605e-05,7.224070022499317e-05,2.771772937733359e-17,2.960713886799995e-16,0.7916101376420175,115.20838986235803,1.2202638928494097e-29,3.3804898945328746e-27,18.691925279902595,47.30807472009737,0.01614656991047737,0.0007626783068645834,0.0008825249732658419,0.00023738672366719065,0.00017084003315870046,5.094982512878788e-11,2.937354365282567e-13,3.5992284403637304e-06,6.024686387183377e-14,7.371535020544483e-16,2.0742158647496133e-13,3.100280420577475e-14,3.638452181651948e-16,12.299999112995218,4720.99999995106,2.6067433233536735e-16,8.870031567989043e-07,1.6164844634329112e-12,1.157821694758463e-25,4.894436003713176e-08,4.337196546661906e-07,3.414813394600843e-15,0.9999999999999923,6.084457721888004e-15,1.626212979804912e-15,1.63328048373578e-17,58204.79792230169,363.99999999770307,7.356732385279714e-18,2.297048881958771e-09
1500,335.8533118502115,838.6466881497878,7.573297120670209e-15,5.659300895233792e-13,0.008677865738875915,1.741317515230951,3.0306466568730513e-10,6.462390162015591e-08,0.16855069782513132,7.430503798910039,0.00076469432695208,0.09798917243066356,35.141834601813876,107.70761635792913,1.5097019868444146e-05,8.635397559313326e-05,6.137542223729493e-17,6.44003953628622e-16,0.7919170666273437,115.20808293337271,4.6434455257747013e-29,1.2564729207417514e-26,18.696830434258707,47.30316956574126,0.016008883146530456,0.0008080249464884091,0.0009418016413103214,0.00025177530463093683,0.00018951489342511354,6.519756643923865e-11,5.151679319178453e-13,4.554102262514337e-06,1.141501681028024e-13,1.4524643115709149e-15,3.6479151325128666e-13,5.482591244419888e-14,8.53474429188226e-16,12.299998841687483,4720.999999936089,5.337948729771825e-16,1.1583100887547993e-06,2.417188512660654e-12,3.978820636501497e-25,6.391542674612342e-08,5.19668119762838e-07,6.771082226026439e-15,0.9999999999999843,1.2328762083681604e-14,3.408094575914295e-15,3.426526788411128e-17,58186.19035332758,363.9999999970005,1.506472077227325e-17,2.9996685917602895e-09
1600,335.7212297852954,838.778770214703,1.399009765862724e-14,1.031886231738925e-12,0.00867987760123833,1.7413143760534724,4.0786832134485823e-10,8.64222605222833e-08,0.1685881048824124,7.430406699313806,0.000764275310254166,0.09791279756494677,35.1552086709858,107.69418930570711,1.793934103956093e-05,0.00010186458469465567,1.279265337167864e-16,1.3215627653077609e-15,0.7921013436107304,115.2078986563893,1.5996277154940921e-28,4.241324973272047e-26,18.699847803628092,47.30015219637186,0.015872491314979118,0.0008525928685884477,0.001000538776599447,0.00026592775354030514,0.00020844920085479808,8.192708158698836e-11,8.669653398330737e-13,5.659513567881565e-06,2.06336757161426e-13,2.719656464857604e-15,6.159811645438461e-13,9.301226123604391e-14,1.878957131635159e-15,12.299998517094696,4720.999999918178,1.0377278437744854e-15,1.482901779841913e-06,3.5107941778999072e-12,1.2478819020716313e-24,8.18270006646292e-08,6.142579337264595e-07,1.2760535010208372e-14,0.9999999999999697,2.3730058316221595e-14,6.761279510338696e-15,6.810589408086684e-17,58174.643936955545,363.99999999615983,2.9286681074512706e-17,3.840291715907318e-09
1700,335.63919724370913,838.8608027562876,2.4769276338131876e-14,1.8060279247432153e-12,0.008681149286763836,1.7413118131619094,5.37618920712066e-10,1.1328718549449113e-07,0.16861097263895936,7.4303245142345915,0.0007637971001925533,0.09783737918744863,35.1635646995991,107.68577841168745,2.105172618567648e-05,0.00011877965058456125,2.5300208984766163e-16,2.5779750306191346e-15,0.7922174951899559,115.20778250481007,5.055640548901595e-28,1.3164326017544264e-25,18.70170962822059,47.298290371779345,0.015737380684010614,0.0008964355194669581,0.0010587416000565108,0.0002798566133430116,0.00022758547682082944,1.0133034087088282e-10,1.407922319754444e-12,6.923723929738917e-06,3.58030944271911e-13,4.87180025152008e-15,1.0033201274725193e-12,1.5210840943867454e-13,3.9145053353785355e-15,12.299998133921825,4720.999999897034,1.9280855746372476e-15,1.8660731890859745e-06,4.971728638402536e-12,3.6144211446453026e-24,1.0297133360650897e-07,7.175371932128038e-07,2.300878238312993e-14,0.9999999999999437,4.367579588040486e-14,1.2787853675325914e-14,1.2914990295861307e-16,58167.47680118138,363.9999999951675,5.4414293350225585e-17,4.8326341698148785e-09
1800,335.5882410056672,838.9117589943273,4.2248660467044946e-14,3.049188354804183e-12,0.008681939923851434,1.741309559200984,6.958317996915165e-10,1.459142990755927e-07,0.1686247552133624,7.430251771193486,0.0007632836812294749,0.09776289818745362,35.16877479438844,107.68051158991969,2.443534449700017e-05,0.00013710244624768722,4.778901101812269e-16,4.810335756699269e-15,0.7922899851832563,115.20771001481677,1.481739764304523e-27,3.7961690697801585e-25,18.70287203888848,47.29712796111144,0.015603537790688363,0.000939599669508499,0.0011164152152147633,0.00029357373972092627,0.0002468734543877267,1.2359370415153737e-10,2.215813330290369e-12,8.35426094417395e-06,5.993112589368744e-13,8.394285244240258e-15,1.5831647163309945e-12,2.4086299229803994e-13,7.769775188881637e-15,12.299997686843303,4720.999999872363,3.442536516145818e-15,2.3131497951824647e-06,6.886010231440128e-12,9.763369000719846e-24,1.2764237167745973e-07,8.29529531450951e-07,3.990957049077931e-14,0.9999999999998997,7.728487917138842e-14,2.3192975000373905e-14,2.350097480149677e-16,58163.02746856982,363.99999999400967,9.715501963337144e-17,5.990491385131886e-09
1900,335.55657047065085,838.9434295293403,6.972798767257449e-14,4.986600554977645e-12,0.008682426381118111,1.7413074297640674,8.861843353615874e-10,1.8502980859962442e-07,0.1686327837711201,7.43018512075638,0.0007627506267472858,0.09768934401818419,35.17201846839458,107.67720934722512,2.809066258686486e-05,0.00015683297610975187,8.669103610811994e-16,8.631188677554915e-15,0.7923348777588374,115.20766512224117,4.0710492180191045e-27,1.0276300115622201e-24,18.703589884432436,47.296410115567454,0.015470949396003329,0.0009821263391665694,0.0011735646346508165,0.0003070901918624988,0.0002662692800671982,1.488975723269703e-10,3.3915962931100715e-12,9.957932548293637e-06,9.717698536413867e-13,1.397545398099562e-14,2.428825508802615e-12,3.706877499592094e-13,1.47784336907097e-14,12.29999717051791,4720.999999843871,5.9339223582287804e-15,2.829472723479739e-06,9.352010337767665e-12,2.481721558339694e-23,1.561349347655909e-07,9.502379483628657e-07,6.689357342353755e-14,0.9999999999998276,1.3207977375383413e-13,4.0535908271715813e-14,4.1235037791030314e-16,58160.26227464349,363.9999999926725,1.6746673289120654e-16,7.32769980172402e-09
2000,335.5368902948602,838.9631097051258,1.1174876514033536e-13,7.926174668314418e-12,0.008682713458545025,1.7413053131840242,1.1125006029566746e-09,2.313875214373964e-07,0.1686372496573011,7.430122353409523,0.0007622076061152622,0.09761671214929717,35.17403370444999,107.67513371989,3.2017542380513856e-05,0.00017796846090327236,1.5169555688087955e-15,1.4955321216249515e-14,0.7923620362648436,115.20763796373512,1.0529413364538526e-26,2.622338519897613e-24,18.704044813352088,47.29595518664776,0.01533960245547728,0.001024051582762147,0.0012301947975503498,0.0003204161756531498,0.00028573479865974635,1.7741615328288852e-10,5.063808286835956e-12,1.1740848022496927e-05,1.5315635056270447e-12,2.2565672380362988e-14,3.6338045295370743e-12,5.561593218477459e-13,2.7057354339814312e-14,12.299996579601387,4720.999999811262,9.911405341805753e-15,3.4203861171520156e-06,1.248116790776126e-11,5.965129431266269e-23,1.8874401982621592e-07,1.0796476167874534e-06,1.0874768847435421e-13,0.9999999999997127,2.1881104455444966e-13,6.854399095439346e-14,7.003645294367923e-16,58158.544865623204,363.99999999114203,2.7971897351407076e-16,8.858104169546974e-09
2100,335.5246190072829,838.9753809926956,1.7446226057782516e-13,1.2282313715573129e-11,0.00868289053910045,1.7413031138558983,1.378734830309724e-09,2.857657115061844e-07,0.1686395687715125,7.430062035199404,0.0007616619423444049,0.09754500047513552,35.17528674110697,107.67381848788487,3.6215334368486686e-05,0.000200503792956096,2.5712641202043977e-15,2.5124176485375027e-14,0.7923791346527058,115.20762086534724,2.598345303246003e-26,6.388853622105919e-24,18.70432626806904,47.295673731930734,0.015209484103051266,0.001065407212020935,0.0012863105780565444,0.00033356103420413075,0.000305236846951086,2.0931729361164946e-10,7.393795275995732e-12,1.3708446821491102e-05,2.353301607789436e-12,3.545458582477646e-14,5.315617331255659e-12,8.156437184769984e-13,4.7905176614371246e-14,12.29999590875807,4720.999999774242,1.6097667643954647e-14,4.091225514936976e-06,1.6398736342914932e-11,1.3688185743933425e-22,2.257641596849492e-07,1.2177290307632168e-06,1.7204036537299183e-13,0.9999999999995349,3.5258949225776716e-13,1.1255053344231212e-13,1.155712887282027e-15,58157.47358166064,363.9999999894046,4.543072262775096e-16,1.0595527456095929e-08
2200,335.51694253378025,838.9830574661876,2.660003689952604e-13,1.8599893243366897e-11,0.008682999935776618,1.7413007838638974,1.6889576343023764e-09,3.4896454723452886e-07,0.16864055288587054,7.430003336426396,0.0007611174140887393,0.0974742104894844,35.17606568836624,107.67297555923628,4.068294360412285e-05,0.00022443187806659508,4.2345593711762555e-15,4.1041754557094374e-14,0.792390040144077,115.20760995985584,6.107796680960998e-26,1.4841760888919226e-23,18.70450041209475,47.29549958790491,0.015080581641419176,0.0011062213300629703,0.0013419167905347723,0.00034653326487463134,0.000324746707101609,2.4476243355460965e-10,1.058052809898875e-11,1.5865527128495142e-05,3.533884507070993e-12,5.434842758917854e-14,7.619367033325682e-12,1.1718478234656382e-12,8.226596703543463e-14,12.299995152669455,4720.999999732516,2.548971421344348e-14,4.847309285930475e-06,2.1244397675253368e-11,3.0011640023617224e-22,2.6748895048678187e-07,1.3644399544162096e-06,2.6555527326507165e-13,0.9999999999992661,5.54075416232419e-13,1.7996137796565738e-13,1.8578870191398084e-15,58156.8029156554,363.99999998744636,7.193688936231958e-16,1.2553748668721152e-08
2300,335.51219293523604,838.987807064717,3.969070650109671e-13,2.7581974586622036e-11,0.008683063746225428,1.7412982960983647,2.047344083690063e-09,4.2180360204637084e-07,0.168640679709026,7.429945761591038,0.0007605761211374263,0.09740434539897187,35.17654226141335,107.67243323638986,4.541890717666813e-05,0.00024974391972027896,6.791915578093132e-15,6.534307557777991e-14,0.792396861182045,115.20760313881782,1.367290068584151e-25,3.288011559048575e-23,18.704607572934187,47.29539242706529,0.014952882533102382,0.0011465188222126205,0.0013970181938487568,0.00035934053629827856,0.000344239603458507,2.8390658625665753e-10,1.4865825204186048e-11,1.8216276740433605e-05,5.196858828384946e-12,8.145905331405855e-14,1.0721592785835884e-11,1.652442994599677e-12,1.3733557680478508e-13,12.29999430604155,4720.999999685793,3.943259142005871e-14,5.693931264855561e-06,2.717285826617856e-11,6.305114378474295e-22,3.142106453671071e-07,1.5197273042862285e-06,4.0079905468709785e-13,0.9999999999988683,8.509054244161329e-13,2.8082136055477103e-13,2.9158298974014684e-15,58156.38753941409,363.9999999852536,1.1128637781142051e-15,1.4746483784861563e-08
