milliseconds,Cdk1CycB,APC,CycB
0,20.0,0.0,59.9999999999999
100,19.20208072461325,0.0011093012918718327,60.003999800006575
200,18.517329151130813,0.001973736482523584,60.007999200053234
300,17.937240095914035,0.0026536025871092507,60.011998200179896
400,17.44997609334863,0.003193570310861312,60.015996800426535
500,17.043007931365057,0.0036265503639325335,60.01999500083314
600,16.704454457468934,0.003976925231905019,60.0239928014397
700,16.423605582181814,0.0042628717324028455,60.027990202286176
800,16.191107367212634,0.004498079998454206,60.031987203412555
900,15.998947513438289,0.0046929970972870985,60.035983804858816
1000,15.840328268485644,0.004855664226461032,60.039980006664905
1100,15.709529826808033,0.0049923238085813155,60.0439758088708
1200,15.601771000424606,0.005107873975720111,60.04797121151645
1300,15.513068551213918,0.005206195083605599,60.051966214641816
1400,15.4401116544784,0.0052903777649691616,60.05596081828684
1500,15.380155322317872,0.005362899825094708,60.05995502249147
1600,15.330927007068365,0.005425761419088368,60.063948827295654
1700,15.290547534960307,0.005480583423417961,60.06794223273933
1800,15.257464634136237,0.0055286847176146394,60.071935238862416
1900,15.230395938917779,0.0055711449775311395,60.07592784570486
2000,15.208282515748323,0.0056088514566076855,60.07992005330658
2100,15.190251480139445,0.00564253377476671,60.083911861707506
2200,15.175583913311,0.005672793123478276,60.08790327094754
2300,15.16368726529816,0.005700127366006245,60.091894281066615
2400,15.154072823016536,0.005724950755228152,60.095884892104635
2500,15.14633775196578,0.005747608743964264,60.0998751041015
2600,15.140150331869,0.005768389813376866,60.10386491709711
2700,15.135237446453752,0.005787535580996896,60.107854331131385
2800,15.131374824016326,0.005805248695929524,60.11184334624419
2900,15.128376925011338,0.005821700922241434,60.11583196247543
3000,15.126091951292196,0.005837036851581905,60.11982017986499
3100,15.124392626141582,0.005851381376741846,60.123807998452754
3200,15.123174427001699,0.005864840806139245,60.127795418278595
3300,15.122352888108443,0.005877504828206625,60.131782439382384
3400,15.121856883193514,0.005889451934602342,60.135769061804005
3500,15.121629712236906,0.005900748425291256,60.13975528558331
3600,15.121624342495155,0.005911452288236099,60.143741110760175
3700,15.121801692166796,0.0059216144365024995,60.147726537374446
3800,15.122129427694041,0.005931279738116203,60.15171156546598
3900,15.12258113884028,0.005940487564861424,60.15569619507463
4000,15.123134359160087,0.005949273397722076,60.15968042624024
4100,15.12377130077361,0.005957668213194601,60.163664259002665
4200,15.124477200614503,0.005965699859788834,60.167647693401726
4300,15.125239986224884,0.005973393307687976,60.171630729477265
4400,15.126049903150271,0.005980771028128225,60.17561336726911
4500,15.126898226283288,0.0059878539212622215,60.17959560681709
4600,15.127779251953772,0.0059946599352063415,60.18357744816102
4700,15.128686226235434,0.006001207086590016,60.18755889134073
4800,15.12961441191795,0.006007511218759239,60.19153993639602
4900,15.13056069208536,0.006013586322168954,60.195520583366715
5000,15.13152036290864,0.006019446991287182,60.199500832292614
