milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID
0,1390.5021185898263,5.916148129672804,2.0031142202619396e-13,3.917115812363634e-11,19.813494270516287,-0.1225000769842602,-1.1134714226568871e-10,3.923563262302457e-07,9.879558797821945,-0.11002462768320319,0.10075672316088333,0.0007485339080025392,0.7032052262729682,0.009425851708617402,5.521133577713603e-12,2.099959711304593e-10,90.15278160001691,-0.9776249426109351,-1.8162771604974514e-10,-1.031124341343644e-06,171.79644270937044,1.8495541397946362,5.669440150135003e-08,-1.3049825177684232e-06,1.4136414785247358e-15,3.35404083388084e-13,303.2590392115609,-3.459150016127711,-1.5397988662970674e-24,1.7298417222779308e-21,-1.6441190924684568e-22,-2.138729495240231e-19,59.62841221086285,0.7971554191436027,0.005040752639134411,4.394300688168346e-06,2.6598339182464564e-05,3.2551637666721908e-06,0.0,4.5578744398852334e-06,6.55958625569009e-07,1.334265031171237e-12,5.603736825111034e-15,-1.6386024266988236e-11,-1.052988001736159e-14,5.643902043282929e-06,-1.728127673765731e-07,1.505625839800078e-12,4.536680150979313e-12,-5.6033463797483594e-14,-4.55519078346065e-12,1.83467401490184e-12,30.000000000008075,-3.651816845877725e-12,-3.716912475497775e-12,-2.0314284890474973e-12,5.537095584573583e-21,2.500000005517325,3400.0000000015325,2.163170107249596e-12,-8.139036824135378e-09,-6.746316379888495e-15,-2.1397461549921857e-18,1.7733529580765117e-12,-1.5624004658360887e-09,3.4090899165225524e-08,1.0194095272222921e-11,-5.240154417686174e-13,1.0000000000023967,-5.497365960359791e-12,-2.7827805024909586e-12,1.4556435925295045e-15,-4.6246278702147055e-14,847732.3787098632
100,107.70664741155272,1282.7475055164846,-2.256146182364912e-13,1.578043406254982e-10,0.2047763265659801,19.893510064768254,4.813823482517181e-11,8.836100885417442e-08,-0.022402371039589506,10.023289344092467,-0.00030513741420115707,0.09926023616961632,-0.0073397711222327935,0.6971101395452979,6.231377854672444e-12,-1.0089947772267784e-09,-0.03187236724951246,89.16038535978113,-1.474724856276703e-10,-3.040969185666657e-06,5.918769167727682,163.63942475403178,2.2097073023802217e-08,6.167585252576347e-06,9.2414784160285e-16,5.774047268866083e-13,3.779112456911509,299.73056539349597,-1.0300486999857861e-24,-3.8782687397867e-21,-1.19612932292677e-22,-7.058040967344048e-20,1.8451538522435529,57.7456839184497,0.00496634412949774,1.0899897599956927e-05,5.237361140959128e-05,-3.446161675728095e-06,0.0,3.3455779635842935e-06,-1.9864716397649594e-06,-3.306411397757805e-12,-2.4057547411140452e-14,-9.295058654727502e-13,2.1226173260924844e-14,1.485889054257885e-06,8.088771614383341e-09,-1.7499558284691147e-11,1.984336537345833e-12,9.406862465364485e-14,2.2460116309805624e-11,-3.4100105926973905e-12,29.999999999994824,4.86719919173097e-12,-2.9066062086958352e-12,-1.918303515356156e-12,-3.8673491872227076e-21,2.50000000801666,3399.9999999985666,-3.5838975977764722e-12,5.253532775707399e-09,4.525863288645586e-16,-1.1379234385770437e-18,1.9636822172845953e-12,-4.995926193275244e-10,1.8120269959688467e-08,2.892798184287679e-11,1.043461163782072e-14,1.0000000000027582,2.3344590927674122e-12,-5.925434849202242e-13,8.182055540029344e-16,6.929431391647808e-13,653755.21704429
200,69.41302934912162,1365.3698075834943,-1.5048724558630753e-13,-1.6209042092579664e-11,0.06733663878311898,19.731474398176175,2.2436990676436032e-11,-4.5861141932726093e-07,-0.049567651121207854,10.110168028721901,0.0003733006997564685,0.10052877151681341,0.008815954288272431,0.6933822487303607,9.693569498992797e-13,5.481580725992716e-09,-0.40616693499246237,90.16424322364593,-3.599877478138929e-10,-7.126015263702709e-07,4.962797485755224,164.97769194452198,5.022103950535428e-08,-4.486461346713263e-06,-5.442255300085801e-15,3.166124321648805e-13,2.6371400064813355,296.0233930101568,-2.0902694033252843e-24,3.5566939945390073e-22,-8.778338882153698e-23,-2.8190240923422806e-19,1.7688452836159434,57.34138593889882,0.004898278322328548,3.372041566615249e-05,7.256636630497735e-05,4.4957899183276445e-06,0.0,1.6297442920253046e-05,3.6314383183067246e-06,-2.704439886378231e-12,-2.0678783192918702e-15,-1.7654957746030605e-11,1.4351152887783382e-14,3.39122180391844e-06,-2.8628662041208705e-08,-9.840980154149465e-12,-1.9162711887492145e-12,-1.0644581422910018e-13,-3.4926718708845726e-11,-3.830073908020569e-12,30.000000000000743,4.852169437921945e-12,-2.6645022059464814e-14,-7.542474396110253e-12,8.186277398403144e-22,2.5000000084215084,3400.000000001611,1.7630612516902033e-12,-7.910103837116364e-09,-4.302607513169034e-15,-1.4855154290513702e-19,-2.356642026056249e-12,-5.232515224253251e-10,3.249081628807106e-08,-7.186101898065766e-12,5.82624314713728e-13,0.9999999999953939,-8.27114486423604e-12,-3.465452584803939e-13,-2.9836318005939353e-15,6.961904289400788e-13,647542.4479612043
300,46.447848172356515,1336.695660078808,-1.7734282769697275e-13,3.204075708619951e-11,0.03714282400192612,20.07648544002521,4.3652732741172856e-13,-4.6947715381772665e-07,0.006721452963734316,9.892829366562136,-0.0005118387237934052,0.09898986974413627,0.0014663964198763629,0.7039234273491306,4.6436056086694136e-12,-1.097648055530168e-09,1.1591005080676369,89.31075552077802,4.29637066783493e-10,2.9359959246759323e-06,7.038975219484087,163.69873102291305,5.839745265382157e-09,-2.941062374008412e-06,8.765611208950482e-16,5.307319941864964e-13,-0.5179754012507927,299.02138338416927,-2.6049662845133087e-24,4.231697834749759e-21,-6.672700869115368e-23,-2.1504657751310697e-19,1.431879769576996,58.41810823202754,0.004895082158290996,3.4541672622150746e-05,7.713212570611287e-05,2.634527707445946e-06,0.0,1.5529216049934805e-05,1.0999142902590874e-05,-6.70195420012206e-13,9.771467250351837e-15,-3.085964022732912e-11,-3.5278571027784527e-15,8.381687417713055e-06,-3.819482904132587e-08,3.704942556049049e-12,2.700700243157976e-12,-8.741085805633088e-16,-3.253921867999021e-11,4.284072604038302e-12,29.999999999989218,-1.4425542584895277e-12,-6.486861462545987e-13,-3.514699506165908e-12,2.3117999817724702e-20,2.4999999971521145,3399.9999999991146,2.012434448828976e-12,3.096731027174012e-10,2.0623403169328606e-14,9.658823806620508e-19,2.8712848706500307e-12,1.336322555875839e-09,-9.393178138765617e-09,-3.4325215759937494e-11,-3.5878440991114186e-13,0.999999999998338,3.529660256050945e-12,1.1112008661631777e-12,-2.860539474287696e-16,-1.5159853180741216e-13,647791.1761359824
400,36.44638369244832,1358.5420516206393,-2.928434881335994e-13,6.693715698109299e-12,-0.2413647779338335,20.03293184193318,-7.157982379151669e-11,-8.271467884458292e-08,-0.02992327947336644,10.011926650033287,0.0008598601313751687,0.09902623490683128,0.001198967482407889,0.7027181219424148,3.127475228202506e-12,4.275325254675929e-09,-1.1081857600998752,88.93656959471227,-2.4591102323036826e-10,1.8266482461864776e-06,4.055148428888025,164.59936888198186,8.662699973021717e-08,2.6005086580605643e-06,7.7777595219033475e-16,-3.859554951508797e-13,-3.9148071379913225,300.05963811293515,4.17801684475138e-24,-5.0250503410274806e-21,1.7288501118742935e-22,-2.035764431554383e-19,2.4212567854751637,58.42606293510667,0.0048459928183452634,4.72113892806923e-05,9.129360264043557e-05,1.0654581750106343e-05,0.0,3.074480583485876e-05,3.319614041979708e-07,-2.492885532641033e-12,-2.3029180278654453e-14,1.9317966869718356e-11,-7.512090755806262e-15,-1.3776100594377592e-06,1.569937040934865e-07,2.7231637937992623e-11,-1.2917280144737992e-13,1.8285849901066767e-14,1.987598621489367e-11,1.7325344394857699e-12,30.000000000002043,4.0823723934451566e-12,-2.9081459487309203e-12,-6.8334132900670035e-12,1.0336424827817896e-20,2.500000005620008,3400.0000000010427,1.7020776267092314e-12,6.203084557054175e-09,2.0962284107812426e-14,-5.548381098274998e-20,-2.3314930965585207e-12,1.4317349365801833e-09,5.694915010914463e-08,-8.74882227514801e-12,-8.815616005978706e-13,0.9999999999924603,-3.1332543967550067e-12,-1.5353958888867064e-12,-3.7982644053701386e-15,-5.546974093615949e-13,649897.4152109079
500,41.71519047503587,1343.13876840028,1.0679272846431864e-13,1.387219714114277e-10,-0.11943816331702367,20.209572475725015,-2.416743331845125e-10,-3.164810166949142e-07,0.0034149143390824893,10.087874833029954,-0.0007408768366047728,0.09985522416476521,-0.005375714846141084,0.6956467293366578,-2.052440482258577e-12,5.9502347687699506e-09,-0.24104677149973058,90.83893963098645,1.3739783332403174e-09,9.335047233039461e-07,3.7502419051157494,164.1448817422908,2.016509164309786e-08,-4.561367241549255e-06,-5.272187566044836e-15,-5.559050418411737e-13,1.8441768142969333,303.3958593636257,2.9702986931541192e-24,-4.572293010849174e-21,2.9299759543277434e-23,1.7107227187978332e-19,2.7156547164064833,58.273331907142214,0.004809244887210809,7.36974370082862e-05,0.00011128358380757269,8.584262261047514e-06,0.0,3.0461764297871315e-05,2.9872100539680095e-06,-4.6610872477344015e-12,7.07142655116267e-15,3.462908748821413e-12,1.5347652836487136e-15,2.886076885040265e-06,4.4397047688813706e-08,2.674127061440173e-12,4.076981108684194e-12,-1.7879376996550242e-14,4.676773723588974e-13,-3.0540310297966474e-12,29.999999999995666,-1.711381810483979e-12,4.107395117896729e-12,2.1861339726818627e-12,-3.1776069594835763e-21,2.499999995429066,3400.000000000028,6.605220378043767e-13,-4.052311874466559e-09,-1.574650760034396e-14,-3.0698953110374617e-18,1.9918891587066303e-12,1.2440500446092233e-09,2.7569219510702e-08,4.417785806288893e-12,-7.405198119071576e-13,0.9999999999996582,-8.244183892233883e-12,-4.042640684658107e-12,-3.773141465520092e-15,-4.3039865083555985e-13,648945.1068195149
600,66.56304072238763,1351.864411079032,-3.0243932245225543e-13,-9.19162030882346e-11,0.19098745686361493,20.14855377988402,-9.062933195766438e-11,-5.045867614952603e-07,-0.0758880998979079,10.08952077764138,-0.00033934742951194103,0.09923362424400141,0.00277428105626171,0.7068275113121594,5.610923514774532e-12,-1.7713091255267408e-09,0.06583802892266263,88.79829393425595,9.575675483288798e-10,-3.791552686102064e-07,5.389788136410255,164.00993322593044,2.5401010705071258e-09,-1.5003273622940087e-06,-1.2912912473553486e-15,4.655831348579683e-13,1.8972167299265943,300.98258633048357,3.507647599001281e-24,-3.1169863852639824e-21,1.7735614071064604e-22,-2.017724466775915e-19,2.3454029379289416,57.82772916944563,0.004689685412474143,7.389915219358504e-05,0.00012086222880946146,1.579719256778093e-05,0.0,4.217686597960626e-05,1.7009952670127457e-05,-1.998921743943367e-12,-4.654762156306533e-15,3.095678508920251e-11,2.4735500151846614e-14,7.530818523214757e-06,2.502316951055264e-08,9.20358250823584e-13,3.7447725303289215e-12,8.145596668201083e-14,3.709005583752958e-11,-3.2919740817541083e-12,30.000000000007134,3.654550567995327e-12,-3.238669070672353e-12,-3.0936320412641027e-12,-2.4867122290245347e-21,2.5000000033625236,3400.000000000942,-2.284527426751909e-12,8.28179489708106e-09,1.0991577023099188e-16,-2.866012231056363e-18,4.5059244034560036e-13,5.734337853347299e-10,4.571008156018687e-08,-3.897581779754467e-11,3.61977324095927e-13,1.0000000000066778,-4.067819322503869e-12,1.2995559139564157e-12,-2.527402825675379e-15,-1.5333383637827544e-13,650791.6051014501
700,40.03624479271959,1364.31587307873,2.4751164759212814e-13,-1.8899422967796635e-10,0.07642973891214568,19.90390996271503,-2.2129516561710617e-10,-2.1828770562532655e-08,-0.006964133077077932,10.068392625729835,-0.0009691888980514551,0.09992639167808312,-0.004711139831037534,0.7041530184572035,4.0614539524522045e-12,6.326692006687562e-09,-0.4603556054141085,89.13809553963739,1.5272773345198644e-09,4.796340973173355e-06,4.128327480532036,165.26219556923982,-4.3998149531857254e-08,3.3419562274101597e-06,-3.607326052381075e-15,-2.0486333935257746e-13,1.5518782886212952,302.4771300433659,3.6408402195990444e-25,2.7770997981139156e-21,1.7352158417237511e-22,-1.20816380793906e-19,2.405626104423461,57.157829630521235,0.00461286081791028,8.133052006123887e-05,0.00016737007339802802,2.2449583850025822e-05,0.0,4.706908358927221e-05,2.5827342565023506e-05,-3.340580018255625e-12,2.700945256648564e-14,-2.9037707985485642e-11,-4.1741031845937484e-15,-7.752067240928003e-06,1.3147011959061152e-07,-2.5007048201142958e-11,-2.762370008575735e-12,3.0078279032104e-14,3.153799118222425e-11,-5.425893378609476e-12,30.00000000000718,5.162756896561871e-12,-2.267394699434405e-12,3.366488612035286e-12,3.248205894732361e-20,2.5000000026858595,3400.000000000038,-1.3885677475946954e-12,-4.700492729433901e-09,2.5523000680364552e-14,-2.670569033563516e-18,2.6642759925153408e-12,-1.273524435803781e-09,-1.2149745551564434e-08,-1.5990662727004522e-11,-7.382837855148499e-13,1.0000000000000984,-6.581660366329987e-12,-2.8070179842313626e-12,2.3273937568108368e-15,2.6028975462835785e-13,651149.0361898574
800,58.91995764991199,1354.7529970276937,-1.4736437591554042e-13,1.1909347665195612e-10,-0.04924447755143656,19.83704519373053,-7.56168801056056e-11,-3.194971913489643e-07,0.015331873138191262,9.887293873555578,0.0010815762163151775,0.09846356129477156,-0.00575471792968697,0.6992745911569779,2.4398699070661356e-12,-5.341257646138325e-09,-0.6956029653459429,89.99537756404246,-9.780508219323382e-11,4.891584351588227e-06,3.4271793205875336,164.26782254730014,1.0897889594819204e-07,-2.6024530237109592e-06,2.3784741498816916e-15,5.803182763913889e-13,-1.3437050307196268,299.2334623496986,-2.031791298063759e-24,-1.7531490050723225e-21,-3.473161789886611e-24,-3.4521306788968604e-19,1.7068095042536398,57.8618049722038,0.004672448485798123,9.399159141361008e-05,0.00017840184586793956,2.42373644184774e-05,0.0,4.339265532255683e-05,3.0718536335627135e-05,-2.9510800385237875e-12,-1.3864723904345046e-14,1.0063030981699602e-11,-3.13700643922095e-15,-8.12384158793391e-06,2.223908288813143e-07,2.547638300325966e-11,5.622179365634111e-12,1.1469406977133589e-14,-7.544178994905163e-12,-2.9140619945340844e-12,30.00000000000407,5.709499198975228e-12,-3.831972092227385e-12,-5.290139601297461e-12,1.1868512929081548e-20,2.5000000055911227,3399.9999999990696,4.2245119078416836e-13,-5.618873924804913e-09,-1.3284207117358278e-14,5.428690405421141e-20,-1.6492439807330142e-12,-1.4486435633953012e-10,-6.084164639764133e-09,-1.4926241153467952e-11,-7.708009226467049e-13,0.999999999993335,-3.5295846432617737e-12,6.320869930938331e-13,3.473921923802583e-15,-2.318112633087695e-13,650883.4492982533
900,29.62984239702901,1356.617365443189,-2.238771487860768e-13,-4.944149705426104e-12,0.046010081656320964,20.154901265024144,2.3082414165568375e-10,1.033976824420319e-07,-0.04794232352660908,10.086982511598386,-0.0005651033396128173,0.09870318823421835,0.006940214266885822,0.6999993513584686,5.3862248728367905e-14,3.6676115311608685e-09,0.9545892699119969,90.09693309207424,1.5715121892576175e-09,9.541297153807593e-07,7.013085531817672,163.91547880297588,-1.3327186933347375e-08,-2.464333217418805e-07,3.3727772928211035e-15,-1.2990061174766707e-13,-2.1977249488099555,297.31707971059336,7.928646772715972e-25,-2.3263315466894033e-21,9.629068844266387e-23,1.5822881460894038e-19,2.8150939510704855,57.395536605173035,0.004596872414372605,0.00010936641836317093,0.00018492966648467086,2.192684007887105e-05,0.0,5.0114415393676394e-05,2.1082273913101408e-05,4.027184803628805e-12,-2.7353288501480556e-14,-1.3231309506971501e-11,1.719401218117949e-14,-6.307632735049407e-06,3.587692399337716e-08,6.199610770373814e-12,1.9357341592065394e-12,9.806242344952979e-14,4.983094702559341e-12,-1.2833290702880476e-12,29.999999999993733,-5.314812220891031e-12,-4.15594003633442e-12,2.452568919733552e-12,-3.7195786641357555e-21,2.50000000033786,3399.999999998596,2.7845320414788922e-12,7.342720823064863e-09,-2.21593293326025e-15,-3.048968233453752e-18,-1.2600671547843536e-12,9.039410466875594e-10,4.2814394109221115e-08,-2.515437875155691e-11,7.922135552481921e-13,0.9999999999866026,5.094177222351674e-12,3.6161501095745927e-12,-1.219534167840714e-15,-4.689104133477579e-13,648452.8558972998
