milliseconds,II_f,II_l,mIIa_f,mIIa_l,V_f,V_l,Va_f,Va_l,VII_f,VII_l,VIIa_f,VIIa_l,VIII_f,VIII_l,VIIIa_f,VIIIa_l,IX_f,IX_l,IXa_f,IXa_l,X_f,X_l,Xa_f,Xa_l,APC_f,APC_l,PS_f,PS_l,VIIIai_f,VIIIai_l,Vai_f,Vai_l,PC_f,PC_l,TF_l,TF_VIIa_l,TF_VII_l,TF_VIIa_IX_l,TF_VIIa_IXa_l,TF_VIIa_X_l,TF_VIIa_Xa_l,TF_VII_Xa_l,IXa_VIIIa_l,Xa_Va_l,IXa_VIIIa_X_l,V_Xa_l,VIII_Xa_l,IIa_f,V_IIa_l,VIII_IIa_l,Xa_Va_II_l,Xa_Va_mIIa_l,XI_f,XI_IIa_l,XIa_l,APC_PS_l,APC_PS_VIIIa_l,TFPI_f,AT_f,IIa_AT_f,TFPI_Xa_l,TFPI_Xa_TF_VIIa_l,APC_PS_Va_l,IXa_AT_f,Xa_AT_f,VII_Xa_l,V_mIIa_l,VIII_mIIa_l,TM_l,IIa_TM_l,IIa_TM_PC_l,mIIa_AT_l,XIa_IX_l,LIPID
0,1410.6357746890005,-10.372102669072255,1.0578190845294028e-13,1.9305783308901545e-10,19.83769723331708,0.01874974741756105,1.987216639323161e-10,-2.618947121886103e-07,9.908907567685556,0.10004764245249585,0.09948799481511106,-0.0003191197109026042,0.6906542109789849,0.005951596500417965,-3.5794815419241853e-12,-5.077727802431747e-09,90.65323428619163,1.2216723131982647,1.3545015829807028e-09,-3.370054823311617e-08,168.62904922009702,-1.2928821069364727,-1.1152874855481438e-07,4.592289743745397e-06,4.218696130021033e-15,-2.815639818827683e-13,298.9420403475149,-2.757716329288433,-2.4853091092325035e-24,1.2199250447818337e-21,-5.044317445531714e-23,-1.2491868710219944e-19,59.48987546490344,-0.2607227470329754,0.005034128270274333,-5.370369353884338e-07,-2.0845096302058343e-05,-2.8787076105873982e-06,0.0,8.659515193047785e-08,-5.10772104843572e-06,-1.3666154498131974e-12,-1.3836261025006826e-14,-1.901271874607032e-11,2.6044023716385764e-15,3.2682661365907847e-07,-2.0010342573948232e-07,-2.2840436656266394e-11,3.670124404091405e-12,-7.148281265956338e-14,3.658923510141777e-11,1.1832122229155132e-12,29.999999999999968,-5.023599455780213e-12,3.722877156181245e-12,-1.4437631371336552e-12,2.1400197275225716e-20,2.4999999998594564,3399.9999999991583,3.1271611677733653e-12,7.409024522983664e-09,1.1376771308482033e-14,3.299362054628243e-19,1.5294817000706268e-12,-4.976056452825978e-10,-6.012293096417722e-08,-3.886000498708739e-11,8.249617338092186e-13,1.000000000006956,-6.371857373530898e-12,-1.6643726642143535e-12,3.057071235569865e-15,8.606715455743149e-15,850334.5472004084
100,110.28858300965632,1294.0296025523785,-8.321449750237155e-14,6.832413139530012e-11,-0.22629427164904986,20.19717662410004,-1.6465895942808768e-10,1.2519972784123561e-07,0.07744808373003556,10.082264092942081,-0.0008110321541040541,0.10047218861876304,0.0047348967554875325,0.6957416408917271,-3.4154116641590566e-12,3.0413182139473316e-09,1.1002135686684895,88.73052028231136,-8.047715226540977e-10,-1.375464076040119e-06,3.1719252271693206,162.845743436895,-3.520252316520669e-08,-5.665412622318049e-06,1.6120266623716919e-15,3.066071888221505e-13,-0.015478751348388109,299.32943425688063,6.883216966882942e-25,3.5691652186729114e-22,6.84985688373076e-23,-2.941634705728472e-19,2.275002291565918,57.72021821372567,0.004910138389595218,8.929766292298865e-06,4.1565677907087825e-05,4.158256445801145e-06,0.0,2.7319995824519313e-06,2.8324126887899138e-06,-2.61168077954269e-12,7.608699844615687e-15,-2.2552681678088822e-11,2.8217751485222394e-15,4.9869614816980816e-06,1.2278931393110017e-07,8.721086623639147e-12,3.335596487382757e-12,-1.1044065485599619e-13,-3.344239615961948e-11,-2.8142774258405845e-12,29.99999999999177,-2.273319904735387e-12,-3.4925655950691738e-12,-2.634314414950232e-12,-1.3957432510914513e-20,2.500000006525117,3400.000000001265,-2.6198543734369858e-12,6.541730658236184e-09,-1.219876138335282e-14,1.4920912364373186e-18,-2.3223151014455904e-12,3.428556805557675e-10,-4.848310326764395e-08,1.3294445830803535e-11,7.078174628469362e-13,0.9999999999921034,4.559017036315916e-12,-6.197662273757554e-14,5.234437167915691e-16,1.4466412417866147e-13,655588.8121249113
200,35.05811931734062,1347.8829533228293,1.5266072858321542e-13,1.9023428353253593e-10,-0.18096931254038434,19.72534457710862,3.28862320877661e-11,6.234462516913647e-08,0.03669938095065882,10.003723461721453,-0.00043147679741380087,0.10045745176758372,0.009588596007289467,0.697561846291447,5.469692635892959e-12,-5.643651520913842e-09,-0.7316251990501271,88.92218488767902,-2.827085240003849e-10,-3.1423684522121255e-06,6.827573854462401,166.70866371543676,1.1527015005968315e-07,5.54519240464211e-06,-5.025427359480587e-15,2.3442745610515023e-13,1.9106969416963402,296.5249502893661,-6.609256267150648e-25,-1.817461795777736e-21,1.6359603902157834e-22,-2.3797142277181e-19,1.7397298305336761,58.63158396060355,0.0048489098940019265,3.636181059241849e-05,3.5653431558404497e-05,3.4491519358308036e-07,0.0,8.724141017855679e-06,-5.323583431378257e-06,5.301527409389e-12,1.6506282236106638e-14,-1.671720476185578e-11,-2.3998266304952354e-14,-1.4275644731530118e-07,2.7084456062799915e-08,1.2243633318757107e-11,-5.103265790635209e-12,7.248620788886434e-14,-2.4889993789413252e-11,4.74227669932682e-12,29.99999999999781,-3.9292889078437824e-12,1.8602993478206732e-12,-2.088474872820045e-12,-1.8798923542174237e-20,2.5000000020578885,3399.999999999716,1.252469563873856e-12,-6.2235032486370335e-09,3.2115759590498946e-14,7.643225174820186e-19,-1.5098851325790607e-12,3.0492627744011043e-10,3.3635427534978793e-08,-4.544027000203684e-12,-6.42759232077114e-13,1.0000000000083509,-9.13977573428728e-12,-3.985461932230599e-12,1.1864771222509409e-15,3.3193356836744504e-13,649186.665205032
300,47.23289212186878,1350.5332833467753,1.0895640976390335e-13,8.376526228347908e-12,0.2619226719470976,20.12213880530474,-1.0035679967490253e-10,-1.8837551147601115e-08,0.03773629420470283,9.941680761139523,0.0006370099130519968,0.1006548846978145,-0.0012510627111529883,0.7029016667785304,2.93463674269111e-12,3.1680955472523915e-09,1.1946207948331082,88.85093879235288,1.3341898179763547e-10,-2.4573760891071903e-06,5.9453852934424,163.30153376866838,1.5169350910231413e-08,-4.768711160750142e-06,1.2232819744875414e-15,1.6615291425429895e-14,1.25638734189066,303.709459871378,4.232485172346461e-24,-3.8416077528496723e-22,-1.2197418707427327e-22,2.6679528468645013e-19,2.714249125584843,58.15888886551632,0.004845072663373739,4.550700391817967e-05,9.0025844347408e-05,7.243765690914054e-06,0.0,2.3885728180852797e-05,5.797935952060018e-06,-2.2633615639296882e-12,4.329939762411482e-15,9.62315195488266e-12,-4.9877220399001785e-15,9.315806327103756e-07,-3.100635126405427e-08,-2.692793466875853e-11,-4.963732231158393e-12,-4.566102309205954e-14,1.968318594084527e-11,-1.0478344189218937e-12,29.99999999999139,6.3432047470810494e-12,-3.369639816177197e-14,6.1184473744756815e-12,7.737730800467181e-21,2.499999991518714,3400.000000001027,-7.016593333961559e-13,-6.409803343387014e-09,-1.8106653167173842e-14,3.0131575152853497e-18,-2.8498902592161134e-12,1.4065526023958311e-09,3.799256928051948e-08,3.0121174294376585e-11,-4.3844253052214215e-13,0.9999999999904522,-7.006622189471902e-13,-1.0997028348767583e-12,2.0907402178660497e-15,1.3698714125702765e-13,649033.0158218121
400,42.910804705017206,1344.8596872289106,-1.6428814965034321e-13,-1.0030088191691724e-10,-0.00018259610835707,19.819122301472877,-2.4776197525368305e-10,2.852292812134479e-07,-0.001998024189380214,9.856830073085417,0.0002021764750390078,0.10109177509804163,0.0021619107710751356,0.7022608490206566,-7.422164782717943e-13,-3.734405032419586e-10,-1.138696058911565,90.90671864606661,4.211711291604953e-10,-6.115489276735403e-07,6.694782898526078,164.53881423263272,-5.914722403711442e-08,1.9664256793548585e-06,2.3995299958289384e-15,-4.749826444790921e-13,-1.793381179136831,303.6693086714405,1.3139485308795204e-24,-1.7307046747120244e-21,6.262542305478019e-23,-4.19353522541676e-19,2.7246117832395047,58.323488660554155,0.004851808484515177,4.5300231671802026e-05,9.796956249105955e-05,8.215080377028314e-06,0.0,2.4610509676304457e-05,9.600686467025178e-06,-4.864606998334954e-12,1.507776605581281e-14,-4.661231585738266e-13,-1.1555945433372847e-14,-4.643503223779083e-06,5.3713535116020956e-08,-1.6006475647304251e-12,-3.5324663421336345e-12,9.212802862313666e-14,1.929343225199523e-11,-2.4890819864623544e-13,30.000000000005002,3.1632964261623487e-12,-2.8415910893825306e-12,6.662382067153638e-13,2.940844777958646e-21,2.500000004199591,3399.9999999983743,5.758112718520744e-13,-7.48611370380459e-09,-2.488558514201723e-15,2.5799767661793584e-18,-5.982286798899723e-13,1.4069787266238346e-09,-4.645278256785802e-08,2.977276324824089e-11,-7.489532062153736e-13,0.9999999999863746,6.584580123271086e-13,-2.5194253982130815e-12,3.2755590697188647e-15,5.101142852480181e-13,649533.9593573925
500,64.72098612775078,1350.1391695085144,6.025960681166561e-14,-4.850804425497644e-11,-0.15698984374698985,19.721402531196954,2.063845954503957e-10,-5.295065367272514e-07,-0.05970884010063669,10.108191076463877,0.0005687705330035865,0.10021150272920575,0.004079141157540078,0.7003771130925346,5.017205643779023e-13,-5.895146459746108e-09,0.760913754873814,89.74305256784515,1.2614323671078596e-09,1.0314785761950374e-06,6.029421751959505,163.31464258278064,3.066387957836133e-08,8.545134520714662e-07,3.907992509061124e-15,-2.487018687771045e-13,3.0010780680985003,296.4144433679863,-3.1980893837313806e-24,1.8652403597387766e-21,-5.606945693709168e-23,3.8137713912314986e-20,1.9469371623407812,58.361076680851085,0.004757520960881264,7.13826402249852e-05,0.00012622073488942844,1.0211724925673002e-05,0.0,2.7301492528401803e-05,5.8655172475336515e-06,-1.1698935689553475e-13,1.5731448984232708e-15,-1.9494713301386625e-11,-1.2808810514594481e-14,-7.251818855325498e-06,1.344439234429801e-07,1.225183951536765e-11,2.0153874292124626e-12,6.816718056850702e-15,3.258199951711698e-11,-1.002128381157898e-12,29.999999999988567,-8.908679479075814e-13,1.577975798696889e-12,8.758861596400007e-13,-1.9430080830813168e-20,2.4999999959446906,3399.9999999988804,-3.4742818818792975e-12,-1.4685261534677207e-09,6.799094278068001e-15,-3.973995209057232e-19,5.1396305582515526e-14,-6.928977369077942e-10,5.980989149433786e-08,3.3952469763932554e-11,2.5726321353496505e-13,1.0000000000065439,-2.9786125381735106e-12,-8.22797893067439e-13,-2.2397679072617e-15,1.1979778893241731e-14,651485.9063336683
600,50.05100237205621,1341.4908441855268,1.7487950428908606e-13,-2.0123144759326254e-10,-0.06235691131075045,19.978764976293164,-1.579521570512535e-10,3.072320334275618e-07,0.036661144945235244,9.947803632139001,8.60363193848596e-05,0.09967374429458671,-0.0005996434872200914,0.7016713945343732,-1.6641057032601632e-12,2.1568942189224456e-09,0.11590437992044261,90.29641598966147,1.6827431448762587e-09,4.852593823729335e-06,3.4402301573175933,165.12940577786415,5.7772878684008465e-08,-4.3318735077486913e-07,-7.278398134486274e-16,-1.0545673472876041e-14,2.5597407951467317,300.7222201614129,4.849465143780534e-24,-2.8535849099231065e-21,1.9086383500577341e-22,-4.873337978317986e-20,2.3109827219195758,58.31610470657814,0.004750791034837651,7.001018240936802e-05,0.00014397009506275004,1.6300245148748655e-05,0.0,3.195777068593295e-05,1.2925645110035013e-05,2.0958840436089114e-12,2.2365610213282738e-14,1.9955965496052635e-11,1.2230008148172745e-14,7.843682392713946e-06,7.857065153895363e-08,-1.5250433762283844e-11,-6.204006433049467e-12,-8.813113555319974e-14,-1.234997719256091e-11,-3.524041423797408e-12,30.000000000000636,-1.1539008031656784e-12,3.617444645885072e-12,1.9057615750604515e-12,4.941571222976301e-21,2.5000000035428256,3400.000000000852,-2.7946084169803303e-12,-4.392966790976565e-09,-3.980687708351203e-15,-3.0066266037038123e-19,2.283436662220086e-12,7.695879901403557e-10,-2.712388036003917e-08,-8.028533219155052e-12,-3.43545509740097e-13,1.0000000000004945,8.166899525551977e-12,-1.8957672505114256e-12,3.676261968506088e-15,-6.836636623977195e-13,651256.6402181904
700,49.21835980484167,1351.3315125318884,-7.003246821563054e-14,-1.8729263748344971e-10,0.19906995110064218,19.88395931050984,-2.4653999082963458e-11,-4.1373010988642084e-07,0.13092190386544653,9.96864702605003,-0.00037454263950720523,0.10052801333382923,0.007433243930459303,0.6966813813357446,-1.169227318706145e-12,3.3590274482268363e-09,-0.7442419347463093,90.2301345714591,-1.743901655489224e-10,-8.690074182517785e-07,6.968762289422917,165.68478524827125,8.618073632460444e-08,-9.407253705671073e-07,-1.501181205479267e-15,-2.6785796243971373e-13,-3.9035613419820834,299.2018521758634,-2.5346760596416935e-24,-4.754656286830955e-21,1.2089068919464164e-22,2.4995062110118324e-19,2.6275963603656702,57.27323398060523,0.004647441848224889,0.00010037598367539095,0.00018624799072206936,1.7648332930640838e-05,0.0,4.119924338942447e-05,1.568054205088013e-05,2.7960596336317758e-12,1.2390842277583963e-14,-3.3719290725769077e-12,2.3896036178395383e-14,-7.491385136469622e-06,1.572666641996475e-08,2.9605786993215236e-12,-5.077655722103564e-12,4.5785255674512635e-14,-4.556762572046407e-12,2.500413494345993e-12,30.000000000007464,-1.9828951088158595e-12,-2.6389003918868706e-12,1.4520372842052099e-13,-8.663239944919441e-21,2.4999999916158915,3399.9999999999295,-2.3823465544611436e-12,-5.405458836192928e-09,2.395958542216815e-14,-2.6502058304716923e-18,2.2369636858851058e-13,5.120612583506525e-12,-1.8748613347087116e-08,7.387881624574016e-12,5.773026367674495e-13,0.9999999999962885,1.5048567965666274e-12,-4.396492042665814e-12,2.9731777904876327e-15,1.016196655425131e-12,647702.718947987
800,47.61411551828261,1351.503462838994,2.753792447640342e-13,-1.197321029601665e-10,0.052153944905303805,19.813166172432744,-1.6569778514968072e-10,7.962458937704411e-08,-0.025054883444639752,10.044756473715529,-0.0006572325062598046,0.09959909267115492,0.0007461555137058631,0.7080491595029562,-4.350754570036863e-12,1.368123494154007e-09,-1.111009859163588,88.88037439858513,1.3814074122931634e-09,2.6381359818788104e-06,7.015158685329894,163.11994455751702,-4.666891348262665e-08,8.68059908124796e-06,-6.123681772733768e-15,-1.856338515091019e-13,-3.915106947669994,296.592806991107,1.890973896519502e-24,-2.8999608269312295e-21,-6.840393933360175e-23,-7.18562824404101e-22,1.358687251203454,58.515213836482964,0.0046434855095967955,8.975699346810471e-05,0.0001974272609186851,1.9131092755795714e-05,0.0,4.395457218122287e-05,2.03883323148492e-05,-8.35049041645975e-15,-2.4270439084510928e-14,-1.946656800081987e-11,-6.8110433880704e-15,5.462277108660658e-06,-8.78595171038186e-08,8.590895031029402e-12,-7.620158045422816e-13,1.4926949133080768e-14,2.2506653450951258e-11,3.686605781153614e-12,29.999999999998018,-1.361521781164095e-12,3.5847134399971346e-12,-5.639244541540372e-13,-1.3592225836156144e-20,2.5000000012304064,3399.9999999987363,-3.0467829307679314e-12,2.901242628973189e-09,2.024742191016991e-14,1.1497729388754855e-19,-1.6458454571469925e-12,-2.61131019043295e-13,6.047543757802371e-08,1.2502527028679583e-11,-5.756696695766261e-13,1.0000000000083424,-6.259924259370759e-12,-1.2841973561517521e-12,-3.4383550488786585e-15,-1.3865918605905602e-13,651091.4181457869
900,63.53884069068741,1362.626666284219,-9.386545841317683e-14,-2.013634206644766e-10,0.13662241727023972,20.155011355006465,2.6955011540788954e-10,4.910282647345593e-07,-0.020938386557903053,9.850951707880167,0.0010899018223817995,0.1006450091996978,-0.003901522187265266,0.6942608208780775,-3.6542425589412285e-12,-4.7751649629926965e-09,-0.828334533519451,90.02487349533222,6.250965302360995e-10,1.5461555026256849e-06,7.088415575156386,166.453396194701,1.420038050585556e-07,2.3534656212154184e-06,2.7232060032530023e-15,-2.2129860703903924e-14,3.4421117422664356,299.9460881668535,2.426139937359101e-24,-1.9357023787749592e-22,9.329054779622001e-23,3.976303822164086e-20,2.160372185532986,58.72189038900269,0.004514804047925865,0.00011949628768117018,0.00019392719140924863,2.799349671416746e-05,0.0,5.181445325346094e-05,3.119819654710728e-05,2.6652545954939647e-12,2.3043066309852768e-14,1.779899013430275e-11,2.0684107778156567e-14,-1.3662205734101593e-06,2.4734405287918507e-07,2.0546506698477124e-11,5.043205775158799e-12,-1.542808626322015e-14,3.730492480179927e-14,-2.026002371397773e-12,30.000000000010814,-5.609737158395152e-12,-3.130999065727272e-12,-2.4906997693864516e-12,2.033456817362528e-20,2.4999999967469075,3399.999999999675,-2.975226801657876e-12,-6.977644441811185e-09,3.007816575577066e-14,2.657887240884675e-18,3.1786627394541743e-12,1.0706837094093813e-09,8.206559166891767e-08,-2.1379848638539816e-11,5.233930514694693e-13,1.000000000010739,-4.6607820679762986e-12,-4.451926978372199e-13,1.1257176088042776e-16,-5.943617022793636e-13,646926.3356862412
