milliseconds,s21,s22,s25,s26,s27,s28,s29,s30,s31,s33,s34,s23,s24,s3,s123,s124,s125,s126,s127,s129,s142,s144,s147
0,4.958180396172646,-0.006049150130212139,4.992040725644768,0.005513545921601308,5.006034425380592,0.0011834976958210613,5.028627668258508,-0.004335692052708905,5.0,5.0,1.0043115131926181,5.001026804831558,-0.0009670517158921834,5.0,5.016605636189803,5.0,0.4964756454878153,0.0027505917840688816,2.0,0.011390197625955773,0.5,-0.0020582951355124406,4.985447223670815
100,5.017986220990256,-0.033418378552201394,4.994048499860316,0.009006699423685994,4.999335077930146,0.007575714776022756,4.851029735322928,0.11291749646597503,5.0,5.0,0.9968186240121829,4.99238221811506,0.006996943433026232,5.0,1.7311173628460952,5.0,0.4942728212917694,0.0058780679101153865,2.0,1.6023837163098507,0.5,0.0420433963061909,4.975881158172389
200,5.008470305686613,0.05085289808245523,5.004484263961569,0.00897139943461151,4.999010054367223,0.011101961441333248,4.744024535582656,0.2572799803408395,5.0,5.0,0.9861733326261143,4.987568091469596,0.012803173122686288,5.0,1.6162749311814264,5.0,0.4862984577045555,0.014597891418725343,2.0,1.6285762439286902,0.5,0.061170931546844554,4.9175984911073725
300,4.936620774781197,0.08396851963164928,4.995737996325963,0.010107988324630217,4.990851722120541,0.018490917816161516,4.651728101916377,0.3389878675756541,5.0,5.0,0.9899676454155488,4.98139788940499,0.01745062518631533,5.0,1.5725384560666258,5.0,0.46421472937578356,0.035495872878673874,2.0,1.5932421473280343,0.5,0.11503094429540596,4.882050396198424
400,4.89425586235479,0.12539847115109282,4.995507477790138,0.01329567618395831,4.995611825798846,0.021631395136937872,4.586845333322114,0.4168169615227179,5.0,5.0,0.9792030690376526,4.975429993237849,0.024015879351298237,5.0,1.5885867638311117,5.0,0.44550253565774334,0.05382440761077138,2.0,1.5947891351222816,0.5,0.11825958918209704,4.887470872184108
500,4.83094612347006,0.17814487419092967,4.992321878852064,0.012227048899011972,4.992572302198984,0.021860029952161207,4.479845591834648,0.5100804999235461,5.0,5.0,0.9765764636216686,4.970462653759399,0.02996121708775556,5.0,1.5846230567119264,5.0,0.4191283266811582,0.0867544691800144,2.0,1.5705921006016201,0.5,0.1614580951000224,4.840030039472638
600,4.724663385475154,0.25107062828977145,4.974510260223667,0.02390751364707297,5.002760590979026,0.028229788806701784,4.359769209029733,0.6339949412176648,5.0,5.0,0.9739759954715548,4.966637673678672,0.032730658836815904,5.0,1.5293679211091797,5.0,0.39141481674207107,0.112750280498438,2.0,1.5354399924562954,0.5,0.1937526189607602,4.802664577572815
700,4.613104348610637,0.3606262050564527,4.971097857979762,0.032301592222917876,4.998158592503456,0.03211619383922459,4.264025617686352,0.7191718234053691,5.0,5.0,0.9667362256983755,4.963914322815194,0.03643493299045562,5.0,1.5301058494610367,5.0,0.3638479647635132,0.14208846373011316,2.0,1.4931000538673587,0.5,0.21262819225655527,4.760002161693357
800,4.499296581533954,0.5067975768446427,4.977658422682282,0.0344330695375214,4.9916133209443165,0.03230576130665338,4.23031081751849,0.7948182572186492,5.0,5.0,0.9682591403024617,4.957146924828122,0.04069973302613802,5.0,1.5349209807469848,5.0,0.3345522166108471,0.1598691523839573,2.0,1.4727329893577892,0.5,0.25029138433792897,4.7234434295689445
900,4.433431013573076,0.5765934250217967,4.967831345808393,0.04006881468791255,4.985240176146909,0.0324240066290363,4.151013329122885,0.8662970960500438,5.0,5.0,0.9654977650046276,4.955226631126262,0.04667616161910355,5.0,1.4844572158366458,5.0,0.31593727265529425,0.18175038627604556,2.0,1.4530071544412717,0.5,0.29767923090557646,4.691746561478241
1000,4.328832061927418,0.7283466955770513,4.953288819003749,0.05354640523335594,4.999325352040814,0.03912743612882522,4.0341918847475995,0.9577529373867876,5.0,5.0,0.9794458441213411,4.953181985442556,0.05003546657982515,5.0,1.4820511031560049,5.0,0.2993845493354927,0.2015533886050595,2.0,1.4247296844010795,0.5,0.3285478645930307,4.669628324758646
1100,4.18139715497956,0.7891094200760758,4.941872417614114,0.06379970278624415,4.987474883411239,0.03830263426685654,3.972656069657463,1.0142642714232544,5.0,5.0,0.9674613419238646,4.94989840298573,0.051113823372470224,5.0,1.4585288505604745,5.0,0.2811447478949683,0.21520668940832857,2.0,1.3901819004187952,0.5,0.3489429949489449,4.641763323734977
1200,4.059098225781264,0.990247030511081,4.943746276783789,0.06370593618074961,4.974938048389391,0.03964068547921388,3.9420164034098795,1.0467135422315754,5.0,5.0,0.9723141298554485,4.946432351711299,0.05347160301074156,5.0,1.4507902357882019,5.0,0.275149664657807,0.22623664441911534,2.0,1.3696450885242792,0.5,0.41379583814959275,4.617653503424049
1300,3.9446933421993675,1.051998880070522,4.932794780553551,0.0779302820117069,4.971659365345694,0.04417052673285193,3.8364717661902845,1.1324186624265882,5.0,5.0,0.9765651738447102,4.943832318724961,0.0558740256367968,5.0,1.4398019199034804,5.0,0.2637615911037411,0.2368879756791687,2.0,1.3352827014659436,0.5,0.4352525161361452,4.586495178741499
1400,3.8058284129666937,1.1511254608914765,4.921683950227366,0.07664870831268238,4.968233063786938,0.04483045682951034,3.7924249218593142,1.1964563078540702,5.0,5.0,0.9712467368301908,4.939909869321743,0.06099459328824681,5.0,1.4337483959752695,5.0,0.25631413277892573,0.23990946617512138,2.0,1.3265156674168463,0.5,0.44115053158357365,4.536149728330491
1500,3.7350061959775473,1.3133475647845108,4.895253004781137,0.10230264256404312,4.979819365063232,0.050046616097819775,3.737116512939353,1.2638325465580384,5.0,5.0,0.9840268302407584,4.937548061752553,0.06107766220722386,5.0,1.398729010445443,5.0,0.2595410076719634,0.24519872439290422,2.0,1.289029137134436,0.5,0.4762127935442383,4.493489820587303
1600,3.573385944735942,1.3986974024748584,4.897216463056333,0.11087558757983151,4.968709817162198,0.05199402815125353,3.706861971324637,1.2826905675638478,5.0,5.0,0.988029220687866,4.935567987947906,0.06309847515126173,5.0,1.3940168774702872,5.0,0.2547074906206276,0.24649995778588413,2.0,1.2599453686402062,0.5,0.5182379945934794,4.500622079667485
1700,3.4297254055127215,1.4905541055084157,4.879651513007404,0.1174236712121462,4.951910253733441,0.05462352855189204,3.6178997468116014,1.3632459005971258,5.0,5.0,0.988293756117905,4.9324732817270185,0.06477079218540825,5.0,1.39914478081718,5.0,0.25323345872311176,0.2500188410364195,2.0,1.249269354452627,0.5,0.5489913365103296,4.447164852538084
1800,3.3472640460014644,1.6163251302421802,4.873353372811249,0.13303817925607184,4.949474064936488,0.055590365836077446,3.5733267064089946,1.3897620041002015,5.0,5.0,0.9850688071235044,4.9324465934672315,0.06697565952558067,5.0,1.3992318738545857,5.0,0.2546964399490209,0.2466854565263272,2.0,1.2416036929071728,0.5,0.5920555522919202,4.403281610455056
1900,3.2574518622865964,1.7070546797799486,4.8593068427265145,0.13974703240285946,4.936619777719883,0.06277049164447952,3.5366585864124014,1.4347025898927928,5.0,5.0,0.99342984204915,4.9305399534833265,0.07089821257603993,5.0,1.3598980623698453,5.0,0.2474103566594099,0.2500053784248004,2.0,1.2146371264146887,0.5,0.61693096973363,4.373660337130712
2000,3.207401052356144,1.8654636552007686,4.839450517504697,0.1608577840861627,4.931273323689113,0.06616536831134633,3.475632843776278,1.5258909992247414,5.0,5.0,0.9968783645718902,4.927191431117546,0.07096432082747585,5.0,1.3731045071484695,5.0,0.2504562791002676,0.25196994656378785,2.0,1.1735736307770037,0.5,0.6223412884811167,4.3752086954794365
2100,3.1224655277083193,1.886253980036344,4.8367376282521155,0.16119766641295852,4.922418227917909,0.06732993609041958,3.458566696049612,1.5356168472342764,5.0,5.0,0.9989914344187389,4.926191042203971,0.07556511444330812,5.0,1.345746732989897,5.0,0.2522338765139877,0.2523839033649584,2.0,1.1646295373942763,0.5,0.6507255428969596,4.323001584287268
2200,3.0523768649964045,1.9681846688436588,4.825301058728533,0.17735960318499588,4.917277045418783,0.06746894565784647,3.4100586582369776,1.5502291039646503,5.0,5.0,1.0141413022895298,4.925608352801622,0.07489069233018086,5.0,1.341392671037685,5.0,0.24852858401911276,0.25107405439857305,2.0,1.151281548344453,0.5,0.7047175462438426,4.283950958757329
2300,2.944603649365396,2.016303275921161,4.801429464293511,0.19048737258816983,4.910980485009843,0.07384243318618101,3.3992448454983784,1.628478098479573,5.0,5.0,1.0121665256922459,4.921650083148645,0.0785486481493967,5.0,1.3318984466873645,5.0,0.2481200159030704,0.252145731130679,2.0,1.1211742500557704,0.5,0.7408001217552157,4.272587502784233
2400,2.861587738873957,2.150569790437262,4.7959376054466585,0.21069166428429079,4.902292041392511,0.0758881730598258,3.3713391135952895,1.640693592193403,5.0,5.0,1.026600855556427,4.9198967246022685,0.07844436177598815,5.0,1.2935503896714406,5.0,0.24734782137149536,0.24727712307194744,2.0,1.0915417807048666,0.5,0.7529498498747651,4.232721037009195
2500,2.8692461320879947,2.200698662749571,4.7887566577385385,0.21636949928504767,4.879580617772609,0.0817993626543105,3.2939896290907122,1.6826474752810165,5.0,5.0,1.0353362686602097,4.91724054680707,0.08020337299431068,5.0,1.2890087882110772,5.0,0.24775393529091336,0.24913221343844028,2.0,1.080483400685899,0.5,0.8001065114725394,4.212707096102577
2600,2.763646439750711,2.2067210262194865,4.778339358040023,0.22187074422631545,4.86372309684263,0.08255038972527542,3.3047071646344475,1.6973419028643102,5.0,5.0,1.0462151547599825,4.91588516474789,0.08399475636487974,5.0,1.3049734588282647,5.0,0.25212545378377527,0.25038660256303674,2.0,1.0409664466518485,0.5,0.8200898096413347,4.21002686659451
2700,2.721422740196715,2.274645016663685,4.761626677896433,0.24835873083605928,4.862725930612641,0.0885739060315831,3.242113722326883,1.7519464716911641,5.0,5.0,1.0491282238866304,4.914815445885281,0.08334567349693958,5.0,1.247325497792682,5.0,0.248147658769343,0.2503406582377007,2.0,1.0381273110354743,0.5,0.8437387307392946,4.172675785972164
2800,2.664255202245351,2.2816495285684955,4.740030539079714,0.25971283046902527,4.842124296626088,0.09089252354748636,3.2305761792029846,1.779095261722477,5.0,5.0,1.0670382956840667,4.91306929466748,0.08583912192836121,5.0,1.2768036343002633,5.0,0.2519114702214243,0.2533738387848029,2.0,1.0236637017212853,0.5,0.8446085694136126,4.115282364299107
2900,2.708836853652052,2.3303463147833896,4.722819207348853,0.27277269896114126,4.841186851723946,0.0966276292252421,3.1815933469069764,1.8416159914156787,5.0,5.0,1.0758498481222722,4.910486835940051,0.0870042641506773,5.0,1.216948758738788,5.0,0.24639609847909422,0.25058340386626055,2.0,0.9851613591732413,0.5,0.9002410847702462,4.117853802722425
3000,2.61296222462413,2.367841439587662,4.713242950364976,0.28271334534394943,4.818115141272217,0.10029008470573314,3.1348752080852758,1.8751919139482969,5.0,5.0,1.0889079701147597,4.909762671101194,0.08920923828912834,5.0,1.2034060444709922,5.0,0.24849959276949302,0.2482514780664967,2.0,0.9778753110189508,0.5,0.9350613010606798,4.089981003955896
3100,2.618738348051188,2.391275770254559,4.7059707174203105,0.2920091756380252,4.8023731337585405,0.10560843438999687,3.1380739560222755,1.8641833875062108,5.0,5.0,1.0896836529476484,4.909612585880792,0.0914549895859051,5.0,1.224228220100216,5.0,0.2505276210540455,0.24843592963891267,2.0,0.9545911463466131,0.5,0.9312804716880156,4.047571851476284
3200,2.592432332588196,2.37029135347249,4.690165965123111,0.3230901292669413,4.793393594518745,0.10474930782341674,3.0725089662555685,1.8773458816009754,5.0,5.0,1.1146947453082467,4.905918594245364,0.09157736023586416,5.0,1.210962846025997,5.0,0.2523540457829578,0.24771653766959295,2.0,0.9289178072497741,0.5,0.9729033063964424,4.015525925354872
3300,2.5688716263613562,2.413608745074675,4.671741089677562,0.33291346212542255,4.759706689723194,0.11328335208079537,3.078724260517878,1.9233244572627657,5.0,5.0,1.1299604441968487,4.905625489249879,0.09529068727005945,5.0,1.1938789171638906,5.0,0.25096539275503726,0.25349918199054955,2.0,0.9027203537677781,0.5,1.0059739022056444,3.997187397540738
3400,2.6008120468026092,2.45486581092022,4.6538690699977865,0.343074464488472,4.7410952876946295,0.1175254333241609,3.0530851205587672,1.937908141982534,5.0,5.0,1.1305510593607375,4.903564339247825,0.09702727959936948,5.0,1.1582308751965866,5.0,0.25334901621720624,0.24683882231148419,2.0,0.8804560773749512,0.5,1.0164950996422375,3.9867350650442304
3500,2.570988838059703,2.43790348191723,4.637308551149248,0.3618111891163804,4.718818557478512,0.1214117170984154,3.0488980210160093,1.990343741636118,5.0,5.0,1.1551880957295355,4.9009559452006295,0.09766972373525548,5.0,1.140394657908738,5.0,0.25053437155992037,0.24911195213569173,2.0,0.8667824433883669,0.5,1.0417246485063778,3.969478090216423
3600,2.513832940273945,2.496770298341539,4.62829027024226,0.3832345119526262,4.70620149586395,0.12565017578404708,3.0122216206562795,2.00997015837125,5.0,5.0,1.1662488172654204,4.899057604500899,0.09839183775206989,5.0,1.1654021167352497,5.0,0.25152077794400907,0.24756884506188812,2.0,0.8503131507439233,0.5,1.0889753780783158,3.9148128209189483
3700,2.517359701146606,2.4316414376006663,4.6021851144152865,0.3841041816114097,4.686047776213824,0.13073897035714985,2.989357044624394,2.017831518288221,5.0,5.0,1.1829934427588826,4.898139424879058,0.10121815365265478,5.0,1.1172768866062213,5.0,0.25266100701463806,0.24792452586026498,2.0,0.8355608305082504,0.5,1.0970555338413814,3.905436144524381
3800,2.489892036921797,2.4374725651181146,4.5847622201912,0.4149285076875183,4.671624602055455,0.1328641308347746,2.982990146971111,2.017633094790855,5.0,5.0,1.2000327286372612,4.898331864109702,0.10248816498789567,5.0,1.1375674804781164,5.0,0.24779437387898015,0.24729014778212102,2.0,0.8167747051930851,0.5,1.1052811270143672,3.8638995207616262
3900,2.4944323217521993,2.438125753740597,4.581302457583292,0.4180385027980259,4.634488151926213,0.1362921169684014,2.948230652625988,2.0656992702193273,5.0,5.0,1.218995186802896,4.894612575078206,0.10464888412119673,5.0,1.0920033042473656,5.0,0.24789293438537952,0.2520525102040864,2.0,0.8127712709338402,0.5,1.1554911281974085,3.851546561997338
4000,2.4746404164387914,2.450636016090644,4.560480334700942,0.42958950212209246,4.613190633321717,0.14138277635623211,2.907532990001434,2.0402472433217307,5.0,5.0,1.2454178903303252,4.895433731381541,0.10748799315242825,5.0,1.0901054746731615,5.0,0.24968680993356737,0.25070621373132485,2.0,0.7829612189426334,0.5,1.1705917747658214,3.831411933096457
4100,2.522466613040374,2.4720744810842175,4.538274797079603,0.45927682304110706,4.595207766727637,0.14922443704257315,2.910704094853649,2.104516024387288,5.0,5.0,1.2524507061637287,4.8922217583388665,0.10872887496729072,5.0,1.0768336676439805,5.0,0.2529866026030243,0.2520835480695266,2.0,0.7674688543049469,0.5,1.176134741071951,3.818408581731216
4200,2.485645408634513,2.5030290229841254,4.521118435887121,0.4689955062963091,4.574791092933688,0.15112855746667836,2.9146654250881117,2.0747423698636758,5.0,5.0,1.2735167177743807,4.892031720390039,0.1099383619393768,5.0,1.0975550998365922,5.0,0.24870692095049818,0.25111407218089776,2.0,0.7555385834080925,0.5,1.1974142864128943,3.780287957479271
4300,2.5203990927551243,2.5339811846834412,4.511190032188507,0.49450660973206584,4.538267501712265,0.16003745234505432,2.874922066656135,2.091402429610643,5.0,5.0,1.3027833707020682,4.887922417479378,0.11092702911734632,5.0,1.0506050430609253,5.0,0.25288252357914415,0.24650778780367322,2.0,0.7226663608073123,0.5,1.2459280534657131,3.783611508536599
4400,2.4654032008341287,2.525669859308276,4.505689171762041,0.4979667847808295,4.504398891571766,0.16313801148557455,2.878491464707048,2.151916065313032,5.0,5.0,1.3199307615819222,4.887881705236164,0.11288380781022411,5.0,1.0566464834457674,5.0,0.250593930513405,0.25260709000759785,2.0,0.7086902953727335,0.5,1.2360148618222622,3.724298350212671
4500,2.4841091953875747,2.4717048411645166,4.478911774830279,0.5269613367980822,4.492967747087133,0.17034288375780643,2.8678898744242374,2.143231716882057,5.0,5.0,1.3520515044121988,4.884269632530284,0.11555346093339935,5.0,1.0309511015718762,5.0,0.2503143894543004,0.24784189141932442,2.0,0.6897719447680847,0.5,1.2760021177548764,3.736922030574059
4600,2.537499580086484,2.470974893955007,4.4672857220426705,0.5432802433570307,4.446230349756401,0.1731060883823767,2.820220650107393,2.1683721747942277,5.0,5.0,1.3703876643171966,4.883240812591082,0.11706095321826256,5.0,1.0227684858126214,5.0,0.24691716280830203,0.25335483320361524,2.0,0.6925881751045134,0.5,1.3125038905603688,3.6809500501990966
4700,2.4672474879010906,2.514674421650886,4.437480901691098,0.5470800290963787,4.43393796175316,0.17671914091197977,2.847884970316983,2.1707378145132585,5.0,5.0,1.3965393116727456,4.881249390297573,0.11887399697808193,5.0,1.0289338946410582,5.0,0.24894282168058948,0.2476019238479565,2.0,0.6696034233054352,0.5,1.3110724994872796,3.681914105102965
4800,2.5139716265101844,2.524270965303318,4.426631311904191,0.5745902766848073,4.394834873947756,0.18233091450526426,2.789723480719739,2.1639083874828695,5.0,5.0,1.4276595833418553,4.879644558744243,0.12127364899961349,5.0,0.9922868332302559,5.0,0.2536421963448104,0.25163244950265107,2.0,0.6435656470813753,0.5,1.3442083343110585,3.6762416605628436
4900,2.4781753859031377,2.5149051891719196,4.417971218642006,0.58995271419351,4.357554211040896,0.18683554057981627,2.7820339549047466,2.1970245931362657,5.0,5.0,1.4522635982489234,4.878307748820922,0.12236692227292557,5.0,1.016781844608578,5.0,0.2467981851340879,0.25055805076193977,2.0,0.6520777186803184,0.5,1.3503668248759328,3.650204834379522
5000,2.4680901635335863,2.496662778980671,4.40259716335577,0.6059068447329868,4.334551040736901,0.19172164621036553,2.8046314025254038,2.2091167235778735,5.0,5.0,1.4738019030123033,4.876823355951341,0.12398547387979589,5.0,0.9989189369162865,5.0,0.24973069768406433,0.25247882850096254,2.0,0.6065367738749334,0.5,1.3903463807368086,3.623661259656781
