miliseconds,s21,s22,s25,s26,s27,s28,s29,s30,s31,s33,s34,s23,s24,s3,s123,s124,s125,s126,s127,s129,s142,s144,s147
0,4.97922701618712,-0.04443329800126138,4.995062627981841,0.005848746817278947,4.995910749418312,0.002559340398762354,5.019911945805457,-0.00431348391904108,5.0,5.0,0.9947694113789031,5.000469432608949,-0.0014873082277538155,5.0,4.994707596677275,5.0,0.5019868406087149,0.002079457881182724,2.0,-0.006299730935599643,0.5,-0.0201489305264724,5.0169597065159355
100,4.9853232312722024,0.03186087008801193,4.999966639277061,0.00010629615520831032,4.996360134671344,0.00851686599448468,4.902537053844311,0.11656418824311163,5.0,5.0,0.9859625531306229,4.99239719802712,0.006179926251876919,5.0,1.7154893541270921,5.0,0.4996374213388989,0.004789949176712557,2.0,1.608638933980036,0.5,0.0360024719374911,4.981990829698967
200,4.956243246435016,0.052288127934684125,4.996359685006416,-0.0042459000854736095,5.008086418541602,0.013427799360599924,4.74541546421549,0.20857975358047431,5.0,5.0,0.9877393207480857,4.9862662842787575,0.013596134940412563,5.0,1.5999514291222594,5.0,0.4848009730064024,0.012834401633494152,2.0,1.6440407721176649,0.5,0.06335652531093114,4.923170488189517
300,4.919491841763847,0.09966847092562284,4.990437257893787,0.014246432244098845,5.0005944045719435,0.019230155794092964,4.640404056142883,0.34510812116000333,5.0,5.0,0.9896331392521495,4.9813439161725634,0.01824117390282196,5.0,1.6081356775700657,5.0,0.4654240956337058,0.036252112792261384,2.0,1.6205815284144554,0.5,0.09190260377069102,4.892087990799732
400,4.862374376792342,0.10865208300321273,4.9935681596918755,0.0006977347018981292,4.995231923421387,0.02273352610779297,4.536838787923055,0.41541906201113893,5.0,5.0,0.9860113227355365,4.978044161231851,0.02291107614163105,5.0,1.572498106037838,5.0,0.44104596596708145,0.05518353637620782,2.0,1.5827235507944097,0.5,0.14236861062842165,4.863755406358633
500,4.810183160968831,0.19597948197187492,4.991012963087191,0.006973081770699586,5.003141204661511,0.02135202410616311,4.46329364227799,0.5288458194923916,5.0,5.0,0.9823437686471678,4.97100810296458,0.02864014647072727,5.0,1.5829232254255483,5.0,0.41583347422601424,0.08312554124433655,2.0,1.5566309684441177,0.5,0.1702324355669632,4.813209178842868
600,4.756556803073682,0.24327515470663508,4.97233968479451,0.009430753474020774,4.991174000616896,0.028059671191067344,4.400418870532993,0.6304607243430608,5.0,5.0,0.9757426046287683,4.9670120131249575,0.03235101893346078,5.0,1.5558862631397024,5.0,0.38699766575632594,0.10979196519967976,2.0,1.539922008602124,0.5,0.19202168129825578,4.805948983730627
700,4.653963118913245,0.4062160443493816,4.96989203810439,0.01860618432028588,5.006387085782164,0.028098037084116102,4.3177859929423725,0.7184189001399375,5.0,5.0,0.9691105067032934,4.961442933863402,0.036363108072795,5.0,1.5354485605320096,5.0,0.3616096304223375,0.1384892334359449,2.0,1.5080397615368966,0.5,0.21625254283442014,4.778339452524887
800,4.487471080860722,0.4988658787961163,4.975937042384775,0.025280439036675727,4.985522468303734,0.030419027808302072,4.213345152806687,0.8052662341696407,5.0,5.0,0.970846494651691,4.95702230759114,0.042525134539076775,5.0,1.5102955314815363,5.0,0.3334607017836262,0.1642640013929854,2.0,1.4884940126072435,0.5,0.25922494217995096,4.7235357395407105
900,4.403136025204997,0.5545565488501927,4.964028839546058,0.03246966662783597,5.003094294205924,0.03290106273455966,4.107594226278129,0.8868210860842669,5.0,5.0,0.9694729356040125,4.954162596210553,0.04372540813335675,5.0,1.5231858518431325,5.0,0.3153607771567666,0.1873623435832301,2.0,1.4413130868283608,0.5,0.3162814025316652,4.703112313517812
