milliseconds,s21,s22,s25,s26,s27,s28,s29,s30,s31,s33,s34,s23,s24,s3,s123,s124,s125,s126,s127,s129,s142,s144,s147
0,4.986066420887316,-0.004664888006306926,4.990672890490968,0.0030465227441447405,5.0083779668355675,-0.002489321233576761,5.025015855775754,0.024227393424915176,5.0,5.0,1.0009204087468067,4.999326836829605,0.00046453371601726354,5.0,5.021882863470551,5.0,0.5026891355488444,0.001923378362538762,2.0,-0.014578661418089223,0.5,-0.007921118896103111,4.992723001408058
100,4.973333103588297,-0.030307912037198112,4.997033376517211,0.007475174174413305,4.999491085636578,0.0058855904803516955,4.865151269407063,0.08978984921438748,5.0,5.0,0.9875888225513523,4.9944985402783955,0.005766230802709755,5.0,1.7129441953356437,5.0,0.4993158617116143,0.0019391113300748495,2.0,1.6161556409092586,0.5,0.047443522844855646,4.969369228484387
200,4.96089392058335,0.011649502321125188,5.006630096179407,0.007045219913088584,5.004605110978024,0.011991829708432513,4.756502971692325,0.22127753890941504,5.0,5.0,0.9832053214800436,4.988377649519452,0.013539643249494845,5.0,1.6096607141955597,5.0,0.48652571372719927,0.013291789880772998,2.0,1.649395897849635,0.5,0.059853364808029455,4.955800960602767
300,4.961640987289269,0.07044314282535796,4.988312502789399,0.012695354344862641,5.00843743594924,0.01431524256694179,4.666690314083808,0.3542581062853083,5.0,5.0,0.9869366665203901,4.98311989440418,0.016661506563769284,5.0,1.5577434857380348,5.0,0.4661197505792138,0.030428378316425378,2.0,1.6195212735901205,0.5,0.10317515984141766,4.888881913129024
400,4.872784084666332,0.11362070656652466,4.989886998576446,0.01570665551933799,4.9947930331657675,0.018824596371041474,4.554241996027486,0.43187723275947226,5.0,5.0,0.9830443936291404,4.977215677661605,0.02391420768701676,5.0,1.5616255666014023,5.0,0.44384104961614385,0.05822111042493813,2.0,1.5837085905686275,0.5,0.1394054431224483,4.860617495184511
500,4.821286827890432,0.19520682051955826,4.994015330177104,0.010193942418923472,4.996427667084283,0.023923681413922253,4.445874948872407,0.5488702678089968,5.0,5.0,0.9717180180886105,4.972835682218174,0.029583929621373024,5.0,1.5816233401392417,5.0,0.41674391495261975,0.08665787921829068,2.0,1.5449528257778862,0.5,0.17092118869965753,4.816739586106108
600,4.69481575214453,0.3217697424787194,4.976163525563412,0.013096245044898942,5.005060225900486,0.024327755250910944,4.406197881095062,0.6422476483600816,5.0,5.0,0.9696678173813765,4.967851443823987,0.034791424670412886,5.0,1.5704360997010827,5.0,0.391812822363334,0.11516496822365367,2.0,1.523839663803535,0.5,0.20107239510399919,4.806731001126184
700,4.6553155739622385,0.3919245213404089,4.97009163362511,0.02510343732689859,4.998399259738107,0.029549028171085148,4.32294655774752,0.7316070371982385,5.0,5.0,0.968617502865792,4.960890203651148,0.03882858699923587,5.0,1.5495761506243613,5.0,0.3608676849154036,0.13674599361659603,2.0,1.5133473789809322,0.5,0.24819957299899242,4.754946776599011
800,4.544754216467741,0.49317728862429244,4.96125125857539,0.028081989529293166,4.99037562795633,0.034910925717661224,4.241502344337518,0.7987114628679581,5.0,5.0,0.9795130940535103,4.957978417554201,0.03989955812943648,5.0,1.5395906349979203,5.0,0.33787449417147813,0.16616098300822726,2.0,1.489162204802071,0.5,0.28309139397996047,4.74723074755613
900,4.448934468217246,0.5750927111720022,4.966674939146161,0.04063477458562948,4.993177284249121,0.03723986981186526,4.114984969889858,0.849548701429003,5.0,5.0,0.973012944463965,4.955209230490671,0.04634838889346539,5.0,1.5233600881069234,5.0,0.31909556649810505,0.18466024472392495,2.0,1.4464249632480197,0.5,0.31897104531742926,4.700823870543527
