miliseconds,s21,s22,s25,s26,s27,s28,s29,s30,s31,s33,s34,s23,s24,s3,s123,s124,s125,s126,s127,s129,s142,s144,s147
0,4.980258493964214,-0.035967522369035484,5.009196210854109,-0.006566137012142656,4.991963678136306,7.863801691051332e-05,4.97169796283551,0.013433671625368371,5.0,5.0,1.0036616030432162,4.998379657570132,-0.0012458245774253805,5.0,4.98657812453839,5.0,0.5018211152595525,-0.0028734511564479036,2.0,0.012659402505647328,0.5,0.0011069233814472307,4.9801264627829624
100,4.9839971228698605,0.00857554035717265,5.0034719677098005,0.005800633092544869,4.993247980098188,0.004850292075544756,4.861319262367584,0.11693527497058566,5.0,5.0,0.9859308429312392,4.995209253534787,0.007177592260451447,5.0,1.693381811305909,5.0,0.494045852528575,0.004230034632506009,2.0,1.6137436401666,0.5,0.03624858567705686,4.98356363734572
200,4.940068554481766,0.028034711318247092,4.99425731893842,0.005130398056702762,5.00109588310822,0.009879301971491509,4.764910836389191,0.22854476376416907,5.0,5.0,0.9950278646754268,4.9882277657636624,0.012870572161057013,5.0,1.575461196218701,5.0,0.4824621706894261,0.015065862971192332,2.0,1.6451652098604168,0.5,0.043915566001537204,4.9471893012096695
300,4.955203819942551,0.08291926461438845,4.9944496361376824,0.007988795361782833,4.990204145083503,0.017675497931384898,4.652991885720944,0.3508430388451327,5.0,5.0,0.9900845080078761,4.983551653177313,0.017994455490450516,5.0,1.5909936666226734,5.0,0.4671498428557308,0.03688733074249328,2.0,1.6256188212471248,0.5,0.08926077006815258,4.883774213720727
400,4.889557854638425,0.14593479443495197,4.99694614707908,0.010604912320096447,4.997018625503215,0.01927525404866081,4.5557001944649205,0.4534034911221456,5.0,5.0,0.98647843390171,4.976048711956622,0.024502210489878634,5.0,1.591983550513846,5.0,0.4433155087169095,0.056213440814451704,2.0,1.5815941964952056,0.5,0.12006159681484313,4.851236846522579
500,4.7827834720058675,0.18059077025396392,4.982868312398858,0.021881644394929685,5.002026565196855,0.025889176709639465,4.443030475233073,0.5169691632776464,5.0,5.0,0.9828100999347988,4.971138941128807,0.028650363085505778,5.0,1.5781855907717373,5.0,0.4174705934906383,0.08666299959041923,2.0,1.562859144847538,0.5,0.16390109339948694,4.848716765699835
600,4.700455278089605,0.277978727192729,4.976375382245101,0.01849522561060472,5.004592954466902,0.02452867146670244,4.352742239152376,0.6337395270443764,5.0,5.0,0.9768914601113623,4.965962791564741,0.033577708816856615,5.0,1.5674056794179159,5.0,0.39041529146230186,0.10913976567375622,2.0,1.5275148397008134,0.5,0.2182372913164565,4.8105862350573565
700,4.634746820080303,0.34119271702631504,4.969353055268802,0.02730462307681321,4.995359570540003,0.030303607145056047,4.2998476965808825,0.7331353487273399,5.0,5.0,0.9762917311994754,4.963659240665529,0.038845387998822534,5.0,1.5456224454697163,5.0,0.360491457469671,0.13588383412786414,2.0,1.5095004680636919,0.5,0.2391737758733727,4.759577275561812
800,4.496841773492052,0.4643816069560103,4.971499801017364,0.024545998958951286,4.997223292220663,0.033617121845753134,4.2207289369325665,0.7833166794817994,5.0,5.0,0.9730439398038374,4.9575124451988355,0.04180106962114553,5.0,1.5209513549171305,5.0,0.33359870830618127,0.1628202319977901,2.0,1.4871424958861206,0.5,0.2779986298091149,4.744402614316218
900,4.405972262820458,0.5439591428250731,4.966455902314471,0.04814840560693816,4.986108256343986,0.036521923215837616,4.139983487361022,0.8355086294248499,5.0,5.0,0.96520560105866,4.955072623105144,0.04659390098837351,5.0,1.5275960881573543,5.0,0.3136652977789756,0.18431098065081294,2.0,1.4437919245365203,0.5,0.27960925900627437,4.69825769141801
1000,4.260717568814616,0.71784816740323,4.944896682506363,0.046527571742322825,4.999129123507969,0.0363925984079671,4.088705066881675,0.9415103899536125,5.0,5.0,0.9677552720404182,4.953097049619807,0.050047177531074426,5.0,1.5119573518101501,5.0,0.29915656907759625,0.20275347130355542,2.0,1.4159519008970254,0.5,0.35006848654751643,4.671805540970122
1100,4.143571780744813,0.843916802980468,4.9475232060290315,0.05783669548907502,4.992315886925316,0.03914519264948488,4.022945509125344,0.9812898931004279,5.0,5.0,0.9722992565738462,4.949895766246018,0.05147203856292714,5.0,1.4707545005015095,5.0,0.2825460343556147,0.21498034001481012,2.0,1.388594380341966,0.5,0.3503716793721055,4.64888502574079
1200,4.051731296897369,0.9830433348015488,4.92674673761924,0.056847150558093675,4.989504621516557,0.043723006525024345,3.911153914778495,1.085796280161694,5.0,5.0,0.9734327356334909,4.9463348479372256,0.054060142597864805,5.0,1.4395298969678685,5.0,0.27389664487815996,0.225121607134288,2.0,1.3649517314772652,0.5,0.3798147792519259,4.615448705915511
1300,3.9127531917076155,1.0462671246538267,4.926796497020578,0.06566877139930986,4.970749530396185,0.04184617804760787,3.8500748618728204,1.1329126673261098,5.0,5.0,0.975631666762559,4.941765553131101,0.05845302313357344,5.0,1.4767510101879897,5.0,0.26368755682619455,0.23104384868448855,2.0,1.339723798162162,0.5,0.41546728651774384,4.579873604026547
1400,3.844521888566295,1.2030183239353494,4.923428157652183,0.07938119850193855,4.975099057660592,0.049655698149217414,3.7807706705640802,1.2183895338435315,5.0,5.0,0.9780168703609075,4.941829756705221,0.05999421104779304,5.0,1.4486352757719922,5.0,0.26179942457106653,0.24061042001047714,2.0,1.3398352618587792,0.5,0.4632889778354924,4.544735803616442
1500,3.6788070920513416,1.3084977441393322,4.90197121580342,0.09289452103126676,4.9624151089710935,0.04998434806870543,3.7510398898427795,1.2495260108372541,5.0,5.0,0.971853857751329,4.937851123694494,0.060769788129763136,5.0,1.4070090263068273,5.0,0.2565825409493201,0.2450213420500968,2.0,1.3123459883231945,0.5,0.48087794772154036,4.495954548565377
1600,3.6206669969874614,1.4676460857419333,4.8956427168063,0.10734396493729405,4.965316892641098,0.054760889214646245,3.677946655977139,1.3287761145259733,5.0,5.0,0.9782214833146358,4.935580052174615,0.06275193625225899,5.0,1.4024772266770742,5.0,0.2508591776889379,0.24444217897286294,2.0,1.2682201590734048,0.5,0.5256801387251446,4.493188781633599
1700,3.4995404396862493,1.543524739319284,4.8811271179116416,0.10998599311467558,4.966621027052523,0.05600865019748754,3.644892139447674,1.3883534100729262,5.0,5.0,0.9897452554853344,4.932369459923771,0.06758109335215928,5.0,1.4056552042202304,5.0,0.2497137214770491,0.251100081079017,2.0,1.2453051408813123,0.5,0.5505579430212714,4.436354485316036
1800,3.3431101085260853,1.634389360806464,4.867614699579053,0.12681771669066966,4.9567306671616285,0.05611620480103899,3.5806261859938147,1.42727172564043,5.0,5.0,0.9906619994130869,4.93085458027967,0.06824917014683546,5.0,1.3710874683820202,5.0,0.2541832815441888,0.2486912694859655,2.0,1.222900592677216,0.5,0.5990796069432612,4.4353505880570925
1900,3.27207660952905,1.6907450808733582,4.851544269238879,0.1337829604678826,4.9494084194265024,0.06324232957588055,3.5369690354464423,1.4322214909514739,5.0,5.0,0.9931387063183722,4.928526753900654,0.06977933819176185,5.0,1.3955717058795518,5.0,0.24794190304512428,0.24883212984562889,2.0,1.2086243108305184,0.5,0.5951135903904616,4.3819508675361885
2000,3.147237855086509,1.839990844856316,4.856514643478336,0.148900052744029,4.931696714529962,0.06555580587121884,3.4830404025607904,1.4693127412764126,5.0,5.0,1.0028647174229834,4.926572960187645,0.07211677445773004,5.0,1.3620305086037796,5.0,0.2476175110147456,0.24621276293750646,2.0,1.165560192404282,0.5,0.6597465737579441,4.347943237856993
2100,3.1295439836591035,1.9457229722229143,4.828132689684854,0.17400807470110696,4.930313783663099,0.06588540451908258,3.4828320622576077,1.5684152180828337,5.0,5.0,1.0092113917460304,4.927188084508787,0.074726224504714,5.0,1.3641574839366282,5.0,0.24788509101821557,0.2513681645946,2.0,1.158460634252598,0.5,0.6862929542216515,4.340408479856673
2200,3.0299059058869275,2.01254130877778,4.814980243700288,0.17966079627351764,4.914567904438195,0.06838163338477425,3.443933494378431,1.5873954858364094,5.0,5.0,1.0138896344311166,4.923976647338376,0.07615991184447983,5.0,1.3082787164615444,5.0,0.24758541440400045,0.2529807397535121,2.0,1.1223791710455908,0.5,0.71668685892471,4.292431672432204
2300,2.975717958743588,2.01395193022405,4.812698863228551,0.1907950653470485,4.9049852191572985,0.07397679657945123,3.407315055639032,1.6140677012317053,5.0,5.0,1.0197027267108285,4.923289208437347,0.07895093527636714,5.0,1.2935973842986384,5.0,0.2469964588565833,0.24766977755887296,2.0,1.1049854550064266,0.5,0.7322249113810427,4.277077484341966
2400,2.891608419602006,2.093625990946014,4.787368325745384,0.20901646660487758,4.905088447107912,0.07607602868931716,3.3571906804465286,1.6789573377735376,5.0,5.0,1.0301986521674502,4.922200613694767,0.07798657257436921,5.0,1.3024000447720452,5.0,0.24763704933113134,0.24904936688455373,2.0,1.0913467521548867,0.5,0.7495934185062473,4.237358638393782
