milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
0,-13.93442119460647,1.627314235878667,-1.523576315627399,10397.718183371686,2.515523742536695,-8.443764024418805,-1.3102777881144543,-2.406164776542555,0.29136996088724226,-310.6758570561759,1.909557890402403,2.6669135298720152,3.682554948303735,3.2719685749936303,9.442206560202195,-7.530354658307361,-114.98588004127588,-15.6456119365285,0.0,-18.827292929086177
100,1228.1911511057124,127.73352179622431,153.91581509059912,69.7543936144552,429.8435828170168,362.4794539921718,60.49217021567763,143.80734993683834,1.3727078450110108,551.4598659073001,49.040584285937776,171.63937862689485,510.9472454363184,193.27214435526287,663.585560541842,48.81891210930728,6882.8240143673265,905.5604932300208,0.0,3582.1996351880944
200,823.8860983350944,90.01791934703817,103.77439859783793,143.78982362946434,304.3411730774474,428.2817226401897,70.59758147101417,97.43589534071198,0.7095094239692241,958.0981075811568,62.294359757736274,121.57476440407432,360.01652215934536,127.7811955095018,423.3129950133046,158.45061164599628,9470.52147620798,609.3830924991684,0.0,3548.5040011687497
300,584.0049600412856,69.56872399953271,78.98683048805322,216.07642052731416,234.71807606292833,417.2942872545184,73.2157167008242,75.77816125798229,3.204798008360965,1784.3324935973783,69.78851594025205,93.7478975183,294.27719288935464,96.26630349131186,332.37545658418463,246.98839598382236,10398.551223882288,457.3432847534632,0.0,3255.622483164168
400,472.37324725433047,57.25353889640791,66.88696233074738,95.83018480771733,201.9908394376395,402.9383298616982,72.96629807041147,64.31553716613404,3.4214686426307757,1794.422858114745,70.08606223919958,84.39826351352032,247.10971543411674,81.81301104226235,279.86371494026093,303.2674185582062,10753.707641071805,397.3859761796707,0.0,2975.906381693605
500,422.57203517244903,53.35025446669747,60.6522827703331,-54.11068619461956,182.35115116597623,389.6529690346934,66.85104786942736,56.29305815130102,4.922016589518059,2717.583436167203,69.15932157115809,74.02919289040236,222.73669974295197,76.66325409770695,236.55095900746494,367.21323722257773,11326.582927203608,354.27402887579314,0.0,2935.22074724556
600,374.52893773632377,49.89847598483629,51.55913597376689,43.755258672595346,168.42035947283276,354.3778991734511,61.981897589050426,53.434409012410434,6.386392396283078,2836.5721694435933,67.23530402663685,66.10890721787041,193.519097617275,64.30700633867401,205.6206183646602,408.61138531275066,11800.148732337248,294.9870592420472,0.0,2798.5803770521684
700,340.68068535646745,44.945879847869854,48.5213418574033,180.2757894215373,147.9916525350271,317.0645174064344,56.88335869838004,46.492912715084536,8.174445318702837,3550.988022576444,67.30934043523277,59.62168568692581,181.40748249041923,64.04776937721978,204.2534260133553,459.26066061146435,11480.921622628552,276.1782063395272,0.0,2561.2569386537352
800,305.92003305112615,41.561112098440134,45.873094230411986,-2.0026368014596727,143.46701125854383,312.17975838087193,54.77944797739467,43.45550205560634,9.89373451643628,3802.987043180057,68.12515623112543,56.75507012816124,167.18382108408343,58.51507199548465,178.84603797397753,480.5666561850759,10967.698523194782,253.44149420624788,0.0,2535.92895733405
900,274.62973285658074,38.8854735338138,39.00907002194887,26.425489288899072,128.14566852091775,289.94810002408605,51.94560868451049,43.82798547633119,9.523130718091023,4504.98480417345,67.08814780352377,51.77075566478721,148.49285678384186,55.04784543446123,180.99082474534998,482.81471945124605,10804.408587715887,227.75014255389286,0.0,2453.9163480497746
1000,254.53516602446632,32.16824919721008,36.21786713821045,87.18469728356979,125.07749246675783,262.22003673963326,47.5383456366652,35.76959291299473,11.394727744376317,4393.979397724663,64.5873190769613,47.10124771764685,134.1829548742193,48.772995626162675,160.59018577417265,487.20065765323153,10389.293775293407,222.45331753886794,0.0,2537.523631175017
1100,274.1786960616957,30.621375569150842,36.623037458451634,31.785478264565924,105.77882672674367,250.12660888559998,41.50446354557019,36.91786445141373,11.684041875600997,5142.195913356973,63.86981190067419,44.97440573673918,125.3273647333634,42.79562917900557,152.28542844418047,511.93155626420645,9577.858655654763,218.89380383962512,0.0,2430.166185800764
