milliseconds,mLiver,mKidneyPlasma,mRemainder,mPlasmaVenous,mHeart,mMuscle,mAdipose,mBrain,mFeces,mUrine,mIntestineLumen,mPlasmaArterial,mLung,mPortalVein,mStomach,mIntestineEnterocytes,mKidneyTissue,mIntestineVascular,mStomachLumen,mKidneyTubular
0,22.3304057095864,0.6291510234140308,-2.0026093078760208,10214.056188043965,-5.2307685979151985,-6.935192371220112,1.7462758625328658,1.9738769612306506,-0.9016367103114278,269.1107334722095,-1.7180687432174506,2.9489482218319765,6.369546943424925,-1.9666323121371916,4.624229486031998,-2.6910812127665715,199.4057716343361,5.607675847380781,0.0,-49.514917210762135
100,1248.804583809279,127.26377699552222,158.48181675191097,53.884493379770234,444.1811501209016,369.21629117022974,63.19890191284293,144.8452443678906,-0.20701433141481462,209.43156648174258,47.38313100677782,171.97751693440878,510.33803137383785,193.36796912105228,671.7962508779565,70.50462218324904,7383.730530480768,912.4943377230526,0.0,3418.1497436195205
200,833.9772583593638,86.30767206239257,104.79951116330442,44.896046195540066,303.2553506346966,420.8514096775759,71.70127739649898,102.38015870709988,1.6827562309098367,882.9598006923588,63.636285394246755,121.03936855485937,363.98970069149254,127.19703792222698,428.0002715531369,146.3993945749391,9001.53447072423,604.3882823586697,0.0,3597.8808711798138
300,589.5168483509683,71.63796592617632,82.07942034438395,-34.73638090966092,240.39378134665634,412.48587112810907,71.92652895565038,75.46726130369298,2.561442701236628,1728.883706424362,65.88026974068178,92.65709570914755,295.0546497916551,95.7523470781005,323.26043996026164,256.1656655083415,10604.937630936407,461.25432593891924,0.0,3298.1036659950623
400,488.1686449363603,59.20658308293204,64.71720495168393,2.7533455380219465,206.18383167986264,397.3866531871104,73.32454889537394,68.54981174733427,4.244462958087998,2054.964321143696,70.38407134499796,80.67862981599463,252.69112602449235,79.91182057235484,280.87861774068386,307.5686909380741,10929.002140931636,385.1745432773634,0.0,3097.2280277562363
500,429.9027218933637,54.58785832227878,60.82022508357075,160.71074161798117,174.99242789132308,388.9733358615856,68.25875131925594,61.05945103485784,5.258633854680392,2293.6583439525166,70.49631221377255,74.3250103114757,224.75769449117848,71.31405217875434,247.0770378888822,379.9718574360117,11226.332369380098,346.67704186311465,0.0,2830.1529930220304
600,388.0671095966079,47.651651225648024,53.757896838256926,164.12249482887478,163.39009720478754,354.5640617287775,62.88881146359493,54.98096274939181,5.375081167871786,2852.1134359739344,67.10861737313785,66.62875730496873,188.0590174774849,66.4917530545872,226.22808158552843,403.54814574144643,11193.505561472546,294.6085304075609,0.0,2677.235284823749
700,359.934911147962,41.84486865115432,47.21482034257589,16.583112810186314,156.23511417718993,334.35653941717675,57.19974970320314,48.32800486093326,7.133895416503526,3140.188953794864,67.21134580181399,61.419725818657994,179.24417056901206,64.00799855641354,196.46545070755042,448.00823385317926,11247.360198235068,275.5084401682188,0.0,2592.364225773926
800,314.09306978360195,38.490143847204166,47.448932358845475,-15.216084210513841,138.95885738506024,295.582735847178,55.09129924837418,43.34356646879143,8.185937832154655,3894.523849480556,66.64698793253748,53.89991003191045,165.15452601360542,56.411483042074686,178.27097533485113,480.86433948327857,11387.426992951434,261.31347233830957,0.0,2680.1052137828547
900,306.2441977808968,37.60106956876417,40.33739344579997,86.81344827570885,124.82564217115201,281.74449588294266,50.79988246973309,39.2391198232035,9.547086645646,4224.380714979934,67.16810074262067,52.29068451505566,150.52909875456942,49.85594056059315,177.78480404006544,475.3514024078803,11156.169473365237,236.35619117273592,0.0,2599.2797866988135
1000,270.1883126698974,35.31589752107685,37.472088361628074,69.04992642429328,120.0861574332047,261.3151319090858,44.67504419306063,38.08136279892357,10.410237448423793,4487.080054405524,66.29830982255318,50.390357944883604,140.7128759593291,45.73592540897553,161.2134231468863,490.8862026747323,9863.90419950583,218.96707758281246,0.0,2555.7434222568772
1100,242.07403484321182,33.157902019735396,35.36276407519496,-47.42064656672847,115.13043460097366,242.40484337106537,42.516985203636125,37.02992541849102,12.497224164406159,5179.992950921038,64.83204309837082,46.71986663628982,132.25922491790027,45.763747798733704,155.50558339756097,497.6519532603599,10106.46306676175,206.32044489151437,0.0,2484.6064215206766
1200,228.1953103402691,29.25746179030406,31.595375867541897,50.161016667786825,95.17025128020536,218.14780412780067,39.90780524685361,32.379635831956975,13.10712751288783,5383.475705375384,61.415958269229954,37.919566286715984,131.10524915279942,38.61767864037366,131.51391099343365,521.3569648301826,9052.85117917331,200.9252578384086,0.0,2304.608428740628
1300,238.7940264152875,28.65386316830846,32.22375343138457,152.51133823700002,97.07090444195914,206.63858615938773,35.99106644597921,32.57672048337727,13.960046308663712,5603.16199482323,60.638436915095724,40.69010396122804,118.23726788544516,40.473866445047,125.49233892788799,514.4121415445926,7858.644823260158,160.85004715793406,0.0,2384.781163127872
1400,222.10528446119415,25.00479218803335,25.873243329461864,-89.30811876739246,80.30424703412207,189.6607219252737,35.49087254938738,30.38322899791107,14.84147950051112,6423.420068306391,61.730736252308176,34.57675619444411,108.38128350320233,37.39858791031853,104.1064159924202,502.25190605155933,7240.0742885908,178.51774857555782,0.0,2261.4570059570615
1500,205.2465024496991,21.23386982153399,25.968723759782186,-7.502714632948752,80.75963254307392,187.50895294115034,29.612004215256697,25.855694925664054,17.206679879571784,6476.657532482155,57.942145751377,33.477609469797116,97.76876471005507,30.980202757781818,107.92665599699279,503.71640212794574,6366.693972615374,152.87327729673245,0.0,2348.8289851898353
1600,150.717480307962,23.54895685808333,23.0432119601971,-25.429998847683443,70.82714897528464,175.00233935473491,27.386941260323542,26.87388578166896,17.08241089752106,6795.646586892141,56.26719598955459,27.42648142749647,85.69990524045424,32.773384085395065,90.84072511612553,500.8891665697652,5144.318140832846,151.17380358284666,0.0,2132.242790186507
1700,163.28391848461087,18.74172718913149,20.220988304201374,141.013526863316,68.88520166059186,142.7571192565516,27.644983844477704,25.02459129769094,18.16126471349003,7259.192100987329,53.90842518938681,27.674982924417833,90.5722598678607,26.6072197836772,78.71463434595385,473.7121502458842,4671.101391090378,118.13286203417067,0.0,2121.949586013187
1800,131.56729967101435,15.719247418232484,22.752116887700065,19.767932174630275,64.14369633177817,147.2277307503622,25.357525543781232,23.12497880725808,19.009637219420537,7733.811785424964,54.1840064940106,25.070087174895853,80.5508478644449,24.000369582611526,89.93062707523718,473.4761104900265,3588.576969787458,106.42338448700741,0.0,2214.455065873922
1900,133.21960199811966,18.854363028851576,21.1781074766848,-94.860810320187,58.322826155988565,141.820679098351,23.845880410738346,18.514498251446852,20.790811131913394,7961.724605549069,52.795710658937,20.473551844258104,72.46832068775808,23.290334065884185,65.99500581200668,463.35584827772607,2612.159305043196,110.37705289688827,0.0,2109.274144864377
2000,132.57958217063998,15.672268397795673,16.430016681890777,-77.94395479848706,63.17299363381974,116.7505960973079,20.51718783180415,16.552902721710648,22.499419841833564,8129.242155273877,47.308134006607155,23.831128906298588,74.18055522135973,20.047306094578182,82.56056016994619,463.48721233631875,907.6663190275865,105.46663425391306,0.0,2004.4774069668074
2100,136.56859048965413,12.115609343775049,15.594887135882795,18.394776060715447,56.35503888071297,106.2278889610661,18.291765125547577,18.320034473824812,21.343915595394122,8742.535844495244,45.7507083347588,20.047817408646967,59.446379239814554,24.0342494356138,68.87280102206434,425.5527801614484,676.2320274635779,89.1146122580247,0.0,1824.5442749103574
2200,110.2600672858014,13.523565316083909,14.01375511495538,-62.81622369643047,42.39206719830398,94.1132119624725,16.86377873051258,12.839918387365294,23.876267169718354,9061.172719162172,46.56399257669939,21.66196173321173,48.62942975098569,16.732620617425358,61.10576132816513,434.4611183574557,-8.793934671272623,75.82609504218352,0.0,1235.1673331529973
2300,81.3605303241453,11.295859172065192,12.831785704844025,-92.65712238442774,47.55401642923801,91.19652220437365,16.783384282756685,16.582794519249184,24.05993208426286,9277.244347128295,41.44301001353401,20.163524956987906,60.61152769874633,21.163515325986598,52.790749471833465,425.32752430079086,96.92165779925296,90.57181318421175,0.0,812.2915200917129
2400,92.53316152795742,11.215464037526715,13.959176995705123,159.7712442307153,45.25573096556545,90.04940322696996,16.65183639496191,15.052604454219937,24.485308344686377,9022.305995551513,39.20511300447863,16.03832456021707,40.5979481761611,14.025222824945985,59.66258640288872,411.0669308346274,-84.90188643424295,64.950694600452,0.0,748.2052308414543
2500,101.3709359736296,11.350881581878884,9.599079345194319,-1.7535454499313197,44.7145479037818,75.02038517222991,13.78738022021852,9.755682799348907,25.959535811175442,9209.512225187826,40.167572640717125,18.226728037746454,35.70007532509062,18.171331344120993,46.23725958183576,369.87573175919107,239.77479851640913,57.2862492678968,0.0,724.5393944946444
2600,102.7240567945424,8.427614677961056,8.79096088232109,-121.8111365723517,40.46284327943602,88.1438707899053,14.50284714537162,12.543783579700712,25.284723682851187,9229.135838233251,37.98452727969669,11.867102682414643,51.60449051172053,12.484869236184277,40.565241992915595,365.483318704466,491.3590699154045,60.94177657013347,0.0,599.1643684597449
2700,54.666365583547105,11.28350758235711,13.151100445944131,77.07260957859746,31.29655449959155,72.61472684829387,11.911641274906312,9.678192110544785,26.59018827886664,9490.105479563208,34.01471929345992,10.767010837707906,45.696160614015525,13.34185250957928,30.01399985983492,363.79592375980326,210.33819873459916,63.23086609071336,0.0,637.1148104685359
2800,88.03317806380451,8.135489777463565,7.693510653068316,29.62083423652677,29.23775907459653,57.145185043276,12.729076148894379,11.207297672866178,26.504215367850257,9699.399836641534,32.46543171928613,10.311596988805153,37.73573230999876,15.612790113625506,49.30032151762431,334.35113328413314,-385.76091463503167,60.830018248976586,0.0,580.1706649132698
2900,45.80673322883815,5.8255996245688095,10.026441138331586,-15.329839751767704,20.380102731481642,54.583659549318625,10.448674449320107,10.063955981240863,28.71050703865458,9276.428699440505,30.497122435396513,12.076625053414915,27.355909279572202,8.55868273000846,40.793848851565244,315.86695767838097,-250.19137755899058,64.37965887659762,0.0,549.5862426515121
3000,62.79656412991873,6.594006952962678,6.597946150839695,119.14918496637833,21.947518023803305,58.78685327264979,11.403288103050658,7.250681550873171,29.01122694652716,9534.711544407219,29.682404616768846,7.87916243675329,31.03857791163577,13.736797553182761,43.19116395068079,309.6585253580743,198.81440399617046,38.82966263610772,0.0,388.87309001582355
3100,57.07512630788721,7.360415525991439,8.61234950690251,70.49842117483125,28.960663588386975,53.22238877933655,9.032239779456066,6.915974669879836,29.939309752354156,9647.068208615217,28.05382081574044,8.706459146783773,22.5750314279814,10.843296670486586,34.319795630713045,293.68647189876805,-347.0352827978774,57.39772126262332,0.0,442.1074939154699
3200,31.319727117949437,7.413328501474034,8.256163723315392,142.9075050510602,25.248378193053522,57.79980013468536,6.8388272444356835,9.08466022646651,29.477925932717962,9948.898118783281,26.2156292060789,7.563899452133926,18.481309956374254,7.850438310358113,27.800753290844185,285.46264562542666,57.29234913666615,39.56304856512836,0.0,286.628799919233
3300,32.401524824445076,5.009750685061641,4.1899795692085275,145.28965379208768,15.017265993330094,47.839340652451455,8.500549553378283,3.9052083780364963,30.12476372914406,10043.177786232913,26.643098239831975,6.963310363992704,31.89602204872864,8.49556911311,26.75406434766459,264.1427669161634,426.419025844809,46.36835152135173,0.0,441.9243444339044
3400,25.487287411486246,5.902869093383992,6.377425072737032,-15.321248924121335,16.10793913821547,47.35732827034275,8.060004530326982,5.080865296140212,30.521971769505,10142.3513276176,25.69705869523691,8.481612288181983,17.408208508617456,4.211326632111556,24.735222675616672,266.35355431583434,116.12869451706123,33.78566649532747,0.0,283.4012824500378
3500,41.551855080336786,5.845848879123232,5.389957639420859,132.78174832997195,19.022480496551417,35.47831910993393,5.230006993960372,4.112938092272657,29.990861496264852,10177.03998100043,22.752648592119908,5.487212629828759,15.602894048192454,5.170526970342656,14.29449645802704,248.12723572631236,327.0158780092533,24.42252656093468,0.0,292.3574854179609
3600,55.45667298240703,3.271055122847179,3.296609911880451,-4.643559235277558,12.551308028321294,25.743262451386848,7.355498411652564,4.518413164689206,30.39459795049614,10078.358954528798,21.02517506966226,8.147241538027915,14.328341438592808,4.590505683739379,27.19216920759691,243.1617507620242,133.53861605979097,29.960993628923383,0.0,364.09222628695
3700,35.85773148533001,2.351750069062839,6.788001968110784,83.05126352523648,12.502726082179597,28.35470449650314,4.236225706162542,7.221689637382227,30.745075663871624,9779.540088303384,22.50875816419557,6.591765389622324,20.786623104412392,7.518979413295092,31.845122318536824,211.3928545068154,-19.720380344060207,38.270857968151546,0.0,281.829605300614
3800,21.1121202611832,3.434367119894646,4.710420306608285,-49.552034200089096,21.712519421325148,20.338912677824567,3.698770955735954,3.824305022367568,33.03154402931724,9954.59313222939,17.49102532860107,3.739391493826237,10.498151977631816,2.6932577319225985,22.086818761789363,206.3413593440655,-66.86285131087833,11.417156702668889,0.0,331.33273196492394
3900,43.037012527957614,3.9315122967799696,2.7721108051942203,60.68865725735272,9.682730220928423,17.129018280070646,4.888929078482958,6.127459210488471,31.60782299557162,10069.543392009253,18.493137906494553,2.3851375196319906,10.254220602558128,2.0491705686848385,18.54904883905208,184.68587001351622,380.6661865797383,15.053985743548223,0.0,259.8229071969684
4000,14.64889695638063,1.9482095057324795,3.933134710796454,61.34286458839268,8.231862704097018,15.015739997368371,5.613229293063464,1.1431518866146257,32.00636200225296,10264.939213540387,18.00482253945064,2.3690938847747147,8.48480169193687,6.701054650215777,16.48714842223281,175.99275280406792,58.31952465332305,33.566102100776995,0.0,189.98250434722746
4100,32.994997532767215,3.4116114545439804,6.457135370800148,25.384000326668556,8.713112482578719,22.049679589298197,4.968208743762574,5.920312145945141,33.46997741161071,10290.404094676018,16.00972811268421,6.188444260577446,13.597447713961913,7.546018036588226,20.722654015377188,181.0024194027622,12.059140843200225,12.426227591773399,0.0,288.2979842393016
4200,29.084671707646937,5.390847770240596,5.114822451804966,-19.076092839739758,13.047702553711641,12.196384799787333,5.820337492214206,1.4988175120221503,33.48810999594611,10418.242634280596,16.90721902592496,4.102513491223761,16.13099264719016,4.034560281105139,8.984828551093146,157.2281453219009,-91.24413331326423,33.13022966990199,0.0,120.44824768614794
4300,6.092632266835555,1.3056964471699644,3.140631205342818,-112.26709118530462,16.129237155266356,8.659828667399006,5.59430976098526,3.689266325392805,33.555463621717564,10191.227521660243,14.384130843563124,2.9154068915171103,16.241275394078386,1.7913627004672361,13.911153617612495,170.67535638610738,-56.147596822132485,7.128054437419692,0.0,56.50946835835562
4400,5.520123412719679,3.9330824176489108,4.575628252858435,57.58306255207741,12.98108309620115,29.6678346312437,4.070504200747549,2.2586009484419822,32.695153516182096,10587.607822830247,13.78075331627788,4.095783085467765,3.1907763475999023,0.8236667102563637,5.497879242408035,160.61030967048956,-218.46656750533313,9.69388626111055,0.0,161.2841309780122
4500,11.898223704467046,3.5792107295614266,4.9255525539264875,43.93495765195088,4.819764847139696,14.911777942724843,3.9237606810819594,4.705368562157681,34.491319413254374,10554.210885552497,14.268967883046408,2.944197179425224,4.244655653502466,1.6517912290608725,5.020224320534042,130.626812070019,6.207536157662,19.6025800467198,0.0,125.53943137621765
4600,14.831088695514232,3.870614857360068,2.8637118213080397,119.7498161913234,9.468200393040288,21.226595741789474,1.7948962270231437,3.696931477639347,33.57483841457403,10543.229483006091,9.911941225690803,4.310018608506908,0.38479743522259646,6.352640767926676,9.883226274593223,125.37619817754052,-197.19543394386196,15.927801428629722,0.0,146.4377269569205
4700,5.798305606193081,-0.39655211698167236,0.5988007732158382,53.403827105490855,8.250190631270767,8.795442464311197,4.077946310678004,3.9042013547926233,35.32444541666785,10264.575020808046,10.219691392657136,3.810741301437938,11.61253694107659,-0.3925287139809379,6.344944063826403,112.93437656203139,143.64849567145183,-1.083643503561598,0.0,77.38734191249486
4800,20.64355014739207,2.086891615214249,3.2283961295334125,86.89130271835214,12.36062608559699,10.159967806321557,4.640766110023524,3.74587238521055,35.28594367956983,10423.295660392665,11.721892312695642,0.359518574751156,-2.0653936151295333,0.6563208386018777,18.747579615771798,126.57876565918222,-387.09341549248813,5.198541206552657,0.0,173.76951117366747
4900,23.263466462716032,1.166249049544148,4.048996858765469,52.914283557108824,7.95496458170536,15.560309461190725,1.000137074860341,3.603274584239476,34.79301443335038,10681.4591025847,10.329026461527082,1.7780811040807194,6.464434763790127,1.582616319106269,-0.6815704174711161,107.00035010765893,-370.0658872017,24.94014351549346,0.0,134.3608360094666
5000,-6.500274503518106,3.2283947307407965,3.4790398807567606,82.70147040609757,9.76483301287332,21.870183847950997,3.3680759670811815,4.431194323015188,34.73702017268693,10471.366253268934,8.49237788073779,1.5734159648459873,-1.5298969773884066,5.456443690312867,-1.6637279541285048,96.02442042212971,-415.14443597122215,17.146210036823476,0.0,21.381804023950323
