milliseconds,Akt,RASSF1A,MST2,dMST2,aMST2,aMST2uRASSF1A,MST2uRASSF1A,iMST2,iRaf1uiMST2,aLATS1,LATS1,iRaf1,Raf1,aRaf1,ipRaf1,RasGDP,RasGTP,ERK,ppERK,pAkt
0,198.82425849253642,1.2589624901896288,0.20081994792187616,346.83523064272566,189.73375717209427,114.16852715520211,0.23096337824742685,-1.912965925579551,196.75241694957995,191.24062476922342,11.603069585301121,735.1401878743983,-0.012496320560705943,1.1334324010375865,-1.762035793559856e-07,300.4082895004182,0.2541268384450961,3001.154915332603,0.46934688015494513,-1.4617973917586558
100,201.13788752307016,2.40522623934791,0.002255087309230971,332.8738711539194,182.99874571815366,113.8298284856321,0.22680480656579263,5.295247765728904,221.02058237931007,191.44171233280247,5.434760448624669,696.8865304226904,0.03204023449654181,0.2818326419856412,-5.122777799816573e-08,294.0085675432908,6.0896574260855125,2999.8306088476606,1.2651258080883343,0.6063585147168165
200,199.917826046008,1.8151994701015932,0.0011603407418050613,313.9822257932595,183.9007787585423,113.46651284447584,0.22722523222329985,-3.635872734688311,276.1425424894579,193.44479454408034,7.058857689560712,654.898987924351,0.10920209894698243,1.028160180883684,-1.891077247191004e-08,289.60575599216014,10.475844137612665,2998.5665957961264,0.9029122145905684,0.6998828827594472
300,198.65386855559572,1.5067075324345047,-0.0007837770439074482,291.0644925823737,172.30835470206992,114.11023057411458,0.22348007820626917,0.32359225326939983,302.0498824276338,190.09087359222883,10.617427830524756,626.6401697116313,0.15410528465686876,3.280181461785105,-8.491463123778502e-08,286.0203032266888,13.394767144397397,2998.6506842507624,0.32927029506768507,-0.03174829361892928
400,195.9219097800271,1.6582932355586606,-0.0008014076639163659,279.88096323626536,172.13855236804767,113.83809806423115,0.22104891253155556,4.102057840067653,364.8738185723692,189.16236760034195,4.5184556602849035,570.8945188762237,0.24019802463110979,3.9313336941412658,6.084366930208217e-08,283.6729724620202,16.447937739743185,2998.7475882861963,-0.04086481966953648,5.179064541226824
500,194.71873545984903,1.558845514808852,0.001298604912951237,259.7704173277731,167.91201223947425,113.98683938436395,0.21810336680672085,-5.231701829889648,379.81377276856057,188.52378586159307,11.944055772333755,537.8100661685924,0.2956848899227747,4.441715400677287,-1.3988911876718641e-08,281.7921444097436,17.46069141873933,2998.7065188902297,3.0901968683713945,6.063048396598341
600,194.43724327593839,2.755649457379903,-0.0015820027850813546,247.7635702718319,158.42346079727778,113.87968587277278,0.21865342920769487,-4.030973717260755,436.6891483101995,187.3348272427403,8.42205063282074,524.885842106157,0.3123476789533211,6.565818251013958,-1.0800844158715229e-07,281.3576993197963,19.138403327794578,2995.902024008693,2.10085569912828,7.370453749653867
700,191.5744617094208,1.620718521066911,-0.0021974878806098287,227.27795240811514,155.0558575917707,113.14833650289677,0.21151276171450786,5.318957700314577,466.734099444481,190.58314130729914,7.556265769216873,459.5863747993799,0.37447912533920663,6.997523407693038,3.0539476625567704e-07,279.7890332014196,20.009006615821306,2994.1818213625997,4.211459729998355,7.111969067357767
800,191.849941318358,2.8747520906553796,-9.072001524996856e-05,211.13676583718765,141.02148786253952,112.7844791352247,0.2117852280651741,-5.291471412425004,492.1852781203013,188.84097273836346,13.669092858702665,432.6877779918058,0.3925406499080388,9.417533365518677,1.4873791407270766e-07,279.43701356865563,20.663050486311388,2993.8133581938737,5.588605528266157,6.818046393747941
900,192.29542940658405,2.696187043143931,-2.318893257168505e-06,208.43659240841876,138.52837452265203,113.39410378341464,0.20602214086842455,-1.7129707009817696,546.9443337169255,186.4951463487472,12.859903680147692,374.9676393895672,0.451297101884206,10.774625118174695,1.2015218255309814e-07,278.98710601490546,21.09209774465834,2993.1798805241724,6.339350424010695,11.495459186048048
1000,187.31293913249496,2.974604327706503,0.0011303647739305692,183.96779299289767,120.1679032757769,113.11332110894395,0.2053131992437328,5.483425646782471,567.0359399712062,188.9780518886466,9.213767936022935,357.3568864323135,0.5382021415493002,11.63864635671253,5.047723520217951e-07,278.3481787325833,21.22299453296846,2992.619443099344,8.610952481450003,11.70632819073306
1100,189.19499640347826,2.443396585076406,-0.000221696802763935,181.63967080813237,120.59397309785776,112.55380471015611,0.20353862464600975,0.2581601488478713,597.2057421013698,188.35236717236785,14.495804159996208,319.7332008860237,0.5593731208502785,14.636440938558824,4.4709337777626883e-07,278.26530957623226,21.777557759968374,2988.9460236393056,9.311800176216995,12.589089293398048
1200,185.49707105985158,3.5027218831660214,-0.0005886135148055893,176.3344663143702,105.89534243911652,113.06912889605236,0.1994237923205417,-0.31928290472395127,623.9278906209692,186.5018269585296,14.452345814621689,299.3369584137426,0.6381669392066412,15.906518497701938,5.936256826475635e-07,278.2188194308636,22.231857003482645,2989.084201752635,10.429588884144533,14.767279841033307
1300,181.86888922900553,2.659380189609903,0.002245672670545715,153.3968998962111,99.93671323330368,112.96690086524973,0.19696300241569786,4.926954882992675,662.6709760539121,182.3150025692408,14.997878783417594,265.6513582278842,0.6597904695280032,18.78233116026139,7.78945113096946e-07,278.1881970827384,21.592269422228384,2986.7430400054373,14.542198367184827,15.345908900397275
1400,181.14263402826282,3.0511104152666895,0.0010300738004220546,151.60438672159353,93.91216950951038,112.0446504307418,0.19638146087161457,4.568884855855126,690.8254446662654,187.6000834285959,16.118823589922272,219.76818969547452,0.754533594457999,18.629973746733874,1.0632450884307776e-06,277.7736811973818,21.70576183829887,2986.349576043127,13.986806560284021,18.591745782622578
1500,178.70426910775467,2.979787330097845,0.0004945569046915935,138.34199084876758,83.89170437997133,111.84956756244799,0.19762651572800127,0.40869180395773985,709.7363900376088,181.27524902922895,14.018000341433357,203.2419427563398,0.7804080571826878,20.760071015383033,1.1073760686492412e-06,277.9871520111879,22.558363433999126,2983.44304047022,17.968091833408582,17.657411941199555
1600,178.31261476582216,3.2188164150856644,-0.0001705726469082089,135.66391401491387,84.32345513379114,111.71289376477466,0.1946317241161605,-1.8430777218683654,729.9454585583966,181.10069268835997,17.780500696761635,192.23210813631718,0.8595659430919166,23.91459310580252,1.326554395675015e-06,277.99292161059054,22.144755849100424,2980.5017925733737,17.790862334269494,21.070569084912574
1700,178.84846826883046,4.2199835616904044,5.117751132150876e-05,133.22695308591267,78.23447619719161,111.23514181746008,0.19044735887576866,-4.919730796778853,747.186854499661,182.93151164327583,17.22120680292165,173.92654496725606,0.8669726550169975,25.13328550717309,1.7672071450472157e-06,277.3336734626162,22.11066085853551,2980.7569187574563,20.809438963621357,22.092865391758803
1800,177.06384592720647,4.191589774656787,0.001332463653965138,115.70548600341469,67.26001052465263,110.73616463409495,0.18770332859856773,3.821636002694205,782.2730193276678,177.49498669849953,17.316936348696547,120.86196712396554,0.9484213760932024,25.46354897828427,2.024045653838988e-06,278.01050857917573,22.03272703124224,2979.2693100053666,21.232556340810607,25.993115216155413
1900,174.6280043857014,5.292239691049457,-0.00157062079247737,116.71958689976266,67.05162790907954,110.72932533188367,0.1834721150782765,4.9263181295071155,822.0326237366118,180.21527544860402,18.6817747490949,118.20663337530704,0.9887111175971035,27.85689740336795,2.494959390083861e-06,277.92234788216496,21.98887718751842,2975.8109489469643,24.532804774175048,24.450679022128252
2000,172.8375970150821,5.70948821046353,9.859137855715209e-05,107.27433475960396,55.33157817203838,110.93209123421457,0.1839520729740477,-3.294092652181969,839.1898193768446,174.7458587625207,27.44531205469226,103.17683778748807,1.036854263159831,30.511015387030916,2.4626565827007304e-06,277.66171647704135,22.077183121874832,2974.6612189832167,24.847563720849326,27.850667666628063
2100,170.59039822078,5.163248559025505,-0.0004461329087506302,92.29412214680507,54.1711767737857,110.76511024289537,0.18484491184245033,-4.661929629448943,834.8015987255903,170.67821860268256,22.009341301931883,74.51676624258216,1.1210844388437031,30.446753824960542,3.167516706937271e-06,277.3809686983867,22.63738712425296,2974.360886990587,28.435818006024583,27.896907550337854
2200,170.1521319289618,6.169822620919707,-0.0009033165883809213,94.40612252824953,53.29716812514749,110.16214840298726,0.18020728135299235,-0.1343303201206753,838.4696383208283,172.3774389282679,24.4828743996247,60.12382519110862,1.1847021363255374,32.102861611488535,3.405897837151653e-06,277.722569062822,22.53393781607554,2972.0557954317146,28.25297074488425,32.362695399946816
2300,169.11682184930007,6.371178293546077,0.0009818488280593147,90.54592683473811,51.10272534523679,109.83724389857063,0.17549422977907858,4.4005602804419786,861.1667476324556,170.71742316373482,31.17027237577624,33.803289292332565,1.1917421499839225,35.989273608052144,3.7728579273872506e-06,277.7126833856335,22.642121692496485,2968.3859739244303,30.772936001020273,30.25478902573638
2400,163.55109506196123,6.430436557710494,0.0010296000516133524,73.90246489638682,45.923549534823415,109.14689785001855,0.17479955479158468,1.0326159385991618,860.5842459648501,165.20020761305477,32.71535408228248,45.56183886643106,1.2778820829131963,36.01265661915426,3.865375313583968e-06,277.6073328545715,22.654712205096857,2968.298813524156,32.12038568961544,32.15401343718284
2500,165.822055305669,7.57952427436713,-0.0018465816392670936,70.41852018427808,42.691788406177274,108.18336593150222,0.1752813263911991,-0.4047384129546843,903.6767860150503,164.0505281254248,36.99341085716882,2.230690689452638,1.3314593251308255,37.038015183204884,4.370774330654782e-06,277.94417871345786,22.175415286406118,2966.1972396603314,35.275578131149,36.507387745044745
2600,161.89355663512202,7.327542243077521,-0.001743874892301781,70.59665742496877,45.15406689011293,107.86771875149503,0.16965569034305433,1.4417213648365435,897.0220514847952,165.11697553192394,35.02542116047931,18.986201523582825,1.3086046492070833,40.102321697798665,5.025045379158333e-06,277.296689973955,22.68779773381665,2964.9031334812075,36.292794754606916,36.73821091555856
2700,159.92813768891364,8.608544399136049,0.001119508766288019,63.642651710961005,31.69738815827304,107.68375629597422,0.16770556597976252,14.413404614777265,914.9421836644069,158.15606223630786,37.431619945816784,-9.740715314520513,1.046419737177019,41.30987026610981,5.310951432731357e-06,277.95888116380263,22.396280138628214,2962.1477694595815,38.029831595708984,38.32917123212665
2800,157.96228958233172,7.952385091586831,-0.001322437762283449,69.56057344322056,29.740399652260837,107.15277857346975,0.1698455750833727,18.452055750173752,928.8854111943972,157.67687092567223,44.72207533501952,1.6404479474658662,1.0365643945664686,41.365786954219324,5.155928339179273e-06,277.403614817023,22.69303668042288,2961.210234655051,38.247077888483325,41.46219234821258
2900,158.67518928570377,8.777763239616162,0.0004879450103026471,66.36981967899044,29.779468038997774,106.12114570376708,0.16750157938833635,28.39325248867129,917.4545997158273,156.4281045335248,45.60183867462102,-21.143965444569236,1.0564993915178225,39.62363418876431,5.524668646663382e-06,277.9210807659081,22.366456054832984,2960.922792619997,40.33338066587686,41.3268963540587
3000,158.41364172633055,9.570726325480997,-0.0016094961055243436,62.44006459651351,31.847939785713397,106.6703767722095,0.16575681928314925,39.65411912643738,919.9658100284408,151.46843710926052,46.41834493700964,15.657055810141307,1.0416097572100553,39.36934691541882,5.211326954198381e-06,277.49110519895044,22.031032282342867,2960.9946491482024,39.975560573044,45.480540009507436
