miliseconds,species_1,species_2,species_3
0,0.3141430637806541,-0.002120506477685235,0.0
100,13.812674271648525,0.2681845157931108,0.0
200,25.475717207672513,0.30624478572932606,0.0
300,39.040262283914686,0.3233335724370224,0.0
400,47.56213633626483,0.32522124186321383,0.0
500,57.27658033657876,0.32314017516632826,0.0
600,65.1643279593854,0.31556881266256925,0.0
700,73.32609459034853,0.30241742369056723,0.0
800,81.3579033924977,0.29401812812437494,0.0
900,87.04242995020206,0.28509040746808617,0.0
1000,93.85092909896024,0.27276931767454876,0.0
1100,98.78494925859947,0.25889347030884396,0.0
1200,105.76454526774256,0.25552936606561394,0.0
1300,110.28425630255498,0.23779728575658537,0.0
1400,113.81997929422621,0.2283568954778117,0.0
1500,118.16169056742628,0.2245028745538419,0.0
1600,121.47771228050728,0.21341000975750962,0.0
1700,124.93119344751824,0.20532519076494515,0.0
1800,124.34257607213573,0.1984001676225865,0.0
1900,128.61151102852253,0.19426298214347765,0.0
2000,132.4601458626548,0.18335366281492718,0.0
2100,132.13529025263477,0.17563721495199433,0.0
2200,135.65367650875993,0.16954966130463436,0.0
2300,136.13107879873795,0.16611563147981911,0.0
2400,137.9277836416419,0.15928373329380044,0.0
2500,139.15615659120465,0.15794280270218639,0.0
2600,143.6934229292972,0.1492687731215481,0.0
2700,144.7118907625267,0.14550772575567889,0.0
2800,145.3757755664552,0.14072616627733509,0.0
2900,144.45187751713047,0.13714762238881548,0.0
3000,144.59104928640454,0.14078691525152912,0.0
3100,148.07473919233465,0.13239109793113796,0.0
3200,146.3913066134604,0.13080901166467646,0.0
3300,150.0491785954616,0.12947929440517514,0.0
3400,147.6912765865119,0.12869748041607543,0.0
3500,149.51583012909734,0.12376019931653838,0.0
3600,150.27321505590703,0.12082753300792233,0.0
3700,151.86343047934153,0.1205362060399522,0.0
3800,149.47408044695223,0.11583568678676795,0.0
3900,151.51955780588608,0.11836581522942743,0.0
4000,153.89375448019456,0.11812571204426756,0.0
4100,153.65601789446004,0.11479706318590413,0.0
4200,152.04949504597968,0.11104744475505669,0.0
4300,154.7915329823218,0.10832030560815892,0.0
4400,155.1373330190957,0.1140030422225538,0.0
4500,153.89246266370563,0.10847336712273908,0.0
4600,151.7000975211164,0.10550357086180394,0.0
4700,152.82876814961935,0.11008186719271626,0.0
4800,155.54349795446763,0.1076382812351844,0.0
4900,153.4908920783818,0.10411632453205355,0.0
5000,154.5483078005001,0.1050487883086365,0.0
