miliseconds,species_1,species_2,species_3
0,0.3280745928967358,0.0011326268811076544,0.0
100,14.476891911941053,0.2696339318449567,0.0
200,26.600602449367454,0.3083809157042278,0.0
300,37.905122951839886,0.32653493150275426,0.0
400,47.96869380580888,0.32225123208020356,0.0
500,59.372797637802435,0.32203287212944265,0.0
600,68.23097908656302,0.3139968578960244,0.0
700,73.34254688092143,0.301836314581416,0.0
800,79.83529716230498,0.2976870316983208,0.0
900,88.4462734654227,0.28152294879902046,0.0
1000,94.09872023747756,0.2710627118583622,0.0
1100,98.82968688429796,0.25943864620038976,0.0
1200,102.81994354473741,0.25486739184680623,0.0
1300,108.22739436248543,0.24329385814907845,0.0
1400,113.94415262160724,0.22952365078466108,0.0
1500,118.26600595897278,0.2206608100011974,0.0
1600,120.89184675903542,0.2166053683643989,0.0
1700,121.42649816850295,0.20432546269745042,0.0
1800,126.59526739124577,0.19988725557472678,0.0
1900,130.8639400762903,0.19042339627733026,0.0
2000,129.8562555193428,0.18117326858649244,0.0
2100,132.4102758108243,0.17376848655439756,0.0
2200,136.2822291709888,0.17313867698065755,0.0
2300,135.27178296498562,0.16633442653856947,0.0
2400,139.14860718351602,0.1602588291773401,0.0
2500,141.06748247265077,0.15846936008481774,0.0
2600,143.03995861082245,0.15205459578514913,0.0
2700,143.38245942704705,0.14858824219612474,0.0
2800,142.6740599694812,0.1441363517111887,0.0
2900,145.11728271073443,0.14113398638470198,0.0
3000,147.85157776453664,0.14005018670800082,0.0
3100,148.5285008749797,0.13281679686925624,0.0
3200,145.9775650591456,0.1283936449942726,0.0
3300,148.73373950104076,0.1291629050039386,0.0
3400,149.0992670274033,0.12570351916017142,0.0
3500,151.75895568700201,0.1257463858558467,0.0
3600,148.34154336918402,0.12151466763741048,0.0
3700,150.9547455714961,0.1205264912560041,0.0
3800,150.5982438593015,0.11523620604211202,0.0
3900,152.41018388128236,0.11378497009748972,0.0
4000,151.37740941836663,0.1123201668852945,0.0
4100,152.49795786797787,0.11502633757119406,0.0
4200,151.4564893681069,0.1120258547289793,0.0
4300,154.83022561745423,0.11532563765106861,0.0
4400,151.60521507829827,0.11448063186398318,0.0
4500,151.62177351134352,0.10725449170318588,0.0
4600,151.7976676302913,0.10678504468475446,0.0
4700,152.70884056078697,0.10805841576474864,0.0
4800,154.12814701015515,0.10894393415362437,0.0
4900,152.6889984051001,0.10570963889473954,0.0
5000,154.62761984220208,0.10512290721696035,0.0
