milliseconds,species_1,species_2,species_3
0,-2.011521062022449,-0.0019227805066260408,0.0
100,13.15900236364865,0.2681029083092157,0.0
200,28.522652105913714,0.30615956043833026,0.0
300,40.65534302725177,0.322728222164188,0.0
400,49.977431483910564,0.32215558735350264,0.0
500,60.051226796258824,0.32281924924604216,0.0
600,66.50436053279779,0.3128330573572417,0.0
700,74.60472935251424,0.30769998512477365,0.0
800,83.02595945319003,0.29570588351898563,0.0
900,86.35158802455261,0.2876707341328144,0.0
1000,93.36393925424508,0.2728703154364086,0.0
1100,97.63212795378055,0.26250103208966324,0.0
1200,106.00945066432338,0.25189236308447127,0.0
1300,110.34856840844836,0.24378576664066762,0.0
1400,111.14794144070656,0.23359091230438464,0.0
1500,116.00020475155888,0.221102243285907,0.0
1600,121.88840621295246,0.2156252640890605,0.0
1700,124.67169538494436,0.2085358200956413,0.0
1800,127.12016082758502,0.19721720220181296,0.0
1900,130.45620526144847,0.1869312025854356,0.0
2000,133.0168682679514,0.18430338703219815,0.0
2100,134.49213630786636,0.1808692391435904,0.0
2200,134.04780452428028,0.16969402606361786,0.0
2300,138.15756450408,0.16913981436182496,0.0
2400,136.9246399100756,0.16278178822535724,0.0
2500,138.45740971079422,0.1540941069695038,0.0
2600,139.97987902313807,0.1534085207179997,0.0
2700,142.54141544632657,0.14637052607203496,0.0
2800,144.7015506961304,0.14560732031660675,0.0
2900,145.54070608924528,0.13996561374821093,0.0
3000,147.61148127577317,0.138635378425359,0.0
3100,145.62078460678467,0.13425631205109295,0.0
3200,148.24543197616018,0.13235278335217532,0.0
3300,147.23669892329204,0.1324155721515578,0.0
3400,148.96223177160465,0.12693412097970364,0.0
3500,148.34245793310996,0.12103003001586272,0.0
3600,149.82056475444452,0.12231490603840857,0.0
3700,152.4910097169346,0.12291552830804461,0.0
3800,150.49796971686408,0.1201893046471801,0.0
3900,151.12968485700932,0.12093019165026671,0.0
4000,150.6736873212228,0.1163213853942797,0.0
4100,152.16953301984435,0.11406095033353399,0.0
4200,151.39131901562072,0.11126463840823483,0.0
4300,154.5987832673432,0.11135448287070715,0.0
4400,152.59029410755448,0.11153292635519067,0.0
4500,155.19536280789856,0.10983815843816187,0.0
4600,152.4707635552985,0.11096357237087179,0.0
4700,155.06325188336737,0.11101203437998185,0.0
4800,153.9467902283314,0.10894620973181136,0.0
4900,154.66729122292165,0.10784357295821659,0.0
5000,153.94575648522564,0.10799125283125598,0.0
