milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,Smad7mRNA1,S7,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,7.374847209795631,2.8485790349258173,17.131731480965772,21.632890273566282,100.0,0.0,0.0,0.0,0.0,0.0,0.0,983.8767796832187,321.7549460489289,0.0,0.0,0.029984454646879696,0.1950853287373667,5.602470383338092,0.0,0.0,0.0,331.25522707752117,67.78337093619712
100,5.102945107660487,0.07181329849358502,17.1187933355453,21.37828082853483,99.99637956121614,0.0001503771979878088,0.7465796742328429,1.6457664667356033,0.04909806561762136,0.5899161192020794,0.0327526533991138,983.7339603532844,321.69933796441967,0.05545369748301373,2.0975502447039922e-05,0.029984454646879696,0.1950853287373667,5.0125810244838895,0.0014874883991366128,0.00037544184984286954,1.1953326534560156e-07,331.25118239562363,67.78330426840124
200,4.761552175010314,0.061538723235743206,17.19165198359497,21.23454162777866,99.99276063250313,0.0006650284369648077,0.6325403815376196,1.392039997986737,0.09932569498479038,1.0614091264274585,0.049780029296525335,983.2307105492345,321.44946563821406,0.3033629064154838,0.00018599795314159197,0.029984454646879696,0.1950853287373667,4.541174814302393,0.00491093476847666,0.005093124713915072,2.7317412932524084e-06,331.2181507210039,67.78251282009045
300,4.508856219080121,0.05754970852524967,17.324832235994386,21.16546372639874,99.98914183831907,0.0014359890184990648,0.5874244441738561,1.2065115979296006,0.13779624327143136,1.3265608829568112,0.06131977353094681,982.4492576805542,321.04638763385935,0.7005915066887973,0.0005595048870051128,0.029984454646879696,0.1950853287373667,4.276146617832,0.009083434138190306,0.018872868567254415,1.3694378181906394e-05,331.135107811085,67.78043188439962
400,4.290168597343364,0.05539722410353983,17.487787458317545,21.138672568720693,99.98552317618841,0.002371990417044144,0.5630293373585147,1.0830670823931572,0.16798563952502304,1.4730469292206523,0.07051371923074794,981.4628760076624,320.52652817313725,1.2091776757073311,0.0011705544796126138,0.029984454646879696,0.1950853287373672,4.129804640656501,0.014052619744900357,0.0449998286154699,4.1387683934812005e-05,330.9942652103011,67.77685150775848
500,4.095224515801565,0.054340187977935134,17.66282364612392,21.135336949189426,99.98190464557554,0.0034117779620836475,0.5510521401096857,0.9979736328142044,0.19226116842458058,1.5501146759413038,0.07837832901751368,980.320748183957,319.9150209888278,1.8028280945253312,0.002040137293107844,0.029984454646879696,0.19508532873737608,4.0528920850239185,0.019694573235384653,0.08599925046416529,9.739146243817849e-05,330.79532148048935,67.77156561689276
600,3.918529717449399,0.054006051859438436,17.83967947640488,21.144289915558634,99.97828624620975,0.004513153981431055,0.5472891478805711,0.9373727187531841,0.212159226595353,1.5858336488544322,0.08537547330561274,979.0569132958673,319.2300551251358,2.4624613464484137,0.003186013716880026,0.029984454646879752,0.19508532873745718,4.017333880888829,0.025790286586615415,0.14383918451561045,0.0001973558350786795,330.5417383583134,67.76439090637913
700,3.756576972929384,0.054169380707688175,18.01242412620142,21.158838952855483,99.97466797794293,0.005646357889560582,0.5491922438256513,0.8930067940914682,0.228718981244778,1.5968910438494366,0.09175345315134822,977.6957789319953,318.4852881389026,3.17372518456337,0.004624097270526678,0.029984454646880168,0.19508532873795295,4.006439523186812,0.03219722155699342,0.2199973875897534,0.00036155509641430086,330.238650752073,67.75523899954132
800,3.6069764649029805,0.05468578708148114,18.177732045863863,21.174997300505087,99.97104984069652,0.006790066278566079,0.5551268850890261,0.8597301549922838,0.24266879992597243,1.593471757452456,0.09766136813049169,976.2554188478587,317.69126820885174,3.925528278099053,0.006368909699674823,0.029984454646882396,0.19508532874023396,4.0100221542030505,0.038833510354011384,0.3155660068933825,0.000615302654104581,329.89171852860846,67.74410405326803
900,3.46801580389035,0.055459049414853544,18.333867491062843,21.190442541620573,99.96743183443255,0.007928837540976277,0.5640018876374838,0.8342147146611065,0.25453506140207477,1.5818886277039255,0.10319380962149877,974.7496289011616,316.8563351732712,4.709106615706271,0.008433779355558188,0.029984454646891874,0.1950853287487401,4.021767801960248,0.04564436432987218,0.4313403142451544,0.000989259860776344,329.50651391712427,67.73103914186281
