milliseconds,species_17,species_67,s118,s119,s120,s122,s126,s135,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_68,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
1000,0.0,0.0,-7.82895367192533e-10,1.144370386279399e-19,-1.711877256494934e-18,-6.417387344821928e-23,9.768339992505964e-23,-3.380221894207848e-20,0.0,5.600606426519592,0.8119083769799619,0.0,0.0,0.0,0.0,1000.0000000064382,-1.4983896554058074e-10,0.0,-1.8685502842417235e-19,0.0,0.0,-1.0776274385709396e-13,-9.14213497604496e-33,50.000000000244356,4.536664908704488e-11,-8.168197905150454e-21,6.544510179499886e-30,74.09137948291335,0.0,0.0,24.194181533394406,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.838575899109253,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,6.217308870486558,0.01002058106601263,1.973578932481727e-06,1.895159299413695e-09,1.624267191865175e-08,999.9999999972578,-4.387764027142503e-09,1.5584209545291687e-18,9.001561781304033e-18,-2.0629911440850164e-10,-2.374994572167914e-10,8.332686387558807e-13,3.315334164597109e-29,2.111469279705023e-31,5.802376801374483e-41,1.7899278531619153e-19,8.634422646859483e-41,-9.845719021636853e-43,-2.369779756434255e-46,5.738161725147975,100.00000000006298,0.0,0.0,11.017002285204342,-8.225201040502376e-09,4.173142852289524e-21,7.186321229290289e-23,-9.03136037762786e-21,3.67224414543768e-25,-1.5859106467062668e-25,-1.873101243962936e-22,-4.779374638963072e-25,-1.1964357972601294e-22,60.0,-4.091445877060259e-23,-5.898245398635876e-24,5.653670430008477e-24,1.7369284903509052e-26,-1.1338463112493071e-26,4.250051186232999e-28
1100,0.0,0.0,4.4358346969139477e-10,-8.809391882731623e-20,3.572414933910063e-18,8.861345029086049e-21,-1.340212485951891e-22,-1.329917459627323e-20,0.0,5.2645320136541995,0.9300107107695521,0.0,0.0,0.0,0.0,999.9999999843154,-2.1205420161135735e-09,0.0,-4.298163216671037e-19,0.0,0.0,-8.150067926178204e-14,3.1369621238955323e-32,49.99999999985805,-3.162840264995736e-11,1.00075718883713e-20,-4.5787348719394404e-30,73.69597959962172,0.0,0.0,23.557091059265826,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,11.596654751593194,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,6.495526072878356,0.008420595943502335,-4.368517480951678e-06,-2.9768875352627857e-09,-7.20651721214114e-09,1000.0000000105165,3.389162258401011e-09,4.253003126467586e-19,2.102520128248726e-17,-2.856004702512718e-11,-2.2309527917116055e-10,-6.909718210420865e-13,3.365282246425274e-29,-2.308645342317721e-31,-7.29356640349251e-41,-1.5506836223003547e-19,1.3646030444853783e-40,-1.3848296948063476e-42,1.2493790831837341e-46,5.35981405023527,99.99999999972934,0.0,0.0,11.070291930984821,-1.0103736241845877e-08,2.4728980642062796e-20,1.755130153399027e-23,7.704672869021244e-21,2.2334289010149e-26,3.6915698868950497e-26,2.889361840127727e-22,2.206179149500425e-25,-2.018722536805673e-21,60.0,3.2159036061058727e-24,-3.8134400930724743e-22,-8.04587024786004e-24,1.4093149928181087e-25,6.034270054541058e-26,4.3071269900618144e-26
1200,0.0,0.0,3.055071006090952e-10,3.8487446399943053e-19,4.453029264875648e-18,6.266684412700513e-22,3.816392098913418e-23,4.6507097990079505e-21,0.0,4.9860910395718,1.0028738650232019,0.0,0.0,0.0,0.0,1000.0000000009109,-6.178949742589254e-10,0.0,1.2297320154996022e-19,0.0,0.0,-9.246972973413463e-14,6.320113098259294e-33,50.00000000001661,2.8582635477708335e-11,-9.910611020230395e-21,-1.4586696209283056e-30,72.54216201519795,0.0,0.0,22.206195074301014,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,12.39475223326197,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,6.692929560837772,0.009796064058831667,3.5867268520934937e-06,4.023822673647375e-09,4.2456483741477314e-09,1000.0000000006552,-7.920331551187818e-09,8.318342818448471e-19,-3.500459446669013e-18,1.7216576413275695e-10,3.4539152976154354e-11,3.8884656543991525e-13,-2.6513492886533336e-29,-1.1897267049866497e-31,-1.8028687674540957e-41,3.5662923071891614e-19,6.99305796148538e-41,-1.5642456278991668e-42,-1.7802356048505335e-46,4.961502908227226,100.00000000010182,0.0,0.0,10.940304803790864,4.110935280037824e-09,-4.5820471003345626e-21,2.707386916301739e-23,1.1382671534058718e-20,-3.408437221596678e-26,7.412273044228388e-26,-3.5509122792369534e-22,7.465990961574309e-25,-3.5697942924259336e-22,60.0,2.4229624912696538e-23,-3.551758224788006e-22,6.412995944215291e-25,6.824536151762773e-26,-4.712733731604794e-26,-6.811891171041573e-27
1300,0.0,0.0,1.6185800073419989e-09,-6.422436694885876e-19,4.375813599196954e-18,-2.9397751637136993e-21,-1.4079919731331165e-22,6.607488363023856e-20,0.0,4.765899251610289,1.245423205419459,0.0,0.0,0.0,0.0,999.9999999994104,-2.903174394841269e-10,0.0,7.960403840912208e-19,0.0,0.0,1.3936726616778072e-14,-2.350404378695085e-32,50.00000000034683,-4.101790610023542e-11,-1.0166793605726583e-22,9.707266557738095e-30,73.27172606493698,0.0,0.0,20.790442835312287,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,12.504902160873572,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.033778007757833,0.01390966308018102,-4.7311837705091616e-06,6.97920289173961e-10,1.2255191483701487e-08,999.999999977542,7.0280937704228555e-09,-1.6018411436245768e-18,-1.9586277757824097e-17,-6.087903735610715e-11,-3.4930138569056574e-11,4.9514345546729e-13,2.2655359097554835e-29,1.7233070907930296e-31,2.6372151780225256e-41,-1.753737732539816e-19,-2.6101367656810702e-42,7.784164482333888e-43,3.64570181007708e-46,4.931310818749744,99.99999999961852,0.0,0.0,10.780770991168978,-6.611859093406293e-09,-2.871117743015867e-20,1.7946146785396608e-22,1.391661732437321e-21,4.545561963081247e-25,-2.310207062256279e-25,-4.784066331757152e-23,-3.07194421910652e-25,-2.9511840167781888e-22,60.0,1.8196878496601953e-23,1.3783865137424753e-22,6.042653439100009e-25,-5.545725111609273e-26,3.841088797936902e-26,-4.547732383917075e-26
1400,0.0,0.0,1.5081403015658585e-09,1.2068787343140234e-19,-4.755454236589643e-18,-7.912136764986e-21,4.5879849608110394e-23,-6.134644525397002e-20,0.0,4.643474396431114,1.3036625527833947,0.0,0.0,0.0,0.0,1000.00000001467,1.3274655647248683e-09,0.0,-1.3380206979532883e-19,0.0,0.0,2.2254008174371136e-13,4.4756597487973884e-32,49.99999999978377,-4.884890283142615e-11,3.4533693901837965e-21,-5.628979834742168e-30,72.4236844963989,0.0,0.0,20.83768694195555,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,13.569193304769207,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.4780459159435635,0.011934336705517358,7.42206926227674e-06,-3.996746147058681e-09,4.796903960021152e-09,1000.0000000301055,8.973036339025366e-09,1.7287930430583162e-18,-1.0919826329131509e-17,-5.983099964034562e-11,3.5570799642048714e-11,1.0107994876284113e-12,-9.162818685934512e-29,7.987338209166157e-32,5.270361278810471e-41,1.345442048171868e-19,-2.609326220235074e-41,2.9660025470965553e-43,2.233329040684878e-46,4.464862855207742,100.00000000000495,0.0,0.0,10.740207960137434,6.057625043822419e-09,-2.756681041080292e-20,-1.167515970931679e-22,-1.2018624590187292e-20,-3.0226657545268056e-25,2.922670259017872e-25,-1.8056101493805995e-22,-4.424665401764912e-25,1.2557459641200871e-21,60.0,-2.7258808428648885e-23,4.0449396565128083e-22,4.4278510489962934e-24,-1.3513805630700073e-25,2.2005056758176673e-26,4.354081304633597e-26
1500,0.0,0.0,-1.5047417149405563e-09,-5.967700255236236e-19,-3.733353347364292e-18,6.509578826108304e-22,-6.6214927685601e-23,-2.6723549744264483e-20,0.0,4.322807180694561,1.3996921688157504,0.0,0.0,0.0,0.0,1000.0000000129062,1.4481232159530722e-09,0.0,-1.344080719612295e-19,0.0,0.0,1.7635994428658226e-13,-2.853060918075149e-32,49.999999999977895,3.8580889617847973e-11,-1.2462882860086995e-20,-1.3005219286244965e-29,70.52774014538187,0.0,0.0,19.97981368706765,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,13.664888704859072,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.453052504644349,0.016677163057697623,-1.633801577072202e-06,2.05812206311143e-09,-7.040365826228907e-09,999.9999999667233,1.1060033504504591e-09,3.2849560994709877e-18,-7.510966793913767e-18,2.495619910160761e-10,-2.69154819009966e-10,6.611368616071689e-14,6.098861747803396e-29,2.8691990873633704e-31,-3.2679555756476513e-41,1.674662698481242e-19,5.849522640713888e-41,-1.88125578401031e-42,6.728963872302038e-47,4.7009716342391865,99.99999999959323,0.0,0.0,10.610258115918654,-5.200954921678535e-09,-1.2107040274981748e-20,2.0070122407498073e-22,-7.403983893934862e-21,3.3077716751462296e-25,2.24143054367669e-25,-1.9048254986545864e-25,8.335568254430207e-25,2.146144740239187e-21,60.0,-3.5172411943129745e-23,-1.4607853889266633e-22,-6.2232928313487034e-24,1.319978580541605e-25,-8.501971637818168e-27,2.803853928272581e-26
1600,0.0,0.0,5.400197211478313e-10,3.3764622635336396e-19,4.388909916538925e-18,3.252117367438565e-22,-5.0986841740729916e-23,4.747758536392277e-20,0.0,4.478152350341736,1.4347346261322107,0.0,0.0,0.0,0.0,1000.0000000059433,-1.05765429841898e-09,0.0,-1.0076280739181259e-18,0.0,0.0,1.3349247959537774e-13,-2.53499742005487e-32,49.99999999997593,3.052587803339053e-11,1.162676851899741e-20,-1.346668214787336e-29,70.39495406164768,0.0,0.0,20.057328181854746,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,14.798571905374855,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.766870008385943,0.015287724845024029,9.275079005537052e-06,-3.6857204998764086e-09,-2.3427146700054507e-09,1000.0000000181025,8.058149746616878e-09,-2.502516569965004e-20,1.0992005908842185e-18,-2.580937468501285e-10,-2.0049019448342404e-10,2.1426447074376773e-13,-4.459811237592644e-29,8.235770071599037e-32,-2.643901426528242e-41,-1.602853271011195e-20,-3.2077188062466514e-41,-2.6938200517804667e-42,3.0402659569896593e-46,4.178641473163336,99.99999999995593,0.0,0.0,10.518848366431941,-9.474427166334053e-09,-2.498188377693033e-20,3.112135846969882e-23,3.469684547379206e-21,2.552673387138476e-25,1.11827105876381e-25,-1.300138641639798e-22,6.726845387990992e-25,4.3931115908693904e-23,60.0,-1.958582030824362e-23,2.685088706404184e-22,2.744446645098199e-24,6.16110519632133e-26,2.129934889805143e-26,-4.767117235875786e-26
1700,0.0,0.0,-1.14256933569655e-09,-6.719566343873058e-21,5.440910666820991e-18,6.587116406020614e-21,9.508940492201444e-23,-8.540352788187334e-20,0.0,4.277352917131384,1.498210739784376,0.0,0.0,0.0,0.0,1000.0000000006917,-1.9912558549584357e-09,0.0,6.707488562880412e-19,0.0,0.0,-2.0472530743870561e-13,-2.494473415891018e-32,49.9999999998248,-1.51442099670281e-11,1.1474078172904496e-20,1.2237419628795935e-29,70.31609097436157,0.0,0.0,19.474364482836997,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,15.147289462972163,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.641629899311964,0.017989152980333198,3.6981671320795332e-06,7.47350824621969e-09,1.1588483689662374e-08,1000.000000018183,5.301205829475919e-09,3.7398051155973224e-19,-8.777511944839655e-18,1.5777897767632843e-10,-6.272197238102418e-11,1.0098570713817666e-12,-9.952716695377351e-30,2.8624927177009187e-31,-8.034650988824627e-41,1.358271248155078e-19,1.1473980224430385e-40,-2.4050807640659737e-43,2.913600795008341e-46,4.190921846103739,99.99999999956712,0.0,0.0,10.586733872477973,1.0812431394262349e-08,-1.43207085530792e-20,-7.207619432815045e-23,-9.62072883277767e-22,-8.551290892138201e-26,-9.342109872503638e-26,-5.305786869217323e-22,7.176902172466042e-25,4.473029841610792e-22,60.0,-3.1999415659868817e-24,2.341346699088877e-22,-7.890066577335369e-24,-1.3445224183269487e-25,-4.719814168260485e-26,1.1228812768898791e-26
1800,0.0,0.0,2.2443704421739672e-09,1.6495342771815544e-19,-5.367585195057493e-18,-3.3049849170961644e-21,-3.8864930307337844e-23,3.05804299172736e-20,0.0,3.9579465808841796,1.4509668400190414,0.0,0.0,0.0,0.0,999.99999998588,1.1740977397735948e-09,0.0,-9.175132040029222e-20,0.0,0.0,-2.398485578852724e-13,-3.398459408310874e-32,49.999999999910905,-5.7815338997965147e-11,1.5706320376935467e-21,-1.4921759068925756e-30,69.62902555305587,0.0,0.0,18.71659561043379,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,15.693097069562118,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.809983628216421,0.017184609538227598,1.129035862795861e-05,6.637279229688769e-09,3.427628600812503e-11,1000.0000000118287,-5.370958100992931e-09,1.3239344775532484e-18,8.429766421467268e-18,-2.5580754776622317e-10,1.1162684930745779e-11,1.0610400401981722e-12,-1.3383224809316574e-29,-1.3738394437479795e-31,-7.170639063904511e-41,-6.517981477971882e-20,-1.1155354761006629e-40,-2.36772436322492e-43,3.937295323613982e-47,3.967881351940327,100.00000000027711,0.0,0.0,10.417988258628956,-1.653320873550333e-09,-1.999619829276353e-20,1.7188892794636817e-22,-9.30927201687481e-21,2.399809920330509e-25,3.0301980398260985e-25,3.7889156226532153e-22,7.30498682793135e-27,1.6191871167974553e-21,60.0,-3.501770061101904e-23,2.0419161660755484e-22,4.707438862131279e-25,-8.197824639736166e-26,3.5098137734834415e-26,2.910113513986758e-26
1900,0.0,0.0,-5.99321627683284e-10,-6.122342155104117e-19,-4.876907649120406e-18,-9.257027480027274e-21,8.367088892239512e-23,7.969345727867361e-20,0.0,4.012031269200074,1.5600208109452887,0.0,0.0,0.0,0.0,1000.0000000125985,2.361624462695988e-09,0.0,9.387371832356975e-19,0.0,0.0,-1.7752845785583105e-13,-3.040791228319033e-32,50.00000000034592,5.19984756799875e-11,1.0324404269683796e-20,-6.0863665349177285e-30,68.61075403062168,0.0,0.0,18.20950775334979,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,16.792005634556972,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,7.882303087331922,0.020934166929527497,6.971659772537778e-06,6.886974145087045e-09,9.534910534562761e-09,1000.000000027425,5.310649416303832e-10,1.845345389566904e-18,2.2723939324596542e-17,3.6869816752552797e-10,3.180591377789457e-10,9.513375986321111e-13,-2.6974372633880656e-29,-2.169396230580948e-31,8.311086181878133e-41,-3.1262699516589445e-19,-3.091544793335305e-41,2.409216322013728e-42,-9.25798199153039e-47,4.073427189872359,99.99999999996284,0.0,0.0,10.410161942979416,-2.4224914870209704e-09,-1.3772002324372896e-20,-8.950384650708525e-24,2.483455840486609e-21,5.207874387358437e-25,2.277025766104513e-25,-2.3477209792480656e-22,1.1802747459032697e-25,2.603596860856958e-22,60.0,2.056864349508703e-23,1.9676253161315884e-22,-7.445148265705473e-24,-1.4857887484673043e-25,4.516584739624236e-27,2.424955770059553e-26
2000,0.0,0.0,3.256137003868075e-09,7.139382767009854e-19,-4.204192874627971e-18,7.795458828261194e-22,-1.594145124959279e-22,8.06342628078988e-20,0.0,3.9165592065472485,1.6300633033094087,0.0,0.0,0.0,0.0,1000.0000000072802,-4.5310887718763733e-10,0.0,3.299946263106659e-19,0.0,0.0,-1.1313923870421114e-13,-5.471273487444459e-33,49.99999999988724,-6.623661465110476e-11,-4.1550753035298436e-21,3.7727147212647733e-31,68.08468556257928,0.0,0.0,17.140909023909444,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,16.112229725665355,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.028541726131927,0.022566134211613215,1.0478007770503864e-05,2.115879614207244e-09,1.6272973178895037e-08,999.999999945664,-6.851400376825181e-09,-3.739678173610166e-19,1.6130386450664852e-18,-2.3004053293386324e-10,6.164535934297889e-11,-3.913246976716972e-13,7.821420917927649e-29,-2.0480010090770077e-31,-2.390198885755632e-41,-1.6016019714883897e-19,-8.887966499706274e-41,9.183570792068536e-43,-1.4052690784532e-46,3.969697557340119,99.99999999943458,0.0,0.0,10.291856119958625,5.149061863795035e-09,2.950615814777752e-20,-1.2798823287010154e-22,5.951933459025623e-21,-3.193927364838325e-25,-1.9376119881408751e-25,5.8358138601083e-22,2.3726712559963974e-25,-1.8731685301798566e-21,60.0,-3.0211511623631314e-23,-3.864588892003424e-22,-5.858726132789869e-25,-1.3222317727111683e-25,-1.9444559033028285e-26,2.0447990988165919e-26
2100,0.0,0.0,5.538240691034971e-10,7.381975442523409e-19,3.1593531761310275e-18,8.332807315246785e-21,2.5173026212488166e-23,-4.479411783754101e-21,0.0,3.9347098786956773,1.6674295254995668,0.0,0.0,0.0,0.0,999.9999999976116,-1.321356001212402e-09,0.0,4.926495742590122e-19,0.0,0.0,1.7506709336977916e-13,3.78088899484966e-32,50.000000000122604,2.2906928223994025e-12,2.738179803903551e-21,8.259768874679485e-30,67.2827426416024,0.0,0.0,16.666764215413075,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,17.29950808637046,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.16020762357265,0.02539518165409356,1.035936137319692e-05,1.1906793929991566e-08,4.334033378374226e-09,999.9999999953865,-6.773159579244766e-09,-2.2363243555930484e-18,-1.0827517541173142e-17,-2.340426587736426e-10,2.2709014950745405e-10,-9.811922974218064e-13,9.142600757944476e-29,-4.820322268794592e-32,9.616541960677464e-41,2.4892056642772117e-19,-4.0377374940237235e-41,4.180656924727727e-43,-2.9473568370544005e-46,3.7172847232297084,100.00000000014083,0.0,0.0,10.20993361533078,1.0650310417520687e-08,1.9421334802094223e-20,-1.913011176993152e-22,2.067204890689044e-21,-3.445729830666481e-25,2.424704012565468e-25,5.760224802002598e-22,-8.46931845600566e-25,-2.034207960813219e-21,60.0,-9.720930211372481e-24,4.1579133861153225e-22,-7.458576608711835e-24,7.238385626090429e-26,3.0424064297045323e-26,-2.9755871084424846e-26
2200,0.0,0.0,2.1710432086218067e-09,4.379636080355001e-19,-2.965011632584634e-19,-1.3594346489917892e-21,3.1336181083024195e-24,1.8755960294200175e-20,0.0,3.4673470721264072,1.7859059879608958,0.0,0.0,0.0,0.0,1000.0000000072115,2.7332076530353885e-09,0.0,-1.2163261375264585e-18,0.0,0.0,1.7585087265666988e-13,-7.631631117129828e-33,50.00000000024077,2.250620730945783e-11,1.1211983863885429e-20,8.456975352521898e-30,67.56512522320754,0.0,0.0,16.704483360291416,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,17.64440569327946,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.288666187872094,0.023931770732675724,1.4736779884307828e-05,2.668667636952582e-09,2.6815909827305104e-08,999.9999999986624,-1.405520561446051e-09,-6.245656927242137e-19,-1.7898244922258834e-17,6.431067555279023e-10,-2.173305651194912e-10,4.4237355114231865e-13,-8.264996762408926e-30,5.922738714784251e-32,9.204954018942372e-41,-2.772225323429303e-19,2.1236298806251182e-41,1.7862363826726547e-42,-2.8444552885160942e-46,3.790810020623893,99.99999999972849,0.0,0.0,10.145125130312795,1.691627310366157e-09,2.1514239875246088e-20,-9.474608809600394e-23,1.4341688994121474e-21,-1.6831763032229671e-25,-2.3315483470234603e-25,1.790009237247593e-22,8.428994909688082e-25,-3.718329382250468e-22,60.0,-1.4712660241024453e-23,-2.137337272666297e-22,2.9828576807392074e-24,-8.316061198250484e-26,-1.228186783332083e-26,2.4220079382256872e-26
2300,0.0,0.0,3.6253625254934616e-09,8.949648399703615e-20,1.9489536905817236e-18,8.229532725302074e-21,-1.2007471990351181e-22,4.626513998792067e-20,0.0,3.760486096063398,1.92135707206056,0.0,0.0,0.0,0.0,999.9999999858054,1.4574213349547929e-09,0.0,-7.2765959747874455e-19,0.0,0.0,-1.858552906992972e-13,4.454822198901094e-32,49.999999999774396,2.2528117660638308e-11,6.261945569181674e-21,-7.720534869886223e-30,66.64289407637122,0.0,0.0,15.60745803710865,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.523519800900317,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.328980688725494,0.027734963378796634,2.006221429594416e-05,6.207558862291918e-09,1.212435429619022e-08,999.9999999521596,4.931438936083107e-10,1.8684342035379846e-18,-1.2980674580162928e-17,2.9311554628456747e-10,2.4610415610906596e-11,-2.3632725758084777e-13,7.307252105808944e-29,2.4456328987678156e-31,-2.543596995906994e-41,-3.114894840338077e-19,1.3697652439555658e-40,1.9127823098374097e-42,-1.6994954709177016e-46,3.768628247226252,99.9999999992138,0.0,0.0,10.098934794795767,-2.612111041862282e-09,-3.444526790697344e-20,-2.1879168919307876e-22,-9.97387415310244e-21,-1.0056167050239777e-25,-2.013415508064057e-25,-3.9341082268099573e-22,-5.373427129871784e-25,1.5612843333030733e-21,60.0,3.900367674162762e-23,1.882858907306464e-22,3.2558562103473345e-24,1.0490225329585443e-26,6.13465172778525e-26,-1.741673576170692e-26
2400,0.0,0.0,2.0437603606671947e-09,4.501222598888282e-19,-4.296196278671976e-18,2.2530118436262815e-21,-4.646549534292675e-23,6.509691673150963e-20,0.0,3.5368151029258934,1.9379683363240285,0.0,0.0,0.0,0.0,999.999999974648,4.915040434633839e-10,0.0,1.1485301630331873e-18,0.0,0.0,-2.334811670363657e-14,-1.4073028402023184e-32,49.99999999965388,6.256657375113436e-11,6.946528179962549e-21,-2.2737546674555186e-30,66.1228976248189,0.0,0.0,14.788768477175136,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.722756171115186,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.658748837918214,0.028838526227836177,1.4985747622058946e-05,1.600801831578368e-08,1.994683953038622e-08,999.999999933824,9.766165219276395e-09,3.0265556641129656e-18,-1.6701009208280086e-17,4.404481696056604e-10,-1.7238083392568587e-10,9.978152360661591e-13,-8.615849456774281e-29,-7.675350391615468e-32,2.4478613919223155e-41,-1.7333406357739849e-19,-6.781806468945246e-41,-1.638524743209998e-42,-2.500508584954018e-46,3.4577138235346627,99.99999999917408,0.0,0.0,10.023277008126676,8.459634243500022e-09,-1.596701560835623e-20,-1.5744427682608295e-22,-1.1127021223755398e-20,1.5358053300899262e-25,2.6486889677086174e-25,-3.131089011894589e-22,-2.926499215073943e-25,1.022082478559392e-21,60.0,-3.7493232169662616e-23,-4.0366598880710183e-22,-5.805539641715028e-25,7.045273732384591e-26,-1.3425620848334414e-26,5.102888940918253e-27
2500,0.0,0.0,3.7586182879811044e-09,-4.861894006327991e-19,-6.566878039034754e-20,-3.407956532421483e-21,-8.789922421123643e-23,-3.6939352300915026e-20,0.0,3.297430518242694,2.149772430371281,0.0,0.0,0.0,0.0,999.9999999885481,1.8620807752351442e-09,0.0,1.0628331496389555e-18,0.0,0.0,-6.023797651910553e-14,-3.578300100366615e-32,50.000000000073115,1.8631081362826046e-11,-1.7646995155294924e-20,8.614135740863987e-30,65.4613631553635,0.0,0.0,14.765861938976162,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,18.37967183441988,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,8.715156992874627,0.029771452893738837,2.6383144698000446e-05,1.6150794833226308e-08,2.9208419593561488e-08,999.9999999140283,8.308905833441918e-09,-1.5116816526379295e-18,-1.4059147007036063e-17,5.249481024817696e-10,-9.127459882776816e-11,8.861160307197794e-13,-9.152983023169293e-29,1.612388299297238e-31,-1.6431528076294407e-41,1.6830421693790668e-19,1.3376909238787258e-40,-4.5804591923583416e-43,-1.545019429115134e-46,3.396164375793643,99.99999999991223,0.0,0.0,9.882139490170681,1.9654205057007644e-08,1.7033567659731658e-20,3.238351280322705e-23,-1.1363823678432405e-20,1.6662159974154032e-25,2.000410655974711e-25,-2.895893767681598e-22,9.978671287350206e-25,-5.232847559893335e-22,60.0,-1.501667679924677e-25,-2.9384297148072323e-22,-6.44734811088813e-24,1.1179597897649506e-26,-4.878366592979511e-26,-5.2261663892465416e-27
