milliseconds,species_17,species_67,s118,s119,s120,s122,s126,s135,species_3,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_18,species_19,species_20,species_21,species_22,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,species_54,species_55,species_56,species_57,species_58,species_59,species_60,species_61,species_62,species_63,species_64,species_65,species_66,species_74,species_75,species_76,species_78,species_80,species_81,species_82,species_83,species_84,species_85,species_86,species_87,species_88,species_90,species_91,species_98,species_99,species_100,species_101,species_104,species_105,species_106,species_107,species_108,s138,s139,s140,species_68,species_92,species_94,species_95,species_96,species_97,species_102,species_103,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30
0,0.0,0.0,-2.313363875548362e-09,2.1195327328285405e-19,-3.3164353426271243e-18,-7.221634785125389e-21,1.3611504932090898e-22,6.105898210800833e-20,0.0,12.192235551681176,-0.09925351797136509,0.0,0.0,0.0,0.0,999.9999999901607,-1.4766041853443687e-09,0.0,-9.198693721535787e-19,0.0,0.0,2.774783701702836e-13,-1.6843668021629656e-32,49.99999999977532,2.397873377745488e-11,1.2252444677814991e-21,3.4898031006144924e-30,85.59774915690005,0.0,0.0,33.52471829452659,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,-0.10705172822544795,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,0.05343818107020701,-3.875451290293856e-05,6.9875958653579e-06,1.8377810151633885e-09,1.1311960241271976e-08,1000.0000000341543,9.717210255773815e-09,-2.416285478104941e-18,-8.049942213178038e-18,-5.0798724987064054e-11,-2.58426310648946e-10,5.293374640262402e-13,-2.579063380259163e-29,2.3190877336066277e-31,6.108341186115768e-42,-2.896033204886507e-19,5.804973611723036e-41,2.6080542239893446e-42,-8.3972872476880545e-47,11.946769691941578,100.00000000031251,0.0,0.0,11.934032619026672,-6.241246916068089e-09,3.0183737372995676e-20,-2.2032209265150404e-22,1.0496939160423594e-20,-2.7355567923600773e-26,8.776389820460509e-26,2.5398965518053243e-22,5.459822640202117e-26,8.108882021023856e-22,60.0,3.29071046560092e-23,4.1971425269636723e-22,-5.2187953969171314e-24,1.3049859953185084e-25,-3.0675857496751124e-26,4.5189291693265593e-26
100,0.0,0.0,2.121733525907052e-09,3.3019731071174347e-19,1.1262201356079039e-18,-7.829030979102825e-21,-6.223337003423034e-23,-4.5278066711345097e-20,0.0,10.833941472762895,0.014412284417274351,0.0,0.0,0.0,0.0,999.999999994184,1.4168752073990467e-09,0.0,-6.090209047463445e-20,0.0,0.0,1.5426454252531587e-14,-7.376303514292043e-33,50.000000000320014,-1.3997200822733377e-11,4.85834529306172e-21,1.2564219845709686e-29,84.24881980731004,0.0,0.0,32.46840390219024,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1.475343429256582,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,1.2222832945672166,-0.0007051908540863292,3.981591777881919e-06,-5.672656856899584e-09,-1.0297346122666407e-08,1000.0000000086657,7.3082058584714365e-09,1.6323010453831425e-18,1.0940826035388729e-18,3.2235949208793685e-10,8.827317663062945e-11,8.565791642281132e-13,-3.943189381644635e-30,-1.905709453628466e-31,3.1310175391360514e-41,2.956931724470428e-19,8.461600116776289e-41,5.569864394136078e-43,3.545565325299559e-46,10.509095371286957,100.0000000004618,0.0,0.0,11.985373793441685,-5.87926571493348e-09,7.388817786041877e-21,-7.560045993035485e-23,-3.768944277090582e-21,1.981532103648055e-25,7.037829525271233e-27,6.327145973203901e-23,2.9964049076055505e-25,1.073698902360038e-21,60.0,-1.261512948400276e-23,-4.516913047698269e-22,-7.093552729380644e-25,-3.2469724668852904e-26,3.0577326644598756e-26,2.3071479790113137e-26
200,0.0,0.0,-1.6496605574240379e-09,-6.426876845004636e-19,-4.7891692726456365e-18,6.068892588573732e-21,-6.5522541305201e-23,2.864221169617655e-20,0.0,9.687957980677831,0.17660819327377586,0.0,0.0,0.0,0.0,1000.0000000104445,-1.108944095912416e-09,0.0,-8.60379390930276e-19,0.0,0.0,-7.625465465700034e-14,-4.109149162203794e-32,49.99999999977753,5.1443789103930225e-12,1.2867675801300012e-20,-3.0327898168379067e-30,82.79059903736864,0.0,0.0,31.6013075750525,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,2.3297500566179767,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,2.4288390550046004,0.0025999136510018468,1.924176073929748e-06,4.896693351506493e-09,-1.08101121266826e-08,999.999999981652,-8.229091982198724e-11,2.172379531792419e-18,-1.6886839859229692e-17,-2.229648447901765e-10,-1.1986070428531122e-10,-1.0975402221205277e-12,-1.0210912417729443e-29,1.167706478306775e-31,-7.842864024236276e-41,2.170071917443162e-19,-1.4697132163936737e-40,3.3049142243936426e-43,1.4190169602109752e-46,9.53446340772648,100.00000000005056,0.0,0.0,11.7074848269296,-3.153585552583944e-11,-3.352409851971749e-20,-2.041636097956786e-22,-1.8607434674090293e-21,-3.2592083230803e-25,-1.3105860210630706e-25,6.058939317727627e-22,1.0027446459748428e-24,1.0220252175955023e-21,60.0,3.2623472503331716e-23,2.3608676122998434e-22,-6.4531236621986546e-24,-5.821632898387396e-26,-5.769545161419705e-26,-3.0492536294397907e-27
300,0.0,0.0,-1.6354895151226707e-10,2.0553681282190294e-19,-2.641026984108793e-18,1.4009970386546747e-21,-2.801432453944408e-23,-5.3990700842008313e-20,0.0,8.701967032311131,0.19895062972391386,0.0,0.0,0.0,0.0,999.9999999979453,-9.039821414652346e-10,0.0,-1.3070194115711336e-18,0.0,0.0,1.9047968641107078e-13,4.525986939398161e-32,49.99999999998392,-1.5364195331596048e-11,-3.0285954738355637e-21,8.744542873304062e-30,81.52171234863464,0.0,0.0,30.752716954213717,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,4.045673686620584,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,3.029755983230795,-0.0003802534688611692,-6.322622962568704e-06,1.906394499268395e-09,1.2200163238369773e-08,999.9999999798464,-1.8444637338277027e-09,-7.079992964144841e-19,-1.9015568726678475e-17,5.466696839538065e-11,-1.254044558888137e-10,1.1287371636404303e-12,4.787984362523137e-29,-2.833682474737607e-31,6.517056770741962e-41,2.7613796432062057e-19,-1.4676418964687213e-40,-2.514945572564886e-42,-1.9975234265131624e-46,8.995989639402664,99.99999999985523,0.0,0.0,11.742677671466168,-6.387529380594933e-09,6.501053708595208e-21,-1.165800362486384e-22,-2.16372800709374e-21,5.0034401273867385e-25,3.565869635929919e-26,3.2684756207535725e-22,9.112895651631312e-25,2.1424064775549635e-21,60.0,1.8752647024355823e-23,4.461180162538066e-22,-9.10037438308392e-25,1.0233033260620938e-25,-3.177700905635935e-26,-2.6287289582828594e-26
400,0.0,0.0,-3.9100983956886647e-10,7.957634004905867e-20,-4.908397699171884e-18,-6.742448572877677e-21,-1.7458729851579394e-23,2.5280220112110766e-21,0.0,8.272796511029073,0.3233514686023103,0.0,0.0,0.0,0.0,1000.0000000115656,2.3413709081144636e-09,0.0,-3.7923748844009745e-19,0.0,0.0,-1.6588648783221715e-13,-3.7798248085689413e-32,50.0000000001846,4.8883701669279195e-11,-2.0200475308711245e-20,-1.3988465761516383e-29,81.03684110990532,0.0,0.0,29.815184598436712,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,4.9662942862457164,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,3.776268160645806,0.0015476691172762386,3.4389386459878087e-06,-4.4803148152357236e-09,-1.4632679645139949e-08,999.9999999768718,3.227736018684134e-09,-7.788855316724605e-19,2.2784605489799046e-17,2.391667341723363e-10,2.5223787844482384e-11,1.0285255767519695e-12,-7.294842828027195e-30,-3.294950431443612e-32,-6.053736129913257e-41,2.565775086734871e-19,-3.933759335158883e-42,-1.3345119952561326e-42,-2.193984771230326e-46,8.173397386690736,99.99999999994195,0.0,0.0,11.637722906386395,1.1431461263642489e-08,-1.81480085319343e-20,9.911920792759934e-23,1.1986955603208861e-20,4.2941476120366096e-26,3.1695448824012225e-26,-2.4453988249981572e-23,-7.989284551128991e-26,-8.921285295194598e-22,60.0,3.4622868324519017e-23,6.099683795455264e-23,-4.3166124055031134e-24,1.0931827110477828e-25,-5.94958044806906e-26,-5.054402039605009e-27
500,0.0,0.0,-1.8743209480353894e-11,-5.242953921305194e-19,5.4510519148541e-18,-9.389121135933832e-21,-6.999889725337689e-24,2.2163837756609506e-20,0.0,7.397171393061889,0.3917756070553267,0.0,0.0,0.0,0.0,1000.0000000106717,-1.0815042015280079e-09,0.0,-5.27263497766819e-19,0.0,0.0,-2.5603749379273516e-13,5.1768131488210755e-33,49.99999999963311,4.942263015422133e-11,9.662221220794125e-21,1.0098649031354913e-29,78.78144315192445,0.0,0.0,27.601107067566975,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.4144669296781975,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,4.538207268952029,0.002975232686272318,-2.398309386465098e-07,-4.444777934427433e-09,-1.3493064913026701e-08,999.9999999705248,-3.0087396885229563e-09,-2.579341833787358e-18,1.6770675890950305e-17,3.4600398079724385e-10,-1.4545870870023438e-11,-2.482710262743197e-13,-6.418573246135561e-29,-4.032117695383922e-32,7.240520247928262e-41,4.674213818852497e-21,2.5214005716335797e-41,-1.1851629779381696e-42,1.2856477950978166e-46,7.352838864777193,100.00000000034748,0.0,0.0,11.45690736175922,2.7314744407274147e-10,5.41137773287885e-21,9.589881497244462e-23,-7.128504093749155e-21,4.283982920010899e-25,1.5223179902220978e-25,4.815179743477691e-22,-7.782066600565917e-25,-4.764530672000935e-22,60.0,2.3581172296060444e-23,2.810462220253671e-22,6.446162337666894e-24,-9.98210254062363e-26,1.437497594232579e-26,-4.228339991901483e-26
600,0.0,0.0,1.029301858174102e-09,3.11067362383054e-19,-1.3358219137755231e-18,-4.3010616443507056e-21,3.858556481589648e-23,-3.925882300760707e-20,0.0,6.855987191006653,0.540317328981922,0.0,0.0,0.0,0.0,999.9999999976943,-6.864676354378721e-10,0.0,-4.383254618765088e-19,0.0,0.0,-2.0037017281917e-13,-2.4057229742988203e-32,50.00000000033498,-6.026192780250892e-11,-1.0439100785938913e-20,1.4404230123007839e-30,78.4455637636499,0.0,0.0,26.856683078634568,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.372018092875686,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,4.771580792287402,0.001445948488871134,2.959268646916542e-07,-4.151680241287444e-09,1.2365630867277112e-08,1000.0000000009449,8.208423158470917e-09,-2.945816953637647e-19,-2.0320644479798582e-17,2.768219938850846e-10,1.0154230607700026e-10,-9.076663830933317e-14,-2.22661902376768e-30,-8.194357891220895e-32,-8.864888529074648e-42,-3.3435398450367796e-19,7.647923768671557e-41,3.890253062165747e-43,1.012279084960369e-46,7.126721037868118,99.99999999992023,0.0,0.0,11.536166430300078,-1.1838552864952557e-08,-6.9308897209093e-21,2.2031119348435917e-22,3.7886299957670446e-21,-4.0416342648388243e-25,-2.5520317011339513e-25,-4.612799094089173e-22,2.794595364196999e-25,-1.874070792922394e-21,60.0,-3.706224125350904e-23,-1.5846992788167708e-22,-2.2373078466138233e-26,-6.486903630978801e-26,-1.556072042245104e-27,-2.743188707319047e-26
700,0.0,0.0,-8.530860102341832e-10,3.311456223432798e-19,-8.982440321171824e-19,5.510788781280782e-21,-9.039047679703564e-23,-7.95323955455878e-20,0.0,6.563327171930572,0.5433291447669121,0.0,0.0,0.0,0.0,1000.0000000095481,1.5516035631062618e-09,0.0,9.028480061621184e-19,0.0,0.0,1.156826806537965e-13,9.793129534503047e-33,50.000000000375636,3.835205370612921e-11,4.596864230674355e-21,6.729252003735045e-30,78.09320234751817,0.0,0.0,26.579723396484226,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,8.000669292487146,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,5.415780145166029,0.00492227581523904,4.932021581782454e-06,-1.8201096287702528e-09,1.4128330700306247e-08,999.9999999922935,1.1209992517336305e-09,-1.1475574967421592e-18,-8.42139917529337e-18,1.1756183227559482e-10,2.6717794001544954e-10,4.786061392440305e-13,-7.468891685917475e-29,2.6586794138206283e-31,-7.536907137109818e-41,-1.1823207378669277e-20,-1.041808790171004e-40,-1.3080945490894828e-42,1.5437058910611182e-47,6.730387946585339,99.99999999994225,0.0,0.0,11.426674604723436,-7.771238084957891e-09,1.2575168166211962e-20,2.4353957324317496e-23,-1.1831468893849873e-20,4.4356798506000765e-25,-1.1553019604507426e-25,-6.808228203712202e-22,-8.864813186807383e-25,9.487890909107137e-22,60.0,-3.594304185978382e-23,1.0488879953291812e-22,1.8126051671173964e-24,-1.1860786445561251e-25,-1.809977170303292e-26,-3.219083373583543e-26
800,0.0,0.0,-1.1375623611023947e-09,-5.804099833321627e-19,-5.084857905996531e-18,4.269181911358537e-21,1.7228450374038085e-22,-6.17889962647072e-20,0.0,6.433165314508304,0.8216743988816024,0.0,0.0,0.0,0.0,1000.0000000131937,4.757676023185703e-10,0.0,-1.0903523169699092e-19,0.0,0.0,5.5339439327439653e-14,-1.7685901916402922e-32,50.00000000024051,6.968211822881296e-11,1.7694122457732e-20,8.30473444093208e-30,75.96732758627276,0.0,0.0,24.889853730283185,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,7.99999108231102,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,5.70736368475083,0.0058288640924992075,2.1673010483030184e-06,-7.622343379607068e-10,-1.5116834978309017e-08,999.9999999861282,6.1201516765091715e-09,-1.995583408294853e-19,1.9543919548899015e-17,-2.8221005251993593e-11,1.5683293544500552e-10,3.0567875343987597e-13,-1.2493724618214867e-29,3.349038835062129e-32,-4.416273748324082e-41,1.1412913684863036e-19,1.2732524475532154e-40,-2.935518363075927e-42,-3.3199276842466404e-46,6.1121796499618615,99.99999999973532,0.0,0.0,11.360669452367128,8.0784061930936e-10,-4.417600753998593e-21,-8.224733884231597e-23,-2.2567054140270357e-21,-3.8510518184528606e-25,2.0332428864393008e-25,5.17337634675872e-22,5.0549841288923915e-26,-9.05668915409222e-22,60.0,-5.407742521236199e-24,-9.100703682206404e-23,-2.5014975442628522e-24,-9.223243637791902e-26,1.9319629104337868e-26,3.8614276812728646e-27
900,0.0,0.0,1.8508446184121845e-09,-3.9969967455310455e-19,4.8100847566638305e-18,2.613104107067293e-21,-2.8497624734748786e-23,4.807666113495907e-20,0.0,5.871922920041308,0.7890596125210659,0.0,0.0,0.0,0.0,999.999999995128,2.080103377623237e-09,0.0,-2.780264491852983e-19,0.0,0.0,2.0234703889414378e-13,-2.660460483532734e-32,49.99999999982775,2.1145756131103062e-11,-1.8056933209578584e-21,-1.125446701254765e-29,75.75393677676877,0.0,0.0,24.997153258158438,0.0,0.0,19000.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.620809639655722,0.0,67.0,0.0,41667.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,35000.0,0.0,0.0,0.0,0.0,16667.0,0.0,0.0,40493.0,0.0,0.0,5.969939288085577,0.008612775838836947,-6.690350145947646e-06,1.0089717079656957e-09,1.4360197947348397e-08,999.999999991712,-8.66131171132198e-09,3.148602193372525e-18,-2.2885679329832467e-17,4.3847472880344785e-10,2.8206507466830235e-10,8.451802406310291e-15,6.192284749324525e-29,-1.2680735608371832e-31,-8.708902191636086e-41,-3.723253498063345e-19,-9.366231413284352e-41,-1.239899892854277e-43,1.0353841187448508e-46,5.71368381869287,99.99999999974632,0.0,0.0,11.178519455012013,-8.663410383203915e-09,2.2122659290852325e-20,-6.536554089730594e-23,3.834368338468777e-21,-2.3058534332460653e-25,-7.215667672818984e-26,-5.054596438998769e-22,-2.967183593059333e-25,1.369164504343787e-21,60.0,1.1917073769886587e-23,-1.7434670120496722e-23,7.987901056563553e-24,9.49938244151578e-26,-2.3124247568816742e-26,-3.553240340909076e-26
