milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13
0,0.000768841617126959,1.5400673764128876e-06,0.0008065675481933983,-5.60011686393911e-09,0.0008236610425171718,1.657479116677936e-06,-7.613217534552573e-07,4.446304970700889e-06,-3.715717652537445e-11,0.004804751418146393,-1.4071579821615206e-08,4.2857892579899143e-14,4.187564120636683e-09
100,0.007016444072445099,-9.059418495063447e-07,0.001375351166160861,-3.379528123946526e-09,0.001417895303749608,7.242627664370523e-07,-7.769367741058312e-07,1.5087647231202021e-06,6.475313164003688e-11,0.005369758936168803,5.838501992160172e-07,5.474849612647138e-14,7.232861327534161e-10
200,0.011158961102862765,1.133336397956159e-06,0.0016023056924504386,6.691831175149893e-09,0.001544613511026448,3.495755128437925e-06,6.387567460610998e-08,-2.6702901821342656e-06,-4.799142061288018e-11,0.00574956724078358,3.061046119087927e-07,-7.2440842164374e-15,-3.88471064648986e-09
300,0.012630469783680598,2.706983768281866e-07,0.0022327393474752292,-3.2831916771717427e-09,0.00226717625047329,1.7285607128998743e-06,9.320593047675242e-07,-3.5771015867933777e-06,3.3438770256817786e-11,0.005946654901910385,-6.296053503842401e-07,3.197224842386522e-14,9.965807375831353e-10
400,0.019271715360890167,1.2956085751325774e-06,0.00247252132145663,-5.974657967052321e-09,0.0024261877649887032,2.3327027706258754e-06,1.2604020615265536e-06,-3.7627956796513415e-06,3.7917899069981036e-11,0.006572048753144976,4.7055245031164045e-07,9.134364086622047e-15,-3.4336754025770728e-09
500,0.01926603858806651,-9.251724629942319e-07,0.0024803925419854766,2.638357668901733e-09,0.0025312500867871964,5.217325251541802e-06,9.77760046216108e-07,-2.0624756607269003e-06,3.4394563883590105e-11,0.006487075207198714,-3.2194345628870284e-07,5.410373191891549e-14,5.533719505056531e-09
600,0.025871511627443076,-4.06866599863614e-07,0.0031960319282571498,-5.646933824101215e-09,0.0030549885390780593,6.260261213236009e-06,1.3350242260552235e-06,-2.0030219475941058e-06,5.749659529470601e-11,0.007267965380332741,5.656870366733616e-07,4.3102872350396636e-14,-4.947408664531512e-09
700,0.02831405635523137,-3.87167142561847e-08,0.0034878420002563667,-6.230831594770825e-09,0.0033573391820525696,8.530948747308004e-06,-2.295322487268764e-09,4.913662814074352e-06,-4.555606814403608e-11,0.007307375915742967,-7.637464946148247e-07,-1.3939155158702187e-14,-3.629536809107107e-09
800,0.02898617540730924,2.106531493072571e-06,0.003537911052617387,6.0627560153479486e-09,0.0035685203068440887,9.028498761682814e-06,6.217546088892332e-07,6.823032707085094e-06,-1.0188175871171918e-11,0.007480517438375207,-8.305881977661283e-09,2.292399607191283e-14,1.3140473708879996e-09
900,0.03260627429636016,1.4208980514673634e-06,0.004015032932594155,6.826345933382576e-09,0.0041531994873408844,1.1699077083974821e-05,1.117065333581921e-06,3.595451210130358e-06,-4.9069745197673755e-11,0.008281034905632152,7.424350758694792e-07,-5.3608920129929175e-14,4.26698281802992e-09
1000,0.04008153594307193,3.016937763044328e-06,0.004336872540951496,-7.4232967594002285e-09,0.00446001266070143,1.3110476543950436e-05,2.468484927893668e-06,7.674048690385343e-06,1.2734561725788358e-11,0.00822308837106984,8.925895350336786e-07,-3.657405077171542e-14,3.345463651007139e-10
1100,0.04350880431910916,1.2526214225137865e-06,0.004578805416353755,-7.876680460940552e-09,0.004837433508376292,1.4901713808478796e-05,2.28506641172598e-06,5.707908905579139e-06,3.5271334307046644e-11,0.00847604589486386,1.0117227952315534e-06,-7.146945904523941e-15,4.685118903630612e-09
1200,0.044958868156246654,3.2963899605829763e-06,0.005071594381254109,-6.503228757434833e-09,0.005329684919308909,1.935539309962025e-05,3.8932326808110444e-06,5.224724201666151e-06,-2.7436825150044046e-11,0.00906502139588686,7.174420107411589e-07,3.199605158571354e-14,1.0815399079757195e-09
1300,0.0499974532517761,4.120023952165861e-06,0.005288748590865435,-6.369001310725005e-09,0.00555985745182408,2.0336964389797424e-05,4.114960795449537e-06,7.209758059298526e-06,-5.2471463550372755e-11,0.00958139130680221,3.6701651152071246e-07,-5.4714662211694466e-14,-3.065261098451584e-09
1400,0.05008550170288909,3.670307082891766e-06,0.005813267419299066,3.4078311926702068e-09,0.005646857245723026,1.8472940186929346e-05,4.687698977522438e-06,1.2859082469382477e-05,4.310318182811644e-11,0.00953008817903297,2.1171716351519892e-08,2.725119744494105e-14,-2.8255352578563314e-09
1500,0.05388137544637808,6.724609261220102e-06,0.005802257700965893,1.0083757719760114e-08,0.006152872062457011,2.6132592869385512e-05,5.7353960717500155e-06,1.5345175494969583e-05,2.1167993970979737e-11,0.010196733225526779,1.0739113004545885e-06,7.06290070581759e-15,7.745962962978996e-09
1600,0.059166915312986096,6.555102593347975e-06,0.006290440764879763,5.5876842466843396e-09,0.0063728509069296176,2.8548781305746715e-05,4.675693722983567e-06,1.9921451515681947e-05,-3.0326824349098784e-11,0.010409383003976407,4.45390984300436e-07,4.3826200503428743e-14,7.217073323083862e-09
1700,0.06204362701995327,7.62890729388815e-06,0.006474478978954537,3.2886959173043988e-09,0.006731066435041364,2.739462091670359e-05,6.749088525167385e-06,2.45247688172105e-05,7.20175024377489e-11,0.010927989907391513,2.607749577112771e-07,1.3869940403187885e-15,-5.007013397178771e-10
1800,0.06454377184400481,8.33735714615339e-06,0.006989305889899871,7.487002028351508e-09,0.007275534311556687,3.1160764384016796e-05,6.70391282840494e-06,2.257778183327505e-05,5.898263830772061e-11,0.011266576136325352,1.0644985577634197e-06,-5.508728863548401e-14,2.696692626327091e-09
1900,0.07075059756581756,1.1354265466750435e-05,0.0071203732241272265,1.6838785063887335e-08,0.007286387861996121,3.31307933577372e-05,7.994783154811638e-06,2.6277897582261496e-05,8.31000177101492e-11,0.011275241001158894,6.927503857855974e-07,-3.0728791836650366e-14,3.524975478902797e-09
2000,0.07082357274779814,1.3047471549700204e-05,0.007418329320719303,1.0060701098782811e-08,0.007940415694521826,3.686029245396941e-05,9.668651416220449e-06,3.129100923115429e-05,4.8687978376072e-11,0.011607497915393025,1.6373357284230641e-06,-1.3139910284666226e-14,1.1244733603088683e-08
2100,0.07330958551879534,1.4214226159057596e-05,0.007800918376523045,1.214621140411616e-08,0.008127136446440633,4.399437804696674e-05,1.1609575155837115e-05,3.99060559473672e-05,3.6683067367825365e-11,0.01184729185645419,1.1698436185908735e-06,4.8660175180916266e-14,1.2734240856053465e-08
2200,0.078867686613831,1.60104090075558e-05,0.008136132025283158,1.896325464206446e-08,0.008261475252528017,4.446129671433503e-05,1.1979569294965773e-05,4.384276014951142e-05,1.820872125108288e-10,0.012359867812772098,2.2900284271148255e-06,1.6493480875519253e-14,1.5318439198439338e-08
2300,0.08002421497236206,1.704947245562575e-05,0.008276987049349118,2.8969943730171073e-08,0.00875034767857825,4.837341697731635e-05,1.360530016597188e-05,3.9677380407910155e-05,2.1111761705140362e-10,0.01286604523458346,2.9364766841352808e-06,-1.1711796679443141e-14,1.7411247572647945e-08
2400,0.08461906544213459,1.815299636108949e-05,0.008803465699798932,3.304668544340584e-08,0.00934003928873812,5.352378953920064e-05,1.5283064574534927e-05,4.900204209163769e-05,1.0969709572903892e-10,0.01314481937208304,4.1788284877512244e-06,3.519790514399503e-14,1.6567185529377683e-08
2500,0.08664348378043127,1.956512435993638e-05,0.00921073993396466,3.5638226223769254e-08,0.009666952247759424,5.597152163386374e-05,1.6493073929361256e-05,5.0366840806985775e-05,2.47498001655906e-10,0.013209258718036916,4.073859425425744e-06,5.5246324094363614e-14,1.728684846660114e-08
2600,0.08966888912359451,2.383511800783925e-05,0.009481052961624775,4.150959626538894e-08,0.00972081352125199,6.026553653172295e-05,1.720495675386994e-05,6.267485315459447e-05,2.5042660063404866e-10,0.013674151729982195,4.128290476839866e-06,4.122894389824303e-14,2.5429744575924106e-08
2700,0.09670841167146446,2.6000732691607796e-05,0.009534810872509155,5.4394597651641014e-08,0.009987247020068837,6.433292182207459e-05,1.9477187525197946e-05,7.213199238818177e-05,3.510694821758911e-10,0.013902720998435923,5.394922636441766e-06,7.30606030627847e-14,3.169265400931021e-08
2800,0.0970000387992214,2.8814349920124498e-05,0.010105184680068232,5.3693040683100655e-08,0.010541936926052488,7.077166294312489e-05,2.172768269203339e-05,7.238391456913835e-05,3.9031798923430325e-10,0.014543163404206855,5.67040706187334e-06,5.5197610032583864e-14,3.6706899054468497e-08
2900,0.10240817437619877,2.903992355268021e-05,0.010076714156477993,6.734986322161731e-08,0.010787403656921424,7.222723436546825e-05,2.343088421884941e-05,8.565530894580295e-05,5.118035337571164e-10,0.01451240822149376,6.610878826966088e-06,9.575684194544482e-14,4.216235475742038e-08
3000,0.10281048567153968,3.316966672254722e-05,0.010573544736134439,7.331398958405893e-08,0.010919932612083846,7.509941425305877e-05,2.5977294503888943e-05,9.08001573196225e-05,5.196465742834858e-10,0.014932456429005064,9.061579109483902e-06,4.031145453801491e-14,3.7988749606394804e-08
3100,0.11001004871756602,3.4185485695111915e-05,0.010830879002641052,8.884949885759747e-08,0.01139239073495968,8.132898449539701e-05,2.617204983981187e-05,9.440037273494068e-05,5.65867514213826e-10,0.015390131838900823,9.512902343190303e-06,1.7117515133632544e-13,5.151325850035558e-08
3200,0.11133404154518257,3.676381265121111e-05,0.011146779368968966,1.0037924200601659e-07,0.011890514928789725,8.546265166754015e-05,2.7839678442287646e-05,0.00010513640967199383,7.050197412860162e-10,0.015785538223402375,1.0362196149957439e-05,1.8692597343155546e-13,6.029925653288425e-08
