miliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13
0,0.004089573664709709,-1.144894738279508e-06,0.0010595025445304972,-6.987275870872699e-09,0.0008701367949661409,6.705078036794767e-07,-8.138488812634893e-08,3.0008810338000388e-06,3.400673241543086e-11,0.004783644096355835,-3.140467196534864e-07,-4.400353406503651e-14,-7.930119674763989e-10
100,0.007118798538985147,-4.515246070911094e-07,0.0014336214030983632,3.1329753299324435e-09,0.0011146059146914925,-1.4951018100143886e-06,-6.19610782849314e-07,4.325983807701633e-06,6.542405107296369e-11,0.005433293455815241,-8.983923188485301e-07,-1.62544799238837e-14,3.3545432506508105e-09
200,0.008216288818014762,4.335431294132926e-07,0.001486905577159772,-1.0065470793746732e-09,0.0015615163028082036,4.816193153738845e-07,-1.693104397280463e-07,4.652424286089414e-06,-5.1992311187203305e-11,0.005454400665354148,-2.87990387114452e-07,4.751040188077223e-14,-4.2285289915061684e-09
300,0.01169632745211505,-1.2612501810221082e-07,0.0019639018179248117,1.981351591958267e-09,0.0019785159084944213,6.564202151384636e-07,8.945171254834494e-07,-1.8957733632339316e-06,-5.8100819127800005e-11,0.0059732940733263264,-6.393229787812248e-07,-1.7277127136428236e-14,3.7710486111664084e-10
400,0.018160303326620192,2.937616100751843e-07,0.0023670268231314306,-4.401025666824431e-09,0.00259940154098249,3.878696649883865e-06,-9.357764921043837e-07,2.98635160200857e-06,5.4538895561368554e-11,0.006514128022361725,4.051884153179163e-07,4.7048219710502333e-14,-4.290510518400173e-09
500,0.021553419171292398,-3.2771091132621905e-07,0.0026804289790805687,8.875610691008343e-09,0.002524446778265727,5.011045903439098e-06,-6.386853146491851e-07,4.335345754677839e-07,-4.974634340905914e-12,0.006699229815610569,-1.1644862477797653e-07,3.151968610875066e-14,1.2392358071479603e-09
600,0.024828984354042374,-7.826249494720704e-07,0.00287064584408767,-7.149697599383677e-09,0.002952258815626696,5.367343869331293e-06,-2.894639596121131e-07,-3.3402924813887417e-06,6.882667612581141e-11,0.006901373293882926,6.843674220740342e-07,-2.5884871177200342e-14,3.0497729990055312e-09
700,0.0289967232308559,2.406336413412876e-06,0.0032986724017624734,6.779342095591098e-09,0.003458425489458079,8.587952081383756e-06,3.3987942011253945e-07,-4.0104505247613925e-07,6.611115802787622e-11,0.007474793523600753,8.061694383089128e-07,4.964408554023834e-15,-4.555657896680084e-10
800,0.029117800663510336,2.7547255800348873e-06,0.0035288359214601665,-1.8001160885536833e-09,0.0035622486261613928,8.692911210310532e-06,1.5863223809299027e-06,6.064310686539311e-06,-6.74537132869719e-11,0.007515839008982312,-2.969315591455517e-07,-6.119738778247754e-14,-4.346774313404392e-09
900,0.034798461347199695,2.874966949184903e-06,0.004170588752628705,8.407818091916965e-09,0.0039842928494748,8.69347159004425e-06,1.4284225282206232e-06,2.87355819915129e-06,3.405416295777786e-11,0.007938262439398148,8.55009393384432e-07,5.766033622313282e-14,4.374850239211555e-09
1000,0.03753474134538956,7.802886878859614e-07,0.004501665746130851,8.515281950913522e-11,0.004427106168268213,1.0070097307426892e-05,1.8523732016739514e-06,6.841038205781309e-06,-3.7553220231379575e-11,0.008465792075478165,4.038733074436422e-07,5.133274908639405e-15,-1.81920466305586e-09
1100,0.04246708942945252,1.7854869728546421e-06,0.004849440523673504,-6.161256643068325e-09,0.004995488303581415,1.701759062272673e-05,2.558609833973356e-06,5.988668261519112e-06,-6.642395521811669e-11,0.008715209851693028,9.97039228583302e-07,2.7002483328584655e-14,-3.3510431674077176e-09
1200,0.046920807551179194,2.289284556417049e-06,0.00505307407196986,5.1487072717579095e-09,0.005093510332442159,1.6456423098866584e-05,2.2345189344773766e-06,1.1055709259574488e-05,7.03263600407498e-11,0.008863394996320656,-5.397110950623288e-07,2.6944186479728803e-14,4.282863472515042e-09
1300,0.05015605494818485,3.948709343205622e-06,0.005268948133393252,-3.460888620219041e-09,0.005535862581309701,1.7999252372391717e-05,3.89291893772658e-06,5.7926961504580985e-06,8.394609470468859e-12,0.009477902896475123,-6.016069287368888e-07,5.800867637224865e-14,-1.3165263936452452e-09
1400,0.05021701052591084,5.040148042675238e-06,0.005686764959574145,3.8681600608722635e-09,0.005912896729759169,2.12102251522613e-05,4.581579381712659e-06,9.055377467197792e-06,-4.1891428014859654e-11,0.009924652939502147,-4.2153825410209195e-07,-3.4564520921038116e-14,4.615634796453904e-09
1500,0.055408099925271445,4.3738211955121986e-06,0.005878184147357706,2.6770038134513424e-09,0.006084624545891796,2.188289517395976e-05,5.735367938278839e-06,9.694268607652131e-06,-1.3244385892913259e-11,0.01027064529316933,-3.10148730337154e-07,5.88091436270266e-15,3.778924471905037e-09
1600,0.05748422324692393,7.378726556754324e-06,0.006190536578082261,1.2838852568851726e-08,0.006410311670856592,2.4728377972359453e-05,5.797458768533709e-06,1.2517680419064488e-05,1.212472234394177e-11,0.01062205616632613,1.4097789436479489e-06,4.446231861243545e-15,2.3466733176540505e-09
1700,0.06032281610918513,9.015778095364323e-06,0.006446195342321931,7.407866582171663e-10,0.0069874212262866445,2.932978056300519e-05,5.8749811813158805e-06,2.0176311468158686e-05,-7.041850115742379e-12,0.01089868087380899,1.6996350312047553e-06,-5.78409838767577e-14,2.275224896109214e-09
1800,0.06357043294563168,1.0641114226671262e-05,0.007024618429930293,1.1231793633099683e-08,0.007320572678880695,3.258570319861337e-05,6.727102222127956e-06,2.7433233658617496e-05,9.729490469319069e-11,0.010807451497965583,1.7610027243806709e-06,-4.71029615868988e-14,7.953857927214976e-09
1900,0.0694542033061276,9.602348237278256e-06,0.007104906748686558,3.173078906756322e-09,0.0076345208496897176,3.6834008979556194e-05,8.004023336893365e-06,2.218100086633218e-05,8.587744149156524e-11,0.011407165939862329,1.3623207312066049e-06,3.778235091987927e-14,9.114861250592647e-09
2000,0.07130814528023188,1.2445653653831107e-05,0.007733650855566165,1.3009887866657446e-08,0.0077819395583051156,3.683771818381826e-05,1.0098039669076569e-05,3.192274769656003e-05,1.740721470244541e-11,0.011583218842806215,2.4001715258399436e-06,-5.617117172868468e-15,4.7826676569807175e-09
2100,0.07631499700500796,1.5003191210087076e-05,0.007912423953091566,2.092122805249486e-08,0.008004749042690405,4.0118879500065906e-05,1.1424114361844978e-05,3.247161583257666e-05,9.078063550666395e-11,0.012166369489399068,2.4758857540586796e-06,-2.2565793011019625e-14,6.32354173538501e-09
2200,0.07839496420804182,1.517465781495626e-05,0.008155049184392502,2.358757590590638e-08,0.008466278926034196,4.768561686614244e-05,1.126903454338813e-05,3.819593372532581e-05,5.601696665168212e-11,0.012588366346457724,3.132206109151854e-06,-1.563925203007941e-14,1.5710702992949988e-08
2300,0.08065813171307146,1.7671863653954018e-05,0.008299922255523784,3.006003206086222e-08,0.00858424572299917,5.1167444633296124e-05,1.3971755868323258e-05,4.5630565383620104e-05,1.996002879551913e-10,0.01277347221101213,3.552891871413601e-06,-3.9374083963088394e-14,1.5381123109806096e-08
2400,0.08557132948204861,1.9162721995486435e-05,0.008797943700659784,3.460684227095432e-08,0.009318194940547002,5.132078060580291e-05,1.4635308439556493e-05,5.307348142460034e-05,1.1211355233912595e-10,0.012795513036161369,3.8813658970647735e-06,-3.1122615291194675e-14,1.949297116025355e-08
2500,0.0868086540456395,2.1679458651876912e-05,0.009153772956375462,2.8682871686261337e-08,0.00965708677388897,5.3389972369151235e-05,1.6938930602455545e-05,5.888894695049963e-05,2.7893783349486856e-10,0.013354012085030821,4.061889132448492e-06,6.374109681062683e-14,2.0115878514739176e-08
2600,0.09364541164388325,2.3436132148655605e-05,0.009359918365625736,5.0486286772613186e-08,0.009814380413723265,5.801778549652933e-05,1.857947854208747e-05,5.7854003520119104e-05,2.1860704239524018e-10,0.013717035369642234,5.27962951773322e-06,7.525436796328917e-14,2.119172028190339e-08
2700,0.09311559146343615,2.5695115830354765e-05,0.00950397960098197,4.960065363318998e-08,0.010061459533630154,6.348252343421303e-05,2.0445956578442347e-05,7.25281755452416e-05,3.568597161547655e-10,0.014016749773531189,5.546507818622675e-06,-8.405502040591394e-15,2.5174948386472013e-08
2800,0.0974675956474112,2.837058457659383e-05,0.010147758372807118,6.821379598612046e-08,0.010618684591171717,6.522272110603654e-05,2.145916861849658e-05,7.13523456325064e-05,3.3126987736923226e-10,0.014369614225624303,5.94731222972298e-06,6.304878595214015e-14,2.714409976795202e-08
2900,0.10371960899909756,3.067897217682056e-05,0.01010450287147973,7.448014619569127e-08,0.010581774955373793,7.030780861548385e-05,2.4161412120570063e-05,8.497886159414619e-05,4.648083379240991e-10,0.014648144412344584,8.034019183903914e-06,5.1109118792088006e-14,3.466013352806046e-08
3000,0.10456503131519657,3.2392624263371205e-05,0.010536205299090069,8.139621855454982e-08,0.011010437446174385,7.745369003154626e-05,2.4477013770545555e-05,9.24083142069915e-05,6.023163764480276e-10,0.015152202278968432,7.927413178905885e-06,1.5044402126036953e-13,4.38598677793271e-08
3100,0.11071951788202104,3.480208771698614e-05,0.011009913858130377,9.264037332501091e-08,0.011621667638399487,7.950769770163767e-05,2.669630739828284e-05,9.29247697787565e-05,5.576481397389711e-10,0.015490478526266583,9.428270143083106e-06,1.1968483284673597e-13,4.8087162613222014e-08
3200,0.11324571667618955,3.823823346643383e-05,0.011236225794206344,1.0197825636590018e-07,0.011798301645078717,8.471755586672161e-05,2.830310888636196e-05,0.00010614456714019661,7.750821610197063e-10,0.015826950014125592,1.1427638712310884e-05,1.532829463031437e-13,6.374285253183025e-08
3300,0.11329072891781648,4.1561196626234755e-05,0.011264495944154714,1.282040265061672e-07,0.011817845399155806,8.867138771457677e-05,3.0199286819151756e-05,0.0001149265945895278,7.903006736185245e-10,0.01584393740066374,1.2000329320025397e-05,1.5793395722986004e-13,6.931964533668387e-08
3400,0.12023925505777863,4.377886937985475e-05,0.011772747963279522,1.3305597704390587e-07,0.012476308439522668,9.544298017138401e-05,3.4443212487599234e-05,0.00012395127401058925,9.133224996091088e-10,0.016014499137744134,1.3861520766630848e-05,2.2399095057632288e-13,7.493019068461116e-08
