milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13
0,0.0038157559485878104,-1.1401472623286956e-06,0.0008204872998771642,3.634983039375425e-09,0.0010656822753325663,8.293660276020571e-07,-3.737021634021769e-08,2.992400010111698e-06,4.517440816744122e-11,0.00513513397424457,-3.051098574691112e-07,-2.6950907925785353e-14,-4.177594942678678e-09
100,0.005278166752868294,8.098055334436669e-07,0.0012853410589730196,-4.055298787671308e-09,0.0011174664279480074,-8.335516660057805e-07,-7.643675111302271e-07,-3.814253841085912e-08,4.1791770979152257e-11,0.005130322581059181,-1.4498758172726205e-07,2.9661466378959747e-15,-5.218784793291958e-09
200,0.008730854729118956,9.897052076312637e-08,0.0017625278708856638,6.6373459663445285e-09,0.0018311599001027534,3.484323870950557e-06,-4.763802615239199e-07,5.678009230324619e-07,4.174972925349463e-12,0.005583975147641923,7.34513129108482e-08,-4.6301034321850073e-14,-3.611235438636672e-10
300,0.013756632940465384,1.226800705427274e-06,0.0019468272875722795,-1.537399616077369e-09,0.002132752281769657,4.420306436482463e-06,-4.363581363958214e-07,2.944190734459603e-06,2.0791330303006054e-11,0.005813448662872428,-6.365404312212917e-07,1.7512722774097504e-14,2.4290867352612583e-09
400,0.015545616228870865,7.824735151642387e-07,0.00227279850968733,-3.119001173501026e-09,0.002144343974905579,4.7447794791265684e-07,-4.807614197073844e-07,5.498000793834265e-06,3.9296899557547213e-11,0.006526680191404328,-3.440316562568529e-08,2.4425253415112933e-15,1.9735062457606536e-09
500,0.019198351495950422,-6.252177227352322e-08,0.002903128640055331,1.8075845762717808e-09,0.0029191872098922045,3.7021155604714486e-06,6.503025178253871e-07,4.592267062112968e-06,3.8758625140574426e-11,0.0068163592515036175,2.3357645566888552e-07,2.560030219332501e-14,8.950009850915186e-10
600,0.022765609009321244,-5.096730607972423e-07,0.003019483203939626,7.978074527092634e-09,0.0028700253898865814,8.133349540992225e-06,1.504182223271654e-06,-1.0524442798945463e-06,-6.248618375196766e-11,0.006904141357983769,-8.310403848933055e-07,2.5675945702900012e-14,-1.76686370086829e-09
700,0.026748493181001535,2.546306872992252e-07,0.0032583344170940246,-5.704737726960933e-09,0.0035046699139547302,8.334876137652857e-06,-5.187093661005018e-08,3.0895340173764925e-06,4.4177582553815614e-11,0.007216013664080149,8.912636776258803e-07,1.1348622609278995e-15,4.112089769224357e-09
800,0.029239901928934397,2.1404568621614408e-06,0.0037497463507187826,3.0609281112434383e-09,0.003804624141536501,6.007166163748795e-06,-1.648593252317328e-07,-3.7678497814643704e-07,5.259222718105303e-11,0.007731438308247942,-7.430706962540831e-07,9.59413380102391e-15,3.134214299486054e-09
900,0.03551132775164953,1.8708888904246997e-06,0.003947961350913268,-3.878152398071953e-09,0.0041255565982812594,1.137754248851826e-05,1.7880026927117725e-06,1.6783642389556645e-06,-7.49901855703405e-12,0.007842273393902314,5.241238694300013e-07,-4.469831076916236e-14,-2.9841063804484013e-09
1000,0.03807405582599447,1.6950346289723071e-06,0.004226447609737558,1.4795248935647745e-09,0.004601342679021226,1.2423323503434101e-05,1.307502616034461e-06,6.188267084391423e-06,2.1295001164644e-11,0.008603951671740183,-7.925572668572647e-07,-5.6616749378599113e-14,-3.2685228470591164e-09
1100,0.041256583601342996,2.1907538214095035e-06,0.004500186936454707,5.4133335253161876e-09,0.004573633866465708,1.3855839593519207e-05,2.167425101331947e-06,7.601638573599794e-06,1.4682353038692184e-12,0.008833193805707181,-1.5628750901158346e-07,-5.400900994677301e-14,3.0445902360894552e-09
1200,0.04692061196062164,2.0226011556566496e-06,0.005045179302161372,7.254593962539836e-09,0.005302417347520089,1.8152107307896935e-05,2.7816708998671733e-06,1.036145220755961e-05,-5.2866124307192926e-11,0.009042152820972578,-3.9163860729576184e-07,-1.7731229829934687e-14,6.1586933672703895e-09
1300,0.045492106784714166,4.176128861194173e-06,0.005289383056694231,8.996396995712456e-09,0.005676768170984663,2.0388759667183527e-05,2.6438444924434773e-06,1.1850696283499663e-05,2.6195715845068848e-11,0.009145735154526748,-2.1673288583434184e-07,-3.652466850718755e-14,-8.635132144128986e-10
1400,0.04907574526523893,3.733696591424464e-06,0.0058248482827792806,-3.603767484232034e-09,0.005969415321480648,1.8614321144772086e-05,4.031015834154743e-06,1.6662356105365072e-05,9.719556890841414e-12,0.009651983430276078,-3.537604267497764e-07,-3.125423139638161e-14,7.160284772006348e-09
1500,0.05481263431856641,5.951061490443817e-06,0.006015868437322276,6.6706491054130555e-09,0.006145598260581443,2.3351426125941472e-05,5.290040398591379e-06,1.1674071218443278e-05,4.763985011610531e-11,0.00982192532655773,1.268509186689502e-06,1.7559956780208497e-14,4.352476485266267e-09
1600,0.05616306418491299,5.5815193450030485e-06,0.006248687292729371,-5.840310508991755e-10,0.00644948783439849,2.4451251408010262e-05,4.61248790335736e-06,2.2157201627731402e-05,-4.927721662669305e-11,0.010332544371785712,1.1475166247244603e-06,-5.239811734266887e-14,1.0545038877306591e-10
1700,0.06299731148546246,9.257401921236084e-06,0.006600868321854785,6.6775368761789105e-09,0.006649977193813784,3.0723778076350566e-05,6.073049475161454e-06,2.246975064357378e-05,-4.0803325324026554e-11,0.010615742603025538,1.624053768501283e-06,2.6364983859188098e-14,5.5095986757763786e-09
1800,0.06645124188178801,7.877102360695315e-06,0.006915791861628419,-1.8225893461882986e-10,0.007198844180609592,2.936827766649695e-05,6.764855972592645e-06,2.108259439439283e-05,-1.5329079513450082e-11,0.010874142687751,1.5714948256610057e-06,1.1325549547926891e-14,2.691834482149863e-09
1900,0.06777759179022963,1.0289331746982132e-05,0.007153028418620228,1.0093989629664173e-08,0.007598115877137111,3.752719187224014e-05,9.049254729571215e-06,2.6574170794164154e-05,3.3196040661516654e-11,0.011504387755200287,6.579317550986558e-07,-1.4281044216760677e-14,5.502836769901586e-09
2000,0.07225360643313007,1.049187116457448e-05,0.00751232117975762,8.821313795920478e-09,0.008021816159654607,3.862628791217671e-05,8.58496630194208e-06,2.8491725432165922e-05,5.5924152508538807e-11,0.011624726045102559,1.4588656417042328e-06,1.1807591043140661e-14,8.835535007502478e-09
2100,0.07340280827021826,1.3113683733943152e-05,0.00804536811886751,2.521170009917188e-08,0.008331729076588577,4.450265374794977e-05,1.1780512834227835e-05,3.4667396288507284e-05,2.929161547768842e-11,0.012058257522803038,2.570703778700057e-06,6.711880351315093e-14,1.2344493189628157e-08
2200,0.0805579010732584,1.4048888548849663e-05,0.007993325191373572,2.25113635124097e-08,0.008269750000664551,4.746389405015585e-05,1.1276947013606684e-05,3.575118018174779e-05,1.1018574894418986e-10,0.012437091305848013,2.4594630215689765e-06,-4.193107551483759e-14,7.334853464537058e-09
2300,0.07999829639114771,1.7596250664816376e-05,0.008344637549723945,1.693918484467933e-08,0.008659233316769871,4.897296773542316e-05,1.3628210402875334e-05,4.331261620403133e-05,7.42843237511068e-11,0.012880053754433312,2.9210633066966435e-06,1.882976293253736e-14,1.0281511937362501e-08
2400,0.08490071625936352,1.8758500526428547e-05,0.008848214445607716,3.788779042952205e-08,0.008953783682672424,5.289264244422346e-05,1.5537525744534903e-05,5.0891850160992675e-05,2.512019917269475e-10,0.012961974374079466,2.6284828975502466e-06,4.198773322244637e-14,2.220368121077657e-08
2500,0.08635678105883055,2.226679083672631e-05,0.009029161669292164,3.6713372195276516e-08,0.00938694454740171,5.622587515471558e-05,1.6386254156954497e-05,4.9710118739304844e-05,2.6719267548556046e-10,0.013502079918362348,4.169395179124404e-06,4.635609863264157e-14,1.5975414399369578e-08
2600,0.0899188028315843,2.223580611936852e-05,0.009377818418322855,4.516478377766419e-08,0.009945065322502585,6.281098657816643e-05,1.6981015084623745e-05,6.0029270088814226e-05,2.0864968062667965e-10,0.013453777579400621,4.241870519667295e-06,3.923771806835876e-14,2.6482853643102313e-08
2700,0.09290503597602484,2.481006792796837e-05,0.00976308146340795,5.564616059529638e-08,0.010288398385685689,6.189216801326854e-05,1.887702545831666e-05,6.441415076778999e-05,2.950229625369471e-10,0.014141447549268533,6.140101131801843e-06,5.653927645697649e-14,3.1829203239897315e-08
2800,0.09988159785742907,2.6783870115500102e-05,0.009819254580796995,6.276359043313167e-08,0.010323247188730822,6.950667044407001e-05,2.2370764440855483e-05,7.921064502152021e-05,3.31740418120097e-10,0.01419232865089606,7.251014419567405e-06,7.015507126304059e-14,2.911220862033971e-08
2900,0.10391074634677433,2.8528062423667528e-05,0.010055608414026437,7.656689614946512e-08,0.01086870559353091,7.382725077397552e-05,2.211725080268879e-05,8.43570530708057e-05,3.97387414036678e-10,0.014651911040128513,7.90790605051703e-06,1.0172027244195298e-13,3.221045664835434e-08
3000,0.10594557887801719,3.122440936587034e-05,0.01054692491078018,7.293925714027381e-08,0.010876949615609342,7.509201324338342e-05,2.4350678923244845e-05,9.163558550944216e-05,4.871584638365891e-10,0.01502230089982468,8.126750634717395e-06,3.97007804413329e-14,4.5395963147218e-08
3100,0.10755533708164317,3.4106692896353394e-05,0.010793761993644657,1.0266600529126103e-07,0.011451655023238506,7.902785425974193e-05,2.7608077737655564e-05,0.00010125651723466233,6.527101952685043e-10,0.015277655707132385,9.59323393532911e-06,1.2940590284670455e-13,5.213907145321461e-08
3200,0.11182252090301842,3.6509849692574146e-05,0.011207688851039769,1.096194901162251e-07,0.011848137678096681,8.793629881447419e-05,2.918019408871644e-05,0.0001041312049132245,7.365947483730894e-10,0.015695415622609715,1.1394229041974361e-05,2.1625605746848309e-13,5.742978638970754e-08
3300,0.1159057651618293,3.973135485212296e-05,0.011540555088266452,1.2739979150569836e-07,0.01220255979260413,9.189052693475314e-05,3.1437813956934816e-05,0.0001182701975065377,8.060132076617644e-10,0.015999150070006622,1.177086482240537e-05,2.43328025651905e-13,6.812389116791116e-08
3400,0.11770584744167562,4.20994731138375e-05,0.011561004442669347,1.4216099951682795e-07,0.012260705164856726,9.505774596179283e-05,3.34969736900211e-05,0.00012699605825600827,9.427808104721588e-10,0.01632321262213273,1.4531906825160334e-05,2.1038450082133159e-13,8.173018301692819e-08
3500,0.12006300387743052,4.540414491662545e-05,0.012103310962247892,1.6054867972257841e-07,0.012653290829623036,0.00010088966397201069,3.5818610957109124e-05,0.00013132134496545851,1.1530809213113785e-09,0.016751614409889797,1.560050110134602e-05,3.0274878283207314e-13,9.072139912006022e-08
3600,0.12242957457122079,4.958588395854887e-05,0.012205948085300677,1.7707737951461973e-07,0.012873259495428273,0.00010312988873596352,3.9213737174026485e-05,0.0001480892251642713,1.2869778334620115e-09,0.017067360183245756,1.7769067793677195e-05,4.256095405952223e-13,1.0157092455396184e-07
3700,0.12751853534625274,5.09393136877707e-05,0.012431855175051302,2.0337302792499478e-07,0.013536647388634441,0.00011370842099647835,4.0169615515436696e-05,0.00015477382640417196,1.3794688203823166e-09,0.017322980069655578,2.0455119799153467e-05,4.5439683772460377e-13,1.0590794940908285e-07
3800,0.13051911310059094,5.467699598381964e-05,0.012985205842198037,2.1054588343480436e-07,0.01388192155125798,0.00011809723009968748,4.222764082977535e-05,0.00016368500312074536,1.674470691638627e-09,0.017304541474708012,2.159541692170332e-05,5.539632512276625e-13,1.2450885121917852e-07
3900,0.13322287762453391,5.99500688793359e-05,0.013024181235701917,2.506758846439923e-07,0.014025950225327283,0.00012423600086517025,4.598516932883542e-05,0.00017601632863199057,1.8166318345716666e-09,0.017819735227506718,2.4438317405406004e-05,7.263911498432936e-13,1.3769898971847577e-07
4000,0.14023049609556265,6.35538700067992e-05,0.013490827388224021,2.6416874030314536e-07,0.014351110330577668,0.00012803500293214677,4.7317843962462166e-05,0.00019777817915274238,2.0236754569525916e-09,0.018221525357922926,2.7929644794999498e-05,9.506605941987128e-13,1.640002914568282e-07
4100,0.1430434956842255,6.692868962843927e-05,0.013637485072764464,3.0351138233287276e-07,0.014640187270779838,0.0001371857073933496,5.1802661375920545e-05,0.00021148694421641677,2.2706704382985745e-09,0.018235842412791893,3.0616319818149075e-05,1.1003773428493632e-12,1.7618827397555233e-07
4200,0.14197506288644263,6.894549343814084e-05,0.013814373638730438,3.227208926922713e-07,0.014744915157188829,0.00014359439503783505,5.311653442068679e-05,0.00021579399798898901,2.4602731878304485e-09,0.018655602229520948,3.362557701068655e-05,1.3841526730245074e-12,1.9773638437549977e-07
4300,0.1493650652109837,7.344637243980256e-05,0.014466074011180304,3.639389519554775e-07,0.015071754850882793,0.00014859144715532376,5.599410534202544e-05,0.00023431848310304207,2.8159548129065515e-09,0.01929897626790881,3.672422991487067e-05,1.645881122357174e-12,2.160374999049513e-07
4400,0.15129085039709791,7.566628457110286e-05,0.014358365581075474,4.004795757046866e-07,0.015483196971797482,0.00015536953327340355,5.9884644768486436e-05,0.00024578184636839283,3.123188711454777e-09,0.01959826880943648,3.916312013676426e-05,1.9322268413691893e-12,2.478140097022074e-07
4500,0.15404795730031307,8.135222480441364e-05,0.014653307400659125,4.3959350194164343e-07,0.01574548965588761,0.00015791440438535527,6.30158547612818e-05,0.00026628580227081543,3.4269084317912124e-09,0.019804636196357802,4.262148236871697e-05,2.3614691667366357e-12,2.6709034026904615e-07
4600,0.1596945093469449,8.347350012426735e-05,0.015180931714268438,4.861898705654182e-07,0.01628865674498259,0.00016646421031852967,6.603017201863885e-05,0.00028008445703708466,3.801607772295989e-09,0.01994698512625209,4.7330303680553586e-05,2.7033889948608425e-12,3.0072071180977413e-07
4700,0.1581166677362987,8.882281394970042e-05,0.015505172961583602,5.200758947094581e-07,0.016578771850127273,0.0001718360801735929,6.99841674447473e-05,0.0002996881250490886,4.165699772756858e-09,0.020249724821115034,5.0729969551471296e-05,3.3072891324666456e-12,3.3303104938911217e-07
4800,0.16323046330869057,9.186844264219031e-05,0.01541404697372952,5.763456646390678e-07,0.01681053920812169,0.00018354652863582344,7.155799511032973e-05,0.0003220091361215438,4.4269150200140244e-09,0.02053288145437607,5.4804789121778914e-05,3.893803857864367e-12,3.6098464726606836e-07
