milliseconds,T,I,F_1,F_2,N,E,R,V,A
0,0.9039421667003327,-0.006501781103759431,0.0006100119603224042,0.0029581999352102377,0.10468420495834097,0.20486453891944761,8.036613495199288e-05,0.39601538735529684,0.0987900657148006
100,0.6432355684772318,0.2145590511981433,0.008637931434658283,0.032849746211045104,0.12459116293340276,0.20661176910981435,0.024454737064130126,0.5295366237898118,0.27827621193089114
200,0.39369115869088883,0.3941829813617686,0.031219861839607465,0.044578724599883435,0.13401340864135897,0.2276279458481413,0.0738213669349601,0.833795386812609,0.43803412576425527
300,0.19314393776414857,0.4679062493563322,0.05355273886399523,0.06826404683764302,0.1346974391670492,0.24862178003109103,0.12376403816473777,1.1292564060839947,0.5548352687987762
400,0.1104969771859702,0.4565128406843455,0.07052709309911843,0.08751590014946203,0.1372554831794659,0.26756314759637007,0.15911664219441066,1.2885272665552396,0.6073519137100779
500,0.08644469646460708,0.40250256362791176,0.07681443831171914,0.09172325229448194,0.16516749677660592,0.287714866185626,0.17890033601669283,1.2621799169659853,0.6282512542957437
600,0.0858292001299707,0.337934343449762,0.07530600726352574,0.12234848616994798,0.17457370820097243,0.31747885591358277,0.1878908627357334,1.1417239054195956,0.6331000329574252
700,0.09259244189699457,0.2709586800847204,0.07115772395344964,0.11520438269148911,0.18395934876369252,0.32677548844259624,0.1914696382269903,1.0357122469433087,0.6348968299627608
800,0.10230375745914079,0.23012823827020842,0.0625190329400283,0.14217570869233973,0.2036576634282877,0.35107396558653964,0.18929594675197217,0.8665026563543751,0.6337665600645764
900,0.1067087509775769,0.18299824770060172,0.05425437323148312,0.15505986200789773,0.21698686162660016,0.35996361777368335,0.18374191811070714,0.721955923506527,0.6379499779664294
1000,0.10762365345653882,0.14398545780435884,0.04658890865073211,0.16180077785777772,0.2567650213920754,0.3898745047524525,0.17448049906054633,0.6016094954808768,0.6508955112273004
1100,0.11654576430191034,0.11402467445462688,0.038906499373452176,0.17220080435251914,0.26892246754922294,0.3994707630700865,0.17019023629553517,0.49091780485844155,0.6443687672150741
1200,0.13117586558279887,0.09640750283009139,0.03295522543215749,0.19283208252116152,0.2915925276293984,0.4252924151672656,0.16388081006297978,0.40700076269396895,0.6504455977297486
1300,0.13749319116954425,0.07487038436024977,0.02590594043647022,0.21463501899432202,0.31616500856969376,0.4379931501829702,0.1592282908515701,0.3261114142581304,0.65814977331092
1400,0.14503288361674543,0.06010172971996989,0.02114836935670066,0.21435290727263334,0.33957324441211917,0.45044242461872636,0.15318126305755658,0.2549814275634501,0.6621759546340432
1500,0.14304325890353423,0.047158955898947835,0.017469399646066128,0.2370184753579973,0.3681746481253636,0.4602407704332447,0.15092839082738854,0.20751211503023254,0.6630034656711076
1600,0.15064896905846878,0.029695620365217536,0.01261290950827525,0.24119192843838227,0.42848293061873766,0.4868677311063208,0.14765263161636277,0.1635629104605345,0.6613639586844107
1700,0.15277989098447864,0.02139824519132655,0.010352367778971958,0.27730290625950355,0.4419653144100525,0.48830819260663416,0.1468679929628904,0.11904956256142156,0.6764086415657281
1800,0.15789268216995728,0.012309115226451998,0.007090498703137764,0.275696765620601,0.46931849480091975,0.5152574969655405,0.14518800016924,0.07409116346621417,0.6754311643673803
1900,0.15364658484617497,0.006288454486591773,0.004902503676062309,0.3143152225227267,0.520220998333202,0.5213768004393642,0.14456238783877304,0.07706308158707419,0.6857083444941052
2000,0.15512940230541883,0.008431248443751033,0.004146164363394763,0.3260537716134299,0.5305966931191364,0.5314095054515732,0.14692199217644897,0.05913577668945532,0.6925252357478987
2100,0.14830045881337417,-0.0001267665355383701,0.002386934315521817,0.3516623709302258,0.5714221569338976,0.5388385750184485,0.1486662751772288,0.014414633533797638,0.7045491175126967
2200,0.14825661376642177,0.004619915562168707,0.00239703171832944,0.38153655341362114,0.6189712697073511,0.5674741155898095,0.15044751461741346,0.02338071028049482,0.7099648993531693
2300,0.13795636619703314,-0.001897248686591705,0.0011789675763541037,0.39890820027977514,0.6823106321382343,0.5697076869277407,0.15569709420289363,0.007256102229032394,0.718340744357115
2400,0.1406541125168729,3.682047136913894e-05,0.0014677117321365445,0.4239261233584594,0.696555062552441,0.5775315338914848,0.15773513394517155,-0.004825464611423679,0.7333129980465534
2500,0.1318334305665594,0.006940520200228692,-0.00011873726458648082,0.4463833133203748,0.7586491969141611,0.6019572161331102,0.1643006454189388,-0.0035126553730917866,0.7409948444160444
2600,0.13442221772805718,0.003950426299168443,9.853534246868857e-05,0.4688641854117763,0.7955125031424581,0.603128709431525,0.16398706439045,0.015063279654955514,0.7502372875709871
2700,0.13069298665037948,0.0006193123091011925,-0.0003624930257557624,0.48785586796425384,0.8276328160496188,0.6182415098592207,0.16805017007976955,0.011523160498355084,0.7509259844757685
2800,0.12566428797412885,0.005637108226098668,0.0006534909960162118,0.5113180892275416,0.8632877604533594,0.6310907198097244,0.17207903365635868,0.006686056294145565,0.7674806787483557
2900,0.12065648253348445,-0.004038758509073182,0.0012629965597079048,0.5376958447135352,0.9012621530844483,0.6354846270246657,0.17763036740840193,0.005377370403340945,0.77308900632904
3000,0.11835703015815127,0.0019388371720185811,0.0008783771240789425,0.5511646194125267,0.9229933888745868,0.6580735900394047,0.18227144426097674,0.01635943969686422,0.7738311989734736
3100,0.1208777727929911,-0.002420334768616806,4.535268752396934e-06,0.5921258629934835,0.9724353057609447,0.6714709880056461,0.18228500960158006,0.0005870834719019573,0.785752293003012
3200,0.11670845165108946,-0.0030176822065719005,-0.0002802675908186033,0.603010659581039,1.0068942758620718,0.6703281599138108,0.1870381574292563,-0.0025028889170565878,0.7934224096299155
3300,0.1097029334543643,0.003437972054119825,-0.00011596620277865458,0.6172229000041902,1.0350616866244193,0.6901831504225242,0.19023416300076296,0.005615457883942857,0.8047807570073279
3400,0.10286566111483078,0.0024046285922944945,0.0005849809252328389,0.6490982468792491,1.080375566887356,0.6952065227831555,0.19452813012369763,0.008942354711374462,0.8008512962500552
3500,0.10492806259812736,0.002009658029701596,0.0011057531572400336,0.6605791882291396,1.1117138877744195,0.7131793277668788,0.1960932652710846,-0.0005659537322928029,0.8135872023298707
3600,0.10542267220023073,-0.0006598484791441342,0.0008737809518238578,0.6881697050404142,1.1215632820332917,0.7159388116924346,0.19709729554446087,-0.01655912723191659,0.8099367984409804
3700,0.09666840409732982,0.0022035737041976636,0.0009632399919350154,0.710891730328538,1.1799060407453312,0.7267785639392683,0.1993638482932885,0.01831253553565812,0.8251859392830276
3800,0.10328066932422866,0.0019792076156431152,-0.0005679163607517987,0.71771330021554,1.1968591692160169,0.7366391245815942,0.20201452864795286,0.0016104624965196308,0.8345682085165186
3900,0.09383560466439562,-0.0021569287651400353,-0.00015864402040017834,0.7421133274107975,1.2439584521479339,0.7435352669160818,0.20400437657112738,-0.01133489128006697,0.8321753574074398
4000,0.09711346599194844,0.004556780549805365,-0.0007776843311984974,0.7658448885484115,1.2607658693462915,0.7608604977656246,0.20754311235465348,-0.01416775863761291,0.8439566222114199
4100,0.09027653265095202,0.00338350575601207,-1.458251622100549e-05,0.7860997356451499,1.2826414748734474,0.7747267545475909,0.2058826346004555,-0.006533987395330588,0.8512209530314946
4200,0.0944100937147927,0.0005120434106380684,0.00014429860816923232,0.8139495791449151,1.288146235620141,0.7829313601611856,0.20739211084028686,-0.010279039451820321,0.8499442754870447
4300,0.09903574229310706,0.0002604851831718983,0.0007267054197753012,0.8196866867428549,1.3360056740398345,0.7755786125579166,0.21027075335339082,0.015862870565653525,0.847788252746116
4400,0.09383857549389987,-0.004937555048263217,-0.00034436030854133624,0.8455805175407989,1.3638520891784822,0.7992066760734566,0.21138498786714838,-0.0006300279617031393,0.8637228299953149
4500,0.09713251462041049,0.003058716338994387,-0.0008779124671064189,0.8474839898257889,1.349579474216404,0.8069877983032332,0.21132009519816694,-0.0019567446332257373,0.8642071339850229
4600,0.09553738317757866,0.0037402129966677944,0.0007811571264272496,0.8533876123742402,1.3781729651715913,0.8132881049418621,0.2149628656700737,0.0017662586280094306,0.86691151595577
4700,0.0922039479366053,0.005897460201770744,-0.001033507217286833,0.8749743806323746,1.4211899789519944,0.8155351653210174,0.2141232331549916,0.012791103371982316,0.8772825044383356
4800,0.09318610574898586,-0.003751517130514327,-0.0009157822294755813,0.8967670038610396,1.4262998533529776,0.8293805257359491,0.2173399665904922,-0.006143969333856583,0.8793464069943837
4900,0.08545258535943488,-0.0062920269839569646,-0.0002335489886855671,0.886605148782792,1.4206293170424107,0.8334021333391285,0.21576977159897265,0.014632022125201267,0.875647536084898
5000,0.08240294112623729,0.0003682225391338528,0.00043966744607603053,0.9055726605652309,1.42751705675592,0.8339118285594396,0.2183114675047005,0.01625772081312715,0.8882088795205915
