miliseconds,T,I,F_1,F_2,N,E,R,V,A
2100,0.1435456989574898,0.004425305237429816,0.003090678956046955,0.35386483871968866,0.5818899547132266,0.5417289726284609,0.14957813571571604,0.025208766140191952,0.7107815195513284
2200,0.152767984428226,0.001937530911728425,0.0012391552835273368,0.37307655266388434,0.6356012705017811,0.5629355916774891,0.15026347234958523,0.008085516464790332,0.7047979264788488
2300,0.14804394266182344,-0.002195765429105075,0.0020231641657564494,0.38423214614552476,0.6684372769067747,0.578915553244332,0.1529258758864764,0.020602435342874603,0.7142799703463216
2400,0.1452646301180736,0.007343333172804414,0.00084308930605359,0.4265236846947245,0.705395301851655,0.5861446627170454,0.15923941986379847,0.019495257516707235,0.7331673889553407
2500,0.14307023327559976,0.0022998231563195566,0.0005745148305361849,0.432771919617729,0.7257515127788602,0.594936784725794,0.1603143187430668,0.013443155516869138,0.7380785308841259
2600,0.12671135242229298,0.003996908736663646,-0.0004963548864628611,0.4642348526861382,0.7693897336469104,0.6085432234987053,0.1671240115681327,-0.00990094843401631,0.7527944672932407
2700,0.12296417436113968,0.003857847691145413,0.0005311373357059141,0.47922888866589525,0.825522424051339,0.628279859481895,0.16877399071538465,0.004397688615532304,0.7605598898910751
2800,0.13234267984808593,-0.0007801966478346118,-0.00036049977776215326,0.5010996257745732,0.8719557622676979,0.6347089958092421,0.17374375293947267,0.018361467327258952,0.7564787668888467
2900,0.12153150036242272,-0.004773521750647526,0.0007426886687773705,0.5212534890214242,0.8950004696826723,0.6460343176649181,0.17834923021569127,-0.007280151445403449,0.7679932078723842
3000,0.12296084970324567,0.006413395883901545,0.0009645145312901399,0.5558841049087101,0.9414857492755512,0.6450936107006483,0.18266112278119645,-0.018490716893691504,0.7808431279005831
3100,0.11070832256499746,-7.398602680334163e-05,4.079046121797624e-05,0.5823276562869937,0.9564864033234772,0.656379758319337,0.18275047959703933,0.0011034510205036063,0.787814004670597
3200,0.11009404461464838,-0.0024299533423097846,-0.0009419270497769898,0.6022485253545959,1.0217116380882412,0.6698671246212945,0.185733762569685,0.0004355524675279769,0.7841332633085204
3300,0.11329130603415509,-0.003140164910964381,-0.0002320130798963298,0.6233588560155988,1.0558403135872523,0.6848019406615246,0.1894705877176251,-0.012971100254507598,0.7942824482612504
3400,0.10656032898819309,0.0007639770024687163,0.0004993283238586,0.6523796690721654,1.075646019848619,0.7055430936128634,0.19212648819738398,-0.009803811799828347,0.8022146725375627
3500,0.1038596089602679,-0.0006726461846232149,-0.0008712097477473574,0.6769334657343796,1.1008560051469956,0.7144064382607275,0.19621237153192592,-0.0067863705884419305,0.8095373727254188
3600,0.10761052424426082,-0.001708094344056821,-0.0011273133171594682,0.7012511170709258,1.1388741727644818,0.7089920167778234,0.19762795361228486,0.012764762292636646,0.8171761442987526
3700,0.10843448636076673,0.0024043995864337408,0.001015329744464368,0.7103906631055095,1.1920290905214848,0.7197785972616872,0.2018497220764156,-0.010646472419565584,0.8191839163521248
3800,0.09551719419334344,0.002954424983875825,-0.00018471231349424282,0.7452800615708092,1.177345696495951,0.7460874365473975,0.1998919572228856,0.0003392039946569217,0.8343196661496027
3900,0.10152332847185336,0.005480040297081043,0.0001808445603199954,0.7499890688766476,1.2190835630535395,0.7512302687139405,0.20420216052306103,0.017004815269460048,0.8339633152722937
4000,0.09679859253201004,0.003156943098466898,-0.0006627055054924401,0.7672111538735329,1.2380701920439057,0.7568825469657356,0.20607911551768915,-0.016762567130047232,0.8393766549166584
4100,0.1018759350899632,0.003203492353100825,0.0007931523098658164,0.7935194533083016,1.285856168081087,0.7618657926104667,0.2052226674789829,0.014403618385976188,0.8416984531429631
4200,0.10067314897764153,0.006381064410431237,-0.000513116803511453,0.8116413770534435,1.2926337323595982,0.773738886624859,0.2109867289195722,-0.0021605310682064026,0.8518674568510373
4300,0.09736214000261195,0.003355643230291561,-0.0006553266262373928,0.8274589522257403,1.3480966096906117,0.7828815899818841,0.20963520370916716,-0.01872648649411248,0.8563265119567035
4400,0.08800125023147717,-0.004175446923352241,-0.0008073236916806653,0.840090943810426,1.326187469367612,0.7874181772213934,0.21094168511399305,-0.0003048123860636001,0.8594772170975096
4500,0.09307283453837971,0.0031609998548313978,-0.0010982997897339734,0.8412878483711453,1.3633089137201138,0.7970633522793812,0.21236312969024576,-0.009427767570602772,0.8577020874375144
4600,0.0899172540752327,0.0030721240366575575,0.0004839488399972559,0.8586617308596092,1.3892277761418184,0.8123232435977913,0.21581974528658246,0.016840583651487297,0.8744894826844158
4700,0.08984197676464975,0.0013140663517914888,-0.0005659373687971999,0.8837362949322519,1.396250542226358,0.8230925652218585,0.2146011887510211,0.006259938521109473,0.8661881850715232
4800,0.08216939254716696,-0.0004996813989019817,0.0008678837027734133,0.8796877506191559,1.4109210621507406,0.8207738661639253,0.21513161854923593,0.006040397259983498,0.8830569816320194
4900,0.09278158622673924,-0.003690487809260841,-0.0004413990101305798,0.8831465280676689,1.4279380921200597,0.833262567893924,0.2188311301613963,0.01456840868871229,0.8843890213753053
5000,0.08361541003518799,-0.004901933175386932,9.356724546859714e-05,0.8980708833395681,1.4696361022837472,0.8407829836038065,0.22074274050974124,0.008657319466308216,0.8873950714517604
