milliseconds,R,L,RL,Gabg,RGabg,RGabgL,GaGTP,Gbg,RGS,RGSGaGTP,GaGDPP,Effector,GaGTPEffector,inertGaGTP,RGSinertGaGTP,GaGDP,P,z1,z2,z3
0,205.69657382068448,0.0,0.0,-0.4387037920467641,3.654526974166182,0.0,-1.2197743929826599e-05,206.1031855034688,59.9876751777112,0.0893254809976748,-0.00029832834201512596,205.0261928170141,0.010167593881282981,-1.3417125999013204e-06,-0.010082855744841747,204.0299895985107,-0.009348952135842737,-0.02907919348644818,-0.021679230366223892,0.025199186548445697
100,183.95822850483873,0.0,0.0,180.84832736712036,16.396780826730083,0.0,0.0011815799609296222,2.637021213584372,56.93510302975268,3.262146039200947,0.0077436298370374265,204.77820759416346,0.23940665923948248,7.625230622989004e-05,0.04319773498945879,-0.6909806007510072,0.3143936252861798,0.024966712878330057,0.022659686668072138,0.009343878431653898
200,174.52807821701657,0.0,0.0,163.8479116644841,30.44329868403167,0.0,0.0010998470569161256,7.728756283768973,54.468096939639445,5.355529071277708,0.013764989556980552,204.5441753201289,0.4257225815539193,0.0001523166435052822,0.0027237614234327523,-0.11524408828928838,0.851122163330363,0.0680705520883987,0.03011781106621196,-0.0044710290844972534
300,154.01069976876408,0.0,0.0,147.45150552056296,44.739698960591404,0.0,0.0010423465542536603,6.198686092461081,53.32962312079665,6.738703635605011,0.016876406616972796,204.36256705063602,0.6196443769689636,0.0002374803324648383,0.12417676038848394,0.9954907130741419,1.2403420554108042,0.15049315816518677,0.03290790599948775,0.0326584201233759
400,143.24972925863594,0.0,0.0,138.5877922483234,60.69510800907622,0.0,0.0009892071287924608,6.047031443622394,52.32092799233816,7.773390195200489,0.018626409828402045,204.2396248088612,0.7778612221462874,0.0002937760208954504,0.17043868382323732,-0.5657327072211923,1.6682582026058923,0.23145663743749145,0.024623768736960816,0.022051128991436006
500,134.37897845853058,0.0,0.0,130.23300178558642,65.86124379622365,0.0,0.0008984517665516867,11.231423376923946,51.77697293420682,8.065705502933861,0.02081411586346775,204.15042819052294,0.869751952557353,0.00034130346658633554,0.2117441139871789,-1.5860931632805058,1.8712210961936275,0.2649297282290552,0.07566239811645904,-0.01628945010112095
600,132.852890349054,0.0,0.0,117.43679555104023,76.54493172463715,0.0,0.0008682973360893002,12.230010367966013,51.20040325545828,8.253088320000069,0.02135250026146367,204.01911758297862,0.93238821927955,0.000369067723505343,0.30866392886620386,1.601789776264675,1.9861158956758482,0.3803582624043174,0.09379005916098812,0.05238816622955442
700,118.46865541518096,0.0,0.0,114.84592306701357,80.43679336336227,0.0,0.0008147556939766415,8.541255318270231,51.124252660910564,8.549768425216085,0.02129093146299955,203.96362060437067,1.0182324208757576,0.0003927732767305286,0.3696497598850733,-2.329088405928476,2.066140454826668,0.48306570138652605,0.1717723932986257,0.021280314094905904
800,118.61813152233418,0.0,0.0,108.67737357554302,89.56784459223188,0.0,0.0007838157626347447,7.269195389114092,51.34464918972398,8.120055424361171,0.02123646922730363,203.93390162483215,1.0865256899277336,0.0004263608609974316,0.5493398239977241,0.5079693407076632,2.0859382738294197,0.5209492708617997,0.2149848896812051,0.026764219312101708
900,113.20988731143618,0.0,0.0,100.91884570224933,93.37156349501412,0.0,0.0007192591687721702,12.620521927796592,51.11568875852165,8.173345807525363,0.02007414540599729,203.88770060813167,1.1196774798182936,0.00042933223752932394,0.6424512299422115,1.642589039377397,2.088150730615431,0.6248693440128705,0.2807850311896109,0.09010011487284258
