miliseconds,x,y
0,0.020540163251068215,0.020613366682062675
100,0.1523225992325174,0.11940767912338718
200,0.1392997534396119,0.1427029160653346
300,0.13834648748793868,0.13825208570071493
400,0.13850403673535144,0.13793358381104381
500,0.1387081694912356,0.13885352104799398
600,0.13764890242936254,0.13834830814779264
700,0.13802278868150683,0.13911246023652796
800,0.13873117866278473,0.13764091909864323
900,0.13783461186828821,0.13866416123527617
1000,0.1391407461403289,0.13918421367688316
1100,0.13800836995521099,0.1384532746233406
1200,0.13914679781458933,0.1378888607695971
1300,0.138467712838274,0.13806287810618798
1400,0.13780499189266185,0.1383984030061942
1500,0.13845994465822764,0.13870128634778447
1600,0.13842888214303672,0.13777831812396674
1700,0.13843399371061532,0.13879722544457648
1800,0.1383597131880008,0.1377702368683979
1900,0.13899305872893858,0.13774043522471383
2000,0.13824533998098196,0.1384919854633074
2100,0.13843491911088315,0.13822313976216344
2200,0.13910714767333812,0.13877452691568412
2300,0.1381675858583442,0.13892162297954494
2400,0.13906335165027156,0.13842703684011398
2500,0.13855495207650753,0.13843624702646604
2600,0.1391685248966101,0.13904578099670994
2700,0.13915069162370042,0.138860330636395
2800,0.1377953294446393,0.138790878833441
2900,0.13817460010040736,0.1385893862717574
3000,0.13841010432276468,0.13785161033497126
3100,0.13805010148411823,0.13862985802158964
3200,0.13793487772638952,0.1377504232360397
3300,0.1380990032518366,0.13887988317613617
3400,0.1378540587069974,0.1380328579001121
3500,0.13761166825475213,0.1376603993660034
3600,0.13859830801110734,0.13832553651368498
3700,0.13926183730597397,0.1380420366427435
3800,0.138381462900631,0.13827609622195636
3900,0.13828228303835896,0.1383151397408621
4000,0.13837181883359834,0.13890174045154935
4100,0.1380757987795034,0.13798770612698924
4200,0.13832717967937846,0.13898685604903277
4300,0.13849473119189382,0.13924986486592
4400,0.1388785821958211,0.1386579491741906
4500,0.13798232557381956,0.13844246832110185
4600,0.13854182339721702,0.13912165126542617
4700,0.13829065635373589,0.13814636395138938
4800,0.1380664297392322,0.1380924604061744
4900,0.13824436273859697,0.13889191189070715
5000,0.13837658394602875,0.13842243944507662
