milliseconds,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL
0,0.02378592827648485,0.12131416926697862,0.42326868233466014,0.9910107513580036,0.056084065884009514,0.04033417886246581,0.017114198350228364,0.8058074272169463,0.028193207907146564,0.09600930945665753,0.07027584079435707,0.37801846337395345,0.38928869836007385,0.25260477162008804,0.24265979896853732,0.09962815104887221,0.08981446094774541,0.08258376207770765,0.32332195389015084
100,0.017209302400499015,0.14895747975487647,0.43467818634863353,0.9899916406299372,0.054023225680325755,0.04146465674717544,0.006734948485135785,0.8066139176465624,-0.0005555134841881866,0.059610965676808694,0.06383421403959245,0.4620614798584312,0.392510128666629,0.241434613698449,0.2382756882036881,0.10292794926959817,0.11154830836877991,0.08993389798906098,0.31997788061916643
200,0.012795086427813622,0.18690450318964383,0.4587506155729409,0.9934402526291967,0.06758479455132295,0.04302006045175084,0.0103939844107021,0.7187539567554133,0.016017678976552166,0.07544379651887752,0.10173114961065936,0.5585516790792671,0.38740240794019243,0.2380123953772637,0.2372738639168587,0.10583817809788869,0.12742403600536084,0.09335428177835675,0.3191801217192725
300,0.010096872709694737,0.21072072936018993,0.4723654860174079,1.0138058602326157,0.06505711529637315,0.04413884708662466,0.012827985938416817,0.6874550293103698,0.024822869499925217,0.1226201222187401,0.11877114936917589,0.6108989635847666,0.386859898636873,0.23050417751708074,0.23059302307071644,0.10490587164321408,0.14487754162326932,0.0974447686913478,0.3185767810314063
400,0.008944468254452899,0.24590597454081076,0.4980027285273285,0.9743960310613702,0.0690920172938107,0.04289461525126335,0.00490694006308193,0.6265093383127451,0.017092459131852016,0.09996183360875804,0.15743237571156626,0.7335216954807976,0.3806682716586884,0.23207031136093914,0.23339006144461605,0.10822361954685471,0.15652097075217525,0.1001200436459012,0.31863203267095935
500,0.008170802434384478,0.27363815249850626,0.5166951807431345,0.9199330922252786,0.0763253169815649,0.035791836315744875,0.014669431875270632,0.5900936809116705,0.013281608767980596,0.13172842047670322,0.23750511623419643,0.7668963488192265,0.38179568828406757,0.22412179778953809,0.22760567656652964,0.11308361897863467,0.17239099888911713,0.10716351454420618,0.31911381919873855
600,0.008068147840120554,0.2958359961227674,0.5352105259764602,0.9023944276142676,0.08019641678520549,0.036897104051682166,0.018515491434911706,0.527594394031981,0.026157140923627052,0.15791791852291132,0.2373540935712626,0.8404142692770954,0.3758168135346249,0.21500611269288034,0.22723648995355286,0.11639913134239624,0.1826232359471801,0.10399345201324163,0.31950201975883724
700,0.008083231200989187,0.3259196835715647,0.5471331785098172,0.8770649013187206,0.08653780024425124,0.03780887995999347,0.004292260147859113,0.5018650194588631,0.03698816846520823,0.12587083300186502,0.31110606436223387,0.9218264401311731,0.3743484708071174,0.21017407649524597,0.22377081390461667,0.1219342781689806,0.19449257261056108,0.11800477555155559,0.3193673265414498
800,0.008408628016023989,0.3360459259001649,0.5729836765396861,0.8511983471796091,0.09976230224565774,0.03443246479118645,0.018038118274155773,0.46431350476410493,0.06550436503621054,0.18766676131968316,0.368742758825578,0.9512390747411543,0.3686701082841529,0.21247990280847867,0.21988576548205277,0.12960032705932778,0.20012138885671954,0.11944303674978123,0.318544837859903
900,0.00862885199350463,0.3554304788416518,0.581164476341542,0.7666235081356221,0.09478222427308912,0.035372625024889894,0.012823811247172709,0.388926845691702,0.07364337484972462,0.1615050730060869,0.414580896320634,0.9979602988303398,0.3727170487555764,0.2011762022674229,0.2201798082404347,0.13031654723340752,0.2048558343994695,0.12784379533684664,0.31777515650002663
1000,0.008515406533335485,0.36005763705760185,0.5914367851309273,0.767985802852268,0.10982659874587414,0.038355694745110636,0.004219619722324237,0.3624229650494166,0.037058305147710364,0.2271163927903774,0.4853310407319882,0.9633976710090562,0.3678513434165685,0.19728753697107412,0.21807400998817614,0.13647748591779765,0.20242794796219157,0.13110513672358776,0.31655423523919074
1100,0.008994929634631478,0.3670511879553874,0.6019267794227755,0.7431473811524996,0.1104770589922733,0.030979676834995726,-0.00022819972788918133,0.35519002799121463,0.065914256015967,0.2190243826249247,0.5175618555122927,1.0216288948915129,0.3651429761601038,0.1992338108325333,0.21183725209939838,0.14294672502603936,0.20293453017967308,0.13229869895619542,0.3158076967644865
1200,0.008649358724527937,0.3726403888100234,0.6029273740536517,0.6942031590289808,0.11662218640551526,0.031687851194795565,0.015401496233744299,0.29957585085440674,0.06215027765374119,0.23134809488670052,0.5577572598379931,0.9836076913418997,0.3588415931536531,0.19319271967705762,0.20633018972164865,0.14471747364195758,0.20244526235561527,0.1391984194213983,0.31479256303457903
1300,0.009083429282115484,0.3682630201677272,0.6204363733940305,0.6601366107655285,0.12391311510968579,0.028996050668180267,0.024181129087326572,0.26646197127985355,0.06700598026766577,0.28552145169069076,0.6186475117109058,0.9740973968909251,0.36113349527030414,0.18806152000588552,0.20398918449738265,0.1498364367710825,0.2047039391652732,0.14482979224570225,0.31389195152679655
1400,0.008747050601847545,0.3759304193002018,0.6288653080834358,0.6116601445155008,0.12233614563661836,0.0353355132738989,0.010725827323312336,0.23351749189456575,0.08982421769879172,0.2807728872392047,0.6942677565445774,0.9794243987028931,0.3607024666658112,0.1861924007249085,0.20542208292100247,0.1548916455968773,0.20010447990149702,0.15012189207811508,0.31275434941998775
1500,0.009119149125036561,0.37121445631783795,0.6313737227306155,0.5780632291143573,0.13211819851048975,0.03107717426473344,0.02266687859071661,0.22518014054090968,0.10779932942004913,0.35364252232161214,0.7103432388597888,0.9173907377987024,0.3578689882300943,0.17470625504770576,0.19910818262207428,0.15895844025574235,0.19355587219941423,0.15373604279858633,0.31170329527506074
1600,0.008714100940940661,0.3744719194731101,0.6262037654869992,0.5531522749910206,0.13761857439009775,0.02755492801642307,0.007068825015960125,0.20275054409727694,0.09572417871889277,0.33272463508871825,0.7499408256145886,0.9255616861234617,0.348232290806231,0.17717779704417844,0.19784809446837515,0.16273796446062902,0.19135315675873402,0.15645590397323042,0.3114037132860915
1700,0.009025006006105505,0.3666684645384345,0.6234370345351851,0.5540731505455049,0.14110772310030514,0.02939950766406233,0.029250567881098817,0.20725619040124263,0.1007595861468759,0.4173177933779862,0.7753077551716258,0.8685139721027721,0.3494109876561425,0.17198087321583722,0.1974286671817675,0.16401856527264563,0.18496506256877343,0.16165763178725687,0.3103802774204701
1800,0.008774054651280132,0.35740116433686286,0.6327063144223551,0.49032048602154715,0.1520293460819593,0.03191974173596484,0.010624596139595223,0.1686028589433406,0.15574915309039544,0.44571306059314497,0.845711318695086,0.860238506157023,0.348961494025059,0.16253005050617392,0.1918344302806754,0.16644791343616813,0.17538668370192448,0.17297069561434986,0.30998715406089133
1900,0.008511489914213523,0.35148813820236846,0.62343651894063,0.5073094938941974,0.1512913106060965,0.03173977186262675,0.04154382431989373,0.15949916871850092,0.14648344936920185,0.41750821409536054,0.8260097256998211,0.8320025945587716,0.34401720927726315,0.16105797434735378,0.1908964958440958,0.1707317635220749,0.16996420337573082,0.18203374050426613,0.3099667857308334
2000,0.008886938799845643,0.3533459370483053,0.625486146834891,0.4746759655127247,0.15299746087367244,0.029368682376572332,0.04639522356514098,0.15931229497223975,0.1793451790770757,0.48371100790488986,0.8708842594010223,0.7826115691239315,0.33480336032255487,0.1545681351386875,0.1891005373369621,0.1715786234546508,0.16713491377659925,0.18527641889914973,0.3093240049084511
2100,0.008477410014723,0.3465853674697599,0.6168051801461749,0.4575777284570268,0.16706108527676966,0.028738882436705505,0.030732274856967695,0.11046445946985167,0.1804793462427268,0.4822466860541847,0.9108378702604328,0.7121859611607317,0.33090429752783,0.15945669447138708,0.1868092533764281,0.176765273330612,0.16374078387569016,0.18147790167584518,0.3091071039681451
2200,0.008319995197864038,0.34312094313363295,0.6202616063322768,0.38573295378111727,0.16123968361442007,0.02812584333285797,0.034141552400302165,0.12948697982518179,0.19917965217738373,0.522367309967267,0.9067552995954363,0.6733700284942993,0.3331526041164122,0.15591377007889234,0.1856022361868422,0.17903544736145638,0.15544634578232958,0.1890517296570176,0.309665591536993
