milliseconds,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL
0,0.023611152007823905,0.12164661720643838,0.4221969027556952,1.0136840742311575,0.058488329413778656,0.044301854808181475,0.0159992445452687,0.8470574440101317,0.038727395021475444,0.0921135572086406,0.06449996189815112,0.3401675410528069,0.3932439736537701,0.2475949167984717,0.23751159270157973,0.09740332543480093,0.09144628291531881,0.07225381912486555,0.32287704953092317
100,0.017478606779526323,0.14740312360287208,0.4393652335197317,1.0331129986374576,0.06376648073173614,0.04239105217734773,0.0016157746599019989,0.7801534809941338,0.03169562250200382,0.06746836203922399,0.09505444792590576,0.43293116817279964,0.38650229533192804,0.24847492140995847,0.23691149102872072,0.10195937644306502,0.10743467665122283,0.08763554343974343,0.3203647148973271
200,0.012876642908754406,0.1871762421484178,0.4519148278597112,0.9816686797733538,0.0590940785097844,0.04217832224515256,0.014695086829236918,0.7278621265209277,0.040509132790630745,0.09536541633748223,0.12663945831225498,0.5230831560843596,0.3866685490108603,0.23645807962377013,0.23367672934340952,0.10487868460488665,0.12556757309820815,0.09357640024279404,0.318762394645403
300,0.010244716765444488,0.2173713961454752,0.4814358744509195,0.9912937171279191,0.06209583527255212,0.03596477143358019,-0.00467537652128942,0.6829262749668357,0.035894937876873395,0.12879256086520474,0.16123548433022428,0.6215876743117318,0.38567351456526,0.23220802127464807,0.23585817144378735,0.10804849330465768,0.1434484481647815,0.09133578707224524,0.3186050451366411
400,0.008811554597966995,0.24163207447613913,0.500876056562226,0.9678045842525111,0.07359675208624893,0.035339236507545314,0.016182986752513458,0.6383405987500611,0.0390640316105756,0.13389141398354545,0.1843194869113489,0.7470950786690655,0.37900978827800735,0.23003469284539427,0.23422501266493342,0.1116925201968243,0.15831587958028862,0.09861172955962538,0.3192074612501866
500,0.008475905884667284,0.2767134365415196,0.5228472614905093,0.9161702511994415,0.07787141395511288,0.04238913330929412,0.0190540391326418,0.605442960324175,0.02629537112394957,0.1378497900585836,0.22881157394889554,0.7919991454511253,0.3812165674032623,0.2264283636172526,0.22718838697892163,0.11365739764366938,0.17380874160613516,0.10120286620456884,0.31940522798126747
600,0.008393433929876142,0.30169983559442165,0.5324342043436374,0.8771089501665421,0.08137488714751227,0.040511789055564955,0.006187010415400678,0.5420858715037455,0.014004412740766463,0.11218516651706792,0.2790887479887586,0.863406097397704,0.37704291970892884,0.21454093022437515,0.22496612374505845,0.11947067673206586,0.1861302004442905,0.11427760767140333,0.31930617241915443
700,0.00793831278955844,0.326035240839703,0.553703701188878,0.8735021106686384,0.09111771594157607,0.03326353460605383,0.008015245264225819,0.5038753770563859,0.04402764855421687,0.12788703828228437,0.29260207010937717,0.896566086539293,0.3725856019222669,0.2111205138579173,0.22200326427115386,0.1242049723989065,0.1909272771685131,0.11055888482939483,0.3186887980295236
800,0.00856749228544012,0.3341483410008037,0.5716645649511005,0.8355838623682681,0.08914592142843114,0.04019034074773063,0.018625929344739597,0.4315269566083605,0.025632258929241376,0.15438787467844858,0.3711359127220314,0.9386933024288139,0.37145442282513014,0.21259181768067104,0.2196655684633507,0.12678946548927944,0.2009543649510753,0.11571741783206228,0.3183591713339087
900,0.008462306806519375,0.3489258905906069,0.5866000930204527,0.8065513420502273,0.09401993943662636,0.032428931276164606,0.0111081129783467,0.3998089047782482,0.06522072062289677,0.18696690407364683,0.42209648502675234,0.9754957833825265,0.3723888363729675,0.20470380001989633,0.21760168995540613,0.13401940690003164,0.19946284709602544,0.1193311603657614,0.31774595744163253
