milliseconds,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL
0,0.02381785056017677,0.1204284239562709,0.4166995502087164,0.9748887349407719,0.058697585860913795,0.0419968425405481,0.018744060545322835,0.8324924452110556,0.01898416696210228,0.10630765701236344,0.05884977125185603,0.3318154240952756,0.3898914448248972,0.24892134858966977,0.2417446888913368,0.0983727636167062,0.09428715822754156,0.08187128769431601,0.32280054572035116
100,0.016968744577272123,0.15124176327430627,0.4410904856175647,1.0050673756913777,0.057329906149001096,0.039483553515137076,-0.0037978655848063545,0.7792332147701886,0.03671926151802546,0.09936293129017273,0.057926934249193304,0.4444563171669911,0.3870637525490607,0.24554509079134737,0.2358573680108704,0.10252508872137527,0.10566891088299327,0.08411344306602603,0.32008339688274556
200,0.012590744827886191,0.18368732283440176,0.4614860925386964,1.0216999199888428,0.0676534545446035,0.04007642946604782,0.0072722384419645555,0.7479575164549742,0.008942826473979544,0.07232630125275458,0.10243048518580886,0.5284514329244572,0.39066411543376445,0.23982400418212585,0.23777137438072643,0.10600707098121717,0.126950122496576,0.08640894742961641,0.3191315264158101
300,0.010027217003588731,0.2117160654926452,0.4764011959180317,0.9610302539850248,0.06517204337367956,0.039552382687544296,-0.005835544982359659,0.664036027238799,0.010127980600111941,0.12334998045575588,0.12465027153858428,0.6218899071915563,0.38786344265436806,0.23371674013875152,0.2332168772899607,0.1059835597575184,0.1410802299145916,0.09670275403193772,0.3189728142327837
400,0.009131753450490242,0.2436651868171467,0.4949320626947073,0.9532646993285238,0.06957316416766075,0.03561957562306636,0.02160609053787677,0.6344449736747904,0.02504581982847824,0.12701884286945936,0.18834147667782267,0.7113932195068791,0.3815531036525523,0.2298961468609609,0.2304682118843656,0.11227805480954067,0.15830824676102281,0.09970477022366642,0.31880340920917477
500,0.00812362143379622,0.27029657825997117,0.5234877731369685,0.9306403564172344,0.07334288825778978,0.03620341546322264,0.013887812574349633,0.6087466868225084,0.01938629331311954,0.1423261854360198,0.2149158698532431,0.8234255560623793,0.38157791901414023,0.22229229157681418,0.22904246963533761,0.1114810013177519,0.17482116995982364,0.1045011516471884,0.3194785239130174
600,0.008180421555141027,0.3038828821326313,0.5431168867159938,0.9194031999260504,0.08755549956802174,0.0404905756180699,0.019214397378209777,0.5330819170854129,0.042784598041193805,0.11858192312033888,0.2452358696463698,0.8787498329461773,0.3778400334248444,0.2185869247885305,0.22440975801548588,0.11741310760049306,0.18217186645751032,0.11370220566103613,0.31960939848464487
700,0.008285891556947035,0.31877912888104476,0.5597130496074145,0.8709864127897439,0.08707719616117755,0.03502390257313784,0.01493112182142839,0.5010014655189129,0.02827071692385818,0.16181515085434384,0.3393207266314859,0.9200981762544435,0.3717257428407802,0.2172574499386574,0.22462963570246608,0.12201051673071905,0.19356734770737064,0.10911535817930838,0.3187777846827692
800,0.008188613786102635,0.34064177835297854,0.5675803859343415,0.8224112379471639,0.09285202861565489,0.03754833557572136,-0.006375940528745986,0.42289690614531283,0.0267926679157112,0.15367320792675848,0.36122266673106446,0.9654998485240729,0.371953582496069,0.20514884165308564,0.22221401517529962,0.12682945209004373,0.19521103818556867,0.11593055184808224,0.318795888015731
900,0.008517062709570129,0.34612191004586806,0.5810172538415944,0.794010811081556,0.09743519224443337,0.03127851239137008,-0.0005990488670397122,0.4264791249105012,0.03546129092270653,0.16161520596611445,0.4202325618739937,0.9995319434463933,0.3702785146963746,0.2063502248037396,0.21992424139466235,0.13407390200809485,0.20121604741050927,0.12251508009255889,0.3175240328493429
1000,0.008905822916025484,0.3598542065179426,0.5989299184284703,0.7451309426181991,0.10398148506842406,0.037017582132645686,0.01858771672435157,0.3846757244665438,0.0613413564894,0.20769479762590873,0.4795790531501028,0.9881551105850845,0.3713832243768171,0.19656477051447865,0.2175873670088465,0.13636617974144885,0.20230146900759022,0.12953957530801777,0.31699380333017946
1100,0.008904997804521765,0.3688157590305768,0.6057091286624016,0.7248416049477082,0.11497987449284072,0.03679660925097285,0.013591619930364984,0.31577238427785187,0.08531486659910137,0.23602344860732452,0.4927817140953703,0.9714469569060723,0.36136688118431837,0.19762553463056903,0.21243283592700207,0.13971871475111022,0.20344817190993938,0.13205686407264067,0.3155148241546117
1200,0.008944390614412373,0.3665625849775305,0.6031197131146425,0.6901024590999434,0.11625310601833952,0.03487258550138131,0.021340385627181713,0.31569833876528836,0.053812474221660474,0.23923602750382988,0.5850956789597931,1.0010724572985938,0.3651386473880284,0.1919799046945827,0.2090513642552665,0.14839592362509565,0.2027282835797075,0.14380433535693715,0.31459596129310785
1300,0.008739051391327827,0.37812956229463757,0.6132919077458102,0.6339361462296085,0.12725367342935381,0.03535108472549831,0.0066165125919583345,0.2879847952270611,0.1013286365009742,0.2531911949643047,0.5966069299232506,0.9636029645568414,0.3567039734330649,0.18930144041024194,0.20605451051997634,0.15021024581415707,0.1998901364770591,0.15011107181303893,0.31342072932914405
1400,0.008791978272714811,0.3742181020124533,0.6257817635837505,0.6399451252440156,0.1278739894432904,0.030800158437379495,0.003746218324352414,0.22825123934502,0.11030623134259365,0.28179649671757523,0.6378733519917346,0.9362512341830675,0.3541073959967129,0.1791921050491304,0.20436839879570345,0.15574798330495335,0.19958923603043152,0.14907729288583713,0.31248058589024197
1500,0.00887921443344811,0.3734569656723116,0.6241168247358461,0.5682936747588523,0.13336397365258548,0.028749731167835475,0.0025391255760921685,0.21509497785429146,0.12135169366721273,0.32324879555725733,0.7192223405495775,0.9225096494257417,0.35205483228055867,0.17955796555736792,0.20263772120522425,0.15830362412858057,0.19123238798493233,0.1590145300751171,0.31170010672922394
1600,0.008775487376546688,0.3729291650972179,0.6225032353794371,0.5708122704712801,0.13197491689476976,0.027036950578494406,0.013097691411758492,0.1836216844881949,0.11259708125078151,0.33176734898716975,0.7526216500212795,0.8940490179394146,0.3481011426150733,0.17229190902820882,0.19713167817142213,0.16240667856907726,0.18839561685188497,0.1593866114097834,0.3111461420311388
1700,0.008796517933151417,0.3630996328472805,0.6356552401000725,0.5129884348961181,0.13766543738135353,0.03542212555348606,0.012292767259584397,0.20172816751262504,0.11560730721435054,0.3961145947876888,0.7632944045696692,0.8872943890208693,0.34746486300734125,0.17057715016640793,0.19586726679977454,0.16772983914986836,0.1831128064828594,0.16458160527148402,0.3102105048428641
1800,0.008613190938769725,0.35645876035310264,0.6242702644707234,0.49992934981010245,0.15079993663965977,0.0330981598834224,0.01307553565503844,0.18286215106464956,0.14150521270100427,0.40826889025071844,0.8205725259237389,0.8343368379746124,0.3441158540073258,0.16302608503808874,0.19643663604634282,0.17004211831506996,0.17672716757217488,0.17121765541105302,0.30993020304795726
