miliseconds,Uninfected_Tumor_Cell_U,Infected_Cancer_Cell_I,Oncolytic_Adenovirus_V,Tumor_targeting_T_cells_T,Naive_T_cells_A,Dendritic_Cells_D
0,58.490628608723256,0.02078690548351451,2.4745535978847135,0.06558547606834067,1.5776617029443434e-06,0.0005166750347047737
100,59.57563341358282,0.2141810171768831,1.9912865511364832,0.20648182434663812,2.865685014008953e-05,-0.004063410296727454
200,60.569386142078585,0.365522087190695,1.7066409962695945,0.13474056721271088,1.2161696604465801e-05,0.014212852258646153
300,62.93661154760018,0.4983884095313393,1.4183775498339146,0.20470919794868275,3.879077094749449e-05,0.004228132124297009
400,65.55211846650117,0.5502773078495095,1.3191521570761153,0.11863050991548309,4.482764734997384e-05,0.011839330504440236
500,66.00370914547315,0.6243737651028828,1.2181197151253813,0.25573166301007083,8.233425047449485e-05,-0.0027660287527216778
600,68.70368061553373,0.6672473317455554,1.153725512385439,0.345165232848348,0.0001497657121654478,0.00619224427998998
700,71.3596036632025,0.72692583589652,1.046133433434656,0.5661985329605002,0.0001606172876530355,0.010566104714747447
800,73.2652845974398,0.7653241518229243,1.0306126488477758,0.6790521731646286,0.00016517178039727158,-0.007099047926638473
900,74.21915831667384,0.7525375310269379,1.0407696369366024,0.7014926772574483,0.00024369061217588393,-0.005550484176622321
1000,77.86940464829138,0.7849973320053822,1.0692589241791401,0.9614046114516299,0.00023038339680780102,1.0089630719389662
1100,79.90866449427602,0.813482021365274,1.0110489478576017,1.4621423232291502,0.0003123166566584554,0.9649819925918838
1200,80.84591023951378,0.8208288446596771,1.030422736047593,1.7616435222322195,0.0002878806531064138,0.9343502048958054
1300,83.02013647721444,0.8453028795926036,1.0208463581425893,2.2694611142348564,0.00035187009309903695,0.8874742142870916
1400,85.0129956585404,0.8424812320758214,1.0627249233710379,2.874118408650612,0.0003783001366782699,0.8795445598318625
1500,88.43088272488048,0.868781404607715,1.0847106646055817,3.167368955968182,0.000400674823321737,0.8516191837900574
1600,89.55194917830586,0.8503284997177867,1.0890233442317505,3.887192113554524,0.00046696292254377295,0.8216080712343422
1700,90.7552121656261,0.9009173301409632,1.07262320109983,4.132906522060869,0.00045380754205821193,0.7693426371053285
1800,93.62743475986336,0.8650303267906713,1.1559704612634998,4.309670255136095,0.0004949336811673106,0.7579321569049229
1900,93.94919775922043,0.9067687562933772,1.1678313411676242,4.648518698161317,0.000550138132993525,0.7266881719345615
2000,95.97708239589974,0.8798094081724426,3.6765048457198795,5.022198620379969,0.0005609776708638576,0.7037316889415013
2100,98.32920042686084,1.110380874018738,3.1998420443279154,5.498470697269466,0.0005961443353437451,0.6885714991295401
2200,100.2965960170355,1.2539227720903776,2.7934206565994026,5.589679247015397,0.0006425576876427513,0.6518280403610517
2300,100.2183804400919,1.3789008869884969,2.5628565775971235,6.092459796242935,0.0006917198506489403,0.6326335350490936
2400,101.34956890147507,1.4180016068558763,2.4204936273566635,6.2373291779273154,0.0007291512156755885,0.6133209887349534
2500,103.82451175892032,1.4616081034261978,2.318691132221378,6.735475359577616,0.0007761988713688855,0.6037932395506648
2600,105.01905731743946,1.5347820206321723,2.2307797276074823,6.985288711697187,0.0008344968111520784,0.5799369026040099
2700,106.91332529671303,1.5510120717454314,2.2116616198905783,7.368126755886808,0.0008748355092501343,0.5395362471402426
2800,108.25053856720285,1.5422906323637828,2.173363649705376,7.448370280612719,0.0008913398904907204,0.531674917050478
2900,108.19703116615267,1.5780136336395396,2.1016413173009583,7.873249586240272,0.0009376430314587079,0.5247789578501111
3000,110.42075612317984,1.563199931182678,2.1590729044965875,7.796635242957284,0.0010148403475354728,0.49578322940944525
3100,110.58399235771513,1.56600751719137,2.1304771517957795,8.02409531949164,0.0010448549785619593,0.4825282188283877
3200,112.06368390590883,1.6024330878115665,2.1462892648701812,8.469135828111273,0.0010792368969225834,0.46178337742502856
3300,112.31665432387005,1.5956830266521962,2.1200819538591826,8.55593083393019,0.001151937119809723,0.46204107577177944
3400,114.57400937888312,1.6213967285156743,2.0879303321549556,8.879390419238282,0.0011967328755753744,0.4439348163196983
3500,115.31714898477244,1.6060161594303755,2.1002068627420094,9.082376774476748,0.0012564380465647882,0.4177783351071522
3600,117.1837305037275,1.620821261566036,2.096497781027753,9.135105213453752,0.0012796644558279039,0.38684223085614466
3700,118.49058973494563,1.6096557158051623,2.088633106524788,9.190715437871933,0.0013059169251457613,0.37902966864524124
3800,118.12582619565013,1.624912214904891,2.117621455545153,9.145670019246445,0.0013426256154620857,0.3756143920787194
3900,119.43911893500726,1.5773763445163274,2.137680325545668,9.424936230892468,0.0013986690467263868,0.3723464119894294
4000,120.9885564070599,1.5839637119424335,4.586763257840112,9.426999529412628,0.0014142542904478025,0.3428472406005856
4100,121.76396763741539,1.766692053346388,4.146039814575294,9.47672371359434,0.0014425356510412925,0.3329392468392981
4200,122.17728238038731,1.9095256196708088,3.7251773849072305,9.612219840845187,0.0014828473518904179,0.3173473731504697
4300,124.03849035911796,2.007712951415582,3.4710620272004755,9.851585602251431,0.0015249516908795275,0.316581123897325
4400,124.12466885563867,2.062709637592909,3.3700924825999294,10.01068401471169,0.0015847260294753497,0.3013806629923631
4500,124.67856867988657,2.092151990994687,3.214011421559498,10.2611191827826,0.0016346585936235572,0.2803626612275939
4600,124.43276723476629,2.1645420031497338,3.1677525282870747,10.422113532456907,0.0017118008587876574,0.2968646405577463
4700,126.0245901569212,2.175626130250342,3.1003558537130846,10.448171228530382,0.001744736569882385,0.28639190504166817
4800,127.13935515819827,2.161767942377423,3.0119580902017065,10.683682914312099,0.0018157477605757148,0.2753500891738858
4900,127.75010654781714,2.1457293418334906,2.936252840748791,10.695840587456836,0.0018282266668950859,0.24758002517200145
5000,126.81898113871969,2.1540764329548914,2.9028557983197767,10.708911762819712,0.0018849010560543333,1.234379604056704
