milliseconds,Uninfected_Tumor_Cell_U,Infected_Cancer_Cell_I,Oncolytic_Adenovirus_V,Tumor_targeting_T_cells_T,Naive_T_cells_A,Dendritic_Cells_D
0,57.418479388124275,0.004553945904419131,2.5366305876980397,-0.08609893898317283,-8.520320629879482e-06,0.0011724659243961138
100,59.32335167003074,0.22558524249166434,2.0565876046389757,-0.01727474053704501,-1.5502657307624666e-05,-0.005398300568596847
200,60.44226821883523,0.35455132197102235,1.7223483359890523,0.09268365254344801,2.3270041903557432e-05,0.0009758083925397941
300,63.53772924226074,0.4580277544883755,1.4380668484595371,0.07852191154099383,3.902910749422991e-05,0.007779045950675069
400,65.98413890399004,0.5649002673582293,1.292207484089062,0.36275050559260147,6.892292379858983e-05,-0.006222970392848596
500,65.97093652608092,0.6367661496553908,1.2198611625737312,0.383810674477287,8.468758915817663e-05,-0.008994329573408165
600,69.41011653945503,0.693923435290837,1.0950858390617157,0.5300218043639543,0.0001421583393525434,0.009352717412649508
700,70.81006458080806,0.7089686423509604,1.1023131091456184,0.40189805738465856,0.00016735687321763867,-0.003818502629501231
800,73.6252278628545,0.7407709382676634,1.0162308565616724,0.4343694616559128,0.0002138493947623539,0.010684918370052546
900,76.17445761153833,0.7507441218500291,1.0539912039293797,0.6032171886381241,0.00023735311679790733,-0.014523918864098047
1000,78.282672196183,0.8014516900541863,1.0374835003441956,0.6565448042155699,0.0002301592540053833,0.9848578985566735
1100,80.28414922181675,0.819200333277216,1.0092769140816542,1.469548703032707,0.00030413066044503374,0.9525231734332921
1200,82.48233734144,0.8151002974800396,1.0687125645791127,1.9094775003046558,0.0002941956708258468,0.9260501295144701
1300,84.32350646414544,0.8679935410138824,1.0262747901928018,2.2612359387079572,0.00031966877658392385,0.9019873596498378
1400,86.0380865225503,0.8286410669114138,1.043870960985946,2.9107017980259484,0.00035214522261448777,0.8823969210706643
1500,86.58824190831952,0.8646870359285108,1.0488214239040823,3.271901695730422,0.00041523150313802545,0.8513581028198005
1600,89.33439797711571,0.8626772383768756,1.0481101476864083,3.894353217542303,0.0004250895480965988,0.8060688844687315
1700,90.63854385175502,0.9024572841123787,1.1175961993240107,3.9474514832238197,0.0004913051447942015,0.7828630882394791
1800,93.68403251618358,0.9106129664445054,1.1141929551226009,4.333506261033566,0.0004918718000708948,0.7534094949524409
1900,95.68461446250305,0.9181684016246692,1.1455631478020458,4.966615604548631,0.000535211425654242,0.732270202194243
2000,96.21834332046572,0.925687687094642,3.6312415504912505,5.108496046436151,0.0005675513573461661,0.7080097254180016
2100,97.97798949868256,1.0903482397696866,3.193657831206415,5.3420999134898075,0.000602478040075063,0.6878017855576669
2200,99.8096273258877,1.2293417650668452,2.86702669647755,5.736902908899414,0.0006483681740631638,0.6605144970619141
2300,101.2569587370208,1.3488001505458511,2.5716924184994383,6.071876103043255,0.0006481899504144435,0.6291872099897656
2400,102.07779538408859,1.4175125248805263,2.4329767993653113,6.341863455970507,0.0006916933298306135,0.5974302732803635
2500,103.99378417788469,1.4792433965108787,2.3417569627439225,6.715910378731191,0.0007824079262541947,0.5863902683424451
2600,105.33993252662725,1.5224901467905487,2.2733776365391134,6.814718096558612,0.000790915588047068,0.5855001538087021
2700,105.94768967734024,1.550774082652213,2.2002710360761695,7.086445433392039,0.0008539272774367041,0.547805979525725
2800,107.11140805697364,1.546982735463155,2.1497683286909126,7.683187588860846,0.0009377921868747982,0.5391259656645556
2900,107.55670423145656,1.5988071548592175,2.148583487539362,7.794165295929512,0.0009397820955782885,0.5194167993117975
3000,109.83731316475922,1.5727126405991805,2.12869723824511,7.839386852616813,0.0010319883306090817,0.48677140843418504
3100,111.17369677453722,1.6047405804848807,2.083131903383311,8.27352672227894,0.0010576512750950897,0.4899100441403261
3200,112.45065828845331,1.6083878531525206,2.067058344594384,8.572497974153535,0.00111458597943691,0.44877143655903395
3300,112.71007957677521,1.6118928456308568,2.0913194065085543,8.535010195777184,0.0011437778067732503,0.45584713903526
3400,114.64397920646105,1.5802063346549593,2.0974646764679616,8.754190682344658,0.0011879818972967463,0.41900855212738986
3500,114.94885101812885,1.6285638136832572,2.099503091692651,8.755653916312262,0.0012550019640313755,0.4162688706153207
3600,116.49953471634876,1.5787909705980212,2.104322924810254,9.028820420284491,0.001262339285056344,0.4012488074176151
3700,118.00548265706219,1.5838723957587855,2.053001219764924,9.362897039009919,0.0012822981271588885,0.37964015582988453
3800,119.46323226964644,1.6213150869724298,2.10078368916301,9.429662127090621,0.0013238898925850924,0.3642554832947231
3900,119.24687065013981,1.5866911184454873,2.065146448570524,9.375104141340616,0.0014028233296321856,0.3767628185159102
4000,121.75613829539333,1.6013394049366598,4.631025701183671,9.48393695541065,0.001401130872225595,0.36425898176793964
4100,122.44311090561112,1.770864905882418,4.0685485726784485,9.510294160177166,0.0014228491495033328,0.34248154042668766
4200,122.16922959430987,1.9134992167765543,3.79691442663533,9.80525120499861,0.0014777917644437553,0.3270804289731648
4300,122.4556495154852,2.0411181756099306,3.4815729500240162,9.873563967917356,0.0015425232612368272,0.3249838302684269
4400,123.41438788235419,2.098189314865161,3.342356563677789,10.029503204416773,0.0016133080279079324,0.308133716343479
4500,125.39770795815062,2.1318987751064618,3.1872330986645974,10.036033733435128,0.0016663194005485042,0.2964833399598906
4600,125.2682438859132,2.1211939283466092,3.112395457037668,10.539423469623163,0.0016813906906473516,0.2709636880498936
4700,125.1050548959261,2.148273866584774,3.0557588694194893,10.659286580249653,0.0017311168741256132,0.2582841122191557
4800,126.13587791035798,2.1929706110089273,2.9894990732710953,10.708837873498418,0.0017872339313681263,0.264869164836449
4900,126.45518197883715,2.176130015807051,2.9861359857482515,10.581425575920283,0.0018582780240361473,0.2407254066946462
5000,128.4527786654148,2.1826833542737005,2.9450045189914804,10.87389404323734,0.0019003605958304091,1.2445696291634527
