miliseconds,Uninfected_Tumor_Cell_U,Infected_Cancer_Cell_I,Oncolytic_Adenovirus_V,Tumor_targeting_T_cells_T,Naive_T_cells_A,Dendritic_Cells_D
0,57.62788598168295,0.005948056434690454,2.5047484192714484,0.041960555491620664,1.1227805474934111e-05,-0.004500313218798491
100,60.16983894143642,0.2030503204256804,2.058494493909333,0.2001045580114016,-2.531241500689687e-06,-0.012613290995677078
200,61.414379411884156,0.3666026571406832,1.644648614039781,0.09968128847258498,3.5103284524408834e-05,0.013418024519417064
300,63.61650708042842,0.4778180240328669,1.4357860741872612,0.19048820178927436,1.9724739279836153e-05,-0.012235052775024784
400,64.4139591201275,0.5781384332421359,1.2826798108007815,0.15738315762440686,6.416842754683954e-05,-0.0056657996128273245
500,67.79853450855046,0.6077523400391158,1.2104871419367533,0.39400987510987073,7.532552296026941e-05,0.007740501627510922
600,68.67801615924772,0.653895759480859,1.0914182862252957,0.4894111870688277,0.00011472493011652168,0.013942539714980799
700,70.77638337042721,0.7083114913926587,1.0596693923234892,0.5246729299184311,0.00014481843107240223,-0.013796336190256477
800,73.43627926208224,0.7378638028323717,1.0066719194158833,0.5390549297803754,0.00018094191050721547,0.014071628915703346
900,76.2413897926235,0.7736636501964365,1.0597523250067227,0.5937700835212631,0.0002133783011171313,0.009411757937046562
1000,76.75484468966053,0.8163399520726434,1.0693211611702365,0.6948493248479123,0.00024764633915956607,0.9905098862498832
1100,78.45338510997392,0.7878856347945306,1.0193147881783178,1.5704832803246889,0.0002933296091686913,0.9558603552170798
1200,80.97301152297726,0.8411493505345925,1.0067060669488337,1.83654997672214,0.00032226142255652217,0.9381659958488276
1300,84.32437475596616,0.8237321318085041,1.0395130872775453,2.4201687761665456,0.0003438678718574629,0.9129952129620484
1400,85.47937757112824,0.8370755006950402,1.069070590982395,2.862406441455593,0.000407466811227272,0.8842471205854942
1500,87.66539971484355,0.8730520083129114,1.1010230511959183,3.3007268918733264,0.0004232705661826026,0.8322085679718837
1600,88.67905913534314,0.8734815595538347,1.0479165699766924,3.594052778366739,0.00041235885197406897,0.8055680025014502
1700,90.5421618956426,0.8689230507078434,1.112707902488086,3.9465829761915354,0.0004871993300047864,0.7720122860862663
1800,92.93983557848038,0.8871994889885768,1.140101934054488,4.275909034244659,0.00048305533510959787,0.7567292121776946
1900,95.80139892636251,0.8692539254204121,1.0899088374161592,4.629150022248011,0.0005040874107906563,0.7414387190134067
2000,97.01167220848308,0.9110896888870873,3.6220024364776444,5.200075470451675,0.0005470733650473414,0.7090355529159889
2100,97.54555832750317,1.0978552940792736,3.1814197070054866,5.351659744774193,0.0005736606849894886,0.6815447317772471
2200,100.53184781553628,1.2754951471620806,2.8232627601142033,5.8236020518598455,0.0006549239198686526,0.6668034770018039
2300,100.4412177398248,1.3794180100048887,2.6240403297622543,5.934009895413553,0.0006497821542626475,0.6344339719864945
2400,102.37692167018459,1.4336226401577354,2.435541855502762,6.515859735940429,0.0007243744044019651,0.6116506043959673
2500,103.7879866286427,1.4712724640457902,2.309374743545993,6.555135409217484,0.0007687402557281361,0.5849942899321251
2600,105.11212118012033,1.5460173928386978,2.273765527968575,6.889762176601857,0.0007989570967670361,0.5796592284287648
2700,106.38618633288472,1.5504532432740699,2.2020223884142425,7.189474905711014,0.0008845118597208096,0.5412476173199173
2800,107.67916818905447,1.5806768625117849,2.1486475990496428,7.469188115431109,0.0009212664423301391,0.5345819346443913
2900,108.71370917293198,1.6025889291240818,2.103879330380589,7.899455690732873,0.000947172141167845,0.505460465307871
3000,109.26953024725226,1.603833759694238,2.1309683998725086,7.900418357654255,0.0010233391344410827,0.48458803699032554
3100,111.17523744912695,1.584408778378886,2.126165727148277,8.140306475929282,0.0010515844104288167,0.4919819114437317
