milliseconds,HR,G,ERK,PIP2,DAG,PKC,PKC_a,GpERK,bpERK,barr1,barr2,G_a,HRP1,Hbarr1RP1,Hbarr2RP1,HRP2,HRbarr2,Hbarr2RP2
0,0.07950363251862987,57.05949243684493,4.236317948400463,1.0026678546756813,0.012008081891029268,8.842874997288051,-0.0013274409372239994,0.0158227185877293,0.008637431981752677,0.8587237520595647,0.48241828613191234,-0.003300907763747271,0.00015137831089574434,0.0006699856187697262,0.000351945718094519,-0.00024053015526756126,1.710703981420965e-05,-0.00034624717578096443
100,0.06024226628313244,54.75425682982714,4.212271376178201,0.5335409304846783,0.47326510993116516,8.835372848363507,0.020768108067142185,-0.005061327540094206,0.005159828640508235,0.8573978102197282,0.4809544075749931,2.315273834426523,0.01201407341032432,0.002244129871123911,0.00042300279337209503,0.005929541819993926,0.0006538832795535854,0.0004661562589187904
200,0.04271305146483661,53.94646256845727,4.226731594760487,0.1651194814084756,0.8282120613646257,8.794405486005306,0.05913555388146427,0.02608992659535983,0.008087170540527502,0.8531499255588968,0.47899122325518245,3.0318185451197732,0.01686297266663815,0.005769072902785059,0.0024510102237486064,0.010002354334414989,0.001078385810245269,0.0005462581565583185
300,0.03323690650828857,54.03412798298161,4.116382046593558,0.06784873335048114,0.927907011546929,8.744934439527679,0.10194020829810291,0.11748176482866782,0.03857318797561482,0.8496318546706041,0.4752872113615162,3.001222226295982,0.018378912583459226,0.008465512526803776,0.004764459808053551,0.01265691654043897,0.0012899897736139254,0.0010643930490674784
400,0.0243751488833263,54.225630981694025,4.045540291921699,0.03300218341942746,0.9604674351723224,8.69745331022389,0.14725660922016123,0.1802875858325123,0.034207275714161746,0.8457163222461634,0.4727719112629402,2.667995606187697,0.018149341831394133,0.011911683464003585,0.007290495333304132,0.014865255786650995,0.0014591277224084436,0.0019037906245353935
500,0.01872567908530238,54.61054865710975,3.9141587628050734,0.04491722765715625,0.9671143631368693,8.654498922521029,0.17840903662960103,0.3142656394972771,0.04572534187375964,0.8411794376421768,0.4702270013987748,2.3626283910149084,0.016092444962053608,0.01755951824659169,0.00894803185881357,0.015534989064143051,0.0015269802157965324,0.002582460322788064
600,0.013572733196740256,55.03023570695279,3.843333700151545,0.03790532475374192,0.9667163896979135,8.631052468552177,0.21457335394423857,0.4156673709129605,0.05508381739795202,0.8371989454780228,0.4676135094057546,1.9575433796146637,0.013927866274382803,0.01940920025442345,0.010915406765472055,0.016401858261249177,0.0014712439537624626,0.0033087809106193706
700,0.009211419043235192,55.428537034879746,3.726435334568145,0.04220618628658496,0.9659158893406402,8.608237675714754,0.24464573582761664,0.48722720856756707,0.08146431797213435,0.8352509246546228,0.4647061074223468,1.4649948790364207,0.012046087295468789,0.022653388509173283,0.012697931230239906,0.016404009110415427,0.001437981120950721,0.003617529432712795
800,0.008526479857075735,55.77913115539954,3.597032964215427,0.06405446756719055,0.953888145126602,8.58858074523279,0.2544170526481255,0.5606688979147245,0.0747698612362766,0.8324494821737098,0.46311196661655707,1.1876294860972614,0.010190093973808774,0.02481725058187741,0.013222599412520096,0.01686792686735771,0.0014073850794378456,0.004666734552914299
900,0.006503906657029945,56.06823791400798,3.5009958135111363,0.08102544482315949,0.9359457424397086,8.568500684255648,0.2704881530792059,0.6281281269706045,0.07677368485273343,0.8298072898776488,0.46207984223626647,0.9547205671754035,0.009224985000517771,0.027089602813191428,0.014777218861564117,0.016454986599170322,0.0012739522475917707,0.005115444417186474
1000,0.0036467288989711216,56.162941273049796,3.4491310053063837,0.0914358017878826,0.9288567330927074,8.558495721330228,0.291641910939415,0.7136427620313729,0.11820494683573449,0.8283495011707298,0.4603847049510291,0.7318213825438431,0.007080391693463748,0.030111680325146745,0.015537730621865533,0.016491272668634403,0.0012190076578803785,0.005430011889002417
1100,0.003286174589033526,56.397574895449445,3.3736438343478956,0.09669697057812891,0.906697446059289,8.547329139304612,0.29680401353693026,0.7262561412248102,0.15825020396290074,0.8269498627285337,0.45907894131516486,0.5490006966414492,0.006205130128750724,0.031094976944238358,0.015639532822053354,0.01606719845866013,0.0011044838549538996,0.00648510988209125
1200,0.0024672035921853865,56.494121584093115,3.354474081250266,0.13266137181515772,0.8946603730866701,8.538236920830514,0.3092685207490496,0.7827585943401641,0.16799945126212149,0.8263028166284494,0.4586030430316258,0.42147944515218827,0.005259959560766295,0.03261861826121476,0.016242203251089656,0.015582979411712768,0.0010194094093860752,0.0067604502085992745
