milliseconds,HR,G,ERK,PIP2,DAG,PKC,PKC_a,GpERK,bpERK,barr1,barr2,G_a,HRP1,Hbarr1RP1,Hbarr2RP1,HRP2,HRbarr2,Hbarr2RP2
0,0.08018833267069424,56.951658690876734,4.20919569526992,0.980913142447833,0.01623443139424845,8.849289642951009,0.008769985164999283,0.017820659044556333,-0.00751726043214529,0.8576761529995804,0.4834449898733646,0.01573333360353445,-0.000424521033152142,-0.00032250871931834886,-0.0003393164210069618,8.085568156746086e-05,4.6774709912793295e-05,-3.411144867831872e-05
100,0.05817079507695936,54.682950710978616,4.230502072677289,0.5550115329692229,0.46268838558050046,8.82944597695704,0.016866948551994478,0.017661854604345835,0.035450400977456054,0.857018869233247,0.48201549687164097,2.239799587455316,0.011322712295724974,0.002398213661512211,0.00041704868571187877,0.00617731016828953,0.0006181200313255521,0.0001345427299423665
200,0.04326329588985749,54.017783192100964,4.238938148548164,0.16565018788926175,0.8275054196346194,8.794765539310816,0.05295894326621047,0.04815752488278084,-0.0022730240668462492,0.8541070456541876,0.478929360536789,2.9117928296748032,0.01727566698620502,0.0038667330205114517,0.0025319640839480267,0.010260724621683823,0.0011011584252382921,0.00030089444301007633
300,0.031100820691403686,54.00412995632906,4.1117753354602495,0.08167653619425397,0.9466600945672706,8.738990982296947,0.09620095371229183,0.12155257502456257,0.013357905979437947,0.8499456434045877,0.4763251686731804,2.9483380100870487,0.01844597335162156,0.009541725659004435,0.0044304578575569235,0.012961764168001828,0.0012674367227361622,0.000730971196212869
400,0.024014271993123983,54.29557167582096,4.075223482804127,0.02928735437406678,0.9671711257349197,8.697388212730685,0.1416628369994134,0.19248919450513147,0.04164861691591183,0.8448895741418282,0.47353544273961484,2.739416614588566,0.018195633560335413,0.013496139813127469,0.007403710657103732,0.014490783308267727,0.0014770572792060343,0.001586412086061255
500,0.019433682777309398,54.61800340961299,3.942735432642568,0.022666401624139118,0.9863944306677772,8.654982490515078,0.18391833193969015,0.28956964053202267,0.030685330236701138,0.8414542847530534,0.4699675651357953,2.312878445554395,0.016144204349717084,0.01570485010098973,0.008659961237353811,0.015583406562527428,0.0014865543708255274,0.002813926387341725
600,0.014304914631464634,55.1269497414407,3.8588583705725656,0.04441301883033293,0.9431561036456513,8.636790321928386,0.21127034643906648,0.3757940183707183,0.0608760348824606,0.8370664562331038,0.467723899461561,1.8544595377207393,0.014631706453837117,0.01928041098233864,0.01100718604632968,0.016521913798900494,0.001467583186065993,0.003405167908721342
700,0.011787166528719435,55.46120876337044,3.701073591711201,0.05399863136924438,0.9549853930781484,8.598581804514934,0.2449504912353299,0.5033141524751762,0.08007636715160138,0.8360256585981756,0.46466574529333193,1.48533438683821,0.012767550508667798,0.023586996612241767,0.012318398502642054,0.016721972487145013,0.001454421327809482,0.003511111009415569
800,0.007825753088009278,55.7153065557406,3.5884241362682996,0.06242747251609045,0.9340509103043444,8.587204694683642,0.26535790896691464,0.5811317526815258,0.09193238667002357,0.831627331613601,0.4641402955809523,1.1723061582317766,0.010652744773323841,0.025647496352469892,0.013634769862678439,0.016650337100768946,0.0013742154063508543,0.004522811264313936
900,0.0056577644465197205,56.10269206930941,3.508218518816748,0.08180633515130523,0.95523093506449,8.564547843519216,0.2803911829927453,0.6461406287544733,0.07847722634839818,0.8309237693340507,0.4620662103852137,0.8894652416093511,0.008595146834691663,0.028153318032632657,0.014718108661909585,0.016421830040039113,0.0013362333434440172,0.0053285387794149335
