milliseconds,HR,G,ERK,PIP2,DAG,PKC,PKC_a,GpERK,bpERK,barr1,barr2,G_a,HRP1,Hbarr1RP1,Hbarr2RP1,HRP2,HRbarr2,Hbarr2RP2
0,0.0811927025802369,57.006001362354375,4.229766996895744,1.0162369986239095,0.02173065534984162,8.837324580681264,0.005005526182670142,0.0023884371708306363,0.0015932320822274661,0.8581633084211203,0.48326542551791574,0.025913882178674717,-2.6527294638757916e-05,4.890482587273887e-05,-4.374909290351414e-05,-4.7505527022124814e-05,-4.591720496623568e-05,-0.00037463727627698825
100,0.0576353609748394,54.68899299402865,4.225830121594585,0.5436060297253644,0.4470661781949619,8.829108006811587,0.014351344111429543,0.02904087541640132,0.004801689401584954,0.8557162991231738,0.48148938484855,2.2108410044394473,0.01145798397795397,0.002330032394854238,0.0006229809936478787,0.00588259549074847,0.0006737088868140006,0.0005387709417813832
200,0.044057844027044435,53.959493098370416,4.196418669563896,0.16495501827718909,0.817083343945732,8.791806406381781,0.051211857572256915,0.04786950977376122,-0.00721996041878048,0.8526672373576644,0.4787129729694764,3.0085368278221694,0.017293128917260463,0.004636858678531282,0.0027567533210959253,0.009973875150016139,0.001074901561460575,0.0009542178874894366
300,0.03144081731525084,54.04250086318929,4.135650342662528,0.05733138245879143,0.9521013363608334,8.748268085861566,0.09597027438461082,0.12479964169292998,0.025793076814475884,0.8493251295938269,0.4764765654942322,2.9791249968326636,0.018387646224920378,0.008293160502909843,0.0047041930347793215,0.012979493070018925,0.0012843894293077965,0.0008247918070470425
400,0.024197570944055176,54.2642339973149,4.069774854605133,0.0619246852712886,0.9754677985350817,8.690994337343573,0.15172871798593765,0.19754483741249784,0.03728557007143362,0.8441245118730043,0.4725061932728779,2.624226330960137,0.018398051824392785,0.01359227374373903,0.007427412819489894,0.014739165334938634,0.0014635753276824183,0.0014853642350882534
500,0.018036175495641654,54.62194508161709,3.946726960424476,0.0358262664299608,0.9595243081213922,8.664391252364588,0.17853960721283899,0.2989597894050297,0.039762315669099206,0.8406036950479635,0.469318012092084,2.2524495943908134,0.01650527596326675,0.01735217716201536,0.008699165385977488,0.016066236961445525,0.001464297009490001,0.002488391019843048
600,0.014852503986808726,55.15236371769632,3.8514823146886226,0.05814828738823553,0.9459984883292164,8.627926410861189,0.21955690089026197,0.41256546701727526,0.06708484299521544,0.8387284749363725,0.4673211139231998,1.8403759083548863,0.01474166920309462,0.02032687876743466,0.010904322854272657,0.016177837084520568,0.0014875866639335988,0.002952006366095616
700,0.010386174431308584,55.531978859615606,3.7143999479372174,0.07108556437584992,0.9451405292022343,8.602377979936959,0.24445039916793743,0.5013351632710199,0.08138883238412276,0.8359179076308726,0.466107904650086,1.4722805773658743,0.01258797052442781,0.023438484326654723,0.012703173665381755,0.016869367246512057,0.0013952269509060005,0.004002450558521494
800,0.009275347490299093,55.73029332466115,3.627650386725514,0.0690239586273094,0.949282076413692,8.592390590779665,0.2647404157132196,0.5746180897324249,0.1014367318232602,0.8327695944467295,0.46332865487327707,1.2366204643409944,0.010693197547328533,0.02615125125826722,0.013537306647193076,0.016521691386497415,0.001424746737701931,0.004692741631199499
900,0.0051449962398588565,56.00811540513172,3.5233299500245865,0.0663979146455025,0.924880483336617,8.562257768969896,0.2793931321876697,0.6331957661280814,0.10908223676038123,0.8304783107935543,0.462263187880834,0.9357124048624025,0.008916606031245304,0.027763717325649223,0.01472022068335605,0.01632535164324347,0.0012738096208041946,0.0054381851919692555
1000,0.004959389657254427,56.183607963936566,3.482051725214186,0.09647196368920978,0.9352261537283982,8.55010711008268,0.2849508692795832,0.6786094793038345,0.13274628642740882,0.8285725509425276,0.4611408958973528,0.8111794967067114,0.0076663435339485286,0.02887500479005839,0.01496123973448633,0.016339977876416636,0.001219582648061012,0.006093532676743158
1100,0.0044522579526381535,56.32313371025714,3.3832745081891744,0.07727307836779337,0.8999988609036382,8.543933337330836,0.29160405363415587,0.7523855252726536,0.15876373074457714,0.8264956944651418,0.45966926736477953,0.6128587161129325,0.0060201149545748844,0.030363703484078783,0.015967030005368803,0.016110319346165167,0.0011767714109379634,0.006247546469155933
1200,0.004037890532488879,56.547703861659144,3.36029787312139,0.10293411024722848,0.8903004738000249,8.540705891687567,0.3049503284955259,0.7911664768249681,0.14409180130784402,0.827150366068303,0.45864174368915783,0.4477904230607834,0.0053632294262187874,0.032584982549754886,0.01614247467725282,0.015633926702082777,0.0010976732941873411,0.006944483043234778
1300,0.0016038620332098801,56.56201995671843,3.312455020242505,0.13667330866108535,0.8571248811828132,8.536022215887664,0.30923464682043234,0.8208316236839529,0.19530090518484716,0.8248123618868993,0.4583965001811742,0.4685732067384284,0.0044931367200500335,0.032384949716174706,0.017045768171268374,0.015150067092004178,0.0010044103316040143,0.007503229051733502
1400,0.0010875986403289955,56.60995720544598,3.2622438967901073,0.15293944877996163,0.8605345899343657,8.524451632983515,0.3157828427898357,0.8420022803242059,0.192643084247557,0.8247824086076654,0.4572354996554989,0.3404662006098166,0.003209998094694201,0.03345931284481983,0.01754609626624474,0.014846964796316971,0.0008723803883479038,0.007973241017992683
1500,0.0009414621096549554,56.747845688428306,3.1737098176564453,0.15833845909965538,0.8280293061562394,8.536584922933956,0.3093357751196974,0.8551523399768904,0.21770522903567552,0.8243032149114999,0.45635682860169474,0.28078669711457754,0.0025182168033479734,0.03498740602575173,0.017470304188379308,0.014725594357194912,0.0007895346591993955,0.008451727831444747
1600,0.0029952919688479495,56.73105536046896,3.158944658003337,0.18638366770990833,0.841183886096308,8.525958513500152,0.31826933435346355,0.8366655566975609,0.2365568101905858,0.8223270733825473,0.45659613205647365,0.2047356579209134,0.0020743520865968623,0.03452990283164883,0.017839530238833886,0.01469781080912357,0.0007870664204927544,0.008485890466370424
1700,0.0013504720437206986,56.78694327200718,3.1202038052487775,0.20821138266235623,0.7948273973099319,8.53651644985528,0.31585822623787074,0.8381472831315684,0.24122125145334666,0.8221461096510307,0.4562727937964632,0.18942771488255913,0.002004735729076316,0.034114729162683495,0.017738443632475495,0.013971991134870172,0.0007214407979956759,0.008637803465430187
1800,0.002489235023659666,56.793683725943204,3.1559316623930953,0.2246871646002168,0.7644474432046048,8.525596438862266,0.3097088516196876,0.8649015158872584,0.29958229047658747,0.8234606133220443,0.4561547322923628,0.10613748731907757,0.001324358413197255,0.03561943325074471,0.017834894210843534,0.013928152724141862,0.0006450613587294533,0.008932075432274603
1900,0.0007076497802247263,56.777805822967906,3.1325188244477387,0.23957497309297354,0.7789633973587229,8.529413171465261,0.30951667063103333,0.8312807280802199,0.29282516224160354,0.8212670224181063,0.455445400404873,0.143059229997361,0.0012113818290799602,0.03517575774164408,0.01778140793510101,0.013601140696103377,0.0005865260163505455,0.009522893203548844
2000,0.0006800893221656125,56.91248319380697,3.0911158757285597,0.27141240593925225,0.7307023104175672,8.53856747020929,0.2990013387999694,0.8330014839705371,0.30191429638894435,0.8226874315736158,0.4554182553501566,0.11002504521142023,0.0012052698860695538,0.03520693285255832,0.017678784809951848,0.012991834873531826,0.0005256113516638035,0.009861159857934714
2100,0.0010835003788072502,56.84238089875353,3.0558961754942624,0.2928600503370356,0.7371911304595181,8.539116543150561,0.3069843287906859,0.851894637961477,0.3631901278938879,0.8220896963473447,0.45464717338024246,0.07233418145446716,0.0008095739197093629,0.037441406786622985,0.017232171640338575,0.012773934176002134,0.0004588163526674537,0.010330379432519667
2200,-0.00013367938785564804,56.8512181585822,3.113019307112679,0.2885464377351069,0.7050333393823316,8.552970340094237,0.3024670075618711,0.8103894498689336,0.3550506454737248,0.8221085674478622,0.4553018857754958,0.12467940353175275,0.0008365210861040302,0.037546434822343794,0.01776970010682556,0.012519945590907643,0.00046299321880910466,0.010247676458386965
