milliseconds,u,v,w
0,0.09929151604943114,0.551945214626398,0.19994368789386652
100,0.09915646903225071,0.5601396479438282,0.19976628673949318
200,0.09711901456992683,0.562777802500301,0.19975738638136536
300,0.09579454088305103,0.569241548022712,0.19953605971746183
400,0.09447935671795422,0.5831763579900874,0.1994126767003715
500,0.09221275986766178,0.5888289803911431,0.19935508942283423
600,0.09092625616344542,0.595305388397755,0.1992712683051571
700,0.08959080676621572,0.604282112095037,0.199044334438801
800,0.08803756173000447,0.6084745973541614,0.1988452728945887
900,0.08735090015489091,0.6108017677343195,0.19877372464459353
1000,0.08541746136959942,0.6209194477158185,0.19867626436371605
1100,0.08450168848611515,0.6303620314935258,0.198579107438651
1200,0.08391045932282996,0.6350948756194398,0.19829593910063625
1300,0.08168834350770778,0.6411591749198979,0.19819206081305982
1400,0.080761243250768,0.64926339191428,0.1980887068547712
1500,0.07959547636984839,0.6517933763679501,0.1979333129288951
1600,0.07739565677256298,0.6616232894683927,0.1978377061583934
1700,0.07697528326789983,0.6685229998340458,0.19757961205760896
1800,0.07576399174592383,0.6756482875325354,0.1976222016648567
1900,0.0740642649985879,0.6827305263956008,0.19742165883397836
2000,0.07368606322946698,0.6885511855343358,0.1971664923408017
2100,0.0722228148062815,0.6889284825940198,0.19717039752385626
2200,0.07071202197724115,0.6964722623190155,0.19697056875152652
2300,0.07065147680908851,0.7026450448027014,0.19678797201003367
2400,0.06814215329360683,0.7091460891442898,0.19679227169572672
2500,0.06838369563974607,0.7177977177856038,0.1965092036348683
2600,0.06720708964633107,0.7228190345578085,0.1963505558393223
2700,0.0656238882660853,0.7244537982726774,0.1963621533415268
2800,0.06457456936141776,0.7317683675033231,0.19604234991319652
2900,0.06393643054369974,0.7428752844173486,0.1959899143706828
3000,0.06236521916065275,0.7406056049765313,0.19578416707848292
3100,0.06175086846097003,0.7495283071818357,0.19575676603771458
3200,0.06093078256299219,0.7522127055609231,0.19552514466220347
3300,0.059097887124199576,0.7599229261750736,0.19549778751058777
3400,0.05873015823594209,0.7631393300555921,0.19536078973417348
3500,0.05866373141399578,0.7666292645447111,0.1951444106681713
3600,0.05751533661714406,0.7725981758502369,0.1949255420591543
3700,0.0558308374190769,0.7758300731082185,0.19487596948535826
3800,0.05525121609411936,0.7831863865167052,0.1947809313713342
3900,0.05376161067490866,0.7900273067225879,0.19458549136351347
4000,0.05268239702872984,0.7942571811982331,0.19439317115492394
4100,0.05257494795729275,0.798112923464335,0.19429465568503074
4200,0.052176813756913125,0.8027610814024075,0.19421320876552065
4300,0.05153356275591781,0.8041212768530245,0.19404276682745125
4400,0.05088552953857046,0.809722817843688,0.19384691044609478
4500,0.04994081217422251,0.8151488191375159,0.19368106407502741
4600,0.048067107411836604,0.8150715068990455,0.1936669247276392
4700,0.04804734142996274,0.8216989109899125,0.19341397867181226
4800,0.047578847882558506,0.8285799718621439,0.1933226809204078
4900,0.04555100114161165,0.8333029794266259,0.1931129428346993
5000,0.04623523471275534,0.830415929667817,0.19308590915631854
