milliseconds,V_Tumor_Volume,C_Cytotoxic_T_Lymphocytes_Coverage
0,1.0143050394824402,0.10090134828439616
100,0.996845079041591,0.09818555138258178
200,1.064452537574399,0.09585134476118776
300,1.121205019754204,0.09441887863284576
400,1.1931923141974352,0.09308946696168191
500,1.16380586595155,0.09138392742634004
600,1.291845373916213,0.08934846506398675
700,1.3031104620260534,0.08774838352710902
800,1.3742446282535,0.0848894371691234
900,1.3600440720982574,0.08444724892703759
1000,1.4800588963679484,0.08305700057371385
1100,1.5341358469963118,0.08014231958245786
1200,1.606338001660059,0.07879088623282586
1300,1.5641337207786958,0.0772377705611668
1400,1.7066809970344738,0.07553476478567551
1500,1.7356164865590271,0.07399698747036887
1600,1.8200607635576582,0.07405039532215844
1700,1.8534615985404668,0.07229153173499889
1800,1.9150679615981487,0.07081154178243315
1900,1.9276935655323224,0.06938292030948237
2000,2.0277414193617735,0.06783922927249657
2100,2.126449911753478,0.06601691289883621
2200,2.131788693307428,0.06453847190883936
2300,2.2018626775443737,0.06318702355924848
2400,2.34184323684328,0.06276367889386908
2500,2.3706948480639287,0.06149445623590277
2600,2.4596166220658655,0.06005408492989263
2700,2.503532902061082,0.05944902751048737
2800,2.6610225253320294,0.058275825727656466
2900,2.720082017735688,0.05646594711136886
3000,2.7589247698296178,0.056226095521567494
3100,2.9422082494696267,0.05538964764473224
3200,2.952412605457385,0.054525761408779204
3300,3.1262826876691556,0.05207675521183505
3400,3.2153628888980506,0.05232953660929696
3500,3.224830092068525,0.050266328625896084
3600,3.3673760883969948,0.05036060288891927
3700,3.496070512721737,0.04930512192679687
3800,3.55832006021131,0.04839960860367016
3900,3.6777072883848954,0.0468916828437523
4000,3.76215744360154,0.04677740219200689
4100,3.8390321807727763,0.0448511400803933
4200,3.935512747854091,0.044227436761448614
4300,4.133359254739891,0.04354621761119468
4400,4.165240226195188,0.04375441222552571
4500,4.298990417216767,0.042687648599092444
4600,4.474379996026737,0.04225113744539796
4700,4.612585022024728,0.04033294775905561
4800,4.644424806213901,0.039629432362968585
4900,4.759538333922224,0.0386824962488855
5000,4.934373623972366,0.03849704986183351
