miliseconds,V_Tumor_Volume,C_Cytotoxic_T_Lymphocytes_Coverage
0,0.9726323739258114,0.10060256846186162
100,1.0490815406119645,0.09732076401163593
200,1.120385062623088,0.09626032405823183
300,1.1604494168442239,0.09444681921305415
400,1.156663702787934,0.09247406841408232
500,1.170399095177077,0.09113403431929526
600,1.3093764181279093,0.08901904669875745
700,1.3352964633578617,0.08687330780254483
800,1.3760904996154821,0.08639685225485404
900,1.4171327750041682,0.08355693180289749
1000,1.5039632304398964,0.08310431552436717
1100,1.5199830039505973,0.08054283625860252
1200,1.5367459409205906,0.0793079318346315
1300,1.6121681958991863,0.07764573915958566
1400,1.70523208522087,0.07549813556181799
1500,1.7750063882794922,0.07534748796632887
1600,1.7993515144845902,0.07350001043315327
1700,1.791154221284016,0.07212371266399954
1800,1.9690964131550133,0.07029820858216297
1900,1.9497416770540195,0.0691156207951522
2000,2.0555467505207163,0.06863129933506935
2100,2.1053908688069476,0.06610042828515898
2200,2.214855393087535,0.06517167712603866
2300,2.306183672319103,0.0647401118271895
2400,2.2702871334911925,0.06354964099057814
2500,2.4139540905764605,0.06242699279890165
2600,2.478225205309245,0.059830191864046686
2700,2.5098079703516953,0.058604211260465666
2800,2.5918848662515996,0.058132841642373666
2900,2.669345307477235,0.05710326792410075
3000,2.8448916649153255,0.05695527532154919
3100,2.8589147453349,0.054171653504112564
3200,3.0235696910892926,0.05381293930665082
3300,3.0849530687792046,0.052823202705606434
3400,3.1787213176715365,0.05265438305127546
3500,3.2954301549909584,0.051304308811003764
3600,3.3363087451064617,0.050736190560265855
3700,3.492805463625847,0.04885050692032145
3800,3.592488100410777,0.0490702587804746
3900,3.664806062419799,0.04640643878418225
4000,3.7610275381763776,0.04692172228389415
4100,3.81929860197734,0.045420646440167654
4200,3.99413819984221,0.0453263630316305
4300,4.116879737374324,0.04307573942044661
4400,4.21793070138882,0.042284402246816837
4500,4.313493953760281,0.041408690432995436
4600,4.473252025613019,0.042022382203983674
4700,4.592276931436186,0.041174251869129416
4800,4.667501453652391,0.04059491035947787
4900,4.7634554926844945,0.03877128201828292
5000,4.965415094557681,0.038057182355074694
