milliseconds,Dsh_i,Dsh_a,APC__axin__GSK3,APC_axin_GSK3,GSK3,APC_axin,APC,B_catenin_APC__axin__GSK3,B_catenin__APC__axin__GSK3,B_catenin,B_catenin_0,Axin,TCF,B_catenin_TCF,B_catenin_APC
0,100.0,0.0,0.009659847272031034,0.00482972314415627,49.99999992383336,0.0009808371082602352,97.99999780164664,0.002020046019967905,0.002019915012690377,1.0000763714747056,25.099925172195764,0.0004929523279135612,8.169965587258783,6.830002941654658,2.049998543788825
100,100.0,0.0,0.009669385835196444,0.004833516303188572,49.99999606680693,0.0009732541453027628,98.00034895757247,0.0020154174989455297,0.0020153856216772546,0.9998604365783578,25.097704263930183,0.0004965963553292651,8.167314893641551,6.832724872949101,2.049653789892892
200,100.0,0.0,0.009670081875010061,0.0048354610278601795,49.99999391896695,0.0009718159227365973,98.00033780937028,0.0020155141720297697,0.00201543811369972,0.9997022986102504,25.09779040900043,0.0004956459273465477,8.167248177644986,6.832724520407756,2.049670990496644
300,100.0,0.0,0.009670400735218581,0.004836720986520751,49.99999194892072,0.0009704353696863175,98.00033225837917,0.0020155522658161693,0.0020156303169948766,0.9994582655031886,25.09799784518881,0.0004951486011967526,8.167275319733646,6.832730072607618,2.049686029419938
400,100.0,0.0,0.009670444743514368,0.004837372504053244,49.99999063805103,0.0009698461479339131,98.00031690061292,0.0020157140020726806,0.0020156073818540223,0.9993870804508231,25.098096029545005,0.0004946616963220037,8.167286102165745,6.8327815993009215,2.0496901501059077
500,100.0,0.0,0.009671115381639598,0.004837476027285486,49.99999031029124,0.0009690919646159103,98.00031042951939,0.0020158269447719803,0.0020158420353782133,0.9992670019067963,25.0981714423267,0.0004944255505114648,8.167268413463873,6.832756253755939,2.0496990275733977
600,100.0,0.0,0.009671508369996322,0.004837797607499647,49.9999894139716,0.0009686540927546604,98.00029240100154,0.0020158380047980992,0.0020158395103253477,0.9990312398556221,25.09823733243664,0.0004941171977802379,8.167174312866681,6.8328208053468655,2.0497011793363358
700,100.0,0.0,0.009671474909889692,0.0048372434082615875,49.99998921948394,0.0009682592163862956,98.00028755940228,0.002015920735780921,0.002015848244818664,0.9990015275594342,25.098309065614387,0.0004940271464419564,8.167246333781533,6.8327539243794835,2.049704149433088
800,100.0,0.0,0.009672178602524685,0.004836963861639738,49.99998893921001,0.0009679108127565983,98.00028102690182,0.002015952263764223,0.002016026569628676,0.9988640412688464,25.098595256649208,0.0004939595944582121,8.16717787701936,6.832775856417752,2.0497274510270724
900,100.0,0.0,0.009672453093307625,0.004837106194511384,49.99998838893442,0.0009676997755899264,98.00027972422362,0.0020160775505292587,0.002016116429334257,0.9986270804703598,25.098657334781866,0.0004938475303442561,8.16715128229156,6.832829637511347,2.0497347630174496
1000,100.0,0.0,0.009672694655453238,0.004836719503264257,49.999988188888835,0.0009676976415992682,98.00025638462256,0.0020162268950402146,0.002016105179089721,0.9986446599594312,25.09883841630019,0.0004937975520326821,8.167148464872414,6.83287191183547,2.0497292159288105
1100,100.0,0.0,0.009673320425339922,0.004836626041495555,49.99998811631219,0.0009674370029855591,98.00025109926995,0.0020162528728481996,0.0020163293379572276,0.9984012169758786,25.098866448270932,0.0004937110114500117,8.167128253770068,6.832870652544935,2.0497333240589004
1200,100.0,0.0,0.00967314640052937,0.004836149625449036,49.999987971987196,0.0009672577661849856,98.0002542638025,0.0020163527564773976,0.002016406487081508,0.9983679647216475,25.098989511416526,0.0004936245574825468,8.167171879692127,6.832901861676752,2.04975621727201
