milliseconds,Glci,ATP,G6P,FDP,PEP
0,0.03450047078477603,1.1892425830390518,1.0110531379929895,9.144021840617471,0.009499834385959399
100,0.03441377370669248,1.1397227354159285,1.0187531709872055,9.129099466776285,0.009548065806980985
200,0.034487394866706524,1.126103211298052,1.013201874292304,9.133298599099966,0.009508029372352081
300,0.0345148656163852,1.1258588415692519,1.0108329839234091,9.136911228769966,0.00950834779649752
400,0.03451754074547557,1.1264556741427036,1.010281368338989,9.138313469567702,0.009512833679123086
500,0.034516178779101854,1.1263140911609595,1.0103288570103783,9.139544100970454,0.009515698959771016
600,0.03451401967494919,1.1267317085087096,1.0105361372016348,9.14029026330928,0.009517351608147973
700,0.03451363031708716,1.1275918637583355,1.0105179048297679,9.140702822933358,0.009518206149609484
800,0.034512501584705445,1.1273601987129616,1.0105770803706406,9.141372000711053,0.009519074707386287
900,0.03451377439738993,1.1279152416193678,1.010756179709416,9.141814011195786,0.009519955274061465
1000,0.03451301141162104,1.126884890003756,1.010765930455173,9.142017917042514,0.009520770634786135
1100,0.03451232978031173,1.1266538628257918,1.010741660215084,9.142370329148472,0.009521765173958429
1200,0.03450994292478338,1.1272543693330888,1.0108228072978718,9.142759963918323,0.009522784943718278
1300,0.03451165133880275,1.1266739871520495,1.0109223136925356,9.142851882002493,0.009523032030074888
1400,0.034511686824713235,1.12675077706305,1.0107822470160714,9.143104169612496,0.009522742196149259
1500,0.03451150884448778,1.1272918676022208,1.0108787613880186,9.143390952186612,0.00952378252885261
1600,0.034509360716828724,1.127234533003514,1.010916577958512,9.143684470966948,0.009523260444047039
1700,0.03451032338464974,1.128393324835498,1.0109175638599508,9.143442037340646,0.00952366194962974
1800,0.03450996622277213,1.1272320006406606,1.0110048153347198,9.143802600490197,0.0095245534046526
1900,0.03451000351776383,1.1278563645782187,1.0110078008329275,9.143479636678842,0.009523982191190902
2000,0.03450955171686507,1.1271501481262989,1.0109211202218507,9.143826448622914,0.009524776013092349
2100,0.03451006647732289,1.127456410298361,1.0109124536182594,9.144085571171011,0.009524943144172824
2200,0.034510302778800364,1.127874261861841,1.0110105954457107,9.143898036326258,0.009524490446958238
2300,0.034510501032964,1.1275069285473591,1.0110158322093565,9.143906059661745,0.009524122923481204
2400,0.03451029544112666,1.1283507805412725,1.010862872210984,9.14406305116717,0.00952432796568162
2500,0.03450936505605721,1.1282254222400885,1.0110043440845298,9.143739655385348,0.009524844797748542
2600,0.03450869410418915,1.1271835164397532,1.0109392574119613,9.143817328149128,0.00952510534925935
2700,0.034509606214111525,1.1269446390346733,1.0108928992988042,9.143694667293586,0.009525193165086904
2800,0.034509877596395795,1.127453941739484,1.0110107017505485,9.143871367470858,0.00952448804316616
2900,0.03450899813870173,1.127933352736557,1.0108787057991968,9.144174237254989,0.009525361834510328
3000,0.03450816226372896,1.1270889538269453,1.0109067105970202,9.143876213035435,0.009525426608548576
3100,0.03450914243585225,1.1286565437816578,1.0109318279326291,9.144220490685436,0.009525214059027433
3200,0.03450977582911533,1.1272808560172667,1.0110088515648266,9.144005648462164,0.009524579109336165
3300,0.034510011253511,1.1273346246817497,1.0110936413085,9.143779822322625,0.009524260483255984
3400,0.03450888315163788,1.1272333880341172,1.0108877618364962,9.144231229865161,0.009524458580873404
3500,0.034507928354590156,1.1286613041238307,1.0109041103102778,9.144213040336318,0.009525357931567164
3600,0.03450885733872598,1.1280520342217064,1.011071076032219,9.143738949064895,0.00952455366934427
3700,0.03450792650918621,1.1285992882892377,1.0109367860423497,9.143850008614216,0.009525132119921145
3800,0.0345083620616901,1.1273502012528767,1.0108867815708902,9.144071065940741,0.009525408693979056
3900,0.03450818789224592,1.1275599376761192,1.0109648862114498,9.14386102751362,0.00952535539708064
4000,0.03450983320592916,1.1269498660381345,1.011086813215312,9.143784527026893,0.00952450364627507
4100,0.03450999159010499,1.1277296715659983,1.011089148227487,9.143866879352677,0.009524898345027611
4200,0.03450810485718149,1.1277791188536643,1.0110055339894954,9.14387039625085,0.009524382421300425
4300,0.03450980125676278,1.1285448499833766,1.0109484907186794,9.144140630768476,0.009524796686536753
4400,0.03450906748317982,1.1274424144130148,1.0109231052151213,9.144281546013495,0.009524427586894355
4500,0.03450940150435015,1.127828816024065,1.0109093328852607,9.143760487173994,0.009524905195899856
4600,0.034510450653062755,1.1275496085337924,1.011056861320242,9.144176920380472,0.009524370816348951
4700,0.03451004925696761,1.1275553063261303,1.0109627058942232,9.144038681919012,0.009525077781226882
4800,0.03450956521315708,1.1273216419018541,1.011045254736191,9.144033778885705,0.009525158706402638
4900,0.03451051878303599,1.1285401533744932,1.0110784941984403,9.144120771887382,0.009524547966237045
5000,0.03450898832624625,1.1283365279273532,1.010976906128277,9.144040147296286,0.00952503583792082
