milliseconds,Glci,ATP,G6P,FDP,PEP
0,0.034500300638266077,1.1896644062135673,1.0108974017152772,9.143723285916337,0.00950003999107905
100,0.03441154419200898,1.1395581156564192,1.0187539429502157,9.12903259135604,0.009548015019354828
200,0.03448700830906757,1.1261327699254975,1.013131033087475,9.133334378096894,0.009508113897948737
300,0.0345138731285088,1.1252850897749591,1.010670220465882,9.136879975297818,0.009508315108142372
400,0.034518524340134055,1.1256814793357557,1.0104129374679622,9.1384345586083,0.009512301166938778
500,0.034516779590965614,1.1270366869955541,1.0104656249530768,9.139628451424537,0.00951575247895261
600,0.034516427350965384,1.1268542275861875,1.0105072959262609,9.14016341776147,0.009517077729834119
700,0.03451544043991296,1.126299671952564,1.0105571215322708,9.141003635018507,0.009518018347766638
800,0.034514617539790134,1.1272314418080256,1.010775842341737,9.1414508277022,0.009519046071850707
900,0.03451142262112496,1.1279048628449342,1.0108219288136109,9.141872207589262,0.009519786941534441
1000,0.03451069032600971,1.1268633392116385,1.0108407198959612,9.142222253889278,0.009521533263532611
1100,0.034511679463982516,1.1264968704721687,1.010852220234753,9.14248314611542,0.009521740517351029
1200,0.034512386233826645,1.1277852491681524,1.0109415206659134,9.142693893929023,0.009522817937418868
1300,0.03451022213139797,1.1268806092389065,1.0109056167543264,9.142846317264489,0.00952216929543942
1400,0.034511693879559484,1.1275642384857973,1.0109584528557953,9.143260503681836,0.009523305680315706
1500,0.03450980825345161,1.1274747467409145,1.0109773894673004,9.14336757693933,0.009523612199463554
1600,0.034510803367667806,1.1279485223397419,1.0109709706794074,9.143316840562763,0.009523453595180897
1700,0.03451029806313081,1.126983490480048,1.0109843632674045,9.143813611228813,0.009524320834963766
1800,0.03450955175903247,1.1278449104801243,1.010913786833822,9.14368944663791,0.009524233877044149
1900,0.03450862408917228,1.1275523368339002,1.0109895312558965,9.143475628744989,0.009523771952846398
2000,0.034510882642341895,1.1280338015165623,1.011005753330556,9.143514301142238,0.009524758565415901
2100,0.03450926235793965,1.128421941815976,1.0108737418128597,9.143992076828969,0.009524042582919008
2200,0.034508835600504065,1.1277476252763337,1.0110254330121773,9.143936052278972,0.00952507684759798
2300,0.03451001857267933,1.1270433809447047,1.0109958147610756,9.14398352349589,0.009524018151040568
2400,0.03450815551938455,1.127177804829294,1.011074507879741,9.1440274144705,0.00952404466579642
2500,0.03450977848692542,1.127438689875413,1.0110848733083622,9.144179905988437,0.009524857129636159
2600,0.03450889404389462,1.128075124106874,1.011091991056453,9.143823628664933,0.009524358024168471
2700,0.03450910053092493,1.1285642713331472,1.010872417376197,9.143927151469224,0.009525361286102782
2800,0.03450940834435989,1.1269097276253544,1.0110341415705284,9.143831763501812,0.009524499488048432
2900,0.03450788070529074,1.1282141688048983,1.0109425929844673,9.144107382651104,0.009525238394056357
3000,0.034509055612717214,1.127178928584215,1.0109646425316388,9.144199981667615,0.009525418171676372
3100,0.034509342317663554,1.1271836006661569,1.0109641149040187,9.144140548775573,0.009524692151084011
3200,0.0345077904816461,1.1270858713723015,1.0110397108053089,9.143801706785132,0.009525036108422353
3300,0.034508597751599965,1.1284082044879922,1.0108875627010543,9.144060271252611,0.009524343461981718
3400,0.03450835285257126,1.1280873700056742,1.0110545769924317,9.144104499018852,0.009524480531879704
3500,0.03450939886226249,1.1282517743977458,1.010965734823351,9.143842522365642,0.009524558630037535
3600,0.03450968356212025,1.1274253579271936,1.0109277837000266,9.14427627223314,0.009524682839807624
3700,0.03450868152785402,1.127743474199341,1.0110159150939515,9.143790253275636,0.009524813741885865
3800,0.0345095461196322,1.1282541280772878,1.0110007771705578,9.14399107795802,0.00952544693773129
3900,0.03450810710126673,1.1273063260398157,1.0110434098248124,9.143844139170179,0.009524688113163298
4000,0.03450877800054183,1.128447811676299,1.010976602248399,9.143847033646542,0.009524786843537702
4100,0.034508015868853284,1.1286754524604903,1.0109599042314925,9.143878523143783,0.009524380972805316
4200,0.03450855015841789,1.1279354972894442,1.0108848823215422,9.143952161116518,0.00952464364314372
4300,0.03450941145259336,1.1275219937206922,1.0109613820174872,9.144058835814763,0.009524710684594451
4400,0.0345077841392298,1.1278278626714822,1.0110066964962325,9.143757988626799,0.009525194595351255
4500,0.03450779376597429,1.1285197933361018,1.010909366891728,9.14407444490355,0.009524378256789921
4600,0.03450779440095206,1.1286738174448525,1.011069011530291,9.144206767511145,0.009524541326142876
4700,0.03450981040576357,1.1286100118272944,1.0109701683595216,9.144117601647167,0.0095243605654548
4800,0.034508755342498525,1.1278824615887835,1.011062831331148,9.144152357935258,0.009524354565894266
4900,0.034510242599165714,1.1277049195064337,1.0109813507122236,9.144038443132198,0.009524573151482352
5000,0.034508361246897004,1.1271359813823871,1.0110500171049346,9.144128727936367,0.009525249607315616
