milliseconds,Akt,AktPIP3,AktPIP,AktPIPP,ERK,ERKP,ERKPP,GS,HRG,MEK,MEKP,MEKPP,PI3K,PI3Kstar,PIP3,R,RP,RHRG,RHRG2,RPI3K,RPI3Kstar,RShGS,RShP,RShc,Raf,Rafstar,RasGDP,RasGTP,ShGS,ShP,Shc,P_I,internalization,E,MKP3,PP2A
0,10.00007326294076,0.0010606758993313681,6.284586272897096e-05,-4.71803447863962e-05,999.9999998766448,-7.582897977050691e-08,1.3056172177143317e-15,9.941087918205394,330.2299352911196,119.99632410496139,0.00549280303022603,7.345586381616826e-06,9.989469632829804,-0.004279158290351156,0.00013119397608722102,80.09373693416957,-0.0037989660637882568,-0.13574957909149518,-0.1384439820734294,-0.00037331598276980595,7.515740409555851e-05,-0.018692219089096084,0.15308989207861118,-0.015336872747378404,100.00192670676024,0.006123440053357538,119.99641019342602,0.002324272344502393,0.015023794576725315,2.3078322089348116,996.0002135729827,799.9994330621014,4.488726552142411e-05,7.0,2.4,11.4
100,10.002549047793826,-0.0016779434396745514,-0.00043732438158098963,-6.053201044125139e-05,999.999999797539,2.5702295645884387e-07,-1.0018978308312432e-15,9.916829960225908,328.4379307325962,119.99321280265255,0.003456587490409781,-5.372063064096503e-06,9.994682704943948,0.004225048848725224,-1.8700805934664126e-05,77.65639206654737,-0.01056796482924326,3.27163920862446,0.041605413901913614,0.0009296800726853547,0.00013614493165739998,0.11970200398282722,0.2479350291670105,0.051688876344059206,100.00769949294202,-0.00375296259862825,120.00132610154041,0.0025896323561713265,-0.006243841203929515,-1.699780896787656,1003.6802639841792,800.0008299002582,-2.3956507484741647e-05,7.0,2.4,11.4
200,9.996595871752636,-0.002116347723197873,-0.0005738138030011603,-4.306239676749349e-05,1000.0000002436597,-1.377648101702705e-07,3.9961229508608073e-16,9.911729389896553,325.6609549725248,120.00219074975954,-0.004982665773720575,-7.186733924888572e-07,10.000962596162534,-0.012762740742031967,-0.0001223048150899185,74.47767563233698,0.003492653105944604,5.882057526990273,0.20925209115733095,-0.00041438543580367735,-0.000277310724010477,-0.062273366607830255,0.17865150660876944,-0.11090502287311815,99.99472272497901,-0.006986384928198241,119.99966985429073,-0.0007754030332982655,-0.019240662351679365,-2.0328073456956854,1003.540552694002,800.0023087434598,-3.4806169773682084e-05,7.0,2.4,11.4
300,10.002083907941094,0.0006805230492082432,-0.0007702190016892078,-0.000119587054079605,999.9999998209088,7.639568923848132e-08,-1.5178656571532981e-15,10.097865632954123,321.03282691522827,120.00727383786102,0.003926155731141683,-1.765946173555281e-06,10.017814552454967,-0.013633560143200435,-4.285473561931608e-05,72.44404047469446,-0.0061762239745355016,9.121916972123238,0.0005991445571554843,-0.00037700560369885395,0.00013252198264532655,0.06798669910233687,0.07351676919351767,0.07084376485134634,100.0006701419299,-0.0017566825773982118,119.99859577707302,0.003149984890736716,-0.014155815337464047,-0.8026018582981866,1002.8911316707821,800.003313159091,3.381380360568444e-05,7.0,2.4,11.4
400,10.002846605531584,0.002118931092366141,-0.00012547591719389535,5.558941056031947e-05,999.9999997214102,5.34260188967989e-08,2.615395030566355e-15,9.869289390262027,317.54033111509625,119.99408272399386,-0.00497494185105714,2.712333907339788e-06,10.016333914496137,0.002110558922890052,0.00010051120257041116,67.46117470695611,0.005220669817567433,11.691607967424815,-0.046689560125079604,-0.0013241032251121298,-0.00024875872723599914,0.04732305734764909,-0.27054339177754944,0.15719004380136292,99.99835283540813,0.0026089100892829208,120.00226727658199,-0.0028235153133175997,-0.029485765067187697,-2.6633995508472856,1002.6512729322706,799.9986630192432,5.290579636517751e-06,7.0,2.4,11.4
500,9.998996695718484,-0.0023126656883534938,0.0007216502580662455,0.00014264962614742732,1000.0000000712853,-8.658093060928145e-08,-1.4636729286710952e-15,9.926592091050107,317.4224064094906,119.99767245478792,-0.0009241661498153634,1.8146101036910322e-06,10.000638239676446,0.003179244050464888,-2.5621688079623695e-05,65.94247767212507,0.017033687630515427,13.755649866145435,0.11722828215931175,0.0012054366054674384,-0.00013888406095168744,-0.020086511361894013,-0.03343018818217033,-0.07922491943025303,99.99330067270664,0.00529286515049643,120.0020775823818,0.0017719844775867118,0.024748903056312367,0.508062685526455,996.232034278957,799.9973742505493,2.5658952149536262e-05,7.0,2.4,11.4
600,9.996336065256747,0.0015256206557902542,0.0004309712667196993,2.9638424118532323e-05,999.9999999915109,-7.40353144318533e-08,1.3672808715025316e-15,9.949661124823136,315.33065833384217,119.99269729781295,0.0028405398796116027,8.735136071311333e-06,10.009208765613627,-0.0014832147384736915,8.01773227037552e-05,62.63124905859633,0.02615299484837372,15.284115544473472,0.2597326578534547,0.0021690113249468058,-0.00020419394637125315,0.1294969635560253,0.11216708123804778,-0.029629370542468045,100.00096140305752,0.006289023543485702,120.00189268524285,0.0011856842789178083,0.017395111666413453,-1.1731435400212158,997.3840520456365,799.9974504651402,-1.3943208476301643e-05,7.0,2.4,11.4
700,10.000575396892074,0.00326326146160845,0.0005601748910313161,0.00017384234845477042,999.9999997591175,-4.619835634788722e-08,-6.616271904249199e-16,9.853181432571441,309.2753601697146,120.00859966675677,0.007886397436833148,-6.707716493159117e-06,9.992163021395331,-0.004799619244582698,0.00013190274874240606,62.277061584652394,0.024439764431420985,17.03912965997645,0.6967004807514936,0.0023429525324873933,0.0005635185948778438,-0.04778201888206104,0.02465486544253426,0.10569391990145274,100.0070349346636,0.007061609472099583,120.00107240164812,-0.0004380709801707466,0.0025352132442232472,0.30902342879618555,995.5401278669206,799.9958171344439,1.360922101153709e-05,7.0,2.4,11.4
800,9.996711464229717,0.0009588373275005008,0.0004454011814664972,1.600730814926723e-05,1000.0000001006196,-5.3548778924132785e-08,-2.458973361097801e-15,9.788802173376197,310.58738586849756,120.00379042755925,0.008655529990375875,3.542814220722927e-07,9.994204409760203,-0.002369593088240918,-1.1039010777275794e-06,60.70827679374236,0.0387390199696648,18.41650406517793,0.847364226662867,0.003344160004632584,0.000474523300257476,-0.013262868820865449,0.005247272612134554,0.031688794497602785,100.00626025997067,0.006779044589189015,119.99855686813231,0.002179376756364815,0.02263512461693834,-0.4884980675660593,1001.0506881321127,799.9961875148049,-5.158046470371578e-06,7.0,2.4,11.4
900,9.99994373369584,0.0031120819212608177,-0.00012766388328576785,4.767100386926131e-05,999.9999997922012,-2.3998626269144735e-07,-9.25800884349536e-16,10.057049231029257,305.54869029411617,120.00767561796556,-0.0011787339542349987,7.14435100792963e-07,9.983566508945666,-0.0007837587399549591,5.194225451842536e-05,56.343188404220385,0.028570591515573063,20.750958955366087,1.0050565214716363,0.0038922557634402995,0.00037865015545916666,0.09677683006877369,0.08122339856619704,0.08406205419315146,99.99565818311876,0.0070661709216959375,119.99798504491852,0.0009974041249195954,0.05843307140551461,-2.5093741222227823,999.3553191140091,800.0030289751357,-3.608316055128541e-05,7.0,2.4,11.4
