miliseconds,x_Tumor_Cells,y_CD4_T_Cells,z_Cytokine
0,0.5000942817835377,0.23000916087889786,0.0005619935731513419
100,0.5013322639056719,0.545706768315465,0.0016422724674196125
200,0.5038751238751606,2.088425458553332,0.0029192072804880994
300,0.5034442796509839,2.980255721126689,0.0060559272415062915
400,0.5054934465057463,3.9100241673413287,0.00654232994390384
500,0.5082170298153297,5.287532115294958,0.007500820606665644
600,0.5093644891841632,6.53800915832538,0.010284425543129253
700,0.5107675382888998,6.7951190473125,0.012004114169189848
800,0.5109670779386549,8.4798478295576,0.013755816750840541
900,0.5139927059977463,9.632539785659239,0.015588282740350642
1000,0.5145920330683286,9.330836196796735,0.016074092441387234
1100,0.516160942658452,10.828016821803415,0.01874056271656663
1200,0.5172960135043503,12.445552612774168,0.019904653073234954
1300,0.5202846472454467,12.557776377091031,0.02351641868847339
1400,0.5205635567876357,13.212622198696181,0.02507493570373633
1500,0.5212821671193327,14.79895645931226,0.02519435216485955
1600,0.5230275456498897,15.42607198314998,0.028315142443480643
1700,0.5251842297907572,16.698057667189747,0.02955100419476591
1800,0.5273111959994284,17.14565687670453,0.031106527999557248
1900,0.5273892188525477,19.19640818834174,0.03398313602065412
2000,0.5299426989692176,19.89502726102901,0.03375185300550299
2100,0.5303442915536154,20.682222782856158,0.037458199950869804
2200,0.5325820236361839,20.915460213013787,0.03926926825902831
2300,0.5332251727767623,21.940320077555757,0.04028337042464898
2400,0.5358049066891452,23.423088909280636,0.04206120865794551
2500,0.5379354967984881,24.313317402652626,0.04283036387144244
2600,0.5386925006777168,24.799604507020817,0.04640913577332716
2700,0.5389309000384597,25.62878224473728,0.04738550465014974
2800,0.5405223557005879,27.893926764090466,0.048502083380092056
2900,0.5438190700283518,28.642069113061282,0.0514454760026748
3000,0.543721351343178,28.480119303461652,0.05109060906837395
3100,0.5450913334605606,29.758795794370734,0.05479854962596608
3200,0.5473729736420787,31.3124397487652,0.05531386264892844
3300,0.5488538808377886,31.86474209594355,0.05654615648923065
3400,0.5490133034396188,33.351513289613614,0.05863908719448263
3500,0.5523592432798088,33.96816705268502,0.061375106637804044
3600,0.5519371131662194,35.419926707715476,0.06262257845527644
3700,0.5547196957385048,35.33165986749754,0.06322501553282481
3800,0.5561878635530259,36.75954290633177,0.06461958216834288
3900,0.5576971608059598,38.040007087559204,0.06864273938963646
4000,0.559569428143702,37.9892308567548,0.06877889792580169
4100,0.559850288325837,38.76578553285061,0.07013831082091922
4200,0.5620453620015616,40.17749103277318,0.07322814178660673
4300,0.563755898666908,41.13205332570503,0.07430648946271806
4400,0.5648961333852083,41.86199143338351,0.07578211667291353
4500,0.5656359621363958,42.58687885838134,0.07780450244036381
4600,0.56815522644845,44.29082916180339,0.07926115178144397
4700,0.5681356079982071,44.603486793846706,0.08164907543679915
4800,0.5709246907901478,45.87037934454806,0.08263731098430284
4900,0.57242412692747,47.143755003593945,0.08310554215959375
5000,0.5735272908803656,48.0829818072902,0.0852048213078944
