milliseconds,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s21,s19,s23,s25,s26,s27,s29,s31,s33,s35,s36,s37,s38
0,1.0,14.0774258421,104.07239819,108.094519859,1.79487179487,25.1885369533,68.8788335846,1.0,17.7476118652,0.0,1.0,0.759332005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.81914621,2.507671281,852.608418,3.930695895,0.012942682,0.004015031,0.000988831,0.043352951,0.0,0.0,0.0
100,1.0,14.213172448399998,104.66980870444313,108.84866767199993,1.7910507792700001,25.05279034700002,68.72800402200005,1.0028924454999986,17.78280542979999,0.08545853847468944,1.0,0.759331096279513,0.15082956259999966,0.13574660629999977,-0.7541478130000012,0.0038210155999999977,-0.002892445499999995,-0.13574660629999977,-0.03519356459999999,19.018003061685057,21.814556433590305,823.0673985431278,32.86926066893998,0.04670593110802701,0.004064628992420473,0.0009888650569796513,0.043352973102679396,0.17725816390758695,0.0008399831162813134,0.010741911626889705
200,1.0,14.348919054699996,105.26052827091281,109.60281548499994,1.7872297636699996,24.91704374070002,68.57717445940007,1.0057848909999982,17.817998994399996,0.1714034847969967,1.0,0.7593303718221089,0.30165912519999927,0.27149321259999953,-1.5082956260000029,0.0076420311999999945,-0.005784890999999989,-0.27149321259999953,-0.0703871292,11.838279990540492,30.370994746025396,795.6286701825996,58.62281989760462,0.09576422755921261,0.004289118951282874,0.0009891753785182186,0.0433532043680089,0.6137609308996707,0.0016514105281040924,0.03183174151514602
300,1.0,14.484665660999998,105.84465934101465,110.35696329799994,1.7834087480699994,24.78129713440002,68.42634489680005,1.0086773364999988,17.853192558999996,0.25782940248053626,1.0,0.7593304209861685,0.4524886877999992,0.40723981889999955,-2.2624434390000037,0.011463046799999994,-0.008677336499999987,-0.40723981889999955,-0.10558069380000001,9.242515353980995,35.06663657904637,770.1263384077124,81.50304211985079,0.13408993125372587,0.004678545246499309,0.00099012977375891,0.04335392502264038,1.280786889359845,0.0024363079966203014,0.05790681634871356
400,1.0,14.620412267299999,106.42230394270008,111.11111111099994,1.7795877324699994,24.645550528100017,68.27551533420004,1.0115697819999994,17.888386123599993,0.3447309386990519,1.0,0.7593322558732626,0.6033182503999991,0.5429864251999994,-3.016591252000002,0.01528406239999999,-0.011569781999999985,-0.5429864251999994,-0.14077425839999996,8.49112557826536,38.538228968808525,746.3944145211269,101.79215361619603,0.16156789892747128,0.005184585499017048,0.0009920151674857756,0.043355356452015756,2.1524306380897174,0.0031965334768727796,0.0871174661633407
500,1.0,14.756158873599999,106.99356438622236,111.86525892399995,1.7757667168699993,24.509803921800017,68.12468577160003,1.0144622275,17.923579688199993,0.432102824241233,1.0,0.7593371876588052,0.754147812999999,0.6787330314999992,-3.7707390650000017,0.01910507799999998,-0.014462227499999983,-0.6787330314999992,-0.17596782299999997,8.513313596702835,41.77524856204158,724.2770014258958,119.74537827751057,0.18251951613639703,0.0057709689480524426,0.0009950252775753187,0.04335765130163806,3.2053349085686653,0.003933783113439649,0.11894981856729347
600,1.0,14.8919054799,107.5585437390606,112.61940673699996,1.7719457012699993,24.374057315500014,67.973856209,1.0173546730000005,17.95877325279999,0.5199398739497225,1.0,0.7593467270796235,0.9049773755999989,0.814479637799999,-4.524886877999999,0.022926093599999964,-0.017354672999999977,-0.814479637799999,-0.21116138759999994,8.886302864752379,45.131443328661604,703.6309885652869,135.59339418891744,0.2004626760154186,0.006417651182039573,0.000999294251372389,0.04336091834284214,4.418446053754755,0.004649603052809968,0.15338286866768974
700,1.0,15.027652086200002,108.11734614683606,113.37355454999995,1.7681246856699995,24.238310709200015,67.82302664640002,1.0202471185000004,17.993966817399993,0.6082369874809236,1.0,0.7593625272935625,1.055806938199999,0.9502262440999988,-5.279034690999997,0.026747109199999966,-0.020247118499999977,-0.9502262440999988,-0.2463549521999999,9.439539667910378,48.716700305949544,684.3262120983194,149.54464550760366,0.2174949820754431,0.007115526339354918,0.001004925782586783,0.04336524414237452,5.772792226636726,0.00534540245911281,0.19056409345935488
800,1.0,15.163398692500003,108.6700770721649,114.12770236299994,1.7643036700699999,24.10256410290001,67.67219708380004,1.0231395640000005,18.029160381999993,0.6969891502891019,1.0,0.759386356487702,1.206636500799999,1.0859728503999984,-6.033182503999996,0.030568124799999964,-0.023139563999999977,-1.0859728503999984,-0.2815485167999998,10.100853033287745,52.548974262194555,666.244784089474,161.78746774561787,0.2346780724652292,0.007861367709043287,0.0010120105769699296,0.04337070609733469,7.25128259972485,0.006022466198387794,0.23068562852765673
900,1.0,15.299145298800005,109.21684349513136,114.88185017599993,1.7604826544700003,23.96681749660001,67.52136752120006,1.0260320095000006,18.064353946599997,0.7861914347886979,1.0,0.7594200868048753,1.357466063399999,1.2217194566999978,-6.787330316999994,0.03438914039999995,-0.026032009499999974,-1.2217194566999978,-0.3167420813999997,10.836914212359867,56.612746602574134,649.2801617285639,172.49202270225112,0.25246323535037773,0.008654584430150658,0.001020634991842926,0.04337737889855242,8.838525895028834,0.006681966691080007,0.27393836286768536
1000,1.0,15.434891905100004,109.7577540975617,115.63599798899993,1.7566616388700003,23.831070890300012,67.37053795860008,1.0289244550000005,18.099547511199997,0.8758390016731955,1.0,0.7594656905507825,1.5082956259999993,1.357466062999998,-7.541478129999995,0.038210155999999953,-0.028924454999999974,-1.357466062999998,-0.3519356459999997,11.629882993751254,60.88166264758424,633.336167596616,181.81205309102188,0.2709788594557511,0.009495434502399478,0.0010308844940209408,0.0433853371249518,10.520666412657596,0.007324974794944249,0.32049571053416104
1100,1.0,15.570638511400004,110.2929194397387,116.39014580199994,1.75284062327,23.695324284000012,67.21970839600009,1.0318169005000004,18.134741075799997,0.9659271013809021,1.0,0.7595252387904564,1.6591251885999991,1.4932126692999979,-8.295625942999996,0.04203117159999996,-0.03181690049999997,-1.4932126692999979,-0.38712921059999966,12.468374078041935,65.32703029449911,618.3260397661044,189.88647117718648,0.2901971122037024,0.010384135023098923,0.0010428443926932902,0.043394655796473273,12.285235845277692,0.007952469721219489,0.3705089407989707
