milliseconds,MPFc,preMPFc,StgPc,Wee1c,Stgm,Xp,Stgc,Xm,MPFn,preMPFn,Wee1Pn,Wee1n,StgPn,Stgn,FZYa,IEa_1,N
0,0.9997777148310576,0.00025515576844537837,0.7999589035159163,0.00019146541041787109,0.9999032956059152,7.072313758159406e-08,-7.066512482034793e-05,-6.572672639500171e-05,0.0055798318574424195,-8.440799466420236e-05,6.200102287650338e-05,-0.0004050315522016361,-0.003956198809187893,0.0009673420828435556,0.0026873315897459,0.010300245839598923,1.0
100,0.9989159069709378,0.00142093573214773,0.786066546160556,0.013980127295810246,0.9999109530378361,-1.0354014563946583e-08,0.014019671310699616,0.00011548575680213655,0.0003800296045192615,0.0009551986022090187,0.0020137360257224835,0.001640202821164072,0.0017475761630304492,-5.53230132910856e-05,-4.4964388865652297e-05,-0.006594150772666878,1.0
200,0.996696060788554,0.0029282555509221935,0.7824632510059463,0.0176178343103481,0.9994748770732365,-1.182182372697605e-07,0.017951673170803206,9.366128369461843e-05,0.036995147571646556,-0.0008859764898805889,0.004515172752973142,0.0020286805475805258,0.0005821711911761854,0.005100518303887022,6.0057141094259145e-05,0.011873718920900866,1.0
300,0.9955552424570243,0.004846875866952941,0.7809118121035907,0.018806403875934498,0.999699060105289,1.6524730465871064e-07,0.019081419377709876,0.00020741737360895944,0.026232171586125685,0.0002996607752969243,0.0035129642440748223,0.004780986624274585,0.009348728043123627,0.009414994350226134,0.0014023510221724232,-0.008613172348183774,1.0
400,0.9938456571013894,0.0060106363427605185,0.7805564850379086,0.019013752104807914,0.9994002981746456,3.413391388905987e-08,0.0196407653382115,0.00020180707561037636,0.051757712297737915,0.0004265573182581846,0.005807514737072131,0.007549797147236791,0.013890249449173218,0.01535206092715603,-0.002959285707500375,-0.007695972705905874,1.0
500,0.99290310934559,0.007551501464528976,0.7800935379032387,0.01933962302547242,0.9991901731882559,2.0905379559201826e-07,0.0196882221082454,0.0002246338728857138,0.07913739186360341,0.00024196466705689808,0.0035601879958307627,0.00865406781043025,0.0169583376446826,0.018269387675938668,-0.0009528872815818211,-0.0032414065146947097,1.0
600,0.991871195176544,0.008684431815065573,0.7803008305655533,0.019502639917518733,0.9989907606626177,8.985323890600531e-08,0.020005532804703574,0.0002606460851072087,0.1053019816839124,0.0009215576882504425,0.00568362840998782,0.01121433779187817,0.022494605714267903,0.023447653111685052,-0.001678807171954729,0.009189734104301156,1.0
700,0.9909778888676639,0.00947265033164473,0.7802719992661007,0.01971205174305609,0.998711232806637,2.8871505395076956e-07,0.01975382413135055,0.00031165930154248276,0.1119171842482866,0.0009773601425167604,0.0111513342557942,0.013124019071845915,0.014267182078950951,0.0263714334005715,3.4168804580142354e-05,-0.00116893556207918,1.0
800,0.989940335105351,0.010016471159524193,0.7798951144934657,0.019586652959505603,0.9984258161306817,2.0016018677171915e-07,0.01990634582348213,0.00035321581123386116,0.11736381100219405,0.001090273723645025,0.011733958461021722,0.014953954447401083,0.011730460105894484,0.029796279959326002,-0.002304513080920598,-0.006431176723078957,1.0
900,0.9894057845841744,0.01077061078659498,0.779958731620181,0.01939632096260603,0.9980963860285677,1.8395611953467022e-07,0.020152414070630256,0.00042458681769593507,0.14019896754943928,0.0023298532760312523,0.012290594810302691,0.01748624513735871,0.026990458191631407,0.03627128783295512,0.0025197518213694353,0.012226215816894925,1.0
