milliseconds,MPFc,preMPFc,StgPc,Wee1c,Stgm,Xp,Stgc,Xm,MPFn,preMPFn,Wee1Pn,Wee1n,StgPn,Stgn,FZYa,IEa_1,N
0,0.9997756293947495,0.00030874994742106514,0.8000890963605165,0.00015644309129156985,1.0001955781835328,1.8456620358845452e-07,-0.0002479215395152581,1.6224226297971775e-05,-0.013263292574674216,0.0004029474113143557,0.003769758285080532,-9.169692336766445e-06,0.00796643389138679,0.00129138129148963,0.0012189340847610542,0.0006804093993665318,1.0
100,0.9988366572686788,0.0012824308963552372,0.7860341197614307,0.013794929238711603,0.9998973593190627,-5.364043362820577e-08,0.014058398363608988,8.121073728260375e-05,0.03025430617061299,0.0003291697311643884,0.0008970228500794963,0.0003564761416617232,0.0036185322079584368,0.00011347430724048427,0.0010356215898621724,-0.008567490009684937,1.0
200,0.9967794527819126,0.00308380082370061,0.7824518604539658,0.017821232744977523,0.9993630495269227,-1.6377817413122695e-07,0.01745731819338358,0.00013739514057846844,0.025567362274201217,-7.665826602853775e-05,0.0013701158663834674,0.0021442648810378437,0.012649655804763009,0.004218379629924618,0.002798282456570217,0.0036967904989185247,1.0
300,0.9951209116366445,0.004816780317213289,0.7807163078504389,0.01908148892594379,0.999603075373484,4.1184290300764326e-08,0.01901416807305624,9.933417382207819e-05,0.033826553739798274,-0.0005553689958831282,0.007871293393911955,0.005065516591186949,0.008592848249784792,0.007606804090934467,-0.00014307269632769838,-0.0008846114532188893,1.0
400,0.994125403605233,0.005846018110319117,0.7806427271499021,0.01940798941642066,0.9989969515293482,-9.119394299217598e-08,0.019755586862781845,0.0001429298561081575,0.05090545772149072,0.0011701042912142389,0.007828404600356944,0.0073062714598519036,0.018789974204363263,0.012045129963397586,-0.0001262126096728013,0.0015415654169311998,1.0
500,0.9924735579026692,0.007571719664299101,0.7802259557116233,0.01940390636136601,0.9993044406581941,4.791834825787747e-08,0.019492661447488818,0.00021554472350661797,0.058186941999425715,0.0010108487852838247,0.006648989572779429,0.010002850447122133,0.006374029591678579,0.016735162046773583,-0.0029282605971490522,-0.007817002174542563,1.0
600,0.9918776883149328,0.008373030384890416,0.7800633152399161,0.019317296439185627,0.9986053374484973,-7.322129648365018e-08,0.01962244374659348,0.0003618621762309215,0.0984356663644596,0.0003178410954211158,0.007604149237342777,0.012064801946838146,0.018515890121916696,0.021238600674688315,0.0015889034512784153,0.006005898689306103,1.0
700,0.9909497106049009,0.008905223998132039,0.7803354245840323,0.019626441206267928,0.9988592118459191,-4.3854309327631126e-08,0.01973274213210815,0.0003586712495956246,0.08723879152033948,8.262534694834756e-05,0.011215341228911224,0.013061019100432631,0.025469462766174022,0.028167375816284375,0.0022497891280477277,-0.0067686265198678,1.0
800,0.9902175044556005,0.009844004492764718,0.7802091138690511,0.019639721501596312,0.9986243739618781,2.3527510319522007e-07,0.01967766960081075,0.00039525583939891405,0.13506390997656262,0.0011246974693361598,0.0101977439257082,0.01530926251949156,0.027207767672461358,0.03139275405553016,0.0016060779369610357,0.008920141911201189,1.0
900,0.9891914343025604,0.010643831119860484,0.7798642613336232,0.019723112803690157,0.9981525886493366,1.392786403418429e-07,0.019936016468102478,0.000422106292162365,0.12308816038210255,0.0014669594075963602,0.01271549131940184,0.017566128919680252,0.025463184853899798,0.03577803350989485,0.0002075467197942738,-3.520397914193868e-05,1.0
1000,0.988987560897292,0.010936934484565505,0.7802584638834914,0.019865974970783965,0.9981893237479063,2.7788683742525816e-07,0.0200639237007958,0.00043975434919942257,0.14328835527148961,0.001946074196350683,0.015537757242806524,0.019859082422497305,0.03285577154663108,0.03814735593823658,-0.001621356434740496,-0.003640172005737987,1.0
1100,0.988193837255225,0.011544844575829567,0.7803042906626091,0.019932263654260093,0.998018330805793,2.0976578275689017e-07,0.019911198850664245,0.0004981468957612082,0.14512047361100539,0.0027489339248681533,0.014209789244443584,0.020883750108533945,0.023475445063140914,0.04055672797083552,0.0004425129444726255,0.011363117483237924,1.0
1200,0.9880734393231383,0.011977888711912348,0.7797569931838826,0.019907157793520938,0.9976552498573537,2.41958714872045e-07,0.020059115722656236,0.0005443437802171326,0.16822182095892588,0.004160597556350669,0.013844928242634884,0.021682293727156646,0.03524397960836769,0.04684874295329394,0.0008624025346650344,0.0055587179039436555,1.0
1300,0.9874538503708007,0.011936857454479461,0.7799253824570243,0.019961408671234988,0.997305861788491,3.43235131928711e-07,0.019747249912195036,0.000667577573503523,0.18610018229376807,0.003650998213255555,0.017941144059740056,0.024474833393095603,0.03448038999264891,0.04868241639097824,0.0008856599142470286,0.00986803790603776,1.0
1400,0.9876540575853919,0.012415101511081989,0.7799185330735764,0.019767292022472648,0.997277367264908,6.166957391394243e-07,0.019832186308020108,0.0007091698253101115,0.19446309600661835,0.004134432134329761,0.022250809508369027,0.02468664068856936,0.03510637789192805,0.05106016514893903,-0.0013939401594314895,-0.0013772275411654926,1.0
1500,0.9875311347887165,0.012884135128837432,0.7801538633776696,0.01988183732072707,0.9972373656881981,4.4524950154049345e-07,0.020267993240094047,0.0006840831076216078,0.22295990929915796,0.004725112586552279,0.01959981247971012,0.026231694453871506,0.0452517106450935,0.054470600062862584,-0.0011401436921124747,0.012878931699960542,1.0
1600,0.9871186862822603,0.012625366286065282,0.7802925862397682,0.019639637085137305,0.9967330117409534,7.436794249791388e-07,0.019947363735919054,0.0008285818130429489,0.2423933331427545,0.0063202032843534765,0.020880164115799293,0.02736389288122414,0.04299717325259919,0.055998377253067465,-0.0006327694173560599,0.0028666982999568987,1.0
1700,0.9870095616098332,0.01290066523652588,0.7799166687437644,0.01969657367631868,0.9969661445738333,8.229334673945845e-07,0.019769344962693024,0.0008982050012733081,0.23449797651135895,0.007347371375951002,0.026862836637627677,0.027702645334161276,0.05518166626179583,0.0587982105371265,0.00306529114514923,0.013481715983548824,1.0
1800,0.9866631709696708,0.012848717241608701,0.7801909508508401,0.019767176787914172,0.9965670799321512,7.547421138862198e-07,0.019836860682561627,0.000935470634391299,0.2603718593817762,0.008496709325933377,0.028825249550277984,0.029888693847430786,0.06228880900483722,0.05806726272666993,0.0037940049080042366,0.0130841786246793,1.0
1900,0.9868042217807472,0.013325815904383358,0.7801191852663928,0.01985054931559923,0.9965095728407108,1.0262926609846824e-06,0.020044795541812314,0.000969247299831403,0.28465958484071685,0.008812552276272848,0.030864337119150292,0.030242359738863,0.05893439532396535,0.06205807572784462,0.003030921170865666,0.020778027000390522,1.0
2000,0.9868223772422607,0.013072964594770635,0.7797955846904036,0.01973177618169428,0.9960258633966679,8.318058472065213e-07,0.01991924542706551,0.0009428052535964212,0.3039968155765278,0.009297436884059013,0.034628414539821455,0.03008101042993564,0.07136367283021156,0.06271313573619973,0.0037463153950851773,0.014715611616263856,1.0
2100,0.9864826646961051,0.013705228887718456,0.7797597148029192,0.019576177761206272,0.995774595550733,1.1790289107990014e-06,0.020288288788178854,0.0011077663449295865,0.31673391861973704,0.010252871252946534,0.033459711396131825,0.030639299055655447,0.06077678288441686,0.06105088833732476,0.0038803834820238174,0.02415240009334047,1.0
2200,0.9866366691152608,0.013373192366416937,0.7798051704669023,0.019538562056790696,0.9957951528562737,1.306751270295729e-06,0.020167146825628614,0.001130335844677003,0.3295601331021187,0.010771070691689671,0.03776607036445064,0.03158036847747309,0.06750323496210076,0.0645325800345403,0.002279310760728099,0.03242784414073975,1.0
2300,0.9866987755932005,0.013761552921664397,0.7801843882911403,0.019651479670447485,0.9956605345199667,1.2659914752332213e-06,0.019879278996587178,0.0010915262393877611,0.3095036519618721,0.012570670472951675,0.04417825819351698,0.03168533946408856,0.07447654484565387,0.0648525227398565,-0.0015996499176119988,0.026482881620750486,1.0
2400,0.9861935491130763,0.013857881879903125,0.7802718583388115,0.01972862855111211,0.9953578178277092,1.5499643504448279e-06,0.020144563141914335,0.0011747255265563664,0.34268208596215416,0.013504426025303105,0.04033573771483736,0.03239399417426058,0.0908114602525218,0.06435999023394653,0.004567178594245348,0.029990625014977523,1.0
