milliseconds,MPFc,preMPFc,StgPc,Wee1c,Stgm,Xp,Stgc,Xm,MPFn,preMPFn,Wee1Pn,Wee1n,StgPn,Stgn,FZYa,IEa_1,N
0,1.0000340159941599,-0.0002814636958125799,0.8002576922997134,3.363715081985667e-05,1.000154183298896,1.7945103138938654e-07,0.0001873001056773652,2.4905205574344477e-05,0.0017953771912777008,-0.000585126375056198,0.0032521017771088745,-0.0007248375761287176,6.141163708652203e-05,-0.0009246798280040736,-0.0012952773686362947,0.0036336279056578304,1.0
100,0.9984877425065584,0.0015625761223726144,0.7858084397492346,0.01399371452595971,0.9997861921569141,-1.0380583471309931e-07,0.014082785227772595,0.00011150487814432864,0.006124495794299415,-0.0006029016029339848,0.005917110959615899,0.0002664206172571218,0.013236118909511391,0.001490586429703708,0.0026893482975150216,-0.00013011041861672333,1.0
200,0.9969495727810309,0.0030046008238850327,0.7824355936252146,0.017447890386283284,0.9996538836591387,-1.3436716488193247e-07,0.017614179347791966,0.00013518324920459873,0.046636933767936574,0.0005644471248674482,0.005481012671643292,0.0022732210472607814,0.010521766804191892,0.005021179834019502,-0.0029092420462999663,0.01068272300236032,1.0
300,0.9955025392818998,0.004488994506795758,0.7809597726269015,0.01856260494560635,0.9993444500672638,-1.604852725717269e-07,0.019011857073749305,0.00010340493689937102,0.06432259878965489,-0.0004917318641938313,0.003770658743202655,0.005276067906957635,0.014033856287155297,0.009416915440452119,-0.0008618855267963425,0.0037721330313067675,1.0
400,0.994064652109844,0.005810926188175405,0.7806759509070637,0.01918994949035126,0.9994821297798628,-5.112536283504644e-08,0.019790097396609245,0.00025476420177871623,0.06077417915335692,0.0009635420675521912,0.003670321801239631,0.007395854870180556,0.00490907848867682,0.012159806569107506,0.0020686139440879475,0.012611062608296154,1.0
500,0.9923612362801852,0.007587429631674286,0.780028385237351,0.01941400670858463,0.9989043892467514,1.6304120558660148e-07,0.01996377827755899,0.0003106785871950277,0.06981300770031491,0.0008517878425678257,0.004805251825977518,0.009123762516898623,0.01620960907683835,0.016992266645876178,0.0019373076199174623,0.0025113481402716585,1.0
600,0.9918715532903356,0.008482431342261796,0.7803269174555714,0.01957113971176893,0.9987735980756645,4.6610093838671546e-08,0.019569283753835775,0.00029002150879111856,0.08915923022584891,0.000846325396316543,0.007475730716154053,0.011461073856484245,0.018481715754926985,0.022951331712006705,-0.00030026141020439955,0.012600301825895159,1.0
700,0.9904499527272838,0.009044525879578599,0.7800939915815177,0.01948531656096077,0.9985284103971918,5.018094425389938e-08,0.02009994135670306,0.000307078394485619,0.093793362778059,0.0013587501946819998,0.012149497886786527,0.013628911190920181,0.011883805314718093,0.02828906820745603,0.0004949158185378247,0.00259123871366489,1.0
800,0.9898596889770838,0.0102853654635536,0.7799667007810815,0.0194543890141964,0.998392698418918,3.3839724325145313e-07,0.01976113602432533,0.00032613261901035884,0.11840130098560808,0.0006504956817895224,0.012933245640009776,0.015267421502375764,0.022651252114254897,0.03250509542148074,0.0021901561637827347,-0.006337893271577798,1.0
900,0.9891175823973798,0.010241421393000653,0.7798191338418581,0.019915138304398543,0.9981431419873465,1.590472011795304e-07,0.02005874617062783,0.0004532936130613403,0.13632082074587687,0.0006894873055963901,0.013550466670042123,0.017753975339792227,0.02916177687873105,0.03659827417537836,-0.001413708373136082,0.00010736313360792862,1.0
1000,0.9889357443983576,0.010805227455007496,0.7801219178869899,0.01943324130709067,0.9978760954887446,3.2958704108160907e-07,0.019904878927633655,0.0005307701384307501,0.14571619383891574,0.0028124217815375394,0.012447741124104662,0.018645979989818304,0.026302607432002873,0.03757869942436532,-0.0011854905426772042,0.00022455834488079723,1.0
1100,0.9885929423258528,0.011830642175581165,0.7801112032192314,0.019845746709384434,0.997942206377807,2.685639045837098e-07,0.020182485518449523,0.0006232801749441654,0.159894374803947,0.0024509020459900933,0.01566807762002185,0.02112809296145051,0.02388792249646727,0.040673890832405746,3.158625672648307e-05,0.009700167560176652,1.0
1200,0.9879602844519318,0.011581958947838691,0.7799846497636932,0.019582652716777657,0.9976613481367478,4.166845847590825e-07,0.019837737875121473,0.0005872695292406293,0.15881180850623483,0.002871269645808334,0.012500943322368636,0.021806969931398572,0.022847285238512063,0.04612559125644567,-0.001301884725379697,0.0003451378193245159,1.0
1300,0.9880409973812992,0.012147933556554207,0.7799848849719535,0.01984213761101078,0.9973109031083405,2.3834485179808558e-07,0.019974178513350083,0.0006417364148534214,0.19922133163537878,0.003567424000711544,0.014289739169170479,0.02477932957684725,0.03378633930981748,0.04986019100875926,-0.00030289063395159515,-0.0001495008343228993,1.0
1400,0.9876378029819695,0.012746221635423436,0.7802410688218753,0.01982894169318452,0.9973963699162715,6.765717537122296e-07,0.020139240514351387,0.0006788728995771851,0.1909798543294132,0.0043204433729849695,0.0161782715725632,0.024594809868183673,0.0320663414936303,0.049983075597078805,0.002608962610993041,0.0004075366361855799,1.0
1500,0.9870717131136652,0.01288489302564844,0.7800807991547446,0.01960911322961667,0.9973848468361262,6.229967009911648e-07,0.02002407827404716,0.0008163245412640015,0.2042597220479121,0.004157150882381021,0.021346979883161823,0.025881541928137193,0.03628923580254665,0.054133073586667656,-0.00012499073420045776,0.009097682031099544,1.0
1600,0.9874109479949332,0.013000443642001319,0.7802131771086329,0.019482688956151486,0.9967449929102807,5.273181593850772e-07,0.01992380499778892,0.0008196510927240653,0.2147757553550751,0.005969586669278699,0.026097736228784744,0.026860512605644055,0.05228938027144694,0.05611013793806697,0.00035204078052388497,0.009843107806023805,1.0
1700,0.9869384877643201,0.012876598563265024,0.77985312780325,0.01945956361019434,0.9968816096233968,8.184296236452132e-07,0.019923777509799977,0.0007801734236996862,0.2367474647142852,0.006531358273636947,0.028539563479116663,0.027555462009939843,0.045595811233058586,0.0585842513358863,0.001263289978484055,0.011732935232291632,1.0
