milliseconds,MPFc,preMPFc,StgPc,Wee1c,Stgm,Xp,Stgc,Xm,MPFn,preMPFn,Wee1Pn,Wee1n,StgPn,Stgn,FZYa,IEa_1,N
0,1.0003375836206896,0.00032273004212874664,0.7999808823930866,5.9120343946895816e-05,1.0001526820588982,1.777964547639222e-07,-0.00018588587438929738,-5.6138124638736984e-05,-0.012419863153388446,0.00017899310944471608,0.0022489284761098914,-0.0005202033532036624,0.001710247516795246,-0.0013360390612185034,0.001668178712309809,0.003246424868492031,1.0
100,0.9988608905252182,0.0011921069262256724,0.7861133917062824,0.014015739073854491,0.9999078777642494,-1.775401283677411e-07,0.014148273852682658,7.021880773432215e-05,0.00716103776616504,0.0005355176353895342,0.0021791121659650715,0.0011931083742049346,0.004839982065062534,-1.1133984230132267e-05,-0.0014391879223853235,-0.00922465508578052,1.0
200,0.9969314711424351,0.0027941727860103316,0.7821427937182706,0.0174071790966234,0.9997356153619418,1.8480966265294365e-07,0.017945200134112074,0.00010495960881619579,0.013880229028382214,0.00042004398640789497,0.0010000648456967402,0.002621698060622328,0.012197505922409153,0.004863038119460231,-0.0030211246742582326,0.001295331014218506,1.0
300,0.9953786478677145,0.004365681791281444,0.7811940494717922,0.018707679450022944,0.9994982683397934,9.990434983018346e-08,0.019034314748684274,0.00011486387937742101,0.028589458562550362,0.001026761024823215,0.006778115423104648,0.003996784724627246,0.0018394023388055014,0.01030936088895302,0.0010562509702970867,-0.0014191299998189521,1.0
400,0.9938072039792029,0.006282409863648398,0.7803673944909998,0.019006714183650086,0.9990355904962874,5.823928789731103e-08,0.019250279451967316,0.00017152902698015993,0.07738594503577405,-0.00010364596109021357,0.005721768448045617,0.007193123183994165,0.007474085141920435,0.014955430163454774,-0.00021741992691928595,0.0028426663836453505,1.0
500,0.9923790309987497,0.0070587305107922245,0.7803199632091851,0.019318710182154687,0.9993247634393041,-1.9713603956688327e-08,0.01972228534730463,0.00027221399587889784,0.0751415355396337,0.0011796420365251274,0.009112922916884855,0.009918131332154667,0.02051112418188216,0.019246674899037673,-0.0013369824342000327,0.010833297819188752,1.0
600,0.991828411324545,0.008233044474856644,0.7800609325573392,0.019704570413430343,0.9989230420606917,-5.72517670786763e-08,0.01989035463894285,0.0002556605216526202,0.0694540860940808,-0.00027373054206582866,0.007146358191755003,0.011822935000642867,0.02093517808371257,0.02230429613747377,-0.0001373003736510155,0.0033133133277828764,1.0
700,0.9904843798893128,0.009474780019401432,0.7801319275098696,0.01936544775612057,0.9986082660686807,6.430654047847817e-08,0.01995586024739901,0.00029406366770834094,0.10914066189879104,0.0007974435497682438,0.012546101518955629,0.014071687892980553,0.011070144565802159,0.027214718176558638,-0.0025058876381412105,-0.002646868758206276,1.0
800,0.9898639064560703,0.009917245549881503,0.7798860061426268,0.019679522374088633,0.998561773366053,-1.3447286788787527e-08,0.01991387487480152,0.0003558718867254241,0.10950520247981448,0.002304044797289004,0.010431599647757498,0.0157571481360303,0.01604941995790713,0.030836863797125837,-0.0015254299609473235,0.005848093872506267,1.0
900,0.9896959957214105,0.010810203477215181,0.7803563627289726,0.01963629507364216,0.9983291725354664,3.504621267483896e-07,0.01977508192154646,0.00039723055871475067,0.12875422547604595,0.0011872508952194285,0.008389473985684969,0.018123373052704943,0.027227357689451857,0.03467773755719418,0.0023831665741147813,-0.0027939184642310003,1.0
1000,0.9890208744754071,0.011179713643617467,0.7802636975237638,0.01981359772376238,0.997982975649614,3.8123749703820745e-07,0.020064374958145104,0.00044913667517197035,0.14718810673031948,0.001696681081667183,0.014166910744382841,0.018715421923148387,0.028986172784606565,0.039771737958394,-0.0027209495405668346,-0.0003487280063206588,1.0
1100,0.9887490162730561,0.011598909319064347,0.7798458115489915,0.019816721400852385,0.9981349753171225,2.1715897639967563e-07,0.019744683808483716,0.0005176353456551652,0.16189188340912372,0.003492633998803021,0.016321440577968166,0.020748896639548816,0.020985080304801104,0.041735841080296855,0.0024328168915423304,-0.0007299112994444143,1.0
1200,0.9883528586704939,0.012053831390806024,0.7802426748209661,0.019660100283034655,0.9975895550751402,5.084477206797102e-07,0.020158893556708694,0.0005261840044646376,0.16831428822119146,0.00339568310224966,0.017145286275953294,0.021786174421660864,0.0320521166342669,0.04377219645115839,-6.684463831596279e-05,0.015055259907223329,1.0
