milliseconds,X_gut,C_p,C_per,C_e,C_t
0,5.612493928881118e-28,0.18267192598327772,0.29181181544452695,0.20156275261897408,0.23202294284265176
100,1.3197371496025094e-26,0.1862321186088776,0.28577970107014766,0.19741933163458633,0.21885381145580618
200,-1.8917083559664068e-26,0.17822751070400622,0.28287581015856006,0.19265887097085385,0.22062887062124573
300,1.1265024876062264e-26,0.1741534914494251,0.28303354293119587,0.19053558599896475,0.22202986366626917
400,-1.056267168889797e-26,0.17911496668673502,0.27130219053407517,0.19355223205307934,0.21548706773369122
500,1.487474523742611e-26,0.17232452318574806,0.26263097103170635,0.18132887538804315,0.21659413249786694
600,9.71270206977436e-27,0.16829961621509784,0.2630735871116895,0.1882754567293398,0.21319482627176248
700,-4.034741475345331e-27,0.16816788434984403,0.2630811227036282,0.18689808142265169,0.2050723824084983
800,1.3043980455495864e-26,0.1664221347259498,0.25983723249014506,0.18324662193556154,0.19912381741200905
900,-1.5994805764169247e-27,0.1681396687052421,0.26384570275513314,0.17545789789491933,0.20062496570240898
1000,1.3301496192008376e-26,0.16718549179897668,0.2507033958400497,0.1691238277141675,0.19673641790007637
1100,-4.0542563382450254e-27,0.1574658208704962,0.24572365279493855,0.1703595703037277,0.19407290850424722
1200,-1.0152409969440368e-27,0.15594447082188143,0.2440119883738338,0.1736322932058314,0.1965814944467654
1300,1.7265122446907107e-26,0.1564504873820355,0.2445470922181191,0.1705158071437863,0.19384297036982837
1400,1.8937486394380916e-26,0.15801262717155043,0.2374444202105972,0.1663678636923229,0.18258599401635298
1500,4.249116855114268e-27,0.15362649908816262,0.2406958504324213,0.15996145579179352,0.18547698904506058
1600,6.60682651623418e-27,0.1482641080124742,0.23809517608240038,0.15637809645058395,0.18109682254944204
1700,8.313017600740701e-27,0.1468392377304778,0.22297023180990264,0.15958585679059667,0.1795313433807975
1800,-7.031880037378165e-27,0.14953509603858636,0.23478888669242376,0.1603151857865827,0.17252535953593648
1900,-1.6421758495436723e-26,0.14084396662126808,0.22495670666597314,0.1597090689563944,0.17114417561948064
2000,8.422258063707413e-28,0.14521566185064938,0.22099676364971302,0.15802110676721612,0.17419550300868908
2100,9.571871453752266e-27,0.1456370946842391,0.22535371351180486,0.14958053205119454,0.17249426218428152
2200,-1.432898252036365e-26,0.14245468647354867,0.2199680423888402,0.14431161230024805,0.16369385724066404
2300,-1.6690831944505166e-27,0.13802195894410255,0.2147370023093502,0.15117763220447025,0.1662741740483538
2400,6.637633369283287e-27,0.14029890977742374,0.20334219881254817,0.1475982596745802,0.16476121089529658
2500,1.2541320142624484e-26,0.1328165564242573,0.20172357696110407,0.14316726636898075,0.1646746797377282
2600,-1.6224829153775273e-28,0.13484684248764844,0.2105667861760838,0.14419901778024174,0.16215373274147965
2700,1.613429026695131e-26,0.12773765362141667,0.2075643142682846,0.1408631784219176,0.15406966968481467
2800,-6.854683967844973e-27,0.13024350799559,0.20290569504255435,0.13301507330762627,0.15408780486079393
2900,2.2923108694675174e-27,0.12884131960119555,0.1913567956592759,0.13034598656317686,0.15156751524011683
3000,-1.4993073266239146e-27,0.12164496144679936,0.19648426148266496,0.13845229592649577,0.14995405350277238
3100,1.746244010896877e-26,0.12153171173501096,0.18944831882208324,0.1373272240846203,0.15460584883321438
3200,8.552877570353026e-27,0.1261517103593075,0.19392752535634392,0.13108658755243652,0.14519271058660965
3300,-1.757991028127067e-26,0.1244708243069709,0.19386250562833224,0.126010096280346,0.14802759396000525
3400,1.7533002175178746e-26,0.12309854681588457,0.17735930485550924,0.13054094804370212,0.14400213181973262
3500,-1.529664869826184e-26,0.11814018436081797,0.17887375345120166,0.12045996125719233,0.14685871511809223
3600,9.991958078199004e-27,0.11724443532598784,0.1720294895714504,0.1230929102650494,0.13537153424428233
3700,-1.3498995850770997e-26,0.10999024428542253,0.18098104708904303,0.11728270824180234,0.13667142761150844
3800,-1.3284738916159955e-26,0.10703818483080049,0.16722165277247883,0.12398610103258338,0.13457610250069826
3900,-1.716783286490818e-26,0.11379479145844926,0.16709623961769227,0.11645147350836875,0.13374117366160718
4000,-1.8556070009371025e-26,0.10767219171594783,0.17636655686765934,0.12089680242259129,0.13430726643554358
4100,-1.598062558874996e-26,0.1033066423521147,0.16341767317291972,0.11332275832454293,0.1286648347587289
4200,-2.0786448131170207e-27,0.10664350652392232,0.16991318577866463,0.1175608297964183,0.1339245316836577
4300,-1.1814588382590192e-26,0.10380421353943227,0.164884612211385,0.11449601266655515,0.13069998467258653
4400,-8.978525848602644e-27,0.10503359849280952,0.15284800897396203,0.1066873315707352,0.1316980985383639
4500,-9.357059401800358e-27,0.10648484619909127,0.1506108825870508,0.10767219576205223,0.1207392258166701
4600,1.1304490623247374e-27,0.10541521822507136,0.1570329517837855,0.11304946634627974,0.12900820838974006
4700,-1.554805379923403e-26,0.09889092141333476,0.1491889317040925,0.10989631458340103,0.12638694866872255
4800,1.3680822882989088e-26,0.10259848959963451,0.15468284176192262,0.1101422059447355,0.1137183359424099
4900,9.318586094978725e-27,0.09946160530753903,0.15731287425139864,0.09905562041755786,0.11906527957883152
5000,-1.2730611709465177e-26,0.0935463943606533,0.14881063538077866,0.10366191068655947,0.11372174006373219
