milliseconds,X_gut,C_p,C_per,C_e,C_t
0,4.183565959783745e-45,0.012966501768961929,0.019727153487468164,0.01389027253376366,0.016142476571091306
100,6.502815827087904e-45,0.013020646419692427,0.01984087132989231,0.013439480274776747,0.015327051952596881
200,-1.596107326548187e-44,0.0128072080841039,0.020118802320970776,0.013801260303148051,0.015126118762074663
300,-1.1755458115156942e-44,0.012389590203790225,0.01953794869947182,0.013277054710543463,0.015064440389955816
400,-1.1080376022104688e-44,0.012031349347546978,0.018928987764346386,0.013218836050693504,0.015159715892574846
500,1.7282370090756297e-44,0.012139467588464806,0.018874869792945902,0.01328818683251452,0.014851962937945596
600,-1.0411985889127104e-44,0.012007345215850429,0.018495319376327715,0.01265134057121329,0.01491723669202879
700,-4.5125914420316716e-45,0.011664751814777014,0.01872236014502974,0.01292176691723777,0.01463325261316475
800,2.623027322123619e-46,0.011317409963899358,0.018060855337130345,0.012262410156809905,0.014200253333149528
900,-2.3871089615370093e-45,0.011852914283355016,0.01774009154291857,0.011964576474628872,0.013721707600941891
1000,1.939807859256919e-46,0.011125456128282165,0.017441459379956097,0.011837033161231872,0.013999335406812034
1100,7.422351166088873e-45,0.011535911703489048,0.01743173106816269,0.012340642337473543,0.013490503880550762
1200,9.638114714737806e-45,0.01079166458105905,0.016894618545440377,0.011881684401425842,0.013129820913379383
1300,-3.641845583896844e-45,0.01107620025127312,0.01710922895354544,0.011702850733829992,0.01324439451146311
1400,-1.635360221265013e-44,0.010877710167419017,0.01634884331639695,0.011831960425419204,0.013216161745147736
1500,1.0633406899767782e-44,0.010839158194099596,0.016909985242487224,0.01125317895217822,0.013011971770390925
1600,1.5643413922471714e-44,0.010662557470551974,0.01612193762930434,0.01141645443853209,0.013118273824707606
1700,7.734134674362095e-45,0.01029930060660138,0.01582549762289314,0.010902263108754185,0.012461146390313437
1800,-3.70447205173783e-45,0.009921963577608436,0.01610360156818767,0.011176678346313203,0.012615577250560527
1900,-1.0295084635670491e-44,0.009929806699881893,0.015396971816505692,0.010843142296700001,0.012515714414373665
2000,9.342128722376923e-45,0.01004115458169636,0.015444541228961451,0.01092482555778002,0.011926088913926805
2100,7.274019249686268e-45,0.010102464022962032,0.015628751963065367,0.010468094113491491,0.012237661439881309
2200,-1.8493069578432909e-44,0.009507947430117378,0.015037629076693008,0.010014877097099998,0.012142332156687767
2300,3.105312843001061e-45,0.009551330229919395,0.014511268002099025,0.010223245125936753,0.011767871166503664
2400,-1.4811312553293547e-44,0.009643158367635402,0.01436556719470565,0.010401922896423912,0.011165257897881111
2500,-1.0421558535204154e-44,0.009480869947399497,0.014404093598300787,0.01020850169248222,0.011113147555433684
2600,-1.045729660204091e-44,0.009312883765373139,0.014776687976762676,0.00948253455312386,0.011068073531705575
2700,-3.35353264460246e-45,0.008859081228921224,0.013705610152309358,0.009999347103031724,0.011393679285168703
2800,3.309309554048088e-45,0.008967786475969877,0.013389304125611637,0.009885004611429217,0.011013533077994863
2900,3.402957739070789e-45,0.009125597467701356,0.01414287378199863,0.009134964470705116,0.010303489935877406
3000,1.8062015029992132e-44,0.008412726306007446,0.013001020503505682,0.009259879377216626,0.01064573851265251
3100,-9.461727460881633e-45,0.00829234056381876,0.013787425324787711,0.009240203689184176,0.010382759220547702
3200,3.4562242821397547e-45,0.00820591986745855,0.013308936272386556,0.009074066216086545,0.010638781465415461
3300,7.723545416864075e-46,0.008338424335260218,0.013317667095298249,0.00856818022128586,0.010462725023050555
3400,2.7660517568968642e-45,0.008032609455672138,0.0124466286668263,0.009199458509876777,0.010073489876123522
3500,5.760993567303079e-45,0.00834891612227064,0.013057597903566477,0.008402087203022029,0.009651786017537923
3600,-2.0025181769516136e-45,0.007742468408238783,0.01208108342011458,0.008320281874769814,0.009884910480286776
3700,1.2068864288153171e-44,0.008057853775465949,0.012513750500621732,0.008660861623328417,0.009259208716819083
3800,3.209580942249365e-45,0.007652023835579291,0.012586436327216413,0.008262557306725218,0.009853740598797942
3900,1.5521219393348825e-44,0.007849235478538734,0.011865765796286815,0.008594178731252917,0.009330159503157482
4000,-1.7610424599282021e-44,0.007551362432973572,0.01132750521750217,0.008118625073493072,0.009453431988809281
4100,-1.5667521248027372e-44,0.007250262162764225,0.011997440124711227,0.007852516828154616,0.009167062531374327
4200,-1.159161228629948e-44,0.007453683797358278,0.011423662472718489,0.007572210739496702,0.009069284156674174
4300,1.1656764361307054e-44,0.007447676663025213,0.01145700605049758,0.00747603855181043,0.0092748007273384
4400,-2.872700215293609e-45,0.00725558365701942,0.011343259269113313,0.007873744660593549,0.008795772848301329
4500,-1.6765391377191256e-44,0.007102662727553442,0.011483156917376771,0.007433357075473814,0.008421007146466639
4600,3.1209519570304447e-45,0.006674116123759071,0.010463049496168334,0.0077483263768714705,0.008955791347780748
4700,-9.916346162069656e-45,0.006981243107281344,0.010405312119852276,0.007623242747392089,0.00849055522663917
4800,1.3371456377428173e-44,0.006525428749919696,0.010795525044292511,0.0071035545971115145,0.007907104476312253
4900,-1.3744561882645793e-44,0.006785603692366607,0.010310075099699997,0.007114996281898395,0.008163304651883262
5000,2.4286834164556842e-45,0.006755997902606468,0.010702727990594706,0.0074638164376391695,0.008197324434360232
