milliseconds,X_gut,C_p,C_per,C_e,C_t
0,-2.7082303981523425e-36,0.04798488171833787,0.07454268789770317,0.05266453969607291,0.059517018376864156
100,-1.557959441709678e-35,0.04864303190943239,0.07544106542168418,0.051199755474624506,0.05896705374312681
200,-8.317088469747973e-36,0.047548896770473054,0.07442356539218453,0.05070197550089414,0.059252291292993906
300,-8.20135279308732e-36,0.04716891221429117,0.07297534122772782,0.05195846909037773,0.057653756574594775
400,-6.492094154919944e-36,0.04646456485180585,0.07105184226132509,0.050345909055785835,0.05733450130158751
500,-1.683474942901522e-35,0.04463500842510291,0.07054642277641038,0.048637720676579815,0.05739443347791133
600,-3.285836517044935e-36,0.04410768767238708,0.07130091288105468,0.04852158912334964,0.056596134913890817
700,-1.0758973655008339e-35,0.04339804550291929,0.07000712608740778,0.04925977468950491,0.05581533508062412
800,1.3914593906276883e-35,0.044697801183509966,0.0688105279647567,0.04858907915118076,0.055300685631985015
900,-1.7384222885208395e-35,0.044745691072575526,0.06751963423705055,0.046604859869132244,0.05428318190214148
1000,6.960541314366683e-36,0.042989689587552386,0.0671338230474738,0.04692815765568692,0.05273513788409338
1100,7.478794585599908e-36,0.04244866233670421,0.06441065269686963,0.045213674492795786,0.05209525488139694
1200,5.132045240825026e-36,0.04077768499262019,0.06429565423477104,0.04469445337645978,0.049975719961792335
1300,-1.6637366504745498e-35,0.04134183832515027,0.06339236221622294,0.04298591418927599,0.05158589729071133
1400,-1.349830411107156e-35,0.039669645848065406,0.062140750651652685,0.04335765905166019,0.050709253243314614
1500,-1.285977220440734e-35,0.04160860184625361,0.06446356050949431,0.04365081148095024,0.05049323219310249
1600,-2.027838040242676e-35,0.04093143789328827,0.06152847563831525,0.042016032303021325,0.046901511466067504
1700,-1.8396699974110898e-36,0.038822749883134534,0.059446161973769285,0.04113204932623542,0.04641531823376351
1800,-1.296831170157294e-35,0.03945640896880967,0.059479493963429685,0.042069536814519595,0.048490845819436905
1900,-3.976129841164916e-36,0.0389339556110108,0.05869223096916106,0.04227076071964402,0.04654341157838927
2000,1.950698063183298e-35,0.036922439162544965,0.056313259031426345,0.04171884777979301,0.04633360791524731
2100,6.577763291837272e-36,0.03726405069050583,0.058938460830773795,0.040574840110946704,0.04456015743111855
2200,-1.0951071695298979e-35,0.03752262631977229,0.05658294785156926,0.03981837543530964,0.04438390535453335
2300,2.6816264785976628e-36,0.03595943563541047,0.056845260091710766,0.03771158968995474,0.0454532502713137
2400,1.148144327855043e-35,0.036366612890801356,0.05463939708780744,0.037405342862189085,0.04383739269832206
2500,-1.3859931821605015e-36,0.03396361953320479,0.05422551787235251,0.036894174582545604,0.04232479309987399
2600,9.544284090048584e-36,0.035396729523742024,0.052044999866162456,0.03647393373001198,0.041236505379099946
2700,-1.1939657964751913e-35,0.035172530235418414,0.052321020974975825,0.03642922889017428,0.042332190364431935
2800,6.753545198283706e-37,0.03465671549313451,0.0534798574634289,0.037372322275979454,0.04222885352551163
2900,7.95442890593336e-37,0.03375288441718232,0.05124883171167538,0.03503347813197665,0.04051645847701476
3000,2.7563283032706122e-36,0.033690593800200355,0.050289709365136624,0.034466580167815536,0.039149313846350134
3100,-2.7642446455035754e-36,0.033629533253610136,0.04997997918550094,0.03445313087857638,0.040980742357543974
3200,-5.801909374756881e-36,0.03180693661696443,0.048263220032042746,0.034049979412312824,0.04042936839679571
3300,-8.507917502804143e-36,0.030749034722985652,0.04919668181852783,0.03335719157187531,0.03991018713319599
3400,-1.7341664942336496e-35,0.03127947082007015,0.05006366795730431,0.034830594673120815,0.039017691399619456
3500,-4.765302831273992e-36,0.029696437780164987,0.04707351634236044,0.032500859028580555,0.03899416298686277
3600,1.1801933622938553e-35,0.03178144318030719,0.04666504270774733,0.03315263414079379,0.03820013816387393
3700,-1.967290357136986e-35,0.029804466309360705,0.04477829527151834,0.031128419366838973,0.03805608562931346
3800,-1.1073009396927818e-35,0.029312420982099515,0.04648305425443462,0.03068157224298678,0.035222879443275436
3900,-1.5589642380968893e-35,0.02995431464045038,0.04632958902231199,0.030365843820922486,0.034666976790085534
4000,-1.3260423348582436e-35,0.02839107895453218,0.04658564756591155,0.030879110497771818,0.03487716370188816
4100,-1.472426643278155e-35,0.027218444036893687,0.04486720924215771,0.029764456853143297,0.03618694235091184
4200,2.0122858381606077e-35,0.02740605800021049,0.043622182660177415,0.031092227273185214,0.035626329013136726
4300,2.3708004456048057e-36,0.02896273201863527,0.04402223608403574,0.029617965138603087,0.035295548022501816
4400,-1.5721088182068016e-35,0.027281862133859476,0.04346350413435372,0.029739244843049916,0.033551554472549094
4500,7.50140542069882e-36,0.026960960257470804,0.04234199703773895,0.02910194633614962,0.03160563825040389
4600,1.8846095240119283e-35,0.02599544942446726,0.041528714838619245,0.028661447136308516,0.0320059310167385
4700,1.262642618856677e-36,0.02525554325994764,0.04183990275186684,0.027296915550385343,0.030943140137658663
4800,-2.022793763084849e-35,0.024638401700450955,0.03918950114547431,0.02844117924802422,0.030481443294296227
4900,-9.102090362047747e-36,0.025399964222720922,0.04119998205082142,0.028037191821988085,0.03143039661495015
5000,-2.0219180679523596e-35,0.02631962825516249,0.039858923553480786,0.025757109557338502,0.029306443851197225
