milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s26,s27
1000,0.7806049584687176,0.79989469793019,0.7920950935165478,0.7832697503942796,0.8453283262265228,0.8644401546002277,0.8414112499661387,0.9512523406443706,1.0158455919478744,0.9774071982681463,0.9316761270753028,0.9774071982681463,0.9097763348166303,1.0014317142506222,1.0676406785330461,1.0946475480176827,1.1194841658532306,1.1086107438189168,0.993502597398003,1.147582878168491,1.2909646473040994,1.163229091153122,1.2003177082918606,1.2057312643913916,1.2173341725378253,1.2052781617783306,1.294347685331412,1.4048186085476981,1.440052438001912,1.2189932373694476,1.2985574150077945,1.2348162988493754,1.306921149170867,1.3538051038736587,1.420660196313075,1.2348162988493754,1.306921149170867,1.2330692072031402,1.3066363145900561,1.2258467571287526,1.3025701627168118,1.2258467571287526,1.3025701627168118,1.2258467571287526,1.3025701627168118,1.38311808576788,1.4237187131684785,1.450785798102211,1.477852883035942,1.36494261949148,1.186875822499421,1.186875822499421
1100,0.7880852233368529,0.8087371946994112,0.7960255042251501,0.79039308364004,0.8489585941946094,0.8707679265663582,0.8446063647485613,0.9511077949752161,1.0216178099351734,0.9749076241372591,0.931464520880998,0.9749076241372591,0.9078546416046228,1.0031437057830714,1.0733060310310572,1.1016731123595163,1.1257893112568447,1.114937171648472,0.9948737661062041,1.1534061560121573,1.2868474653425386,1.1685767740900646,1.204623083815977,1.209954084623371,1.220162763446336,1.209738638341508,1.2924694779572117,1.3969882256969917,1.4292673485486953,1.2232317950749703,1.297149787745432,1.2388485370372866,1.30542064127861,1.3470707947289502,1.4088152549144624,1.2388485370372866,1.30542064127861,1.2369003009477995,1.3050193968334316,1.2297976105722805,1.3010422718628647,1.2297976105722805,1.3010422718628647,1.2297976105722805,1.3010422718628647,1.3725056876448745,1.4057466996926673,1.4279073743911956,1.4500680490897224,1.3561783319124119,1.1965787499726372,1.1965787499726375
1200,0.7948942573936129,0.8167451166279012,0.8001980235939514,0.7973048683503904,0.8525315146311848,0.876960101334243,0.8481987682970114,0.9513713563307926,1.0270772839004887,0.9726525875145735,0.9317551916565915,0.9726525875145735,0.9066140558275584,1.005040971832488,1.0784576026385588,1.108021868937731,1.1313855994706092,1.1206266210137596,0.9964903348641666,1.1583088025565065,1.2831291446049067,1.1732196314022152,1.2083616412361395,1.213644998256515,1.222546018345784,1.213648583438099,1.2905529436941243,1.3892689448673845,1.4189754069175171,1.2268173708366308,1.29559328693386,1.2423642326853275,1.3037761811905095,1.3407566433574747,1.3977701842406134,1.2423642326853273,1.3037761811905095,1.2402467481046273,1.3032629656348984,1.2331551151152045,1.2993642320245269,1.2331551151152045,1.2993642320245269,1.2331551151152045,1.2993642320245269,1.3627061729003291,1.3899217335907192,1.4080654407176458,1.4262091478445704,1.3482038788712718,1.204986365373562,1.2049863653735622
1300,0.8012009367018614,0.8240988055312589,0.8045450206138384,0.8039733034202386,0.856076727821876,0.882988147996145,0.8520428106002076,0.9519626176651903,1.032213684741762,0.9706536319209103,0.9324648874964024,0.9706536319209103,0.9059604707021277,1.0070791227900675,1.0831500119292532,1.113756416261035,1.1363636200936196,1.1257446764547976,0.9983054516582246,1.1624474217005172,1.279761498811543,1.1772700283493347,1.2115961581322743,1.2168647260061667,1.2245395095594078,1.2170493718842983,1.2886249497786877,1.381718496298687,1.409167877590966,1.2298348880856023,1.293927646837705,1.245400781729926,1.3020366371013967,1.334819114356633,1.38748380158015,1.2454007817299257,1.3020366371013967,1.2431376215812262,1.3014175619700052,1.2359797442560747,1.2975801956215418,1.235979744256075,1.2975801956215418,1.2359797442560747,1.2975801956215418,1.353673526800737,1.3759558590703518,1.390810747250095,1.4056656354298351,1.3409304189650728,1.2122572531727638,1.2122572531727638
1400,0.8071253287997388,0.8309300293595479,0.8090131057330497,0.8103902456599202,0.8596132590529817,0.8888334677137958,0.8560389152290133,0.9528191932852259,1.037029590034345,0.9689144648259467,0.9335241643002031,0.9689144648259467,0.9058125968283766,1.0092200827373918,1.0874329312231181,1.1189354617358773,1.140798566373148,1.1303483898377122,1.0002785396613696,1.1659508501171991,1.2766970864174214,1.18081475022757,1.2143804484628808,1.2196620059032177,1.226188764470224,1.21998711609326,1.2867036274252308,1.374379266474433,1.3998343124090789,1.2323581775185974,1.2921847001984157,1.2479977269104692,1.3002376987229405,1.3292234178215934,1.3779110553562053,1.247997726910469,1.3002376987229403,1.2456060691235353,1.2995195914886686,1.2383293674853837,1.29572383815557,1.238329367485384,1.29572383815557,1.2383293674853837,1.29572383815557,1.345358276174755,1.3636015558624364,1.3757637423208913,1.3879259287793424,1.3342847180567756,1.2185306369459599,1.2185306369459599
1500,0.8127529086548317,0.8373358174461544,0.8135603286901573,0.8165615832497405,0.8631521725483721,0.894485447907462,0.8601193692144441,0.9538924433098254,1.0415355009532592,0.967433146683121,0.9348748995514942,0.967433146683121,0.906100221026462,1.011431833557955,1.0913505770854792,1.123612998360346,1.1447535338119403,1.134488002378332,1.0023747920708872,1.1689247854278646,1.273893682348411,1.1839220798879408,1.216761985226027,1.222078195338166,1.2275328490428676,1.2225082978175175,1.2848013995852308,1.367281013522091,1.3909629369639516,1.234450826298692,1.2903901733320193,1.2501945420413922,1.298405598584039,1.3239409427682989,1.3690056557333103,1.250194542041392,1.2984055985840386,1.2476867995566083,1.2975953767455868,1.2402577237522467,1.2938212226991932,1.240257723752247,1.2938212226991934,1.2402577237522467,1.2938212226991932,1.337709522281911,1.3526458952986327,1.362603477309781,1.3725610593209259,1.3282004650757153,1.2239283686649602,1.2239283686649602
1600,0.8181456014939481,0.8433892116541365,0.8181538195946814,0.8225001095289197,0.8666986776727001,0.8999397869269339,0.8642374026689188,0.9551441084819938,1.0457460118373605,0.9662038272101117,0.9364682165092828,0.9662038272101117,0.9067626715595859,1.0136880358874114,1.0949413904350382,1.1278378134334477,1.1482821838529653,1.1382083342262075,1.004564668722198,1.171455893432951,1.271316444938367,1.1866473874556263,1.2187839971056598,1.2241509901080996,1.2286071818286086,1.2246566400396721,1.2829270549376355,1.3604433059510714,1.3825407596183719,1.236166953349227,1.2885649399941757,1.2520289915879874,1.2965598088852373,1.318947285133711,1.3607217984747506,1.2520289915879872,1.2965598088852368,1.2494142263700356,1.2956640956432501,1.2418134445213616,1.2918928159393182,1.2418134445213618,1.2918928159393184,1.2418134445213616,1.2918928159393182,1.330676371740514,1.3429052823606784,1.3510578894407888,1.3592104965208955,1.3226151780043982,1.2285568731585554,1.2285568731585554
1700,0.823348513192981,0.8491458902191297,0.8227679245854939,0.8282218150337329,0.8702540288263599,0.9051968486820238,0.86836077761597,0.9565436079108406,1.0496779225295731,0.9652179761898336,0.9382628777871884,0.9652179761898336,0.9077474662763181,1.015967318008369,1.0982387833047884,1.1316538746038673,1.151430912533573,1.1415498339956014,1.0068231975865198,1.1736154403282926,1.2689349702826642,1.1890365991279692,1.2204853837501093,1.225914826437434,1.2294433312217454,1.2264724065865302,1.281086372671426,1.353877955120964,1.374553253706363,1.2375532905367397,1.2867253786767148,1.2535366654318432,1.2947143515253605,1.3142213229821202,1.3530146781162002,1.2535366654318427,1.29471435152536,1.2508216471296374,1.2937392743659089,1.243040424575262,1.2899543087897267,1.243040424575262,1.289954308789727,1.243040424575262,1.2899543087897267,1.3242089120492797,1.3342211303717928,1.340895942586802,1.3475707548018079,1.3174746991016784,1.232509325483246,1.2325093254832462
1800,0.8283944249341012,0.8546486139299555,0.8273827143242088,0.8337438625637914,0.8738169689405008,0.9102602903624917,0.8724676295375685,0.9580661562959614,1.0533492061548546,0.9644652565046116,0.940223982815763,0.9644652565046116,0.909009132315265,1.0182525029801637,1.1012720927922377,1.1351008642254359,1.154240227947396,1.1445491098447738,1.0091293088837268,1.1754620762044132,1.2667224037749456,1.1911282830685317,1.221900815167737,1.2274006628545755,1.2300690195899924,1.2279923974148705,1.2792828556998501,1.3475907539121335,1.3669846234927443,1.2386506831020399,1.2848841439518288,1.254750808350807,1.29287912537982,1.3097445269337051,1.3458411290541372,1.2547508083508065,1.2928791253798197,1.2519407291993954,1.2918302371154926,1.2439782054633788,1.288017618907066,1.243978205463379,1.2880176189070662,1.2439782054633788,1.288017618907066,1.3182590987869927,1.326456433127024,1.3319213226870454,1.3373862122470637,1.3127318610571155,1.2358673945641987,1.235867394564199
1900,0.8333072399269307,0.8599306216261962,0.8319828108025682,0.8390831913239081,0.877384614388857,0.9151361050819781,0.876543300629187,0.9596915277818646,1.056778124037512,0.9639341603986556,0.9423219232985132,0.9639341603986556,0.9105082338483271,1.020529986625102,1.1040670908725785,1.1382145004217232,1.1567456621469188,1.1472392894694605,1.0114653302089949,1.1770440124327848,1.2646559362975855,1.1929552516766224,1.2230614804942148,1.228636618442159,1.2305089998535368,1.2292497796276214,1.2775184639503505,1.3415826975869014,1.3598181920934718,1.2394947161863934,1.283050990605583,1.2557020988692282,1.2910610513452356,1.305500317497394,1.3391601593897167,1.255702098869228,1.2910610513452354,1.2528011076962784,1.2899433150701558,1.2446620969104598,1.286091820502457,1.24466209691046,1.286091820502457,1.2446620969104598,1.286091820502457,1.3127812949571018,1.3194927993260346,1.3239671355719904,1.3284414718179431,1.308344127812624,1.2387026028289836,1.2387026028289838
2000,0.8381046932789599,0.8650183113754498,0.8365563951366535,0.8442555690464606,0.8809531518276394,0.9198318271250477,0.8805778965731081,0.9614030159555086,1.0599825559314349,0.9636125271987683,0.9445314948193871,0.9636125271987683,0.9122105160949694,1.0227891707439123,1.1066464290378257,1.1410268761855764,1.1589786015590828,1.149650400134097,1.013816523431417,1.1784009771751323,1.2627164377871745,1.1945458967653435,1.2239955781282483,1.2296484659451457,1.2307855892851611,1.230274100213143,1.275794071931267,1.3358511104054174,1.353036628608637,1.240116393129257,1.2812333388879238,1.256418562249938,1.2892648747503048,1.3014735998563152,1.3329331982864927,1.256418562249938,1.2892648747503048,1.2534301609563037,1.2880826934712581,1.245123438823566,1.2841837797839775,1.2451234388235664,1.2841837797839775,1.245123438823566,1.2841837797839775,1.307732603868761,1.3132277649166484,1.3168912056152409,1.3205546463138298,1.3042732721774668,1.2410776268993462,1.2410776268993464
2100,0.8428001341279052,0.8699330300999041,0.8410944132383769,0.8492752354350658,0.8845183908655997,0.9243558710344175,0.8845647606553225,0.963186600579885,1.0629796839184842,0.9634879238843385,0.9468311741863261,0.9634879238843385,0.9140861647795396,1.025021919960024,1.1090301711095243,1.1435668862304467,1.1609669753198044,1.1518096949904824,1.0161706399007708,1.1795658632309174,1.2608875125562737,1.195925081722539,1.2247284305361832,1.2304596174704892,1.2309186985491336,1.2310916355331039,1.2741097202166018,1.330390621333644,1.346622140592249,1.2405429487527169,1.279436685164605,1.2569256835765614,1.2874937124578096,1.297650505169661,1.3271241589891685,1.2569256835765614,1.2874937124578096,1.2538529864743093,1.286250988593506,1.2453900446187909,1.2822985924501877,1.2453900446187913,1.282298592450188,1.2453900446187909,1.2822985924501877,1.3030730846605885,1.307572531830319,1.310572163276807,1.313571794723292,1.3004855304074854,1.243047501370108,1.2430475013701083
2200,0.8474035524950093,0.8746921226269639,0.8455900186734867,0.8541549337930822,0.8880760414124321,0.9287171178809704,0.8884996526907059,0.9650304452920082,1.0657858627576589,0.9635478735370471,0.9492025852882879,0.9635478735370471,0.9161092232975957,1.0272221247262596,1.1112361727059525,1.1458605784298603,1.162735701298693,1.153741892400594,1.0185175659312609,1.1805659324572075,1.2591549728429774,1.197114679442448,1.2252826942955826,1.2310912280429893,1.230925993056536,1.2317257567781386,1.2724648012848507,1.3251938330221948,1.3405566913626195,1.240798372132754,1.2776649561501856,1.2572465693390638,1.2857494282240045,1.2940182286963107,1.3216994071403667,1.2572465693390638,1.2857494282240045,1.2540924856965552,1.284449628189232,1.2454865824470847,1.2804399162803326,1.2454865824470853,1.2804399162803328,1.2454865824470847,1.2804399162803326,1.2987657834990045,1.3024501616135233,1.3049064136898716,1.307362665766213,1.2969513326470876,1.2446605760550462,1.2446605760550464
2300,0.8519229184056538,0.8793102814149601,0.8500379739637693,0.8589056923770797,0.8916220400171339,0.9329244763537045,0.8923796010422376,0.9669243434037643,1.06841637598269,0.9637801218155009,0.9516299239577,0.9637801218155009,0.9182569920903361,1.029385279271171,1.1132804348555083,1.1479314563969365,1.1643071428293847,1.1554694016261104,1.0208489772326315,1.1814240314690792,1.2575068565727912,1.19813422750342,1.2256787381204566,1.231562450173236,1.230823282892251,1.2321971441277308,1.270858381304129,1.3202519736639289,1.3348222827559992,1.2409038336577451,1.2759209692912605,1.2574020252977827,1.2840331520200146,1.2905647812982333,1.316627865195326,1.2574020252977827,1.2840331520200148,1.2541693578409345,1.282679383468798,1.2454348444207173,1.2786104311916278,1.2454348444207175,1.278610431191628,1.2454348444207173,1.2786104311916278,1.294776833822101,1.2977937371292712,1.299805006000724,1.301816274872161,1.2936439825137438,1.2459594350011611,1.2459594350011614
2400,0.8563638648340091,0.8837992902789644,0.8544345112373145,0.8635375108199258,0.8951524411084453,0.9369868571766198,0.8962033422141039,0.9688596612200072,1.0708856805330422,0.964172616998195,0.9540997637658372,0.964172616998195,0.9205097323027654,1.0315082315084287,1.1151773063204653,1.1498007717155887,1.1657012820193104,1.1570125118712533,1.02315812192536,1.1821591050903355,1.2559323866607182,1.1990009087764248,1.2259345897215108,1.2318903745171383,1.2306243471874674,1.2325243128231835,1.2692890593472694,1.3155551769903266,1.3294010067385793,1.2408780711654703,1.2742064468755634,1.2574108902652965,1.282345165415462,1.2872790918377544,1.311880640803853,1.2574108902652965,1.282345165415462,1.2541024359920032,1.2809402276562205,1.2452542005336609,1.2768117821167568,1.2452542005336609,1.276811782116757,1.2452542005336609,1.2768117821167568,1.291075148054556,1.2935453727247117,1.2951921891714917,1.296839005618247,1.2905408833134038,1.2469815223866072,1.2469815223866074
2500,0.8607305973233388,0.8881689508113061,0.858776966562924,0.8680591721901462,0.898663549198402,0.9409129717998124,0.8999705152618293,0.9708290252320821,1.0732072315021832,0.9647136606705509,0.9566006596352222,0.9647136606705509,0.9228502475308835,1.033588927614464,1.1169396562647487,1.151487691945748,1.166935988022339,1.1583895489935456,1.0254395960591425,1.182786919293638,1.2544225931154545,1.1997300042696613,1.2260664342499037,1.2320904476591126,1.2303415039450025,1.2327236683825717,1.267755284905737,1.3110928137661302,1.3242753132500573,1.2407375276396646,1.2725224110361084,1.2572900828988327,1.280685313075689,1.28415079429216,1.3074311227146456,1.2572900828988325,1.2806853130756888,1.2539086963359862,1.279231750126282,1.2449617111142623,1.2750449735586802,1.2449617111142623,1.2750449735586806,1.2449617111142623,1.2750449735586802,1.2876323905646823,1.2896549268222148,1.2910032843272474,1.2923516418322512,1.2876215274033507,1.2477597404055463,1.2477597404055465
2600,0.8650264800084837,0.8924276992640923,0.863063481980086,0.8724782460204796,0.9021520333597858,0.9447111589620925,0.9036811824862672,0.9728260294063055,1.0753934281983961,0.9653920185651144,0.9591228183983775,0.9653920185651144,0.9252635165081043,1.0356261721630824,1.1185790795741435,1.1530095192090852,1.1680273142755218,1.1596170729495023,1.0276891249463997,1.1833207403510073,1.2529699890321442,1.2003352494692172,1.2260888003304313,1.2321766283823774,1.2299857666530645,1.2328097166927692,1.2662554544169502,1.3068538581634437,1.3194281097229947,1.240496681573195,1.2708693617978246,1.2570547422005875,1.2790531863572274,1.2811701308658716,1.3032548813487563,1.2570547422005873,1.2790531863572272,1.2536033627486596,1.2775533405172126,1.2445723820211056,1.273310544473987,1.2445723820211056,1.2733105444739872,1.2445723820211056,1.273310544473987,1.2844228710757672,1.2860788426966128,1.2871828237771867,1.2882868048577334,1.2848674189505624,1.2483230675674606,1.2483230675674608
2700,0.8692542324302827,0.8965828430850381,0.8672928279758022,0.8768012801404321,0.9056149312856014,0.9483893197837235,0.9073357149183583,0.9748450826161288,1.0774556677268503,0.9661969580258201,0.9616578702580634,0.9661969580258201,0.9277364127597383,1.0376194434164387,1.120106051322164,1.1543818870553648,1.1689896990409503,1.1607100432510344,1.0299033885038973,1.1837717970420418,1.2515682354906403,1.2008290130118837,1.226014693841601,1.232161501447025,1.2295669378330245,1.2327953114866432,1.2647879396848243,1.302827122028729,1.3148428375397099,1.2401683049948096,1.2692473874279695,1.2567184055673617,1.2774481940060185,1.278327921867109,1.2993295041993407,1.2567184055673615,1.2774481940060185,1.25320007116555,1.2759042507218308,1.2440994200528366,1.27160865805024,1.2440994200528368,1.2716086580502401,1.2440994200528368,1.2716086580502401,1.2814233614953876,1.2827792550030135,1.2836831840081058,1.2845871130131754,1.2822620943358825,1.2486970586421242,1.2486970586421244
2800,0.8734162321694637,0.9006408983943925,0.8714642281464636,0.8810338669411677,0.9090496808744111,0.9519548494833394,0.9109345578012729,0.9768812365590142,1.0794043572987244,0.9671182951843642,0.964198642761058,0.9671182951843642,0.93025744031834,1.0395687341774618,1.1215300674654602,1.1556189306603266,1.1698361698810154,1.1616819774549363,1.032079863436519,1.1841497073542424,1.2502119458892373,1.201222515661626,1.2258557562991463,1.2320564140229149,1.2290937425873136,1.2326918315582527,1.2633511458898072,1.2990014685069697,1.3105035406158434,1.2397636950456117,1.2676562818012505,1.2562931488997062,1.2758696641549276,1.275615509065248,1.2956344762707126,1.256293148899706,1.2758696641549276,1.2527109919514698,1.2742836932364632,1.243554438669482,1.2699392131964775,1.2435544386694821,1.2699392131964777,1.2435544386694821,1.2699392131964777,1.2786129421252153,1.2797231591412106,1.2804633038185482,1.2812034484958663,1.2797909297842347,1.248904297489809,1.248904297489809
2900,0.877514424104792,0.9046075426413209,0.8755772932039138,0.885180913609695,0.9124540660591878,0.9554146532008372,0.9144783722602633,0.9789301342740946,1.0812490452652943,0.9681463741218089,0.9667390333979722,0.9681463741218089,0.9328165538259743,1.0414744378363787,1.1228597617056824,1.1567334532631992,1.1705784664863867,1.1625450800301866,1.034216703200817,1.184462715313713,1.248896324309607,1.2015258683546837,1.2256223064254723,1.2318714948769303,1.2285738147431309,1.2325094289340524,1.261943476829953,1.2953659199317469,1.3063948913755021,1.2392928829073042,1.2660955755865821,1.2557897732251313,1.2743168208397095,1.2730247764198404,1.2921509853691826,1.255789773225131,1.2743168208397095,1.2521470141650086,1.272690806604652,1.2429476895061318,1.2683018528186534,1.2429476895061318,1.2683018528186536,1.2429476895061315,1.2683018528186534,1.2759727903585545,1.276881847163647,1.277487885033715,1.2780939229037651,1.2774412815028573,1.2489647465882467,1.2489647465882467
