milliseconds,X,Xa,Xa_ATIII,PL,PT,Va,IIa,V,II,IIa_alpha2M,IIa_ATIII,RVV
0,0.195982813530799,5.3798803927670056e-05,-0.0001520776220221868,0.049999990504812436,-2.2501811081731307e-10,1.3982860103052829e-05,-0.0019602527711773086,0.029991466636823456,1.4061457113076317,0.0008940253477222745,0.003911768004736662,0.03
100,0.19292595075576852,0.0048235339130864325,-0.0006475962632427582,0.0499999903655712,1.4224208755551993e-10,-1.0478258994994786e-05,0.001507137015240395,0.029991677500383587,1.4012740542153643,0.0013824258780298162,0.006164237380238353,0.030000000000000002
200,0.18543656390765534,0.007823744914633134,0.008419178027021034,0.049999989758684714,4.1212625199074756e-10,1.8986116520129023e-05,0.008848216317685984,0.030004432883504534,1.3805542358784713,-0.0013232033673018797,-0.0033153600477984334,0.03
300,0.1783261339698966,0.009269881237493331,0.004465481770821818,0.04999999012905933,-2.3194280469750022e-10,1.1684309536711386e-09,0.016886679998215814,0.030007122991112318,1.3805449989491023,0.0016042743514486373,0.003709799120630691,0.03
400,0.17277234613384107,0.010430019813134966,0.01622834300227869,0.049999989767903846,8.927835468336177e-10,1.1042853844919441e-06,0.02711021229730426,0.030001262865041563,1.3648118274916008,0.0011424208989361734,0.006715052450358127,0.03
500,0.1699191202713866,0.010929314163142736,0.019923776567265225,0.04999998895937827,1.219171823167378e-09,-5.462673394606171e-06,0.037999145974316244,0.029994373299333136,1.352931241160255,0.003207919144752677,0.0054558704281267014,0.03
600,0.1703377885850133,0.010933880298373574,0.017469893307835396,0.04999998894713778,1.1600002428269654e-09,2.3427745475664947e-06,0.046257233654447845,0.029974511940180498,1.3330529395201884,0.0038276771333604024,0.009533880986260599,0.029999999999999995
700,0.16304146315755105,0.010784326225093486,0.028433575019947543,0.049999988293454936,1.933739354549223e-09,1.1933693473607764e-05,0.0530006539077359,0.02995569326835975,1.3323110190475087,0.0014254070264277847,0.012497739474962266,0.029999999999999995
800,0.15355020031691022,0.01078072578792758,0.02750161884459791,0.049999987184805667,3.0981490526188243e-09,2.07852291033916e-05,0.062463616077632095,0.029949828982970862,1.3247913878738597,0.0019454263070356496,0.024546566793187296,0.03
900,0.15020140419087805,0.010639733705907815,0.03562831188388783,0.04999998653147195,3.3879818079261475e-09,5.707298231885367e-05,0.07021650879952869,0.029958601723972206,1.307121910617863,0.0055566077100704814,0.026992356445831908,0.03
1000,0.14819476556436492,0.010496020785133304,0.04013631283954621,0.049999985511953234,4.255334777950497e-09,5.569094625297218e-05,0.07407453303997302,0.029947951237633656,1.2979540465936525,0.008258518711912216,0.022323370871182246,0.03
1100,0.1447099558938914,0.010352247973018099,0.04708472641684779,0.049999984704537564,5.2985513828936494e-09,7.393550321217565e-05,0.07630331306221368,0.029914262083601848,1.2703797083651667,0.006956226935249155,0.028725059452572355,0.03
1200,0.13942279029880097,0.009603577637353665,0.05406114831525084,0.04999998377572531,6.41241287564949e-09,7.128815255774468e-05,0.08226895208727111,0.029927049098289082,1.2781653514172602,0.008617673526939429,0.04561122890104581,0.030000000000000002
1300,0.1328474571130784,0.009653880032395803,0.05971643265654099,0.049999982911781975,6.825540096516035e-09,0.00011028219763506073,0.08763884080157686,0.02989462613781839,1.2600547432918476,0.01218314438917213,0.049161748591194494,0.03
1400,0.13506831332640187,0.009472516694746656,0.055595530606776515,0.04999998240476838,7.229305303621534e-09,0.00012518779934055232,0.08931863107689159,0.029889842854705275,1.2518036863313111,0.014290988702360518,0.06277552700720089,0.030000000000000002
1500,0.12488822145830998,0.00928636811393812,0.06217760452315173,0.049999980951279624,8.265169343445717e-09,0.00013752597875973694,0.09043235254102322,0.029869634666819966,1.2448828209797094,0.012198863078597985,0.0708565692530889,0.03
1600,0.12131436334296761,0.008551144535161852,0.06590774703584687,0.04999998066485523,9.178331140257928e-09,0.00012668450946931288,0.0938802540925859,0.029868541528992956,1.2271731348969013,0.014813089324553308,0.061685483911141585,0.03
1700,0.1222045768694854,0.008780459842757419,0.07376702324054955,0.04999997996375201,1.0427918363380122e-08,0.0001519610191770043,0.09554899528317441,0.029840693623979075,1.2088014770838302,0.017346823843967532,0.06809999486722983,0.03
1800,0.11629161411394381,0.008427553135910381,0.07302762027110635,0.04999997979910538,1.0123779738781519e-08,0.00014981312225575285,0.09449023043172403,0.029816246284320284,1.1947937623453293,0.016720098708469255,0.08024276166920484,0.029999999999999995
1900,0.11392153306837766,0.008037206184304967,0.07639893068228155,0.049999979304584,1.1733904992788484e-08,0.00017502213002601097,0.0971740561055411,0.029815744895000048,1.1907922830996973,0.019235043214267684,0.09521740138635176,0.03
2000,0.10538339207871975,0.007737747930554484,0.08529855904612722,0.04999997819861044,1.1710662492423528e-08,0.00018402983496731295,0.09658364697545778,0.029798045385028383,1.1885668734214994,0.020435122721323515,0.10594256483641318,0.03
2100,0.11013302445026482,0.007753090526390693,0.08283920252515772,0.04999997812243502,1.2813505347471201e-08,0.00022086537037664116,0.09646484579567914,0.02978356521184728,1.185748548280529,0.02254669846128098,0.1063382316334712,0.03
2200,0.10499316586995361,0.007277603004907427,0.09420772029096823,0.04999997680992035,1.221769773962138e-08,0.000238219369508461,0.0971582684191539,0.029774538790297775,1.1768913578416882,0.026548616803959795,0.1072103058820121,0.03
2300,0.10325301852713058,0.0070718379554420355,0.09106225616275405,0.04999997693915931,1.3178026421631929e-08,0.00022747171148609967,0.09530675110107195,0.02977428335337304,1.1519129731101745,0.02919410546502247,0.12712562474228004,0.03
2400,0.09297460184882228,0.007039911633056865,0.09502624689454836,0.04999997679344572,1.3700996329473858e-08,0.00024521018604997745,0.09447319835316564,0.029733564777046993,1.140666721854372,0.028415403153463744,0.12717683232948546,0.03
2500,0.09561613421287937,0.006858232867525394,0.09648771608354656,0.04999997656894026,1.36839647026524e-08,0.0002804615526326764,0.09481305209882888,0.029722565360463724,1.1375108395003304,0.03128557376979782,0.13250137482981036,0.030000000000000002
2600,0.08808010802769534,0.0066349994593407225,0.10000623154205207,0.04999997559291804,1.4088295994496837e-08,0.0002904216542850623,0.09049933696047069,0.029728161494881743,1.1232102627009326,0.03261289103501806,0.1367816754475546,0.03
2700,0.08765404827095283,0.0065868828541549,0.10394967401903935,0.04999997598229857,1.4992954376083187e-08,0.0002982791665548654,0.09019306317955228,0.029706971060926964,1.1313572813750132,0.032492645440650975,0.14828351330508457,0.029999999999999995
2800,0.08608748824333112,0.005987978244114935,0.10843060057886668,0.04999997561842652,1.503970941258943e-08,0.0003180509587005911,0.08865022812381872,0.029672955003723245,1.117269001019623,0.03470091433280327,0.1642719284175153,0.03
2900,0.0836350053590851,0.005772813157949427,0.10966681735066101,0.04999997560584291,1.534534684727498e-08,0.0003320775342938721,0.08969645489835175,0.029677707150082448,1.1013991087749548,0.03742896209524631,0.17074797403244496,0.03
3000,0.08197338385063649,0.005646970438089267,0.11040853768255804,0.04999997454333043,1.49294021535835e-08,0.00032349975509040317,0.08408026433470288,0.029652400045282426,1.1021689395573602,0.04007347121589557,0.16934170804290036,0.03
3100,0.07975028189745527,0.005649248501887574,0.11648497287479619,0.04999997498002289,1.5449096477022134e-08,0.0003378081434103462,0.08498192507495246,0.029663285927698593,1.103797758471275,0.03793770885108601,0.18247281534904028,0.03
3200,0.0791702075854421,0.005202689707371541,0.11966219572866335,0.0499999744445399,1.5709994962942403e-08,0.000353580824574821,0.08209212511165745,0.029630838514624135,1.1033769959250674,0.03998598489182347,0.19240376533541986,0.03
3300,0.07169076050716218,0.005461315011347035,0.12217488862141822,0.04999997414326547,1.5002441258097228e-08,0.0003792949741236774,0.0835441664754193,0.029622150361659397,1.0745773775706704,0.04171994290029301,0.18978221318679364,0.029999999999999995
3400,0.0739942166447044,0.005331030684038915,0.12597221335375364,0.049999974384630455,1.5793152489368832e-08,0.00040069703806219135,0.07826798013976292,0.029608609799249536,1.08248999382592,0.04313081308107473,0.2009468123792336,0.03
3500,0.06804610673603467,0.005198760752682443,0.12743586070406396,0.049999974907180604,1.492321761653592e-08,0.00041896826138857016,0.07761270912954248,0.029599213367295634,1.070504787854751,0.045648916567226465,0.20171172571025905,0.030000000000000002
3600,0.06426922808038057,0.0050492856318645985,0.12628064620974885,0.049999974659540515,1.5577370952520323e-08,0.00041067413409666143,0.07458248271672266,0.029594507792006283,1.0793147592346304,0.04897914360850192,0.2130938046650787,0.029999999999999995
3700,0.06271101075638703,0.0044527953886407765,0.13115742518845086,0.049999974665337295,1.5680154695780476e-08,0.0004197835333369384,0.07249045967900644,0.029571756341807583,1.0628736979219469,0.04811597925698125,0.2233852858501445,0.029999999999999995
3800,0.06598354931143725,0.004525865889207799,0.1323628014192389,0.04999997513799,1.5577165297106988e-08,0.00044760328255336,0.0729098841287127,0.02954991337164996,1.064873928325534,0.04756980548953449,0.22186540951482597,0.03
3900,0.060528496589306195,0.004349578769543715,0.13219827151511285,0.04999997424721634,1.5687310675614032e-08,0.00043334110119197695,0.06950280641824066,0.02956189202310232,1.045545882080702,0.05284007927295883,0.23416360139125683,0.03
4000,0.05764193556336213,0.004063093793427914,0.13966818859045557,0.04999997470640586,1.4741692029653024e-08,0.00047632171398966983,0.06925096100919757,0.0295237160756975,1.0472825937740953,0.050935536079059936,0.23747610802110422,0.03
4100,0.05476689962899939,0.004211438595564666,0.1385444213935355,0.04999997467852572,1.511256033843795e-08,0.00046128345496324475,0.06739116914947997,0.02953180642411112,1.0430648374454463,0.053592183384034736,0.24244753327724405,0.03
4200,0.05608358124153581,0.004189725806590896,0.14421455052579538,0.04999997518154643,1.5073886240743277e-08,0.0004936773559524694,0.06774292639289844,0.02952149202208572,1.046970726174879,0.05525986744983821,0.24928202971394828,0.03
4300,0.05156982340016196,0.004091055767109575,0.13773324534510623,0.04999997578814433,1.4986429609577928e-08,0.0004989471440361846,0.06689921392297131,0.02951656116145727,1.0321689808319152,0.05518089280739395,0.24070264980934086,0.03
4400,0.054116567736122737,0.0035275827999406554,0.14705982444318463,0.04999997590140174,1.4646094673257202e-08,0.0005140759460103409,0.06331465557089272,0.029493445517541003,1.0282498421911463,0.056059925924369446,0.2593883037952087,0.03
4500,0.0558041995037928,0.0034686475376968454,0.14682880726773273,0.049999975589153936,1.4920166063380412e-08,0.0004987135175775934,0.06323643921403647,0.029476177287673887,1.0200972935626345,0.05904652147523014,0.2519395396566413,0.03
4600,0.047533565181975684,0.0035513170315010284,0.14544429905834402,0.04999997562219609,1.4771961055938387e-08,0.0005320165168889706,0.059788834139869976,0.02949462377561486,1.0107804268097902,0.0573586587562495,0.2576728048941681,0.03
4700,0.04905365718111908,0.0036500131130353364,0.1437050029643935,0.0499999755450108,1.440678182036339e-08,0.0005341635385670185,0.05773807739600674,0.02946806740395835,1.0161880131888772,0.05854253226250637,0.26034955422225514,0.03
4800,0.04359244222982243,0.00332786595301744,0.15076186515950532,0.04999997664210855,1.3707748263778358e-08,0.0005435040352153356,0.05586455386076991,0.02946441460232366,1.0043204008669944,0.06054037755054942,0.2763925402054862,0.030000000000000002
