milliseconds,X,Xa,Xa_ATIII,PL,PT,Va,IIa,V,II,IIa_alpha2M,IIa_ATIII,RVV
0,0.1973420385123521,0.00014883430478729868,0.0021013823388024906,0.04999998947838768,-1.1276730387402653e-10,-5.413284892993951e-06,0.00122377256299427,0.03000513750651105,1.41130199079255,0.00015062223122072697,0.00414108287480634,0.03
100,0.1935046788502275,0.004597440261591743,-0.0014234805135282687,0.04999999001137176,4.3075285946057206e-10,-1.2386604896780222e-05,0.0038657222281742237,0.029998712936797813,1.4072557805496957,0.001867699243947149,-0.0021095008687548383,0.030000000000000002
200,0.19207147844475317,0.007461672723491553,0.0011813825398572378,0.049999989926786385,-2.683774934990927e-10,1.0526061195405664e-06,0.011715412660129204,0.030000371500153174,1.3968251156666163,0.0013102251090743198,-0.007104010087507209,0.03
300,0.1852300970607988,0.009326636673194355,0.008795462402669351,0.04999998934721366,3.074470718387059e-10,2.1948259871368443e-05,0.016908948988030848,0.030006727998410518,1.3884304386882378,0.0005950993086308393,0.01061714091654943,0.03
400,0.1786390824860329,0.010176135636668325,0.009598345124929327,0.04999998954523438,4.1462451758138943e-10,5.5992954495706095e-06,0.02596331945451969,0.02999039910773307,1.3611283748833283,-0.0003776451996135025,0.011212194321794322,0.03
500,0.16889612813628674,0.01081697863828991,0.016711121078129314,0.04999998900640165,4.5892579520271454e-10,2.9174468648985825e-05,0.037807907582757656,0.029994038870308447,1.357406924896732,0.0007347016626650011,0.007259883144305699,0.03
600,0.1691843422394554,0.010791890491804046,0.01893859412211681,0.04999998810651166,1.9404859990893653e-09,1.26695542222651e-05,0.04675900762458339,0.029989475207234943,1.3303459954103207,0.003025137491774919,0.01792419220582498,0.03
700,0.16318473568412917,0.010767092390960178,0.027128509798942824,0.04999998816640368,2.3739561547943905e-09,1.0048900700782583e-05,0.053051538967165884,0.029960688460927105,1.3264231507688862,0.003687555985755295,0.01870155104408304,0.03
800,0.15851708094019398,0.010948204895358587,0.028954035460391974,0.049999986972811536,3.0161665900459944e-09,4.506564088853693e-05,0.060251487110895535,0.02998182524958816,1.3189107897147736,0.003919799103790263,0.014629275667492432,0.03
900,0.14905033130682832,0.010662369538377528,0.03798248740502523,0.04999998616714944,3.862873105275775e-09,4.8561262775581376e-05,0.06854650818487673,0.02995234465802178,1.3041564628225104,0.005083651755301746,0.029547827256148067,0.03
1000,0.15214293978676374,0.010495014753027818,0.04543991351944532,0.049999985607512586,4.092599512629695e-09,4.175431348220796e-05,0.07242133292443646,0.02993362648828362,1.2929732032765637,0.0061846232290517925,0.021098775028432635,0.03
1100,0.1397503949148648,0.009882367655380583,0.04183453995870565,0.049999985045288776,5.7835005975530206e-09,5.8168310913185086e-05,0.07673113232934489,0.02992128258882122,1.2785947093035988,0.009362825041026661,0.03016455587231219,0.029999999999999995
1200,0.135143853272927,0.01011042548080576,0.04801623800545131,0.04999998366365052,6.382808509294669e-09,7.498864417838336e-05,0.08244221665732888,0.029918170867509537,1.2776981472316662,0.0099989762059465,0.0363327716918161,0.03
1300,0.13358889143462088,0.009672821365983013,0.05826848501745331,0.049999983150123224,7.212160721055893e-09,0.00010766565345374343,0.08659832964399147,0.02989009138181005,1.2598432860123148,0.009273150455378089,0.05035642011419031,0.03
1400,0.13475113346966555,0.009287976981817093,0.059152696038741744,0.049999981915261275,8.055933912414477e-09,0.00012660294570400322,0.09098212956452577,0.02988462336382541,1.2340869896409965,0.011008918556510847,0.055767508977181086,0.03
1500,0.12361130952874266,0.0089367517244267,0.0590231856108134,0.04999998194635964,8.231570106727797e-09,0.0001281401150824093,0.09288711956563574,0.029873720796173,1.2373600570813714,0.013333677991562464,0.056554440696688316,0.029999999999999995
1600,0.12423995953122836,0.008630396458128412,0.0676026854106797,0.04999998024777607,8.780069190479592e-09,0.00013176808704616695,0.09275714502919664,0.029850618621762904,1.2335132558906758,0.01669066351276836,0.07112063736661535,0.03
1700,0.1176527058720166,0.008338949764906659,0.07092872765911573,0.04999998040149518,1.0425604173061827e-08,0.0001551326435330138,0.09471195457839093,0.029866356176897677,1.2247486496466002,0.01675033786218624,0.06763074676059197,0.03
1800,0.12024240699489971,0.008112870641989556,0.07705839641592963,0.04999997928739163,1.1008804549767697e-08,0.0001852560886330253,0.09435068721400262,0.02982647540801683,1.2109348449201656,0.020630936271530106,0.07743238072207127,0.03
1900,0.11354184291819432,0.007975351279768412,0.07462103024913808,0.04999997866161212,1.0755709922529836e-08,0.0001790555951476681,0.09656775057543529,0.02982895701771879,1.1992078174371887,0.019136060493971988,0.08226526049057012,0.03
2000,0.11382536152371561,0.0077202533913446275,0.08598111299030549,0.04999997798450396,1.2181927984276183e-08,0.00020904722716471734,0.0978021859521229,0.029796622876909946,1.1831782079516746,0.023000646805853245,0.10185982424054146,0.03
2100,0.10677628945278622,0.007679757252059165,0.09086685532758741,0.049999977351433564,1.1984077144171332e-08,0.0001927352544414458,0.0957814237637838,0.02977982904384118,1.1745013808678268,0.024675066076560104,0.10963071794761407,0.030000000000000002
