milliseconds,X,Xa,Xa_ATIII,PL,PT,Va,IIa,V,II,IIa_alpha2M,IIa_ATIII,RVV
0,0.20424412788050358,-6.681473244468177e-05,-0.0014459182632869051,0.04999998962311262,1.5033913662585376e-10,-6.118422734446416e-06,-0.00037934190423488906,0.030017470381763625,1.393650133142973,-0.002092548561583204,-0.0033439141988661453,0.03
100,0.19617149215848018,0.004899925296629574,-0.0018907050037130526,0.049999990426661714,3.1234167975522373e-10,9.03009200420279e-06,0.001247040232642911,0.030002644023793937,1.3925725562070088,0.00027316298907517763,-0.0016018314573598889,0.03
200,0.1875398594947559,0.007594028268737314,0.008676041675626911,0.04999998950453514,-6.664729644131847e-11,-1.5110603470400937e-05,0.008057525128528257,0.029985700987276376,1.389658526160776,0.0010001376047643294,0.0062334165837287046,0.03
300,0.18247845300627766,0.009506413028681361,0.00450195661106827,0.04999999007142864,-2.923051486184467e-10,-4.81783671177381e-06,0.018097804260461137,0.02999763856497013,1.3902181307393897,9.175979770612236e-05,-0.0020495005488111737,0.03
400,0.17964721973632566,0.010358224834003053,0.012750242717829749,0.0499999890076151,4.2758008198442286e-11,1.1900602676960068e-05,0.026364159876952897,0.02999680680230293,1.3784964910091826,-0.0008391243543481797,-0.0017563870457853294,0.03
500,0.16893069951768463,0.010904392672982047,0.02044324674803639,0.0499999893512018,9.168654899646579e-10,2.138304405046181e-05,0.0358757928938417,0.02998158448897657,1.348354858417788,0.0015095590494821872,-0.002511497540326828,0.03
600,0.1654914893707264,0.011005619882296761,0.019212696302332865,0.049999988592511084,2.070089007900487e-09,1.9549344730850472e-05,0.04860956533954993,0.029996033872129534,1.346865248593059,0.003384773400758348,0.00421038136652032,0.03
700,0.15814573441276267,0.010878024079894556,0.028189164751548524,0.04999998726501781,1.88581482193916e-09,1.153214734807838e-05,0.053165417426785176,0.029989804146150927,1.3259244446395524,0.001714797856297803,0.011515520695969662,0.029999999999999995
800,0.16154871110966323,0.010698624896893731,0.036334819193108006,0.04999998691916728,3.033821836273719e-09,4.522928701679036e-05,0.06335584869929413,0.029965022203255715,1.3064109020300478,0.003924356309058587,0.014041024327962486,0.029999999999999995
900,0.15618586490363043,0.010771561115557507,0.03266991087849843,0.04999998593691014,3.363012469430126e-09,3.876686520509582e-05,0.06711228100750923,0.029956631526675968,1.300598081886046,0.006298988779387958,0.025230106383349476,0.03
1000,0.14346116662706032,0.0102644711576642,0.03950483275005265,0.049999985773298464,4.826554886084784e-09,7.138889730611892e-05,0.07306428562458776,0.02993892499177408,1.2840134100904959,0.006300832043563703,0.03213577627427031,0.029999999999999995
1100,0.14379287276833475,0.01000685519557719,0.05066658306562183,0.04999998429535434,5.465479754663322e-09,8.15467872094347e-05,0.08048857597738421,0.029948319178019805,1.2749553423229234,0.00962902375657907,0.033067064927195196,0.03
1200,0.14109399752341664,0.009620983216672348,0.05206863647603649,0.049999983991714986,6.194310326172079e-09,6.732799080074374e-05,0.08468385853247287,0.02991781366884625,1.2717214809349775,0.009871478157775877,0.03197842303247312,0.03
1300,0.13589850808298173,0.009408363679306878,0.058773337624179876,0.049999982529197566,6.7962155592324235e-09,8.941360838180418e-05,0.0877280151011376,0.029908499615849016,1.2476514527810658,0.008980749541576065,0.05627539263092743,0.03
1400,0.13039574897222525,0.009538075508143048,0.0625617764550499,0.04999998194246098,8.111334294983151e-09,0.00010912645278810361,0.09101422496273119,0.0299046583620888,1.2550113519706723,0.012344264785151136,0.05887957384287448,0.03
1500,0.12329767871091772,0.009104626278642,0.06309635421479666,0.049999981818429774,8.852204138846879e-09,0.00011161819699799082,0.09301463895648282,0.02986981547351219,1.231702274278833,0.015174345756043942,0.06265838642804947,0.03
1600,0.12082069867012643,0.008584316111000917,0.07205460230791934,0.04999998070147291,9.126285573833172e-09,0.00014697078176309999,0.09414196426068686,0.029844594679968747,1.217407715477747,0.015530892609332101,0.06629823087394193,0.03
1700,0.12057487148277761,0.008312952099603066,0.07237365849415862,0.04999997988522905,9.497560103629006e-09,0.0001453028685342781,0.09186509762679422,0.029851445679102917,1.2215364716572006,0.0164185818480564,0.07199087175801401,0.03
1800,0.1164268491434269,0.008511072819953797,0.07344196849023123,0.04999997938956302,1.0466563147197308e-08,0.00015934895130940017,0.0951531733174897,0.029824085215751875,1.2150632227196663,0.018497143597647613,0.08591681868598432,0.03
1900,0.11335255337457532,0.008097223045025095,0.07576444464841321,0.04999997841729845,1.0822014393591382e-08,0.00018219308193420222,0.09381535025031872,0.02980513172789028,1.1891660174669212,0.01833198447385112,0.09496029748088058,0.03
2000,0.10898273648138626,0.008070662639080782,0.08034736430294956,0.04999997833611258,1.138011596484111e-08,0.00018706880143164807,0.09516293436839346,0.029796078864674544,1.1919066219142618,0.02378192475526372,0.1018484798550658,0.030000000000000002
2100,0.1070594877182388,0.007425441248364541,0.08826355325116805,0.049999977434654584,1.2434102831128177e-08,0.0001945824013764345,0.09319702932888449,0.029795844534214185,1.1642886949291602,0.024266562068677014,0.11061203296967695,0.030000000000000002
2200,0.09900537243667387,0.007549460139798055,0.09394447990184135,0.04999997693508964,1.225420630641754e-08,0.0002338493464617243,0.09602512406256501,0.02978645080658293,1.1676983554402245,0.025425863571711834,0.11958046504250854,0.029999999999999995
2300,0.0999170848654786,0.007210510225494973,0.09689775766962182,0.04999997716536823,1.348937516868091e-08,0.0002420658041111992,0.09673204527874692,0.029750654687279093,1.1595454568903236,0.029052082865496577,0.11902341756736028,0.03
2400,0.09387257149188627,0.006728922343268882,0.09551997837338425,0.04999997666953933,1.3321308467895583e-08,0.00023769550213116928,0.09304009087562007,0.029732567868555566,1.1429752303407166,0.028975630398440744,0.12428174524394417,0.03
2500,0.09744905047001912,0.006580749221968299,0.10010802197649413,0.04999997658877857,1.3760197302304724e-08,0.00028568621905403647,0.09088351876715363,0.029717257346005974,1.145280620517804,0.02951162296995931,0.12856658374027025,0.03
2600,0.0908010017536646,0.006389329333029643,0.10212813420124407,0.04999997529774197,1.3988041883758783e-08,0.00030006747989646924,0.09042544710073071,0.02970776642888068,1.1389531260802541,0.030783025114561744,0.14103785491888057,0.03
2700,0.08936369324915834,0.006211294543357631,0.10684556671713968,0.049999975483216226,1.4701013858499147e-08,0.00028012881234884383,0.09025601694094021,0.029707624902192285,1.1240187526699412,0.03565708090473721,0.15924930655886277,0.03
