milliseconds,X,Xa,Xa_ATIII,PL,PT,Va,IIa,V,II,IIa_alpha2M,IIa_ATIII,RVV
0,0.2027163656015007,-0.00011313923835171323,-0.0016227808260568472,0.04999999030752247,-3.1523834529588536e-10,-9.058987091333146e-08,-0.0015817117549917483,0.02999930805114508,1.390559674869241,-0.0006574190133777694,-0.008417828659113835,0.029999999999999995
100,0.19530953066189494,0.004840436830131009,-0.002111278825213156,0.049999989682101245,-4.820667764692416e-10,1.6494018402575323e-05,0.0038206889508849164,0.02998460205685293,1.3960600805828787,-0.0014744100814842766,0.005503524788950676,0.029999999999999995
200,0.18385790659063328,0.007833402182946078,0.00245856473028507,0.04999998977712906,-2.9301778310000175e-10,1.4660411678882978e-06,0.008911356894456636,0.030010427269572412,1.3899829534326695,-0.0006876997843774196,-0.00239173592181205,0.03
300,0.18302584608669545,0.009158111000351537,0.011096793745180036,0.049999989444008006,-2.271487815987753e-10,-2.3580584034022088e-07,0.017796428708744476,0.03001237051686969,1.3793952389418191,-0.0010509898777034386,0.00518304240415703,0.029999999999999995
400,0.17723076220959652,0.010387553906278775,0.014848851689603475,0.04999998983853228,3.814431036457875e-10,2.065928858980914e-05,0.029739258616113796,0.02998975269256082,1.3775144809346827,-0.000429069403525327,0.005447928918254548,0.03
500,0.1678720863455375,0.010677992460309742,0.01363411343936467,0.04999998872536905,1.368357784769569e-09,1.2820918042351485e-05,0.03581758263132384,0.02999278493757595,1.3537917676191011,-0.00030311095580316913,0.011955187689392327,0.030000000000000002
600,0.16725820721682239,0.0107525502657376,0.020840514800296663,0.04999998836783185,1.7718456632101187e-09,1.1758367640588113e-05,0.048384417908043036,0.029997096448322325,1.3320921090941353,0.0035243113006542598,0.0057529063790584,0.03
700,0.16558250686849293,0.011126092799902653,0.02414873623309398,0.04999998746979232,2.131646389992646e-09,1.2247535764825623e-05,0.0565976050271875,0.029966214407133394,1.3268914770912563,0.0019773388617520464,0.008345016646442133,0.03
800,0.15736412908478606,0.01078881204073543,0.034465671707690985,0.04999998740417529,3.4804315604265974e-09,1.875556354285994e-05,0.06389626612296335,0.029979003740658795,1.3067534677416621,0.004332901048936142,0.015845298395010587,0.03
900,0.15100336091662786,0.010646362826999165,0.038828377822707816,0.049999985918061526,3.860357799302226e-09,4.286741279858362e-05,0.06980052727581833,0.029938703162536322,1.2916945166357952,0.007171421775983509,0.01869535779497644,0.03
