miliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.60199828037928,0.0014999459676768088,0.007599927318655532,3.439197645449115,199.9999997654167,0.0007999789610825429,42.72200988390447,200.00000809500477,500.0058619317899,0.0,100.0,600.2602268408647,260.0000000002359,49.13710223961509,679.9999997365633,60.0,100.00208753126435,700.0000002751767,-1.003515146172868e-06,-1.4013446576093114e-06,240.0,270.0,20.909788325564307,100.00000007670538,60.0,200.00196781595432,12.0,100.00277178534,100.0,99.99997085596158,6.187894971832033,8.812098087622697,10.263000000687756,0.1724827447231566,294.7539918433966,0.015299959888773388,0.0020000022368224413,0.0020000121387099288,-2.247154857107561e-08,0.9880992040983516,-8.269478362960524e-06,0.006117895369176386,7.090261570767642e-10,0.8546999697276936,8.099649542051542e-08,-3.9793243945394264e-16,-0.0007917243338242016,0.8693850343821349,1.443185854631643e-07,0.00018182610469241959,5.301768062490925e-05,-0.00039465201412759547,0.9994882403802793
100,96.60145261480497,0.001503827069014397,0.007599808453054078,3.439738365472823,200.000000109356,0.0007966789276220946,42.72138468847044,199.9999974848122,499.99151639758855,0.0,100.0,599.8446068597215,259.99999999997544,49.137561502981015,680.0000001885599,60.0,99.99528818905776,699.9999995353714,-7.019874247543154e-07,2.1974714857802222e-05,240.0,270.0,21.183326785002166,99.99999999244662,60.0,200.00029643904745,12.0,100.00470768051264,100.0,99.99985859813059,6.18782534818115,8.812178412267825,10.26299999598303,0.004824351757262035,305.98700177500234,0.015297315662874147,0.002002260271941458,0.0020004106677857054,1.0965019223408191e-07,0.98809922259637,-3.7608982774841945e-07,-0.003643230580487233,1.9530347682432066e-10,0.853377259641393,-1.536982150486244e-07,-3.506846452296865e-16,0.0013034767562915377,0.5851295465986708,-1.197360479241353e-07,0.0030013169578577774,9.734908527431776e-06,0.00021320638598162694,0.9968476986057923
200,96.60139609874223,0.0015066445804856486,0.007599459654612765,3.4397951811350236,200.00000014999912,0.0007938953082870265,42.721261003421006,200.0000119073077,499.99371613936273,0.0,100.0,599.5791224313795,259.99999999947323,49.1398257812202,680.000000157254,60.0,99.99887041054856,700.0000001471682,-5.862570585919029e-07,2.6273898328589407e-05,240.0,270.0,21.37745828931386,99.9999998635072,60.0,200.00155825402078,12.0,100.01216604764089,100.0,100.00017628164251,6.187765070803115,8.812229855208333,10.262999993633272,0.603484751322362,317.7127886318672,0.01529550783324142,0.0020034541493833195,0.002001167214823041,-1.95886478634519e-07,0.988100421122702,2.806385445756383e-06,0.006466332379111449,-3.6350705716451627e-10,0.8535397055000579,-1.431830207502971e-07,-2.0011020742225297e-16,-0.0029098677010406734,0.38080834201470976,1.6962462849332134e-07,-0.0026634237408816545,-1.913802903800377e-05,0.0004582729226743783,0.9930187118704997
300,96.60139439021619,0.001508979319888921,0.007599149875698768,3.4397976999064497,200.00000023547662,0.0007920300997041768,42.721212023479666,200.00001052957927,499.984788497172,0.0,100.0,598.7071934995249,259.99999999980315,49.14196852930481,679.9999996695324,60.0,99.99785161117067,700.0000008291623,7.033002332470996e-07,5.2891677688914336e-05,240.0,270.0,21.501601375123883,100.00000016226264,60.0,200.00257708284144,12.0,100.0197403118332,100.0,99.9998408102096,6.187702704303749,8.81228459878547,10.263000009524013,1.172279299252324,326.6203568365441,0.015294102066567738,0.0020040233245913626,0.002001937485468881,1.102002729400757e-07,0.9881005738492171,-2.082436005673315e-06,0.0058230385632945325,5.429883247330465e-10,0.8507798883964686,-1.1101900189157826e-07,4.776536819192737e-16,0.00217479558357304,0.2597110473513666,1.2819380852113817e-07,-0.0007178712017654177,8.66516194457607e-05,0.0009938996365896086,0.9900256468371189
400,96.60139950351648,0.0015106405912784797,0.007598767834708831,3.4397925864678176,199.99999992723406,0.0007903320024335563,42.72116536559582,200.00000158417865,499.98281614871956,0.0,100.0,598.5426970294935,259.9999999996022,49.14446883028981,680.0000001119226,60.0,99.9968188427525,699.9999993926066,-6.067597319041468e-07,6.164070688050664e-05,240.0,270.0,21.581005063154482,99.99999984206605,60.0,200.00143901442647,12.0,100.02434390146936,100.0,99.99871943796727,6.187659146601028,8.812338211171308,10.26300003372256,1.5295043547864737,331.48195307312045,0.015293186272126622,0.002004298729306864,0.0020025323713590876,-4.158137894594747e-08,0.9881019942304579,-8.744875397811482e-06,0.018469947418229923,-7.962612010360208e-10,0.850549186859189,1.0670767184599163e-07,8.455679613308605e-16,0.004474437997591473,0.16663261796244103,6.790024582886713e-08,-0.0002908808069196437,-6.821492861619958e-05,0.0009982346784163047,0.9890376822141655
500,96.60140126190879,0.0015121998906384361,0.007598635626224875,3.4397872146888875,199.9999999811127,0.0007890688945797501,42.72111295807115,200.00000762544107,499.98414147516144,0.0,100.0,598.0589626728074,259.9999999995907,49.14610456051158,679.9999998481078,60.0,99.9963388836002,700.0000000571404,1.5888750040966203e-06,6.5394875839859e-05,240.0,270.0,21.630609619893228,99.99999981804402,60.0,199.99826989058522,12.0,100.03247886308522,100.0,99.99898600913407,6.187618903348082,8.812385778176608,10.263000047946814,2.376411423406231,354.04029113572153,0.015292506010810452,0.0020044500616401254,0.0020031041072009303,-4.3546064218829604e-08,0.9881024986600222,-7.759807991449133e-06,0.01990444366444903,-4.660218752090283e-10,0.8479421160364915,4.124228642872958e-08,8.625090818584469e-16,0.005190734077395275,0.11895418263654814,1.278450794082473e-07,0.001559032016874165,-3.77664155120993e-05,0.001211589579049678,0.9848964126207325
600,96.60140286738492,0.0015136232568561672,0.007598378619539935,3.4397841392736073,200.0000001067392,0.0007883422554050627,42.721086923854024,200.00000279727328,499.97197378028557,0.0,100.0,597.174152326413,259.99999999957885,49.14606999511751,679.999999869014,60.0,99.99959326352409,699.9999996869457,1.551719683018929e-06,9.125565971348269e-05,240.0,270.0,21.663683030580508,99.99999989590346,60.0,200.00159732897862,12.0,100.04165053067153,100.0,99.9987330506793,6.1875784100043285,8.812423622952632,10.263000038093818,2.8338561177370476,354.899364120833,0.015292026299117679,0.0020044641766194184,0.002003472203310666,2.2884457858128303e-08,0.9881034959681633,-3.594487761207096e-06,0.03410910770624157,-2.4112959357494066e-10,0.8467384435326811,2.1165723514030606e-07,-3.635830707036217e-16,-0.00100014242702463,0.07853640068982005,2.8498461756187144e-08,0.0035820991991692653,-3.0040704358581847e-05,0.0012505435656328357,0.9832053167020579
700,96.60140104313757,0.001514310643942695,0.007598163461878626,3.4397838696486267,199.99999991419182,0.0007875417091891062,42.721049709147806,199.9999891720724,499.9685216280825,0.0,100.0,597.1482190779587,260.00000000039444,49.14929290749444,679.9999997011271,60.0,99.99928453485774,699.9999979171631,3.701617192020699e-07,0.0001068875498353726,240.0,270.0,21.688875557182545,99.99999981632952,60.0,200.0012904039249,12.0,100.05206693420854,100.0,99.99753194724799,6.187548137478615,8.812452667171968,10.263000070577679,2.8050513498108507,371.6352347546448,0.015291656839853354,0.002004456825685384,0.0020037354678818075,5.057052566228754e-08,0.9881034636687502,3.448999791738263e-06,0.026758315947126535,-7.957414140260731e-10,0.8465505102511794,-3.578331396924894e-07,-8.52500629873727e-17,0.0035667143707761163,0.051519600667639685,-1.1694652757889371e-07,0.0032220856493845136,-1.5094498965771737e-05,0.0025526440245652923,0.9825020493365358
800,96.60140601928286,0.001515181506839941,0.007597807671690877,3.439780033213308,200.00000003539327,0.0007868530100500188,42.72102404818686,199.99999852357104,499.96177827268076,0.0,100.0,596.7080407378933,259.9999999997966,49.150378238364965,679.9999998709957,60.0,99.99245450988644,699.9999976469425,1.4393395401189194e-06,0.0001101488600964837,240.0,270.0,21.707744640360353,99.999999877972,60.0,199.99589929026746,12.0,100.05568003057942,100.0,99.99727226199421,6.187522903542667,8.8124802553506,10.26300008501271,3.4933540530973204,373.16907851587814,0.015291516383131124,0.002004441818361327,0.002003991606218924,-1.479803309176746e-07,0.9881054463258944,1.220878775029751e-05,0.03723849138067937,3.0478458593676344e-10,0.8449681580514073,-3.3003344278475796e-07,-4.964761241432676e-16,0.01141139032066602,0.030478208645463134,1.6781863065306707e-07,0.004735031389547712,0.00012438320288647305,0.0022383067178255844,0.9762759698697783
900,96.60141075516245,0.001515855527775292,0.007597731845238499,3.4397798111545814,199.99999997086314,0.0007866737738714488,42.721000044964676,200.00000210861577,499.9422109812286,0.0,100.0,595.93154485614,259.99999999926973,49.1510613668924,680.0000000332515,60.0,99.98938406558136,699.9999971188734,2.4395026171387e-06,0.00013559258504492334,240.0,270.0,21.716196579757096,100.00000006514642,60.0,199.9998303309273,12.0,100.06763670701942,100.0,99.99718943206459,6.18749135337664,8.812496018461564,10.263000090716577,4.036180003298644,387.89568157888965,0.015291392434062608,0.0020044309841987947,0.0020041011478760693,3.7380776144079554e-08,0.988106485834529,-9.278720652404128e-06,0.04411425988441668,2.384162826375308e-10,0.8429239769230262,-7.105311046482521e-08,-2.691050419223083e-16,0.011725642300777495,0.017772389149664152,-4.204978978907663e-08,0.0041924533132267055,6.042197505237966e-05,0.00356776279064729,0.9740248946417069
