miliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.60199725009322,0.0014999612402416284,0.007600045124996657,3.439199767831532,200.00000008314697,0.0007998969470863137,42.72200423268379,199.99998845700728,499.9987962461203,0.0,100.0,599.9187890013123,260.0000000001315,49.1371146719804,680.0000003150761,60.0,100.00059255642127,699.9999990712593,3.401435653705487e-07,-5.945397277736274e-06,240.0,270.0,20.911503461500065,99.99999996478711,60.0,199.99965863068226,12.0,99.9957954951803,100.0,99.9999886669718,6.187894336683685,8.81210395427038,10.263000009610769,-0.2366904077866857,294.68577645093063,0.015300056587713422,0.002000013412697212,0.001999971648252298,-1.5636305613814165e-07,0.9881001947433302,-9.170394924548503e-07,-0.0031257483133573815,-3.6657224216742063e-10,0.8557491758334391,3.393024963440071e-07,-5.381474015966623e-16,0.004294850865068014,0.8591725180902561,1.489002629059309e-07,-0.0013626635048716918,-6.969105997109929e-05,0.0003560021820459518,0.9990705738768747
100,96.60145456285119,0.0015035886023738718,0.00759974637292645,3.4397421251119114,199.99999992425393,0.0007965644889007306,42.72138369231679,200.00001282770305,499.99315383414046,0.0,100.0,599.623754256354,259.99999999945635,49.13921343203198,679.999999878027,60.0,99.99540705769547,700.0000006943594,-1.863238388367027e-07,1.2039348240152333e-05,240.0,270.0,21.193000860506928,99.99999994134042,60.0,199.99728109298,12.0,100.01214954000918,100.0,99.99992695899951,6.187820589027153,8.812179991614785,10.26300000477533,0.7791005437965723,305.745677171947,0.015297433050773489,0.0020022780753056876,0.002000335725684045,-4.3435519166717566e-08,0.9880992851987741,-1.0203259644973035e-05,0.007363532640598686,5.6450444203621217e-11,0.8532940173872743,2.1667496608806152e-07,-1.4005499713638614e-16,0.0012046098045625838,0.5714868397221721,2.115284681519897e-08,0.0009909144758993211,-2.1548241022297716e-05,0.00021900218821680758,0.9961337099174316
200,96.60140364375977,0.001506513751482777,0.007599316964118815,3.4397961473323715,200.0000000248629,0.0007941159964048596,42.72127490529357,199.99999493234714,500.00216362092846,0.0,100.0,599.2935159614195,260.0000000002931,49.140804752937896,679.9999996591827,60.0,100.00187464707138,700.0000010131828,4.5914666612924035e-07,2.1163706570412483e-05,240.0,270.0,21.36969168672248,100.00000009791138,60.0,200.00220619927623,12.0,100.0097800036852,100.0,99.99976885303145,6.187761927890433,8.812230062175397,10.263000006538235,0.5723735081193752,314.0173374476287,0.015295374608647095,0.0020034447401634306,0.002001117736329139,1.8355676052706872e-07,0.9880996572334079,-4.971872609081174e-06,0.0007896828887834608,-3.045845568060573e-10,0.8532248132914002,7.60804064598945e-08,8.982488192330566e-16,0.00016137206265177923,0.38062950577390003,-1.5991408288385553e-07,-0.00039253635373256334,2.68665689081262e-05,0.0004418416055241188,0.9936831539477703
300,96.60139929264368,0.001509092728330577,0.007599009168356862,3.4397973467747907,200.00000003668853,0.0007919486145390287,42.72120859214101,199.9999923189541,499.99629464411555,0.0,100.0,598.6085435762586,260.0000000003053,49.14219398716657,679.999999714837,60.0,99.99521453703002,700.0000009193677,-5.164164865753053e-07,3.80108189178942e-05,240.0,270.0,21.496086243533334,99.99999989159944,60.0,200.001798953786,12.0,100.02343229359144,100.0,100.00001724523773,6.1877043620928935,8.812294686727105,10.263000026034465,1.4163226625690581,333.16594666477454,0.015294006443372974,0.0020040029957578,0.002001933781608394,-9.601128355553206e-08,0.9881005048787028,-6.135782390349606e-06,0.01591686168074917,-6.450565510233216e-10,0.8515285608229775,-5.4169152838314995e-08,-8.445610653194094e-16,-0.0005529171564370311,0.266928969668818,-1.025523331183857e-07,0.0027683849028173435,-4.2572515601567285e-05,0.0008742782303854522,0.9908828384924583
400,96.60140075266823,0.001510927818114148,0.007598742295637898,3.4397912203752226,199.99999990030176,0.0007902531359676483,42.72115998793058,200.00000671846965,499.9814907432857,0.0,100.0,598.6022401667287,260.0000000000973,49.14471602264534,680.0000002020603,60.0,99.99695169207011,699.9999995911776,-3.598779524819936e-07,5.070936909235914e-05,240.0,270.0,21.576861716147427,100.00000012327976,60.0,200.00166022079424,12.0,100.02394622229,100.0,99.99956069552987,6.187660261026208,8.812340023275121,10.26300000692305,1.791769567441648,338.2139334533679,0.015293057328042557,0.002004298160809402,0.0020025279460441567,-1.3139356426695027e-07,0.988101589741579,1.7638026811700392e-06,0.017792846065832077,2.106069187415355e-10,0.8502673417761605,-3.294230110728958e-07,-9.751708294609734e-16,0.002771300763342495,0.16961065034786035,-1.0396668708467208e-07,0.0016184707781284123,-2.4394752880668613e-05,0.0010147394858823515,0.9880887991490467
500,96.60139593889757,0.0015123202780269608,0.007598600413406882,3.439789935662704,199.99999993320068,0.0007892519647474365,42.721120113996214,200.0000048514133,499.98775070030234,0.0,100.0,597.7894250768809,260.0000000003827,49.144212804141205,680.0000003535396,60.0,99.99469861099645,699.9999985027663,1.4568725094325572e-06,6.414040636313499e-05,240.0,270.0,21.63416591988759,99.99999986356347,60.0,200.00110871604713,12.0,100.03427005096948,100.0,99.99926716581604,6.187613284124757,8.812376170863109,10.263000045237941,2.4369607698797267,345.6189928150139,0.015292530987263023,0.0020044273086304077,0.0020031078793928585,6.684900803117859e-08,0.9881016639678595,4.496594116636568e-06,0.023058108073822397,6.953594569178916e-10,0.8497742822778649,3.2191930668349554e-07,3.5089236939269936e-16,0.008008708321853089,0.11159601442775906,-1.1227718552465498e-07,0.00048082179538672836,6.389275495802049e-05,0.0009864222734860537,0.984229954555858
600,96.60139955324713,0.0015134078425744586,0.007598277524170325,3.4397880405969454,199.999999970195,0.0007882437536564905,42.72108696636227,200.00000101892323,499.9670900089068,0.0,100.0,597.2361844628134,259.9999999992576,49.1466419750414,679.9999996721191,60.0,99.99041996512179,699.9999990152612,6.175625255932095e-09,7.952450289960464e-05,240.0,270.0,21.667406798409775,100.00000001979532,60.0,199.99962013948613,12.0,100.04728957713587,100.0,99.9983982889253,6.187585684138672,8.812420417114051,10.263000036678768,2.3894541264930282,353.49473022271593,0.015292068708106977,0.002004461363458174,0.002003488281323429,7.516433060490916e-09,0.9881029312918225,-7.91318908596195e-06,0.03316319089636356,5.984553193831734e-10,0.8469608040928164,-2.969004927898487e-07,2.9716691752198774e-16,0.006738008727939456,0.08105841590023793,6.91001982469332e-08,-0.001155975863314955,3.5681533799064025e-05,0.0014697979647376787,0.9852751445144342
700,96.60140622833408,0.001514531892196025,0.0075980903814958116,3.439786375387853,199.99999993300767,0.0007875031569999603,42.72106348353883,199.99999734971598,499.9721780207096,0.0,100.0,597.4195229470563,260.00000000077563,49.14805265917087,680.0000003022841,60.0,99.99324395956403,699.999999336582,1.9150069279085755e-06,0.00010038832303092143,240.0,270.0,21.685842989516942,99.999999877735,60.0,199.99765811996923,12.0,100.05520455729521,100.0,99.9978214148356,6.187549247336502,8.812455632935839,10.263000053583943,2.679018522780655,370.1448188889701,0.015291661228191663,0.0020044485749848165,0.0020037935101593404,-1.8243169557858878e-07,0.9881031909332283,-5.847546896575467e-06,0.028035832036003377,3.0728755887814686e-10,0.8464455948699184,-6.090285997462058e-08,4.3603485332816943e-17,0.006167271105900618,0.059328656874218316,4.73967026943838e-08,0.002024120672168865,-3.7130329142683193e-06,0.0020261077705988144,0.9787703123557717
800,96.60140940069546,0.0015153743667347562,0.007597844466800886,3.4397813949221603,199.99999995220205,0.0007868609697498513,42.72102126336467,200.0000009694161,499.94944441826806,0.0,100.0,596.497520601359,260.00000000044815,49.14954805370823,680.0000002959904,60.0,99.98929623311791,699.9999972782881,6.907568431107116e-07,0.00011967323416734969,240.0,270.0,21.708729140575443,99.99999990509858,60.0,199.99949414311277,12.0,100.06083437614546,100.0,99.99692432598627,6.187521843324614,8.812475404482662,10.263000066622142,3.763941377177635,380.87057335742384,0.015291543052027847,0.0020044451330279898,0.00200397113898596,1.2214767396838023e-07,0.9881051639813268,9.565116510015078e-06,0.04804800168133798,6.830227953676383e-10,0.8447605301508943,-8.074155895920623e-08,-1.4387027225952787e-16,0.006806616964861462,0.034500708516538206,8.581197479376724e-08,0.005019272605210366,-1.5447928391342173e-05,0.003108932562030919,0.977000391195343
900,96.6014099560508,0.0015158928628869594,0.00759770813503921,3.4397828760324116,199.99999986499077,0.0007866823517091125,42.72099640060265,199.99999113672536,499.9460189475834,0.0,100.0,596.4608831245889,260.0000000005299,49.152649334507444,680.0000001086662,60.0,99.99130678024498,699.9999983311966,1.5525960839259803e-06,0.0001285509497717707,240.0,270.0,21.704635258842373,100.00000001571891,60.0,199.99580535839772,12.0,100.06638420192392,100.0,99.99666119262709,6.187491597706087,8.812504754596796,10.263000083065897,3.772418817471806,383.75964905208616,0.015291362566563346,0.002004406692346948,0.002004059597883615,1.9542389627222298e-08,0.9881061250792783,-1.3895745842075819e-06,0.05328508359809352,-7.26720953837746e-10,0.8429600083311725,2.6068667804251857e-07,-6.655854480659022e-16,0.009566450418734256,0.029316928142201878,-1.0061755912691131e-07,0.002701063588932412,7.591235794081857e-05,0.0036088540725657337,0.9764888221525265
1000,96.60141149389821,0.0015164412446567429,0.007597394847235729,3.4397805824808145,199.99999975180089,0.0007863479190881345,42.72097801872948,199.99998790304326,499.94696375336554,0.0,100.0,595.5917292312897,259.9999999992831,49.15297429984752,680.0000001810063,60.0,99.99172859468106,699.9999974725193,2.7613859659005863e-06,0.0001390436568763433,240.0,270.0,21.71105527226158,99.99999989354329,60.0,199.9972548348789,12.0,100.07238990374887,100.0,99.99643301757094,6.187476049967384,8.8125180891454,10.263000113467873,4.597809446973934,400.4860522673924,0.015291236214384045,0.0020044242663495968,0.0020041935548990135,1.7300762198451048e-07,0.9881078663926794,3.44051316056956e-07,0.06588214368137471,2.6854450053030975e-10,0.8431666618384952,-1.3428955055557099e-08,2.1610083638143007e-16,0.012901397968718812,0.014191441438328295,6.292602419210564e-08,0.002759641899279168,6.19242394422413e-05,0.003199972595999218,0.9729953849932677
1100,96.60140809899579,0.0015169289650422476,0.007597344052250536,3.439778090789079,199.99999958280935,0.0007861969410259927,42.720966304555034,200.00000584639616,499.93754489528516,0.0,100.0,595.0615355437242,259.99999999996334,49.154770803379364,680.0000002949862,60.0,99.98990754278213,699.9999958604974,2.2174228588447822e-06,0.0001706409666952622,240.0,270.0,21.71950946079202,99.99999978080675,60.0,199.99489693935155,12.0,100.07911710596929,100.0,99.99605110554927,6.187452610860072,8.812548301647642,10.263000141232718,5.07636834940409,405.98289762657635,0.01529118367113779,0.0020043857360773653,0.0020042104070007705,8.416035876533729e-08,0.9881089628310951,1.3692636742734752e-05,0.06839094057572895,-4.1759927515517284e-10,0.8411358628413221,2.828522093444184e-07,-4.636561283204557e-16,0.013989125191661936,0.008270527769342813,2.2514109020956315e-07,0.00310203878175723,0.00018411103898085808,0.004725622049936664,0.9698752819455922
1200,96.60141263076909,0.001517193821609101,0.0075970876023893795,3.4397734877097585,199.99999988478734,0.0007858762106214436,42.72095603108336,200.00000483623901,499.9285276833503,0.0,100.0,594.6552282062115,259.9999999992384,49.15671645419636,680.0000002133294,60.0,99.98676829160796,699.9999964989512,4.3525630488236754e-06,0.00016797604700382048,240.0,270.0,21.70875798958822,99.99999995677777,60.0,199.99498574276484,12.0,100.08204580770806,100.0,99.99493583319575,6.187442381125507,8.812564436873512,10.263000131733481,5.03650867925879,411.2474496271507,0.015291276965044667,0.002004369353953358,0.0020043240543908287,2.3424720580417866e-07,0.9881095726441921,-3.907792666247247e-06,0.07254525400785301,-4.015058034102421e-10,0.8392640693957596,-9.258706285768155e-08,3.0823128788659415e-16,0.016165811258408148,0.005492016222544982,-6.043005146538468e-08,0.0073517423062797625,0.0001154640005087863,0.004472681919220507,0.9663206243693596
1300,96.60141007126778,0.0015175727180653056,0.007596777696361272,3.4397706060176736,199.99999964313804,0.0007858106094420789,42.720937856337336,199.99998892293107,499.9016853000563,0.0,100.0,594.132821298508,259.9999999993637,49.15810119009764,679.9999999438619,60.0,99.97959324992318,699.9999952383164,5.445454222159432e-06,0.00019880136893624456,240.0,270.0,21.7162299941314,100.00000001466465,60.0,199.99028255420265,12.0,100.09234256434337,100.0,99.99493937677869,6.187423264615914,8.812580258651243,10.263000151722546,5.563499943593394,419.2357797729988,0.01529117758695666,0.0020043587586726984,0.002004274783831055,1.2974247561056927e-07,0.9881124618438274,1.3841890583655533e-06,0.08870145789118057,2.9096197334430924e-10,0.8379030634787684,-1.6233680357631013e-07,-5.914155355097744e-16,0.017002934644583582,0.005457095603321596,1.5115918926760056e-07,0.010456161922334827,0.00022724715685535832,0.005208043938276682,0.9643780006203243
1400,96.60141134757825,0.0015178520589845352,0.007596798972435946,3.439773197647795,199.99999957480995,0.0007856643407270747,42.720925400089556,199.99998581015245,499.90838145895515,0.0,100.0,593.4519312569597,259.9999999991816,49.16060678199478,679.9999998319294,60.0,99.97505349131754,699.9999946739432,4.434589116103956e-06,0.00020914993683538962,240.0,270.0,21.71046442726293,99.99999971893679,60.0,199.99186930769088,12.0,100.09736303388146,100.0,99.99379979396697,6.187419282523885,8.812591389816907,10.263000179507047,6.07270689908648,429.181454981602,0.015291236752249268,0.002004385941043093,0.0020043036122753804,6.319703222679475e-07,0.9881126007280207,6.838067494692733e-06,0.09338514865492346,-2.9924726016104873e-10,0.837221105149419,-2.9214508450766214e-08,-4.2358127533932634e-17,0.023279836191783414,0.0060171345476784845,1.9226292753656361e-07,0.011675928241642555,0.00030548615943534855,0.006214541421894175,0.9596406009761479
1500,96.60141700795116,0.0015181692055566609,0.0075965047242269245,3.439767688998417,199.99999930024117,0.0007856606166703746,42.720897669570306,199.99999339123104,499.8926743725392,0.0,100.0,593.664471627297,259.9999999991048,49.16220901588741,679.9999995622618,60.0,99.96838055285534,699.9999937586978,6.919798094642091e-06,0.0002243098521092609,240.0,270.0,21.709462702712727,99.99999963857375,60.0,199.99004101115867,12.0,100.1029130796406,100.0,99.99350526640939,6.18740494423797,8.812593988987317,10.263000194598716,6.668818920097405,445.9860077365974,0.015291210094183579,0.0020043468937735467,0.0020043251431041556,7.148490281875099e-07,0.9881142432112879,2.352948809120556e-05,0.10761206465813619,9.293126910551105e-11,0.8355617575192825,-8.191054717852294e-08,8.615832460161126e-16,0.028919724621561903,0.0058449726710403434,2.262708376927758e-07,0.011581449281018978,0.0003612190178466622,0.006226662765386384,0.9575969378844622
1600,96.60141228735901,0.001518105136904866,0.0075963086477229096,3.4397686359912725,199.99999926837714,0.0007855634040876324,42.720904769353794,199.99997177576668,499.8784102636201,0.0,100.0,592.9764956747105,259.99999999962455,49.163672221632226,680.0000000072931,60.0,99.9678397682706,699.9999920639947,7.302957872460809e-06,0.0002392734141774377,240.0,270.0,21.698105368335423,99.99999969873791,60.0,199.98536840498213,12.0,100.11645993693818,100.0,99.99247674286008,6.187392440388831,8.812607878318596,10.263000239589777,7.074659868674823,459.64028669734404,0.015291048555721515,0.0020043425840859516,0.002004400104614374,7.066633472043557e-07,0.9881152724782255,8.270366704356722e-06,0.11530024202387269,2.735936662690481e-10,0.8354053113155219,3.486436063713087e-07,-1.951667114546382e-16,0.03317760404979374,0.005740826757048368,1.2666854081229605e-07,0.015413863757031855,0.00037979232061205155,0.007674501292244902,0.957364082926144
