miliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.60199662985687,0.001499820160688533,0.007599982985706622,3.4392002932446326,200.00000014143365,0.0007999495383175722,42.72199153480687,200.00000144515863,499.99999145332885,0.0,100.0,599.7058619623446,260.00000000006617,49.13686329064298,679.9999999728191,60.0,99.99744485069151,699.9999991297053,7.644717441429923e-07,7.768926239911952e-06,240.0,270.0,20.91297946630092,100.0000000045722,60.0,200.00050308615639,12.0,100.00272075972147,100.0,100.00021979993129,6.187903597851296,8.812100535795631,10.262999996198698,-0.08450499936015732,301.1414469689772,0.015299935830927957,0.002000027593565978,0.0020000142822507653,9.796757007778754e-08,0.9881000838308194,-3.4809457343307842e-06,-0.00326018940606553,6.360402847043594e-10,0.8545239695914185,-3.1947472429686586e-07,-1.0380602295567058e-15,0.004001988669126152,0.8668519841856599,-1.0640619079973671e-07,0.0003783089458071582,6.29599903413067e-07,-3.7839117029571866e-05,1.0001034717689345
100,96.60145739804813,0.001503731504704579,0.007599666488329822,3.439737092888114,200.00000019213044,0.0007964984787295494,42.72138354442404,199.99999998419682,499.9958973215095,0.0,100.0,600.0058411486915,259.99999999981327,49.13780384745704,680.0000000409951,60.0,100.00441491074433,700.0000002553028,-8.403941135385985e-07,1.3039644566002542e-05,240.0,270.0,21.190544548054028,100.00000014972771,60.0,200.00182772955037,12.0,100.0024660558678,100.0,99.99952731276704,6.187830537129534,8.812169969738246,10.263000008390549,0.2595681245866027,314.746184477774,0.015297412444320306,0.0020022449104347903,0.00200035589561895,9.040708971587601e-08,0.9880997359272233,-1.1999187325913472e-05,-0.005327979276072485,-1.2261591749302866e-11,0.8538899807115932,-3.3637679410957453e-07,-9.836028141208417e-16,0.0003280415711639826,0.5743109103912062,-8.870835178540057e-10,0.002377684359896694,7.059371474533253e-05,3.67606602035392e-05,0.9975482835338577
200,96.60140373410717,0.001506800753395453,0.007599336828116582,3.439792751019974,199.99999988413614,0.0007938703571746735,42.72127326795841,200.0000050076862,499.9911918370942,0.0,100.0,599.0620308569547,260.00000000034703,49.140326632041415,680.0000001669748,60.0,100.00285296143505,700.000000659929,-4.0053168664113224e-07,3.559839352719657e-05,240.0,270.0,21.372538513265983,99.9999999998255,60.0,200.00150397003418,12.0,100.01651782067282,100.0,99.9995484500737,6.187770993640659,8.812229021564704,10.262999989766113,1.0600496304272289,314.64787646007596,0.015295436871866554,0.0020034505597790637,0.0020011013448104687,-7.817321305904725e-08,0.9881001876846585,-1.0554029624014177e-05,-0.0015933968868217172,3.4543630723915856e-10,0.8524458057924429,-3.604471805661694e-07,1.674122799364823e-16,-0.001940500374888288,0.3861140604978441,-8.893956151320363e-08,-0.0016401709254068356,-3.085452985910631e-05,-0.00011384658466214283,0.9962631739758994
300,96.60139485837402,0.0015089238872984041,0.007599109084190477,3.4397939133761026,199.99999978953426,0.0007920696621401464,42.72120767485732,199.99999518827764,499.9974235258682,0.0,100.0,598.8992221091231,259.99999999973255,49.14279497861952,679.9999999727178,60.0,100.0002802201712,700.0000006396323,8.02636413463096e-07,4.637965583166428e-05,240.0,270.0,21.505528337649885,100.00000002870907,60.0,199.99944208991408,12.0,100.0251886239053,100.0,99.9999281920387,6.187709862080445,8.81229725279823,10.263000002148813,0.9827742127764543,335.10767952723444,0.015294142591286608,0.0020040418758990883,0.0020019125350866913,1.295011444578454e-07,0.9881013009709957,1.2333727405029594e-05,0.004980503410047011,5.745791632959993e-10,0.8509533615177438,-1.4265322511343068e-07,-8.068302528764912e-16,0.0034056894178666605,0.26657155137326843,-8.258320015903127e-08,0.00043858875127137666,6.552368152290714e-05,0.0006421410203933394,0.992070175282655
400,96.60139462368295,0.0015106595849960559,0.007598778955137621,3.4397961128066736,200.00000001139864,0.0007903910557100123,42.72116122653701,199.99999145346018,499.987268623616,0.0,100.0,598.2418589667358,260.0000000001462,49.14471541824657,679.9999999961544,60.0,100.00151286642156,699.9999988471009,5.713931260516992e-07,5.4779713338081846e-05,240.0,270.0,21.574697076850594,99.99999985880146,60.0,199.9989023339045,12.0,100.03029672093767,100.0,99.99865337320972,6.187655326732239,8.812336102782941,10.263000022129617,1.8229950909288508,344.41163438403606,0.015293069076572628,0.0020042630678977196,0.0020025902345787066,-2.2304096838630204e-07,0.9881011117942679,1.1360117781851141e-05,0.01617076149603723,2.497686414307056e-10,0.8501242996779136,1.257703862667412e-07,2.8866030829648814e-16,0.0010754875562116004,0.17701082332449464,1.573154451281553e-07,-0.0009565474014193851,2.472420903104128e-05,0.0004989431601889385,0.9907145374142338
500,96.60139896311055,0.001512319597845633,0.0075986681955635925,3.4397887801210403,200.00000021490845,0.0007890767559181289,42.7211194154187,199.99999457882274,499.9850396932862,0.0,100.0,597.6717743437405,260.0000000000771,49.14464112791406,679.9999998387824,60.0,100.00137082388011,699.9999996987647,6.276895474767799e-07,6.451458382085406e-05,240.0,270.0,21.63228404977165,100.00000007395678,60.0,200.0003342930471,12.0,100.03780441958543,100.0,99.99858170177117,6.187621283491165,8.81238638547061,10.263000028077043,2.3600694001726565,352.9367572612524,0.015292435845925642,0.0020043941615386193,0.002003123285766508,-1.236850278668967e-07,0.9881010438338439,1.3194681178905792e-05,0.01568927356027191,-3.867858944726555e-11,0.8479496492586776,2.7170858486400536e-07,3.579192963811354e-16,0.004330805946654602,0.12303418533508505,8.373026985646115e-09,0.0017741609999275066,1.165331485889434e-05,0.0016691376556537615,0.9860212100830509
600,96.6014003103048,0.0015137001641870207,0.007598448813195148,3.439788318774653,200.00000007531258,0.0007882159592178039,42.721077054559736,199.99999828533672,499.97604730263214,0.0,100.0,597.6934766778724,259.99999999963785,49.14569882875245,680.000000244375,60.0,99.99503740539875,699.9999999957175,1.2795440102905695e-06,7.77361563546172e-05,240.0,270.0,21.663107128219405,99.99999988529417,60.0,200.00112839721436,12.0,100.039357089711,100.0,99.99880127016172,6.187577874813667,8.812415376883886,10.263000047314168,2.137597229473134,361.0508385282358,0.015291960526728838,0.002004431107568997,0.0020035239049540025,1.547041449753864e-07,0.9881038509080844,-1.9406294101121483e-06,0.026353568620363636,-5.482180436546691e-10,0.8473905012260546,3.693872585968084e-07,9.429581628835505e-17,0.0004584232599595447,0.084322955326735,-8.266663615930823e-08,0.003966943069150987,5.4708971165240104e-05,0.0012910964798385598,0.9832856790388089
700,96.60140089803137,0.0015146550971806092,0.007598238704618736,3.4397827356663773,199.99999988127058,0.0007875723768495892,42.721049052144245,200.00000728429276,499.9591142433313,0.0,100.0,596.8085358008523,259.99999999991115,49.148514467417606,679.9999997598987,60.0,99.99860414168944,699.9999993870744,7.985289055796602e-07,9.766750319569358e-05,240.0,270.0,21.69374470736272,100.00000012114806,60.0,199.99634510393258,12.0,100.04660963005941,100.0,99.99777582978982,6.1875475682147085,8.812447263660998,10.263000074540175,2.533976677519556,360.938088071403,0.015291771773540956,0.002004465380658893,0.0020038125985801236,-1.410135020234934e-07,0.9881040513838255,1.3319390055768925e-05,0.03427721449686357,-7.603416834471392e-10,0.8471987138604373,2.309963221765563e-07,2.3588862406853106e-16,0.010443514262078861,0.05799180451256928,-9.978816199224492e-08,0.002545488190501481,8.469186216796402e-05,0.002126047701719191,0.9791745765708515
800,96.60140438343562,0.001515096875678078,0.007598006431217704,3.4397796341490414,199.99999977269064,0.0007869940617873603,42.721022933035336,200.00000286933297,499.9512701393035,0.0,100.0,596.7970766799417,259.9999999998873,49.15109556562794,679.9999996972522,60.0,99.98948612113621,699.9999986108947,1.0132103575246476e-06,0.0001279424530238777,240.0,270.0,21.70775343733585,100.00000014937214,60.0,199.99845043399523,12.0,100.05428621327664,100.0,99.99701870613998,6.187520805250662,8.812482871376908,10.263000069948362,3.7812715532265284,379.68069906133485,0.015291449957647984,0.002004464750965294,0.0020039218523973923,-4.763121703097276e-08,0.988105150222797,-9.628910423246987e-07,0.03841068088060379,3.450468558926911e-10,0.8453384041068557,2.7302992953616006e-07,7.326387198321126e-16,0.012346378891881796,0.039233425425070106,1.0454441670600557e-07,0.0035388563101237894,5.540477133676415e-05,0.002744147408484683,0.9796313614091051
900,96.60140865693194,0.0015160205682087748,0.007597572354455866,3.4397791628823664,200.0000001071163,0.0007866231483517733,42.721007479387744,199.99998637657984,499.9449269721975,0.0,100.0,596.0640322244687,260.0000000000477,49.15132720336309,680.0000002021552,60.0,99.98995111474368,699.999998025457,2.121212322686974e-06,0.00013835011943814313,240.0,270.0,21.71044555692071,100.00000000725387,60.0,199.99584958770274,12.0,100.06496375500652,100.0,99.99660228532728,6.187499434335899,8.812507381340048,10.26300010311111,4.007066965258289,387.9778303841664,0.01529132651468563,0.00200445646550887,0.002004059972696351,3.309312876733153e-07,0.9881062978419562,6.772934896007561e-06,0.057637653549750346,-7.913482869825143e-10,0.8435516180998316,1.9606016255636236e-09,-1.0287570774288184e-15,0.013935854910680116,0.01669898633007527,-9.577466419672446e-08,0.00466749753128194,8.029316402932364e-05,0.0033399915362797416,0.9762100009578273
