,avg_err,max_err,min_err,method,tot_time,avg_time,cnt,num_species,num_parameters,num_reactions,status,biomodel_num,noise_mag
1,0.610125423414287,0.998179316908026,0.124619606361885,differential_evolution,0.337445020675659,0.000310437001542,1087,12,35,17,Success!,1,0.1
3,0.378289144089683,0.999170275543753,0.057282605401671,differential_evolution,0.086204290390015,0.000269388407469,320,3,5,7,Success!,3,0.1
4,0.28350252140979,0.499808602442758,0.159285400406831,differential_evolution,0.109567880630493,0.00030018597433,365,5,5,7,Success!,4,0.1
7,0.36986005373611,0.989438285548252,0.009756376653932,differential_evolution,6.20715236663818,0.000620653171347,10001,17,49,25,Success!,7,0.1
8,0.012210885970538,0.024717631742931,0.000368217722796,differential_evolution,0.325934410095215,0.00023364473842,1395,5,5,13,Success!,8,0.1
9,0.996378790455786,0.996378790455786,0.996378790455786,differential_evolution,0.013002872467041,0.000394026438395,33,26,1,20,Success!,9,0.1
12,0.088137712473821,0.299721481794534,0.004862551974726,differential_evolution,3.51070618629456,0.000351035515078,10001,6,16,12,Success!,12,0.1
13,0.000438007352255,0.000438007352255,0.000438007352255,differential_evolution,0.357850790023804,0.001118283718824,320,18,1,21,Success!,13,0.1
18,0.000167735010562,0.000167735010562,0.000167735010562,differential_evolution,0.097712516784668,0.000533948179151,183,20,1,47,Success!,18,0.1
19,0.397911780606336,0.957162260757646,0.022846062024607,differential_evolution,72.2203013896942,0.016335738835036,4421,93,90,125,Success!,19,0.1
21,0.002613416077714,0.002958195626196,0.002268636529232,differential_evolution,0.221454858779907,0.000374079153344,592,10,4,24,Success!,21,0.1
25,0.512169389324558,0.999934103732367,0.119633901230484,differential_evolution,0.043748378753662,0.000174993515015,250,3,10,4,Success!,25,0.1
26,0.239760835059325,0.997120890462412,0.000207188227244,differential_evolution,3.98543095588684,0.000398503245264,10001,11,16,10,Success!,26,0.1
27,0.232434898812089,0.824831834778239,0.000644171584653,differential_evolution,2.26167631149292,0.000226145016648,10001,5,9,4,Success!,27,0.1
28,0.349956860837807,0.999999236946364,0.000330749166372,differential_evolution,5.8271963596344,0.000582661369826,10001,16,27,17,Success!,28,0.1
29,0.456987066973152,0.999999607322043,0.001392554571327,differential_evolution,2.45488548278809,0.000245464001879,10001,6,15,7,Success!,29,0.1
